ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,SEC13,SORT1,SNX4,SAR1A,MFN2,SEC24D,SEC16A,HSPA5,SEC31A,SEC24A,ADAM10,GGA2,SAR1B,MIA3,PICALM,TMED9,COPE,TMED10,GGA3,RTN3,HSPA9,COPA,APBA1,VPS35,COPB1,SORL1,APOE,CLU,TMED2,MAPK14,AP2A1,RAB1A,ARF6,OSBP,GGA1,MAPKAPK2,SEC24C,AP3B2,RAB1B,ADAM17,ITPR1,AP1G1,BIN1,APBA2,APP,COPG2,SEC23B,BACE1,VPS29,GORASP1,PSEN1,NCSTN,VPS26A,COPB2,EIF2S1,LRP1,RTN4,COPG1,SEC24B,IDE,ITPR2,PREB,PLG,ABCA7,COPZ1,PLCG2,AP4B1,AP4S1,SNX6,SEC23A,SYK,VLDLR,AP2B1,ECE1,SREBF2,AP4M1,VDAC1,AP4E1,SIGMAR1,MAP2K3
11,ARF6,ITPR1,OSBP,CLU,APOE,COPZ1,COPA,GGA3,RTN4,COPE,MAPKAPK2,VDAC1,SEC31A,SEC23A,MAPK14,AP2A1,NCSTN,VPS26A,BACE1,SORL1,VPS29,EIF2S1,HSPA5,SNX6,SEC23B,PICALM,AP3B2,RAB1B,COPB2,VPS35,SEC16A,HSPA9,SAR1A,COPG1,MIA3,SEC24B,GORASP1,ADAM10,SEC24C,RTN3,ADAM17,AP1G1,RAB1A,ITPR2,PSEN1,PREB,AP4B1,PLCG2,SAR1B,APP,PLG,SEC13,GGA2,GGA1,COPG2,APBA2,AP4M1,LRP1,COPB1,MAP2K3,TMED9,TMED2,BIN1,SORT1,ABCA7,APBA1,SNX4,MFN2,SREBF2,SEC24D,IDE,SYK,AP2B1,VLDLR,TMED10,ECE1,SEC24A,SIGMAR1,AP4E1,AP4S1
12,COPB1,HSPA5,SORT1,GGA3,TMED2,SNX6,MFN2,AP2A1,VPS35,SEC31A,ADAM17,RAB1A,COPG1,AP3B2,COPB2,NCSTN,VDAC1,TMED10,ITPR2,GGA2,SORL1,SEC24A,ADAM10,EIF2S1,ITPR1,SEC16A,VPS29,APOE,MAP2K3,SEC24D,ECE1,SAR1A,SYK,CLU,APBA2,PSEN1,TMED9,AP1G1,HSPA9,OSBP,BACE1,COPE,COPG2,GGA1,MAPK14,SNX4,RAB1B,SAR1B,SEC23A,PICALM,LRP1,COPA,APBA1,RTN3,IDE,SEC24C,RTN4,COPZ1,PLCG2,SEC13,BIN1,MAPKAPK2,VPS26A,APP,PREB,MIA3,AP2B1,ARF6,SEC24B,AP4S1,PLG,AP4B1,SREBF2,SEC23B,GORASP1,AP4M1,ABCA7,VLDLR,AP4E1,SIGMAR1
13,SEC23A,VPS35,GGA1,SAR1A,SNX6,GGA2,MAPKAPK2,RTN4,PICALM,ITPR1,VDAC1,SYK,SEC31A,COPA,APBA1,ARF6,COPB1,VPS26A,COPG1,TMED9,TMED2,HSPA9,RAB1A,LRP1,SAR1B,AP2A1,HSPA5,COPB2,EIF2S1,SEC16A,SEC24B,SEC24C,ADAM17,VPS29,ADAM10,APBA2,MFN2,IDE,RTN3,SEC24D,SORL1,BIN1,COPE,SORT1,PLCG2,SEC13,APOE,ECE1,APP,RAB1B,SEC23B,AP3B2,MAPK14,AP2B1,PSEN1,PLG,NCSTN,AP4B1,ITPR2,SEC24A,GORASP1,TMED10,COPZ1,PREB,MIA3,SNX4,GGA3,AP1G1,VLDLR,SREBF2,COPG2,CLU,OSBP,AP4M1,MAP2K3,ABCA7,AP4E1,AP4S1,SIGMAR1,BACE1
14,COPA,VPS35,HSPA9,COPZ1,ARF6,APBA1,TMED10,SORL1,GGA2,SEC24D,AP2B1,ADAM10,SEC31A,APP,PICALM,LRP1,SEC24C,MFN2,VPS29,VPS26A,BACE1,MIA3,MAPKAPK2,TMED2,SEC13,CLU,SYK,ADAM17,HSPA5,TMED9,PREB,AP2A1,MAPK14,RTN4,ITPR1,SAR1A,GGA1,COPG2,GGA3,SEC23A,RTN3,SAR1B,APOE,COPB1,COPG1,PLCG2,RAB1A,EIF2S1,GORASP1,SEC24A,SEC16A,SNX4,PSEN1,NCSTN,AP4M1,SEC23B,AP3B2,IDE,SNX6,APBA2,ITPR2,AP1G1,OSBP,AP4S1,BIN1,COPE,ABCA7,VDAC1,COPB2,MAP2K3,SORT1,ECE1,VLDLR,PLG,SREBF2,RAB1B,AP4B1,SEC24B,SIGMAR1,AP4E1
15,BIN1,APBA1,COPB1,COPG1,TMED2,AP3B2,TMED10,SAR1A,VPS26A,ADAM10,COPE,RTN4,VDAC1,AP2A1,VPS35,SORL1,SEC31A,APP,SAR1B,ITPR2,COPG2,MIA3,EIF2S1,MAPK14,SEC24D,CLU,BACE1,RTN3,GGA2,MFN2,SEC23B,VPS29,LRP1,ADAM17,TMED9,HSPA9,COPB2,APOE,PLCG2,IDE,RAB1B,GORASP1,SYK,AP1G1,OSBP,SEC24C,COPZ1,SORT1,RAB1A,PSEN1,NCSTN,HSPA5,GGA3,MAPKAPK2,PREB,AP2B1,GGA1,APBA2,SEC24A,AP4S1,SEC16A,SNX4,PLG,AP4B1,PICALM,SEC23A,COPA,SEC13,SEC24B,ITPR1,VLDLR,ARF6,ECE1,AP4M1,MAP2K3,SNX6,ABCA7,SIGMAR1,SREBF2,AP4E1
16,AP3B2,APP,GGA1,LRP1,TMED10,HSPA9,RTN4,SEC23B,APOE,APBA1,TMED9,IDE,PICALM,SNX6,SEC13,BIN1,RTN3,SEC24C,ITPR1,SAR1A,MAPK14,VPS26A,SAR1B,MIA3,ITPR2,PREB,AP2A1,PLCG2,SNX4,COPE,GGA3,SEC31A,COPG1,SEC16A,SYK,VPS29,SORT1,ADAM17,SEC24A,ADAM10,COPB2,VDAC1,NCSTN,COPB1,SEC23A,RAB1A,SEC24D,ARF6,GGA2,PSEN1,AP2B1,COPG2,VPS35,GORASP1,MAP2K3,OSBP,HSPA5,AP1G1,SEC24B,SORL1,AP4S1,CLU,ECE1,MAPKAPK2,SREBF2,COPZ1,MFN2,RAB1B,EIF2S1,ABCA7,PLG,AP4B1,SIGMAR1,AP4M1,COPA,TMED2,VLDLR,BACE1,APBA2,AP4E1
17,RAB1A,VDAC1,SAR1A,PREB,EIF2S1,SYK,PLCG2,CLU,AP2B1,MIA3,BIN1,MAPK14,SORL1,GGA3,COPA,TMED2,GGA1,ADAM17,IDE,COPB1,VPS35,SORT1,PICALM,TMED10,ARF6,SEC23B,MAPKAPK2,COPE,ADAM10,ITPR1,SEC16A,APOE,COPB2,LRP1,SEC24A,SEC24C,SAR1B,SEC13,PSEN1,NCSTN,ITPR2,HSPA5,SNX4,AP1G1,GGA2,HSPA9,COPZ1,SEC23A,COPG2,SEC24D,APBA1,RTN3,RTN4,RAB1B,APBA2,TMED9,MFN2,VPS29,AP3B2,SEC24B,ABCA7,VPS26A,SNX6,PLG,APP,AP4S1,AP4B1,BACE1,OSBP,AP4M1,COPG1,GORASP1,SEC31A,SIGMAR1,ECE1,SREBF2,AP2A1,MAP2K3,VLDLR,AP4E1
18,ADAM17,SEC31A,MFN2,COPA,LRP1,HSPA5,VPS29,MAPKAPK2,AP2A1,NCSTN,SEC23B,SEC13,GORASP1,RTN3,ITPR2,APP,EIF2S1,VPS26A,SEC24C,COPB2,BACE1,RTN4,RAB1B,HSPA9,RAB1A,BIN1,GGA2,ADAM10,SEC24B,IDE,MIA3,COPG1,CLU,TMED2,APBA1,TMED10,SYK,COPB1,SEC24A,GGA1,GGA3,SNX4,VDAC1,APOE,AP2B1,PLCG2,SAR1A,SEC24D,AP3B2,SORL1,PSEN1,COPE,ECE1,PICALM,MAP2K3,ITPR1,AP1G1,SNX6,COPZ1,APBA2,SAR1B,SORT1,MAPK14,AP4B1,OSBP,SEC23A,ABCA7,AP4S1,PLG,SREBF2,ARF6,TMED9,VPS35,COPG2,SIGMAR1,PREB,VLDLR,AP4M1,SEC16A,AP4E1
19,AP1G1,AP2A1,CLU,VPS29,SAR1B,ADAM10,ITPR2,AP3B2,RTN3,AP2B1,SNX6,RAB1B,SEC31A,TMED9,TMED10,TMED2,BIN1,GGA3,VPS35,COPB1,MIA3,APOE,HSPA9,LRP1,COPB2,RAB1A,COPE,SEC13,SEC16A,APBA1,HSPA5,MAPK14,APP,COPG1,SORT1,ARF6,SORL1,SEC24C,SYK,SEC23A,MFN2,SEC24D,MAPKAPK2,GGA1,GGA2,SEC23B,IDE,OSBP,VPS26A,APBA2,PSEN1,NCSTN,SEC24A,COPA,BACE1,EIF2S1,PLCG2,PLG,VLDLR,AP4B1,MAP2K3,PREB,ECE1,COPZ1,SEC24B,COPG2,ADAM17,AP4M1,SNX4,VDAC1,PICALM,SAR1A,ABCA7,GORASP1,RTN4,ITPR1,AP4S1,SREBF2,SIGMAR1,AP4E1
20,RTN4,AP2A1,COPE,MFN2,VPS29,MAPKAPK2,SORT1,SNX6,COPG1,VPS26A,BIN1,CLU,PREB,MIA3,SORL1,SEC23B,COPA,COPB1,SEC24A,MAPK14,APOE,RAB1A,AP1G1,ITPR2,COPG2,GGA1,AP2B1,APBA1,SEC13,SEC31A,GORASP1,GGA2,TMED9,ADAM17,ADAM10,RAB1B,NCSTN,TMED2,AP3B2,TMED10,SAR1B,SNX4,PICALM,HSPA5,MAP2K3,ARF6,APP,VPS35,OSBP,HSPA9,IDE,SEC16A,COPB2,PLCG2,SAR1A,VLDLR,COPZ1,RTN3,APBA2,EIF2S1,SYK,SEC24C,PLG,GGA3,VDAC1,AP4B1,ABCA7,SEC24B,AP4S1,LRP1,ITPR1,PSEN1,SEC24D,SEC23A,SREBF2,ECE1,SIGMAR1,AP4M1,BACE1,AP4E1
21,COPA,TMED10,AP3B2,AP2A1,COPB2,SAR1B,SEC16A,SEC24C,SEC13,RAB1A,AP2B1,SNX6,RTN4,BIN1,ITPR1,SAR1A,PSEN1,NCSTN,COPZ1,HSPA9,HSPA5,APBA1,RTN3,SEC31A,ITPR2,SORT1,SEC23A,VPS29,OSBP,SNX4,RAB1B,VPS26A,PLCG2,SYK,APP,COPB1,APOE,MFN2,TMED2,AP1G1,EIF2S1,CLU,SEC24A,SORL1,ADAM17,GORASP1,GGA2,TMED9,SEC23B,PICALM,LRP1,ARF6,VDAC1,VPS35,MAPKAPK2,ABCA7,COPG2,COPG1,GGA1,PREB,MIA3,GGA3,BACE1,IDE,VLDLR,SEC24D,MAP2K3,SREBF2,SEC24B,COPE,PLG,AP4B1,MAPK14,AP4S1,ECE1,SIGMAR1,ADAM10,AP4M1,AP4E1,APBA2
22,ARF6,RAB1B,SEC13,MAPK14,AP3B2,SNX4,VPS29,AP2B1,SAR1A,SNX6,HSPA5,HSPA9,COPZ1,RTN4,SYK,OSBP,ITPR1,VPS35,TMED10,SEC23A,RTN3,GGA3,VDAC1,COPA,ADAM10,SEC24D,SAR1B,MAPKAPK2,SEC24A,APOE,APP,RAB1A,TMED2,APBA1,MFN2,VPS26A,COPB2,CLU,TMED9,SEC16A,AP2A1,APBA2,COPE,PREB,COPG2,GGA2,SEC23B,GGA1,EIF2S1,COPB1,BIN1,AP1G1,GORASP1,NCSTN,ITPR2,SORT1,LRP1,SEC24C,COPG1,IDE,ABCA7,SEC31A,MIA3,PLG,AP4B1,PICALM,MAP2K3,BACE1,VLDLR,SORL1,SEC24B,ECE1,AP4S1,SIGMAR1,ADAM17,AP4M1,AP4E1,PSEN1,PLCG2,SREBF2
23,SEC23A,BIN1,ARF6,MFN2,APBA1,SAR1B,SEC13,AP3B2,SORL1,TMED2,ITPR1,TMED10,EIF2S1,ADAM17,SNX6,SNX4,MAPK14,SEC24D,APP,APOE,MAPKAPK2,COPA,OSBP,ADAM10,ITPR2,VDAC1,PREB,SEC24C,RTN3,COPB2,AP2A1,MIA3,RAB1B,VPS29,SEC16A,SAR1A,HSPA5,RAB1A,COPE,CLU,SEC24A,COPG2,RTN4,GGA2,COPG1,LRP1,SORT1,HSPA9,BACE1,IDE,GGA1,VPS35,PICALM,APBA2,AP2B1,TMED9,SEC31A,GORASP1,SEC23B,COPB1,VPS26A,PSEN1,NCSTN,COPZ1,AP4S1,ABCA7,SEC24B,GGA3,AP1G1,SYK,VLDLR,AP4M1,ECE1,PLG,AP4B1,PLCG2,SREBF2,MAP2K3,SIGMAR1,AP4E1
24,GGA3,GGA1,SEC13,SAR1B,APP,MIA3,COPG1,SNX4,ADAM10,SORL1,SEC16A,MAPK14,BIN1,SEC24A,CLU,BACE1,COPZ1,VPS35,RTN4,NCSTN,SEC23B,APOE,VPS26A,RTN3,ITPR1,SORT1,SYK,VDAC1,COPB1,PLCG2,HSPA5,ITPR2,COPB2,SEC31A,TMED10,AP2B1,SEC23A,TMED2,ECE1,MFN2,VPS29,IDE,AP2A1,PICALM,AP1G1,ARF6,GORASP1,COPG2,APBA1,EIF2S1,COPE,PREB,APBA2,AP3B2,MAPKAPK2,TMED9,ADAM17,HSPA9,SNX6,SEC24C,PSEN1,RAB1A,RAB1B,OSBP,COPA,AP4S1,LRP1,GGA2,AP4M1,MAP2K3,SEC24B,PLG,SREBF2,AP4B1,SAR1A,SEC24D,VLDLR,ABCA7,AP4E1,SIGMAR1
25,BIN1,ITPR1,APBA1,MAPK14,RAB1A,OSBP,SEC23B,SORT1,ADAM10,SNX6,AP1G1,AP2A1,APP,VPS35,ARF6,COPG1,TMED2,APOE,SAR1A,COPA,GORASP1,HSPA9,NCSTN,GGA2,AP3B2,AP2B1,MFN2,MAPKAPK2,COPB1,BACE1,VDAC1,GGA3,COPB2,PSEN1,COPG2,SEC23A,RTN4,SAR1B,ITPR2,SORL1,TMED10,SEC24C,CLU,RTN3,SEC31A,GGA1,SEC16A,ADAM17,SNX4,EIF2S1,RAB1B,LRP1,SEC13,VPS26A,MIA3,COPE,VPS29,APBA2,IDE,SYK,PLG,AP4B1,TMED9,MAP2K3,COPZ1,PREB,PLCG2,PICALM,SEC24D,SEC24B,ECE1,VLDLR,HSPA5,AP4M1,ABCA7,SREBF2,SEC24A,SIGMAR1,AP4E1,AP4S1
26,SORT1,SNX6,ITPR1,SEC31A,BACE1,APBA1,SAR1B,VPS29,ECE1,AP3B2,SYK,PLCG2,ARF6,LRP1,TMED10,NCSTN,TMED2,GORASP1,RTN4,COPB2,SEC23A,AP2B1,ITPR2,TMED9,GGA3,RAB1B,SAR1A,SEC24B,RTN3,SEC23B,SEC16A,SEC24A,GGA2,RAB1A,COPB1,ADAM10,SEC13,MAPKAPK2,SEC24D,HSPA5,MIA3,AP1G1,GGA1,VPS35,SEC24C,EIF2S1,COPG2,COPG1,ADAM17,PICALM,PREB,AP2A1,MFN2,BIN1,IDE,MAPK14,VDAC1,CLU,PLG,SORL1,HSPA9,APBA2,SNX4,MAP2K3,APP,AP4B1,APOE,AP4S1,OSBP,VLDLR,ABCA7,COPA,SREBF2,COPE,COPZ1,PSEN1,SIGMAR1,VPS26A,AP4M1,AP4E1
27,GGA3,APP,ARF6,APOE,VPS35,NCSTN,PSEN1,SEC31A,MFN2,SORL1,SEC23B,PICALM,SYK,ITPR2,MAPKAPK2,VPS29,VPS26A,SEC13,SEC24C,BACE1,AP2A1,LRP1,COPE,TMED2,ADAM17,PLCG2,TMED9,SEC24A,BIN1,SEC23A,TMED10,AP2B1,SEC24D,GGA2,SORT1,EIF2S1,VDAC1,PREB,COPB1,RTN3,COPA,OSBP,ITPR1,COPZ1,SEC16A,RAB1A,GORASP1,RAB1B,HSPA9,AP4B1,APBA1,CLU,SAR1A,ADAM10,GGA1,COPB2,SNX4,RTN4,APBA2,AP3B2,AP1G1,MAPK14,COPG2,SAR1B,MIA3,COPG1,IDE,PLG,HSPA5,MAP2K3,ECE1,AP4M1,SREBF2,SNX6,AP4E1,SIGMAR1,VLDLR,AP4S1,ABCA7,SEC24B
28,AP1G1,VDAC1,SEC24C,RTN4,HSPA5,CLU,EIF2S1,APBA1,COPG1,COPE,RAB1B,APOE,RTN3,SAR1B,PICALM,AP2B1,HSPA9,APP,TMED9,TMED10,ADAM10,MAPK14,MAPKAPK2,AP3B2,SORL1,SNX4,TMED2,MFN2,ADAM17,PREB,MIA3,APBA2,ITPR2,BIN1,COPB2,SEC24D,ARF6,RAB1A,GORASP1,NCSTN,SEC23A,COPG2,SEC31A,SAR1A,GGA3,SEC16A,LRP1,GGA1,SNX6,VPS29,COPA,OSBP,MAP2K3,SORT1,PLG,PSEN1,SEC13,GGA2,COPB1,VPS35,BACE1,AP2A1,PLCG2,SYK,IDE,SEC24B,AP4B1,AP4M1,ITPR1,VPS26A,SEC24A,SEC23B,ABCA7,COPZ1,ECE1,VLDLR,AP4S1,SIGMAR1,SREBF2,AP4E1
29,MFN2,GGA3,SEC31A,MAPK14,RAB1B,SAR1A,MAPKAPK2,GGA1,PICALM,SORT1,SNX6,RTN4,VPS35,SEC16A,SEC24A,MIA3,HSPA9,TMED2,COPG1,RAB1A,COPB1,HSPA5,COPZ1,SEC23A,ITPR2,SEC13,EIF2S1,APBA1,SNX4,TMED9,VPS29,BIN1,AP2B1,SEC24B,ITPR1,APOE,CLU,SYK,GORASP1,NCSTN,ADAM17,SAR1B,TMED10,APBA2,APP,RTN3,ARF6,SEC24C,OSBP,AP2A1,COPA,PREB,VPS26A,COPB2,ADAM10,AP1G1,VDAC1,SEC24D,COPE,LRP1,IDE,AP3B2,PLCG2,ABCA7,SREBF2,GGA2,COPG2,PSEN1,PLG,AP4B1,AP4S1,ECE1,SORL1,SEC23B,MAP2K3,AP4M1,SIGMAR1,BACE1,VLDLR,AP4E1
