ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,BIN1,GGA1,ECE1,RAB1B,ADAM10,APBA1,OSBP,AP3B2,MAPK14,COPZ1,AP1G1,TMED9,SORL1,COPB2,CLU,APP,COPG1,AP2B1,LRP1,TMED2,MAPKAPK2,ADAM17,GGA2,VPS35,SEC23B,SEC24C,SEC23A,RTN4,SEC24B,RTN3,HSPA9,APBA2,COPE,MIA3,IDE,RAB1A,VPS26A,SAR1B,NCSTN,SEC16A,VDAC1,AP2A1,ITPR2,SEC31A,COPA,EIF2S1,VLDLR,SNX6,SAR1A,MFN2,BACE1,MAP2K3,SYK,GGA3,COPG2,SEC13,ARF6,SEC24A,SORT1,PREB,VPS29,HSPA5,PICALM,TMED10,APOE,ITPR1,GORASP1,AP4S1,AP4M1,SEC24D,PLCG2,AP4B1,SREBF2,COPB1,ABCA7,SNX4,PLG,PSEN1,SIGMAR1,AP4E1
11,IDE,APBA1,MFN2,BIN1,ITPR2,COPG1,MIA3,OSBP,APP,TMED9,SAR1B,APOE,RTN3,AP3B2,COPB2,TMED10,LRP1,RAB1A,SAR1A,ADAM10,MAPKAPK2,HSPA5,MAPK14,SEC13,COPB1,RTN4,COPA,HSPA9,ECE1,ARF6,PSEN1,VDAC1,NCSTN,BACE1,GORASP1,GGA2,VPS29,VLDLR,SEC24A,PLCG2,COPG2,ITPR1,MAP2K3,COPE,SEC31A,VPS26A,SNX6,SEC24C,ADAM17,EIF2S1,RAB1B,SEC24B,SEC23A,TMED2,SORL1,GGA3,APBA2,SNX4,PLG,COPZ1,AP2B1,AP2A1,SREBF2,AP1G1,SORT1,CLU,PICALM,ABCA7,VPS35,AP4B1,AP4S1,SEC16A,GGA1,AP4M1,SYK,SEC23B,SIGMAR1,AP4E1,SEC24D,PREB
12,SEC31A,RAB1A,SEC24C,COPB2,GGA3,GGA1,CLU,MFN2,MIA3,RTN3,SAR1B,SORT1,AP3B2,LRP1,HSPA5,APBA1,COPE,HSPA9,COPB1,BACE1,PSEN1,NCSTN,VPS35,SEC13,SEC24B,VDAC1,SEC23A,APP,AP2A1,COPA,ITPR2,SEC23B,BIN1,MAP2K3,APOE,COPZ1,SNX4,ADAM10,SAR1A,SEC24A,TMED10,SORL1,OSBP,IDE,PLCG2,ITPR1,GORASP1,RAB1B,GGA2,VPS29,SNX6,COPG2,TMED2,AP2B1,ECE1,APBA2,ARF6,VPS26A,ADAM17,TMED9,VLDLR,AP4B1,MAPK14,MAPKAPK2,COPG1,AP1G1,PICALM,AP4M1,PLG,SYK,EIF2S1,SEC24D,PREB,RTN4,SEC16A,ABCA7,SREBF2,SIGMAR1,AP4S1,AP4E1
13,ITPR2,MAPK14,SAR1A,AP2B1,HSPA5,RTN3,AP1G1,SORL1,SEC24B,APP,OSBP,PICALM,CLU,VPS29,ARF6,SEC16A,SEC23A,APBA2,LRP1,MFN2,RTN4,BIN1,AP3B2,VPS35,AP2A1,MIA3,BACE1,TMED9,SNX6,GGA3,MAP2K3,SYK,PLCG2,SEC13,COPB1,TMED10,COPZ1,SEC31A,COPA,RAB1A,GORASP1,COPE,GGA2,VDAC1,TMED2,SNX4,SEC24A,PREB,VLDLR,COPG1,APBA1,MAPKAPK2,ADAM10,GGA1,ITPR1,SAR1B,COPB2,RAB1B,IDE,HSPA9,VPS26A,SEC23B,AP4B1,APOE,COPG2,NCSTN,SORT1,ABCA7,AP4S1,ADAM17,SEC24C,SEC24D,ECE1,AP4M1,EIF2S1,PSEN1,SREBF2,SIGMAR1,PLG,AP4E1
14,SEC23B,IDE,SNX4,COPB1,SEC31A,COPZ1,AP2A1,HSPA5,SAR1B,EIF2S1,RTN3,ITPR1,BACE1,MIA3,NCSTN,PSEN1,CLU,HSPA9,MFN2,SEC13,PICALM,SORL1,MAPKAPK2,RAB1A,SNX6,RTN4,VPS26A,ARF6,MAPK14,APOE,SEC16A,APBA1,AP1G1,AP3B2,RAB1B,LRP1,OSBP,COPE,COPG1,BIN1,VPS29,APBA2,SORT1,VLDLR,GGA2,TMED2,VDAC1,TMED10,ADAM10,COPA,SEC24A,ITPR2,GGA3,GORASP1,VPS35,SEC24B,ECE1,AP2B1,SAR1A,APP,SEC24C,PLCG2,GGA1,ADAM17,PREB,SEC23A,SYK,COPG2,AP4B1,AP4S1,SEC24D,SREBF2,MAP2K3,COPB2,TMED9,AP4E1,ABCA7,AP4M1,SIGMAR1,PLG
15,SNX6,LRP1,HSPA5,ADAM10,ITPR1,RTN3,PICALM,BIN1,COPB2,MIA3,COPG2,SAR1B,COPZ1,SEC24B,RAB1B,IDE,GGA3,VPS29,AP2A1,TMED2,VLDLR,SEC24C,SEC23A,SEC24A,COPB1,TMED10,AP2B1,AP4M1,COPG1,MAPK14,MFN2,ARF6,TMED9,ADAM17,ITPR2,EIF2S1,COPA,SAR1A,GGA1,SNX4,MAP2K3,BACE1,MAPKAPK2,APBA1,VPS26A,SORL1,APOE,APP,SORT1,GGA2,PLCG2,GORASP1,SYK,AP3B2,CLU,HSPA9,SEC13,APBA2,OSBP,RAB1A,PSEN1,NCSTN,AP1G1,ECE1,SEC31A,VPS35,PLG,AP4B1,AP4S1,RTN4,SEC16A,VDAC1,COPE,ABCA7,PREB,SEC24D,SREBF2,SIGMAR1,AP4E1,SEC23B
16,OSBP,RAB1B,COPB2,ARF6,HSPA9,GORASP1,GGA2,NCSTN,ECE1,RAB1A,MFN2,SEC13,VDAC1,AP2B1,COPE,VPS26A,VPS35,IDE,TMED10,COPA,MIA3,SAR1B,PLCG2,MAPK14,ADAM10,SEC31A,AP2A1,SNX6,APBA1,GGA3,ITPR1,SEC23A,TMED2,AP1G1,RTN3,SYK,GGA1,SEC23B,COPZ1,APOE,CLU,APP,MAPKAPK2,EIF2S1,SORL1,ITPR2,SNX4,ADAM17,SEC24C,PSEN1,LRP1,COPB1,AP4B1,BACE1,COPG1,SORT1,AP3B2,BIN1,SEC24A,VLDLR,SAR1A,HSPA5,APBA2,RTN4,SREBF2,VPS29,COPG2,AP4E1,PREB,PICALM,TMED9,MAP2K3,AP4M1,AP4S1,ABCA7,SEC24B,PLG,SEC24D,SIGMAR1,SEC16A
17,NCSTN,VDAC1,VPS26A,RAB1B,COPE,COPA,SYK,OSBP,HSPA9,AP1G1,GGA1,IDE,ITPR2,APBA1,ITPR1,BIN1,MAPKAPK2,HSPA5,MFN2,RAB1A,SNX6,SAR1A,SAR1B,TMED10,GGA2,COPG1,COPB2,SORL1,COPG2,SORT1,RTN4,MAPK14,VPS35,TMED9,GGA3,APBA2,GORASP1,AP3B2,LRP1,EIF2S1,RTN3,SEC16A,MIA3,APOE,APP,SEC24C,SEC13,SEC31A,SNX4,ADAM10,ECE1,TMED2,PLCG2,PICALM,COPZ1,AP4M1,AP4S1,SEC23B,ARF6,COPB1,VPS29,AP4B1,AP2B1,MAP2K3,PLG,VLDLR,SEC24B,AP2A1,BACE1,CLU,SEC24A,ADAM17,SREBF2,PREB,SEC24D,PSEN1,AP4E1,SIGMAR1,SEC23A,ABCA7
18,APOE,VPS26A,SEC31A,COPZ1,AP2A1,GGA2,COPB2,MAPKAPK2,COPE,NCSTN,VDAC1,MIA3,TMED9,COPA,SNX6,SAR1B,ITPR1,APBA1,TMED10,ADAM17,COPG1,APP,TMED2,IDE,SORT1,RAB1B,CLU,AP1G1,MFN2,PLCG2,SEC13,RAB1A,PICALM,SEC24A,HSPA9,EIF2S1,VLDLR,AP2B1,SEC24B,LRP1,SYK,SNX4,GGA1,GORASP1,ARF6,SORL1,ADAM10,BIN1,BACE1,COPG2,ITPR2,VPS35,OSBP,APBA2,SEC23B,SEC24C,MAP2K3,PSEN1,SEC23A,AP4M1,PREB,HSPA5,SREBF2,COPB1,GGA3,AP3B2,RTN4,SAR1A,PLG,SEC16A,RTN3,ECE1,AP4B1,VPS29,MAPK14,SEC24D,AP4S1,AP4E1,ABCA7,SIGMAR1
19,GGA3,VDAC1,COPG1,MIA3,APBA2,GGA2,AP1G1,SEC16A,IDE,SEC24C,AP2A1,OSBP,APOE,VPS29,APP,SORL1,ARF6,SEC23A,TMED10,GORASP1,NCSTN,PICALM,COPZ1,RAB1B,CLU,COPA,TMED9,VPS26A,SORT1,SAR1B,ECE1,RAB1A,VLDLR,SNX6,SEC13,TMED2,COPE,RTN3,AP3B2,PSEN1,MAPK14,AP2B1,COPB1,SEC24B,SEC24A,EIF2S1,ADAM10,BIN1,ADAM17,BACE1,ITPR1,MFN2,SEC31A,SNX4,SEC23B,VPS35,HSPA9,GGA1,APBA1,RTN4,MAP2K3,HSPA5,SYK,AP4B1,SEC24D,AP4S1,PREB,PLCG2,SREBF2,COPG2,COPB2,LRP1,AP4M1,MAPKAPK2,PLG,SIGMAR1,AP4E1,ABCA7,ITPR2,SAR1A
20,CLU,APOE,ITPR2,COPB1,COPG1,SAR1A,SAR1B,BIN1,COPA,MFN2,APBA2,ECE1,LRP1,TMED2,TMED10,NCSTN,RAB1A,HSPA5,ARF6,RTN3,SNX6,HSPA9,MIA3,COPB2,MAPK14,SEC24C,PSEN1,AP2A1,SORT1,SYK,VPS29,ITPR1,PLCG2,AP4M1,GORASP1,GGA2,SORL1,ADAM10,IDE,SEC23A,SEC31A,VDAC1,GGA3,AP2B1,SEC24A,VLDLR,EIF2S1,VPS26A,RAB1B,SEC13,RTN4,COPZ1,PREB,PICALM,TMED9,SNX4,COPE,MAPKAPK2,SEC24B,BACE1,AP1G1,SEC16A,APBA1,AP4B1,ADAM17,APP,OSBP,SEC23B,SREBF2,AP3B2,VPS35,PLG,COPG2,AP4S1,MAP2K3,GGA1,AP4E1,SIGMAR1,ABCA7,SEC24D
21,TMED10,TMED2,AP2A1,LRP1,ECE1,SNX6,SORL1,BACE1,SEC13,AP3B2,HSPA9,COPG1,ADAM10,SEC31A,MFN2,VPS26A,MAPKAPK2,ADAM17,SNX4,RTN4,OSBP,ARF6,RAB1A,COPE,NCSTN,APBA1,PREB,IDE,SEC24C,AP2B1,APP,SEC24A,EIF2S1,CLU,VDAC1,VLDLR,TMED9,VPS35,PICALM,RTN3,SORT1,SEC24B,SEC23A,COPZ1,GGA3,MAPK14,ITPR1,COPA,SEC16A,RAB1B,HSPA5,COPG2,MIA3,GORASP1,MAP2K3,PLCG2,SAR1B,PSEN1,APBA2,COPB2,SYK,AP1G1,BIN1,APOE,GGA1,AP4M1,AP4S1,AP4B1,PLG,SREBF2,GGA2,SEC23B,AP4E1,SAR1A,COPB1,VPS29,ITPR2,ABCA7,SIGMAR1,SEC24D
22,ARF6,VPS29,RTN3,TMED9,RAB1A,PICALM,BIN1,SORT1,TMED10,SNX6,VPS35,RTN4,SAR1B,VPS26A,AP2B1,MIA3,COPA,AP1G1,ADAM17,SORL1,AP2A1,COPZ1,LRP1,SAR1A,AP3B2,MFN2,GGA3,COPG1,PLCG2,SEC31A,ITPR1,TMED2,CLU,SYK,NCSTN,SEC13,COPB1,APOE,PSEN1,SEC16A,HSPA5,MAPK14,ITPR2,MAPKAPK2,HSPA9,RAB1B,SEC24A,ECE1,GGA1,VLDLR,ADAM10,GORASP1,GGA2,APBA2,SEC23A,IDE,AP4M1,COPG2,APP,SEC23B,SNX4,EIF2S1,OSBP,SEC24C,MAP2K3,BACE1,APBA1,COPE,SEC24B,VDAC1,ABCA7,AP4B1,AP4S1,AP4E1,PLG,SEC24D,PREB,SIGMAR1,SREBF2,COPB2
23,SORL1,CLU,APBA1,SNX4,GGA1,HSPA5,AP2A1,RTN4,BIN1,SAR1B,PICALM,SEC24C,ADAM10,VPS29,ADAM17,COPB1,COPG1,COPA,TMED10,EIF2S1,RAB1A,SAR1A,APP,ARF6,HSPA9,ITPR1,SEC24B,APBA2,BACE1,ITPR2,MAPK14,SEC23A,SORT1,AP1G1,RAB1B,PLCG2,MAPKAPK2,COPB2,SYK,MFN2,VDAC1,PSEN1,SEC16A,SEC13,IDE,NCSTN,APOE,AP2B1,RTN3,AP4M1,TMED2,OSBP,VPS26A,SEC23B,SEC31A,AP3B2,SNX6,AP4S1,ECE1,LRP1,COPG2,SEC24A,VPS35,MAP2K3,AP4B1,MIA3,GORASP1,GGA2,COPZ1,VLDLR,COPE,SREBF2,PREB,GGA3,SIGMAR1,PLG,ABCA7,AP4E1,TMED9,SEC24D
24,MFN2,COPA,SEC23A,VPS26A,HSPA9,ITPR2,ADAM17,ITPR1,SEC24B,VPS29,SORT1,COPZ1,PICALM,OSBP,RAB1B,RAB1A,RTN3,ADAM10,VPS35,BIN1,MAPK14,IDE,MAPKAPK2,LRP1,GGA1,AP3B2,TMED9,COPB2,AP2B1,SNX4,SEC16A,CLU,VLDLR,SEC24A,ARF6,GGA3,COPG1,SEC13,SNX6,APP,APBA1,AP2A1,MAP2K3,BACE1,SEC24C,APOE,RTN4,SEC23B,PLCG2,PREB,COPB1,SYK,EIF2S1,COPE,SEC31A,MIA3,SORL1,NCSTN,PSEN1,VDAC1,SAR1B,GGA2,TMED2,SREBF2,AP4B1,AP1G1,COPG2,SEC24D,GORASP1,AP4M1,APBA2,TMED10,HSPA5,AP4S1,SAR1A,AP4E1,ABCA7,SIGMAR1,PLG,ECE1
25,SEC23A,TMED9,COPG1,SEC24B,ADAM17,AP3B2,COPA,RTN3,OSBP,COPB2,SORT1,ITPR2,MAPKAPK2,APP,VPS26A,SAR1B,GGA2,COPE,GGA3,APOE,MFN2,AP2A1,ADAM10,AP2B1,GORASP1,LRP1,TMED10,SEC31A,CLU,VLDLR,MIA3,SEC24C,SNX6,VDAC1,APBA1,SEC24A,ECE1,VPS29,COPB1,PLCG2,SEC16A,HSPA5,ARF6,SEC13,RTN4,TMED2,COPZ1,PICALM,PSEN1,ITPR1,VPS35,PREB,RAB1B,BIN1,EIF2S1,NCSTN,SYK,IDE,APBA2,AP4M1,SEC23B,SNX4,BACE1,AP1G1,MAP2K3,SORL1,COPG2,AP4B1,SAR1A,PLG,RAB1A,HSPA9,MAPK14,AP4E1,GGA1,ABCA7,AP4S1,SIGMAR1,SEC24D,SREBF2
26,HSPA5,MIA3,COPG1,COPB1,ITPR1,HSPA9,RTN3,GGA3,SEC13,ARF6,PICALM,LRP1,COPZ1,SEC31A,RAB1A,SAR1B,IDE,COPB2,VPS35,SEC24A,SORT1,ADAM10,TMED10,SNX4,TMED2,MAPKAPK2,RAB1B,TMED9,RTN4,VDAC1,ITPR2,AP3B2,SNX6,SORL1,APBA2,ECE1,PSEN1,EIF2S1,VLDLR,COPA,GGA1,BACE1,CLU,SAR1A,ADAM17,AP1G1,COPE,SEC16A,AP2B1,SEC24B,MFN2,SEC24C,SEC23A,NCSTN,MAP2K3,AP4M1,GORASP1,GGA2,APBA1,APP,VPS29,AP2A1,SEC23B,BIN1,APOE,AP4B1,PLCG2,COPG2,PLG,SYK,AP4E1,MAPK14,PREB,SREBF2,OSBP,AP4S1,SIGMAR1,ABCA7,VPS26A,SEC24D
27,RAB1A,AP2B1,COPA,EIF2S1,LRP1,APBA1,RAB1B,VPS26A,ITPR1,ADAM17,GGA3,MFN2,VPS29,HSPA5,AP1G1,APBA2,HSPA9,SORL1,MAPK14,VLDLR,PICALM,SEC24A,SEC23A,SEC31A,COPZ1,COPG1,ITPR2,SYK,AP4M1,TMED2,AP2A1,COPB1,OSBP,VPS35,VDAC1,COPG2,SEC24C,GGA2,SEC16A,COPE,NCSTN,BACE1,SEC24B,BIN1,SEC13,SNX6,ARF6,MIA3,ADAM10,IDE,APOE,SAR1B,AP3B2,TMED10,APP,PLCG2,GORASP1,SNX4,MAP2K3,RTN4,COPB2,PREB,AP4B1,ECE1,SEC23B,RTN3,SREBF2,CLU,PSEN1,MAPKAPK2,GGA1,SORT1,TMED9,SAR1A,SEC24D,AP4E1,ABCA7,AP4S1,PLG,SIGMAR1
28,RTN3,LRP1,SEC24C,COPG1,VPS35,COPA,SEC31A,GGA3,VPS29,SEC24A,IDE,APBA1,MFN2,SORT1,AP2A1,RAB1A,COPB1,ITPR1,TMED10,COPE,VDAC1,VLDLR,SEC24B,RAB1B,TMED2,SNX6,MAPK14,AP4M1,BIN1,RTN4,NCSTN,PSEN1,TMED9,SAR1B,ITPR2,OSBP,APOE,APBA2,APP,PICALM,SAR1A,VPS26A,HSPA9,HSPA5,SEC16A,SEC23A,GORASP1,MAPKAPK2,PREB,AP2B1,SEC13,ECE1,ARF6,CLU,GGA1,EIF2S1,AP3B2,MIA3,GGA2,SNX4,ADAM17,PLCG2,SEC23B,AP4B1,SYK,MAP2K3,BACE1,AP1G1,COPZ1,COPG2,PLG,SREBF2,AP4S1,SEC24D,ABCA7,COPB2,ADAM10,SIGMAR1,AP4E1,SORL1
29,SAR1A,BACE1,COPG1,TMED9,AP2A1,ADAM17,COPB1,AP2B1,SORL1,SEC13,EIF2S1,LRP1,SNX6,VPS26A,APBA2,ITPR1,APP,RAB1A,PSEN1,VDAC1,SNX4,COPA,SEC24C,APOE,HSPA9,HSPA5,MAP2K3,VPS29,IDE,GORASP1,GGA2,SEC24B,SEC31A,RTN3,AP1G1,GGA3,OSBP,APBA1,SEC23A,TMED10,ITPR2,SEC16A,CLU,TMED2,MAPKAPK2,BIN1,AP3B2,MFN2,NCSTN,VPS35,PICALM,MAPK14,ADAM10,RTN4,COPZ1,ECE1,SEC23B,ARF6,AP4M1,PLCG2,SEC24A,COPB2,GGA1,AP4S1,RAB1B,VLDLR,COPE,COPG2,SORT1,PREB,SAR1B,PLG,SYK,MIA3,AP4E1,AP4B1,SIGMAR1,ABCA7,SEC24D,SREBF2
