source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
SNX4,VPS29,0.6,0.0,0.0,190,5.64676843893921e-17,1.2309955196887477e-15,0
SNX6,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
SORL1,ABCA7,0.4,0.0,0.0,0,1.0,1.0,0
SEC24D,SEC16A,0.8,0.0,0.0,0,1.0,1.0,0
SEC24D,SEC23A,1.0,0.0,0.0,0,1.0,1.0,0
SEC24C,TMED10,0.6,0.0,0.0,190,0.476379004359944,0.8921006954920352,0
SEC24C,TMED2,0.6,0.0,0.0,190,0.040190575749985864,0.09994158380414736,0
SEC24D,COPB1,0.2,0.0,0.0,0,1.0,1.0,0
SEC24D,COPB2,0.2,0.0,0.0,0,1.0,1.0,0
SEC24D,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
SEC24D,MIA3,0.6,0.0,0.0,0,1.0,1.0,0
RAB1B,SAR1B,0.6,0.0,0.0,174,0.014832513951823731,0.04115333099325509,0
SEC24D,PICALM,0.6,0.0,0.0,0,1.0,1.0,0
AP4B1,SORT1,0.6,0.0,0.0,0,1.0,1.0,0
AP4E1,AP1G1,0.6,0.0,0.0,0,1.0,1.0,0
AP4E1,AP2A1,0.8,0.0,0.0,0,1.0,1.0,0
SIGMAR1,HSPA5,0.8,0.0,0.0,0,1.0,1.0,0
AP4E1,AP3B2,0.6,0.0,0.0,0,1.0,1.0,0
AP4E1,AP4B1,1.0,0.0,0.0,0,1.0,1.0,0
AP4E1,AP4M1,1.0,0.0,0.0,0,1.0,1.0,0
AP4E1,AP4S1,1.0,0.0,0.0,0,1.0,1.0,0
SIGMAR1,RTN3,0.4,0.0,0.0,0,1.0,1.0,0
SIGMAR1,VDAC1,0.4,0.0,0.0,0,1.0,1.0,0
SNX4,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
AP4B1,AP4M1,1.0,0.0,0.0,0,1.0,1.0,0
AP4B1,AP4S1,1.0,0.0,0.0,0,1.0,1.0,0
AP4B1,APP,0.8,0.0,0.0,0,1.0,1.0,0
AP4B1,COPZ1,0.2,0.0,0.0,0,1.0,1.0,0
AP4B1,PICALM,0.6,0.0,0.0,0,1.0,1.0,0
SIGMAR1,APP,0.4,0.0,0.0,0,1.0,1.0,0
SIGMAR1,ARF6,0.2,0.0,0.0,0,1.0,1.0,0
AP4E1,AP2B1,0.8,0.0,0.0,0,1.0,1.0,0
SORT1,RTN4,0.2,0.0,0.0,190,0.0012646878296677547,0.00462070302012688,0
SREBF2,ABCA7,0.6,0.0,0.0,0,1.0,1.0,0
SORT1,ABCA7,0.4,0.0,0.0,0,1.0,1.0,0
SORT1,ADAM10,0.2,0.0,0.0,189,1.0217497660955141e-07,7.033940495015434e-07,0
SORT1,AP1G1,0.6,0.0,0.0,190,0.001784115888590571,0.006173607360519753,0
SORT1,AP4B1,0.6,0.0,0.0,0,1.0,1.0,0
SORT1,AP4E1,0.6,0.0,0.0,0,1.0,1.0,0
SORT1,APOE,0.4,0.0,0.0,190,0.0004549156456475163,0.00183651131020664,0
SORT1,APP,0.6,0.0,0.0,190,5.997579902811425e-05,0.00028017266117419084,0
SORT1,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
SORL1,LRP1,0.6,0.0,0.0,170,1.6535839830515905e-05,8.434967374121434e-05,0
SORL1,NCSTN,0.2,0.0,0.0,0,1.0,1.0,0
SORL1,PICALM,0.4,0.0,0.0,170,0.4639203708792251,0.8743628892075308,0
SNX6,VPS26A,0.4,0.0,0.0,190,0.001033068484212852,0.0038607245067154585,0
SORL1,SORT1,0.6,0.0,0.0,170,0.5451877335731479,0.9987472766298002,0
SORL1,VLDLR,0.2,0.0,0.0,0,1.0,1.0,0
SORL1,VPS26A,1.0,0.0,0.0,170,0.13405446747852517,0.2874479401014933,0
SORL1,VPS35,0.8,0.0,0.0,170,0.42389303780632576,0.808239203280866,0
TMED10,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
AP2B1,AP2A1,1.0,0.0,0.0,190,2.0224621101289898e-13,2.7556046250507488e-12,0
AP2B1,AP4B1,0.8,0.0,0.0,0,1.0,1.0,0
AP2B1,AP4E1,0.8,0.0,0.0,0,1.0,1.0,0
AP2B1,AP4M1,0.8,0.0,0.0,0,1.0,1.0,0
AP2B1,AP4S1,0.8,0.0,0.0,0,1.0,1.0,0
AP2B1,APP,0.8,0.0,0.0,190,0.12845181391032418,0.28002495432450675,0
AP2B1,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
TMED10,NCSTN,0.8,0.0,0.0,0,1.0,1.0,0
SORL1,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
AP4M1,AP4B1,1.0,0.0,0.0,0,1.0,1.0,0
AP4M1,AP4E1,1.0,0.0,0.0,0,1.0,1.0,0
AP4M1,AP4S1,1.0,0.0,0.0,0,1.0,1.0,0
AP4M1,APP,1.0,0.0,0.0,0,1.0,1.0,0
AP4M1,PICALM,0.2,0.0,0.0,0,1.0,1.0,0
AP4S1,AP1G1,0.6,0.0,0.0,0,1.0,1.0,0
AP4S1,AP2A1,0.8,0.0,0.0,0,1.0,1.0,0
AP4S1,AP2B1,0.8,0.0,0.0,0,1.0,1.0,0
AP4E1,APP,0.8,0.0,0.0,0,1.0,1.0,0
AP4E1,COPZ1,0.2,0.0,0.0,0,1.0,1.0,0
AP4E1,PICALM,0.6,0.0,0.0,0,1.0,1.0,0
AP4E1,SORT1,0.6,0.0,0.0,0,1.0,1.0,0
AP4M1,AP1G1,0.6,0.0,0.0,0,1.0,1.0,0
SORT1,PICALM,0.6,0.0,0.0,190,2.0060408225699096e-22,8.746337986404805e-21,0
AP4M1,AP2B1,0.8,0.0,0.0,0,1.0,1.0,0
AP4M1,AP3B2,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,APOE,0.4,0.0,0.0,0,1.0,1.0,0
SREBF2,HSPA5,0.4,0.0,0.0,0,1.0,1.0,0
SREBF2,LRP1,0.4,0.0,0.0,0,1.0,1.0,0
SREBF2,OSBP,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,SAR1B,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,SEC23A,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,SEC23B,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
SORT1,GGA2,0.8,0.0,0.0,0,1.0,1.0,0
SORT1,GGA3,0.6,0.0,0.0,190,0.003943330423419959,0.012458638149355813,0
SORT1,MIA3,0.2,0.0,0.0,170,7.877631608683055e-06,4.2578273322964615e-05,0
SORT1,OSBP,0.2,0.0,0.0,190,1.161963796483182e-18,3.3040187952173955e-17,0
AP4M1,AP2A1,0.8,0.0,0.0,0,1.0,1.0,0
GGA3,SEC24C,0.2,0.0,0.0,190,0.00010624444406487379,0.0004825268501279684,0
GGA3,SORL1,0.2,0.0,0.0,170,0.012877366100509267,0.036300850990228714,0
GORASP1,ABCA7,0.2,0.0,0.0,0,1.0,1.0,0
GGA2,SORL1,0.8,0.0,0.0,0,1.0,1.0,0
GGA2,SORT1,0.8,0.0,0.0,0,1.0,1.0,0
GGA2,VLDLR,0.4,0.0,0.0,0,1.0,1.0,0
GGA3,AP1G1,0.6,0.0,0.0,190,5.917630942485175e-07,3.583454292949356e-06,0
GGA3,AP2B1,0.4,0.0,0.0,190,0.0013636980152479912,0.004900321439407617,0
GGA3,APP,0.6,0.0,0.0,190,0.270870203991572,0.548449267524731,0
GGA3,ARF6,0.8,0.0,0.0,190,4.216122342452238e-05,0.00020126598627472726,0
GGA3,BACE1,1.0,0.0,0.0,0,1.0,1.0,0
HSPA5,COPE,0.2,0.0,0.0,190,0.4340960142517723,0.8252871898856369,0
HSPA5,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
ARF6,SEC13,0.2,0.0,0.0,190,3.920750442853859e-06,2.2297137301099337e-05,0
HSPA5,MAP2K3,0.2,0.0,0.0,0,1.0,1.0,0
HSPA5,PLG,0.2,0.0,0.0,0,1.0,1.0,0
HSPA5,PSEN1,0.4,0.0,0.0,0,1.0,1.0,0
HSPA5,SAR1B,0.2,0.0,0.0,174,8.821185953778985e-09,6.867923349727924e-08,0
COPB2,COPE,1.0,0.0,0.0,190,0.23985362264566962,0.4964059152223669,0
GORASP1,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,SEC31A,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,TMED10,0.4,0.0,0.0,0,1.0,1.0,0
GORASP1,TMED2,0.4,0.0,0.0,0,1.0,1.0,0
HSPA5,APBA2,0.6,0.0,0.0,138,0.0004899367036394938,0.0019419309344256303,0
HSPA5,APP,0.6,0.0,0.0,190,0.006038965269092696,0.01811689580727809,0
HSPA5,BACE1,0.4,0.0,0.0,0,1.0,1.0,0
COPB1,HSPA5,0.2,0.0,0.0,190,0.002480270682019018,0.008233995056042833,0
HSPA5,ITPR1,0.2,0.0,0.0,190,0.0007482280096910081,0.0028616439668884166,0
COPZ1,SEC24B,0.2,0.0,0.0,130,2.3663878696303896e-15,4.421764762109357e-14,0
COPZ1,TMED10,1.0,0.0,0.0,150,8.496422613409557e-22,3.268623758335206e-20,0
ECE1,APP,0.6,0.0,0.0,0,1.0,1.0,0
ECE1,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
ECE1,IDE,0.4,0.0,0.0,0,1.0,1.0,0
ECE1,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
EIF2S1,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
GORASP1,PREB,0.2,0.0,0.0,0,1.0,1.0,0
GORASP1,RAB1A,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,RAB1B,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,SEC13,0.2,0.0,0.0,0,1.0,1.0,0
GORASP1,SEC16A,0.2,0.0,0.0,0,1.0,1.0,0
GORASP1,SEC23A,0.6,0.0,0.0,0,1.0,1.0,0
GGA3,RTN4,0.2,0.0,0.0,190,0.9435333888730709,1.0,0
GORASP1,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,ADAM17,0.4,0.0,0.0,0,1.0,1.0,0
GORASP1,COPA,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,COPB1,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,COPB2,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,GGA2,0.2,0.0,0.0,0,1.0,1.0,0
GORASP1,GGA3,0.2,0.0,0.0,0,1.0,1.0,0
GORASP1,HSPA5,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,MIA3,0.2,0.0,0.0,0,1.0,1.0,0
GGA3,COPB1,0.2,0.0,0.0,190,5.921377971069821e-13,7.903226924652373e-12,0
GGA3,GGA2,0.6,0.0,0.0,0,1.0,1.0,0
GGA3,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
GGA3,RTN3,0.2,0.0,0.0,190,0.507157994254921,0.9396071621606752,0
GORASP1,SEC23B,0.4,0.0,0.0,0,1.0,1.0,0
HSPA9,MFN2,0.6,0.0,0.0,190,4.184977079451691e-12,4.887455374931082e-11,0
HSPA9,SEC13,0.2,0.0,0.0,190,0.12753702612138487,0.2789605855631629,0
HSPA9,SIGMAR1,0.2,0.0,0.0,0,1.0,1.0,0
HSPA9,VDAC1,0.8,0.0,0.0,190,0.6862359911065669,1.0,0
IDE,ADAM10,0.2,0.0,0.0,51,0.1882376918588348,0.3920619441900572,0
IDE,ADAM17,0.2,0.0,0.0,0,1.0,1.0,0
IDE,APOE,0.2,0.0,0.0,51,0.012035788161659428,0.034372949597053566,0
IDE,APP,0.8,0.0,0.0,51,0.006594892332122747,0.01960481629640126,0
HSPA5,SIGMAR1,0.8,0.0,0.0,0,1.0,1.0,0
HSPA5,SREBF2,0.4,0.0,0.0,0,1.0,1.0,0
HSPA5,VDAC1,0.2,0.0,0.0,190,0.0005519663640167436,0.002174614470282833,0
HSPA9,HSPA5,0.8,0.0,0.0,190,1.2234526433072077e-12,1.5096943938168186e-11,0
HSPA9,ITPR1,0.8,0.0,0.0,190,0.2737089684347518,0.5524866214701472,0
COPB1,RAB1A,0.6,0.0,0.0,190,0.006686544043191702,0.01969819731642961,0
HSPA9,MAP2K3,0.2,0.0,0.0,0,1.0,1.0,0
ITPR1,SYK,0.6,0.0,0.0,0,1.0,1.0,0
ITPR1,VDAC1,0.8,0.0,0.0,190,3.581038157581876e-05,0.00017348140407841088,0
ITPR2,PLCG2,0.8,0.0,0.0,0,1.0,1.0,0
ITPR2,PSEN1,0.4,0.0,0.0,0,1.0,1.0,0
ITPR2,SIGMAR1,0.4,0.0,0.0,0,1.0,1.0,0
ITPR2,SYK,0.6,0.0,0.0,0,1.0,1.0,0
ITPR2,VDAC1,0.4,0.0,0.0,125,5.282673361093123e-07,3.259309790712172e-06,0
COPA,SORT1,0.4,0.0,0.0,190,4.1277815333483155e-06,2.32721476104293e-05,0
COPA,TMED10,1.0,0.0,0.0,190,1.098719509289154e-43,7.185625590751068e-41,0
COPA,TMED9,1.0,0.0,0.0,190,5.968339949606507e-11,5.825812428421874e-10,0
COPB1,AP1G1,0.2,0.0,0.0,190,4.211303556998681e-18,1.1016770105108549e-16,0
ITPR1,ITPR2,0.8,0.0,0.0,125,0.0002315966972260375,0.0009964752630646613,0
HSPA9,ITPR2,0.2,0.0,0.0,125,0.5051165047961867,0.9384835060701878,0
COPB1,SEC13,0.2,0.0,0.0,190,0.39624007760142677,0.7712530081884914,0
COPB1,SEC23A,0.2,0.0,0.0,190,0.06588584883969778,0.1566885277860449,0
COPB1,SEC24A,0.2,0.0,0.0,0,1.0,1.0,0
COPB1,SEC24D,0.2,0.0,0.0,0,1.0,1.0,0
COPB1,TMED10,1.0,0.0,0.0,190,2.439045531118504e-16,4.984799304223442e-15,0
COPB1,TMED9,1.0,0.0,0.0,190,0.005331446228686151,0.016217515504933687,0
GORASP1,SEC24B,0.6,0.0,0.0,0,1.0,1.0,0
GORASP1,SEC24C,0.6,0.0,0.0,0,1.0,1.0,0
COPB1,COPB2,1.0,0.0,0.0,190,0.44453889845172545,0.8426911292389231,0
COPB1,COPE,1.0,0.0,0.0,190,1.91740221777552e-16,4.045100162661903e-15,0
COPB1,COPG1,1.0,0.0,0.0,190,2.2270706575642438e-11,2.3119114445190722e-10,0
COPB1,COPG2,1.0,0.0,0.0,91,0.15482117085761102,0.3276797596792156,0
COPB1,GGA2,0.2,0.0,0.0,0,1.0,1.0,0
IDE,PLG,0.2,0.0,0.0,0,1.0,1.0,0
IDE,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
IDE,VDAC1,0.2,0.0,0.0,51,0.017447969882805656,0.047545717930645416,0
CLU,PLG,0.2,0.0,0.0,0,1.0,1.0,0
CLU,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
CLU,VDAC1,0.2,0.0,0.0,190,1.6637779682900077e-05,8.434967374121434e-05,0
CLU,VLDLR,0.4,0.0,0.0,0,1.0,1.0,0
COPA,AP2B1,0.2,0.0,0.0,190,0.18692541687446976,0.39182443152533086,0
IDE,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
IDE,BIN1,0.2,0.0,0.0,51,0.1292920318490276,0.28092022866865135,0
IDE,CLU,0.2,0.0,0.0,51,0.039934271213753716,0.09968325715188904,0
IDE,ECE1,0.4,0.0,0.0,0,1.0,1.0,0
IDE,LRP1,0.2,0.0,0.0,51,0.02750171574308583,0.07163510215270805,0
IDE,NCSTN,0.2,0.0,0.0,0,1.0,1.0,0
IDE,PICALM,0.2,0.0,0.0,51,1.6251985871494017e-05,8.369132881855974e-05,0
COPB1,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
TMED2,SEC23B,0.2,0.0,0.0,0,1.0,1.0,0
TMED2,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
TMED2,SEC24B,0.6,0.0,0.0,164,0.0007380231921841836,0.002844601411680922,0
ABCA7,SORL1,0.4,0.0,0.0,0,1.0,1.0,0
COPG1,COPB2,1.0,0.0,0.0,190,1.2724377126605128e-13,1.7705835405956925e-12,0
COPG1,COPZ1,1.0,0.0,0.0,150,1.7608865567138207e-11,1.9193663468180646e-10,0
COPG1,HSPA5,0.2,0.0,0.0,190,2.0440951168470335e-08,1.5191343254749544e-07,0
COPG1,RAB1A,0.6,0.0,0.0,190,2.2118389061894188e-11,2.3119114445190722e-10,0
COPG1,RAB1B,0.6,0.0,0.0,190,3.000703064164854e-08,2.156549235125071e-07,0
COPG1,SEC13,0.2,0.0,0.0,190,4.389747245020692e-10,3.932732463347305e-09,0
COPG1,SEC23A,0.2,0.0,0.0,190,8.14760737295004e-08,5.668654491392901e-07,0
ABCA7,APBA2,0.6,0.0,0.0,0,1.0,1.0,0
COPE,RTN3,0.4,0.0,0.0,190,0.0020222480386911045,0.006852591799502499,0
COPZ1,SEC24A,0.2,0.0,0.0,0,1.0,1.0,0
COPE,TMED2,1.0,0.0,0.0,190,0.0036715829215093784,0.011770662895427124,0
COPE,TMED9,1.0,0.0,0.0,190,0.9546166579775155,1.0,0
COPG1,AP2B1,0.2,0.0,0.0,190,0.33508569077148787,0.6620726337297675,0
VPS26A,APP,0.6,0.0,0.0,190,1.5760179348680032e-08,1.1985066620972955e-07,0
ADAM10,SORL1,0.6,0.0,0.0,169,0.012616603162897205,0.0358750368197164,0
VPS26A,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
VPS26A,SORT1,0.4,0.0,0.0,190,6.81012795897821e-23,3.426018219362884e-21,0
VPS26A,VPS29,1.0,0.0,0.0,190,0.1409787997281004,0.30130763079143025,0
ADAM10,PSEN1,0.6,0.0,0.0,0,1.0,1.0,0
VPS29,APP,0.2,0.0,0.0,190,0.1052395326283054,0.23603753307708308,0
VPS29,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
VLDLR,CLU,0.4,0.0,0.0,0,1.0,1.0,0
VLDLR,GGA1,0.4,0.0,0.0,0,1.0,1.0,0
COPE,TMED10,1.0,0.0,0.0,190,0.00016938171267191917,0.0007434606717277526,0
VLDLR,BIN1,0.6,0.0,0.0,0,1.0,1.0,0
TMED9,RAB1B,0.6,0.0,0.0,190,0.022973724161469502,0.060099262406404216,0
AP2A1,ARF6,0.6,0.0,0.0,190,5.320664502614905e-12,5.999507904672669e-11,0
AP2A1,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
AP2A1,COPB1,0.2,0.0,0.0,190,2.512051972419966e-15,4.563561083229605e-14,0
AP2A1,PICALM,1.0,0.0,0.0,190,0.01485043748380459,0.04115333099325509,0
AP2A1,VLDLR,0.6,0.0,0.0,0,1.0,1.0,0
TMED2,TMED9,0.8,0.0,0.0,190,0.41558882117276186,0.7974095872228724,0
TMED9,APP,0.6,0.0,0.0,190,0.0032909429289855303,0.010761383377782683,0
ABCA7,APP,0.6,0.0,0.0,0,1.0,1.0,0
AP1G1,PICALM,0.6,0.0,0.0,190,0.0019818142998921894,0.0067505549590077705,0
AP2A1,AP1G1,0.6,0.0,0.0,190,2.0883826199148788e-26,1.7072527917804132e-24,0
ADAM10,PICALM,0.2,0.0,0.0,189,7.108871964500397e-06,3.874335220652716e-05,0
TMED2,SEC23A,0.6,0.0,0.0,190,0.04828889029030726,0.11962475094644298,0
AP2A1,AP4E1,0.8,0.0,0.0,0,1.0,1.0,0
AP2A1,AP4M1,0.8,0.0,0.0,0,1.0,1.0,0
AP2A1,AP4S1,0.8,0.0,0.0,0,1.0,1.0,0
TMED2,SEC31A,0.6,0.0,0.0,190,0.8295866561601564,1.0,0
TMED2,TMED10,1.0,0.0,0.0,190,0.10443581967226293,0.23552077953675846,0
AP1G1,AP4B1,0.6,0.0,0.0,0,1.0,1.0,0
AP1G1,AP4E1,0.6,0.0,0.0,0,1.0,1.0,0
AP1G1,AP4M1,0.6,0.0,0.0,0,1.0,1.0,0
AP1G1,AP4S1,0.6,0.0,0.0,0,1.0,1.0,0
AP1G1,ARF6,0.4,0.0,0.0,190,5.191373207807114e-19,1.5432536717753876e-17,0
AP1G1,GGA2,0.6,0.0,0.0,0,1.0,1.0,0
TMED2,SAR1A,0.2,0.0,0.0,190,0.2641184632136974,0.5381105138372527,0
TMED2,SAR1B,0.6,0.0,0.0,174,0.13255919354696719,0.28611786329939454,0
TMED2,SEC13,0.6,0.0,0.0,190,0.00018289245167184504,0.0007974110892892443,0
AP2A1,AP4B1,0.8,0.0,0.0,0,1.0,1.0,0
COPG2,AP2B1,0.2,0.0,0.0,91,0.08597584459783725,0.1966021061782712,0
COPG2,COPA,1.0,0.0,0.0,91,0.7151951899117996,1.0,0
COPB2,COPG2,1.0,0.0,0.0,91,0.18784591192514316,0.3920619441900572,0
COPB2,GGA1,0.2,0.0,0.0,67,0.11540216351007719,0.25671093515506965,0
COPB2,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
GGA2,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
GGA2,COPB1,0.2,0.0,0.0,0,1.0,1.0,0
GGA2,GGA1,0.6,0.0,0.0,0,1.0,1.0,0
GGA2,GGA3,0.6,0.0,0.0,0,1.0,1.0,0
GGA2,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
GGA2,LRP1,0.4,0.0,0.0,0,1.0,1.0,0
GGA2,PICALM,0.4,0.0,0.0,0,1.0,1.0,0
GGA2,SEC23B,0.4,0.0,0.0,0,1.0,1.0,0
VLDLR,GGA2,0.4,0.0,0.0,0,1.0,1.0,0
GGA1,SORT1,0.8,0.0,0.0,67,0.0015879858292560563,0.005583563077061617,0
GGA1,VLDLR,0.4,0.0,0.0,0,1.0,1.0,0
GGA2,AP1G1,0.6,0.0,0.0,0,1.0,1.0,0
GGA2,AP2B1,0.4,0.0,0.0,0,1.0,1.0,0
GGA2,APP,0.6,0.0,0.0,0,1.0,1.0,0
GGA2,ARF6,0.4,0.0,0.0,0,1.0,1.0,0
EIF2S1,HSPA5,0.6,0.0,0.0,190,0.6906837877782378,1.0,0
EIF2S1,HSPA9,0.2,0.0,0.0,190,0.8389575115128789,1.0,0
GGA1,AP1G1,0.6,0.0,0.0,67,0.03055890293728564,0.07899416016199529,0
GGA1,ARF6,0.6,0.0,0.0,67,0.9709127553169126,1.0,0
GGA1,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
GGA1,GGA2,0.6,0.0,0.0,0,1.0,1.0,0
GGA1,GGA3,0.6,0.0,0.0,67,0.006022065891123926,0.01811689580727809,0
GGA1,LRP1,0.4,0.0,0.0,67,0.00901042327648648,0.026425187546287702,0
VLDLR,LRP1,0.2,0.0,0.0,0,1.0,1.0,0
VLDLR,PLG,0.2,0.0,0.0,0,1.0,1.0,0
VLDLR,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
VLDLR,SORL1,0.2,0.0,0.0,0,1.0,1.0,0
VLDLR,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
COPZ1,AP4E1,0.2,0.0,0.0,0,1.0,1.0,0
COPZ1,COPB1,1.0,0.0,0.0,150,6.62512767856078e-14,9.628518892841667e-13,0
COPZ1,COPB2,1.0,0.0,0.0,150,0.004691793883346279,0.014473741508058803,0
COPZ1,COPE,1.0,0.0,0.0,150,2.87892449057683e-09,2.4452163855029182e-08,0
COPZ1,RAB1A,0.6,0.0,0.0,150,9.757113016085341e-05,0.0004493768952478741,0
COPZ1,RAB1B,0.6,0.0,0.0,150,2.4135956300073214e-14,3.8499793707921664e-13,0
COPZ1,RTN3,0.4,0.0,0.0,150,1.3544409943502993e-17,3.4069400396349834e-16,0
COPZ1,SEC13,0.2,0.0,0.0,150,0.014215676616638064,0.03973099362086023,0
COPG1,TMED9,1.0,0.0,0.0,190,8.132584283914443e-11,7.821632531882421e-10,0
COPE,RAB1A,0.6,0.0,0.0,190,0.07325613352981612,0.17049648159608452,0
COPG2,COPG1,0.2,0.0,0.0,91,0.4471946176326733,0.845275375525342,0
COPG2,COPZ1,1.0,0.0,0.0,69,0.06864749024606542,0.16149445547095967,0
COPG2,RAB1B,0.6,0.0,0.0,91,0.06740344776720235,0.1591402701796041,0
COPZ1,AP2B1,0.2,0.0,0.0,150,0.22176822631522747,0.4604330793973294,0
COPZ1,AP4B1,0.2,0.0,0.0,0,1.0,1.0,0
COPB2,PREB,0.2,0.0,0.0,123,3.2912504443324485e-06,1.8881384128012467e-05,0
COPB2,RAB1A,0.6,0.0,0.0,190,1.717741392933354e-05,8.641560545987796e-05,0
COPB2,SEC24A,0.2,0.0,0.0,0,1.0,1.0,0
COPB2,SEC24C,0.2,0.0,0.0,190,0.038008338856784306,0.09523928587102275,0
COPB2,SEC24D,0.2,0.0,0.0,0,1.0,1.0,0
COPB2,TMED9,1.0,0.0,0.0,190,2.9433806248564756e-12,3.4999471430111546e-11,0
COPE,COPG1,1.0,0.0,0.0,190,0.0709771955591367,0.16637665195582582,0
COPG1,TMED10,1.0,0.0,0.0,190,3.5311313327922935e-31,5.7733997291154e-29,0
COPE,COPG2,1.0,0.0,0.0,91,0.05170731829792682,0.12665388077469716,0
BACE1,AP2A1,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,AP2B1,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,APBA1,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,APBA2,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,APOE,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,APP,1.0,0.0,0.0,0,1.0,1.0,0
BACE1,ARF6,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,BIN1,0.4,0.0,0.0,0,1.0,1.0,0
RAB1A,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
RAB1A,HSPA5,0.2,0.0,0.0,190,0.0007394223852993222,0.002844601411680922,0
RAB1A,HSPA9,0.4,0.0,0.0,190,0.07568197964961433,0.1742817418691823,0
RAB1A,SAR1A,0.2,0.0,0.0,190,0.0003745554306371138,0.0015214860350103877,0
ARF6,VPS35,0.2,0.0,0.0,190,0.0022672737122190227,0.007643283545315674,0
ITPR1,PLCG2,0.8,0.0,0.0,0,1.0,1.0,0
BACE1,ADAM10,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,ADAM17,0.4,0.0,0.0,0,1.0,1.0,0
PSEN1,SORL1,0.4,0.0,0.0,0,1.0,1.0,0
PSEN1,TMED10,0.8,0.0,0.0,0,1.0,1.0,0
PSEN1,TMED9,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,VDAC1,0.4,0.0,0.0,0,1.0,1.0,0
PSEN1,VLDLR,0.6,0.0,0.0,0,1.0,1.0,0
PSEN1,VPS35,0.2,0.0,0.0,0,1.0,1.0,0
RAB1A,ARF6,0.2,0.0,0.0,190,3.2161427512900474e-09,2.6885008529789623e-08,0
RAB1A,COPG2,0.6,0.0,0.0,91,0.709007887486031,1.0,0
PSEN1,IDE,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,ITPR1,0.6,0.0,0.0,0,1.0,1.0,0
PSEN1,ITPR2,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,ABCA7,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,APOE,0.6,0.0,0.0,0,1.0,1.0,0
PSEN1,APP,1.0,0.0,0.0,0,1.0,1.0,0
PSEN1,BACE1,0.4,0.0,0.0,0,1.0,1.0,0
PSEN1,BIN1,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,CLU,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,ECE1,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,HSPA5,0.4,0.0,0.0,0,1.0,1.0,0
PREB,SEC24C,0.6,0.0,0.0,123,0.009554050784812059,0.02786373082626293,0
