ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,HSPA9,AP2A1,APP,VPS26A,COPB2,HSPA5,APOE,ARF6,BACE1,SEC24C,CLU,RAB1A,TMED10,AP1G1,BIN1,AP3B2,MFN2,SORT1,RTN3,PICALM,SEC24B,SNX6,SAR1B,SEC23A,NCSTN,PSEN1,COPG1,ITPR1,GGA1,ADAM10,COPE,PREB,SAR1A,SEC24A,RTN4,VDAC1,SEC13,ITPR2,EIF2S1,APBA1,COPZ1,SNX4,TMED2,SEC31A,ADAM17,VPS35,AP2B1,RAB1B,SORL1,SEC16A,MAPK14,TMED9,AP4B1,AP4E1,VLDLR,SEC23B,MAPKAPK2,SYK,PLCG2,GGA3,AP4S1,IDE,COPG2,COPB1,MIA3,COPA,SEC24D,OSBP,APBA2,GGA2,ECE1,VPS29,LRP1,PLG,GORASP1,MAP2K3,SIGMAR1,ABCA7,SREBF2,AP4M1
11,AP3B2,AP2A1,RTN3,AP1G1,SEC24C,SEC23A,RAB1B,RTN4,SNX6,SORT1,ADAM10,VLDLR,ITPR1,RAB1A,NCSTN,ECE1,MIA3,OSBP,SAR1B,AP2B1,MAPKAPK2,LRP1,TMED2,TMED9,SAR1A,MFN2,VDAC1,COPA,GGA2,SORL1,COPB2,SEC16A,ARF6,COPB1,GGA3,SEC24A,COPG2,COPG1,MAPK14,SEC13,PICALM,BACE1,SEC24B,VPS35,APP,SNX4,APOE,AP4S1,SEC24D,SYK,PLCG2,AP4B1,AP4E1,GGA1,ITPR2,EIF2S1,CLU,ADAM17,VPS26A,APBA2,APBA1,IDE,COPZ1,VPS29,HSPA5,SEC23B,TMED10,BIN1,PSEN1,GORASP1,HSPA9,SEC31A,ABCA7,COPE,PREB,SIGMAR1,SREBF2,MAP2K3,PLG,AP4M1
12,COPB2,APBA1,MIA3,COPG1,VPS29,PLCG2,AP4B1,SYK,SEC23A,BIN1,AP3B2,MAPK14,RAB1B,RTN3,COPG2,SEC24D,OSBP,COPZ1,SNX6,SEC24B,APP,ITPR2,TMED2,TMED9,VLDLR,EIF2S1,GGA1,AP4E1,AP4S1,SEC16A,ITPR1,AP2A1,NCSTN,ECE1,VDAC1,RAB1A,SEC31A,CLU,RTN4,ARF6,SAR1A,VPS26A,SEC13,SORL1,VPS35,SORT1,PSEN1,SNX4,SEC24C,GGA3,COPB1,SEC24A,MAPKAPK2,LRP1,SEC23B,AP2B1,ADAM10,HSPA5,PICALM,HSPA9,SAR1B,BACE1,IDE,ADAM17,PREB,TMED10,APBA2,COPA,MFN2,APOE,GGA2,AP1G1,COPE,SREBF2,PLG,ABCA7,GORASP1,AP4M1,SIGMAR1,MAP2K3
13,SEC23B,SNX4,MAPK14,BIN1,HSPA5,TMED10,MAPKAPK2,APBA2,TMED9,APBA1,VDAC1,SEC24C,SNX6,RAB1B,SORT1,TMED2,AP3B2,VPS29,ADAM10,APP,COPG1,GGA3,RAB1A,AP4E1,AP4B1,VPS26A,AP1G1,COPG2,COPB1,BACE1,PSEN1,RTN3,SEC24B,OSBP,NCSTN,SEC23A,SORL1,ECE1,RTN4,SEC31A,COPB2,AP2A1,LRP1,GGA1,PLCG2,SYK,MIA3,ITPR2,PICALM,SEC24D,VLDLR,SEC24A,AP2B1,ITPR1,COPA,APOE,ARF6,PREB,SAR1A,CLU,SEC13,VPS35,HSPA9,SAR1B,COPZ1,SEC16A,ADAM17,MFN2,IDE,GGA2,GORASP1,EIF2S1,AP4S1,COPE,ABCA7,PLG,SREBF2,SIGMAR1,MAP2K3,AP4M1
14,ADAM10,SEC24B,AP4B1,COPB1,AP2B1,SAR1B,AP4E1,RTN3,COPA,MFN2,SORL1,AP2A1,VPS35,MAPK14,HSPA5,AP1G1,ARF6,RAB1B,SNX6,COPG2,APP,COPG1,APOE,ITPR2,MAPKAPK2,GGA1,MIA3,SEC31A,RTN4,PICALM,SNX4,VPS26A,VPS29,SEC13,OSBP,PREB,SAR1A,CLU,COPB2,COPZ1,TMED9,RAB1A,ADAM17,SEC23B,VDAC1,TMED2,SEC16A,LRP1,VLDLR,ITPR1,SORT1,APBA2,BACE1,APBA1,GGA3,SEC24C,TMED10,IDE,HSPA9,SYK,PLCG2,SEC24A,GGA2,BIN1,AP4S1,ECE1,SEC23A,AP3B2,PSEN1,NCSTN,SEC24D,EIF2S1,GORASP1,COPE,SIGMAR1,SREBF2,AP4M1,MAP2K3,PLG,ABCA7
15,APBA1,LRP1,VPS29,HSPA9,GGA1,SEC24C,ADAM10,ARF6,RTN3,BIN1,MIA3,RTN4,AP1G1,RAB1B,VPS26A,SORL1,VPS35,SNX6,SEC24D,SORT1,HSPA5,TMED2,TMED10,MAPKAPK2,COPB1,NCSTN,SEC23A,MFN2,MAPK14,PLCG2,CLU,SYK,ECE1,EIF2S1,SEC13,APP,COPG2,SEC24B,ITPR1,SAR1A,SNX4,RAB1A,SAR1B,SEC24A,TMED9,COPG1,PICALM,AP3B2,COPA,ITPR2,APOE,GGA3,APBA2,COPZ1,GGA2,VLDLR,VDAC1,AP4E1,IDE,ADAM17,SEC16A,AP4B1,SEC23B,AP2B1,AP2A1,BACE1,SEC31A,OSBP,COPE,AP4S1,PREB,GORASP1,COPB2,PSEN1,MAP2K3,SREBF2,PLG,SIGMAR1,AP4M1,ABCA7
16,ITPR2,AP2B1,BIN1,PICALM,MAPK14,COPB1,PREB,COPB2,APOE,CLU,VPS29,VPS26A,RAB1B,AP3B2,SEC16A,OSBP,MAPKAPK2,MFN2,COPA,SEC24C,TMED2,ADAM10,HSPA5,RTN3,NCSTN,PSEN1,GGA1,SORL1,TMED10,HSPA9,SEC13,MIA3,APBA2,GGA3,LRP1,BACE1,VDAC1,ITPR1,RAB1A,ECE1,SEC23A,PLCG2,SYK,SEC24D,TMED9,SAR1B,VLDLR,SNX6,SORT1,VPS35,AP1G1,RTN4,AP4E1,AP4B1,SEC23B,EIF2S1,GGA2,SAR1A,ARF6,ADAM17,APP,COPG2,COPG1,AP4S1,APBA1,AP2A1,SNX4,SEC24B,SEC24A,COPE,SEC31A,COPZ1,PLG,MAP2K3,GORASP1,ABCA7,IDE,SREBF2,AP4M1,SIGMAR1
17,RAB1B,AP1G1,VPS35,MFN2,LRP1,APBA1,AP2B1,AP3B2,SORT1,VDAC1,RTN3,COPB2,COPA,ITPR2,VPS26A,APOE,CLU,BIN1,COPG2,COPG1,SNX6,SNX4,TMED2,TMED10,RAB1A,SEC23B,COPZ1,MAPK14,AP2A1,SEC23A,HSPA9,SAR1A,MIA3,PICALM,ARF6,TMED9,SAR1B,APP,SEC31A,ECE1,MAPKAPK2,ADAM10,AP4E1,PSEN1,NCSTN,PREB,OSBP,GGA1,HSPA5,AP4B1,RTN4,EIF2S1,SEC13,SEC24C,VLDLR,ITPR1,ADAM17,SEC24D,COPB1,SEC24A,APBA2,VPS29,GGA3,IDE,GGA2,BACE1,SORL1,COPE,SEC16A,AP4S1,GORASP1,SYK,MAP2K3,SREBF2,SEC24B,PLCG2,ABCA7,AP4M1,SIGMAR1,PLG
18,VPS29,SEC23A,AP1G1,PLCG2,COPB2,RAB1A,SEC24D,MAPKAPK2,COPA,VPS35,COPG1,TMED2,TMED9,SEC24B,SORT1,SNX6,SORL1,RAB1B,HSPA5,APBA2,MFN2,AP3B2,AP2A1,AP2B1,BIN1,ITPR1,MIA3,GGA3,IDE,APP,CLU,OSBP,ECE1,SNX4,GGA2,EIF2S1,SYK,SEC13,BACE1,MAPK14,PICALM,SAR1B,COPG2,SEC24C,NCSTN,SEC24A,TMED10,COPZ1,VPS26A,SAR1A,HSPA9,LRP1,APBA1,VDAC1,SEC31A,AP4B1,AP4E1,SEC23B,PSEN1,APOE,PREB,COPB1,AP4S1,ARF6,SEC16A,RTN3,ITPR2,GGA1,RTN4,ADAM17,GORASP1,VLDLR,COPE,ADAM10,ABCA7,SREBF2,MAP2K3,PLG,AP4M1,SIGMAR1
19,MAPKAPK2,PLCG2,AP1G1,PREB,ITPR2,MFN2,LRP1,COPA,COPB1,COPB2,TMED10,RAB1B,SEC24B,RTN3,TMED9,SEC24D,BACE1,SEC23B,HSPA9,SEC24A,SEC31A,AP4E1,TMED2,AP4B1,PSEN1,NCSTN,SEC24C,ADAM10,SEC16A,RTN4,OSBP,RAB1A,COPG1,VPS35,COPZ1,AP2B1,VPS26A,SNX6,VDAC1,VPS29,SAR1A,BIN1,SAR1B,AP2A1,ARF6,APBA1,SORL1,SEC13,SEC23A,ADAM17,SORT1,MIA3,HSPA5,GGA1,EIF2S1,MAPK14,ECE1,APBA2,APOE,APP,VLDLR,ITPR1,PICALM,SNX4,AP3B2,COPE,GGA3,COPG2,GGA2,CLU,AP4S1,GORASP1,MAP2K3,SYK,ABCA7,SIGMAR1,PLG,SREBF2,IDE,AP4M1
20,SNX4,AP2A1,SAR1B,SAR1A,RTN4,PICALM,COPG1,PREB,MAPKAPK2,COPA,SEC23B,SEC23A,ITPR1,ARF6,TMED2,SEC16A,HSPA9,SEC31A,VLDLR,COPZ1,AP3B2,SEC24B,BIN1,MAPK14,BACE1,TMED10,GGA2,TMED9,GGA3,IDE,VPS29,MFN2,ITPR2,VPS26A,SNX6,COPB1,APP,NCSTN,APBA2,VDAC1,AP4B1,CLU,AP4E1,SEC24A,RAB1B,SEC13,AP4S1,APBA1,COPB2,ADAM10,RAB1A,COPG2,HSPA5,SORT1,PSEN1,VPS35,COPE,SEC24C,SYK,PLCG2,ECE1,AP1G1,LRP1,ADAM17,MIA3,OSBP,APOE,SORL1,EIF2S1,GORASP1,GGA1,SIGMAR1,RTN3,ABCA7,PLG,AP2B1,AP4M1,SREBF2,SEC24D,MAP2K3
21,TMED10,SEC13,COPG1,OSBP,SORT1,HSPA5,ARF6,AP2B1,COPB1,PICALM,GGA3,HSPA9,SEC24B,SORL1,RTN3,LRP1,AP1G1,TMED2,ADAM10,PLCG2,SYK,MIA3,SEC31A,COPA,SNX6,AP4B1,PREB,AP4E1,RTN4,BACE1,COPB2,APOE,APP,ITPR2,APBA2,COPG2,MAPK14,GGA2,VPS35,ECE1,RAB1B,AP3B2,NCSTN,MFN2,VDAC1,TMED9,SEC24C,IDE,EIF2S1,MAPKAPK2,PSEN1,GGA1,AP4S1,SEC16A,RAB1A,SEC23B,COPZ1,SNX4,SEC24D,VPS29,SEC23A,APBA1,AP2A1,SAR1A,VLDLR,BIN1,ITPR1,VPS26A,SEC24A,SAR1B,COPE,ABCA7,GORASP1,ADAM17,SIGMAR1,CLU,MAP2K3,SREBF2,PLG,AP4M1
22,SEC16A,AP2A1,BACE1,RTN4,ADAM17,TMED9,ADAM10,HSPA5,SEC24D,SAR1B,GGA1,SYK,VPS35,SEC23A,BIN1,SORT1,COPB2,VDAC1,APBA1,RAB1B,RAB1A,AP3B2,APOE,LRP1,APP,CLU,SAR1A,GGA3,TMED2,MAPKAPK2,HSPA9,TMED10,SNX6,AP4B1,COPA,SEC24B,OSBP,PLCG2,AP4E1,AP2B1,ECE1,MAPK14,PICALM,MFN2,SEC24C,VPS26A,PSEN1,NCSTN,COPB1,SNX4,SEC31A,ARF6,ITPR1,PREB,SEC24A,IDE,VLDLR,GGA2,SEC13,MIA3,SORL1,AP4S1,COPG2,COPG1,SEC23B,ITPR2,RTN3,APBA2,EIF2S1,COPZ1,AP1G1,COPE,VPS29,SIGMAR1,SREBF2,MAP2K3,GORASP1,PLG,AP4M1,ABCA7
23,AP3B2,ITPR2,COPB1,SEC23A,HSPA9,TMED9,VPS26A,TMED10,VDAC1,SAR1B,BIN1,APBA1,COPB2,AP1G1,GGA3,HSPA5,AP4E1,AP4B1,MIA3,RTN4,IDE,VPS29,ITPR1,SEC24D,OSBP,AP2A1,SEC16A,APOE,COPG1,CLU,SEC24C,ECE1,NCSTN,EIF2S1,RAB1A,APP,LRP1,SYK,SEC23B,SNX4,RTN3,VPS35,SORL1,APBA2,SNX6,PLCG2,ADAM17,VLDLR,TMED2,ADAM10,COPA,SORT1,SAR1A,MAPK14,COPZ1,RAB1B,PICALM,ARF6,SEC24B,MFN2,PSEN1,SEC31A,SEC24A,BACE1,AP4S1,SEC13,GGA1,AP2B1,GGA2,PREB,COPG2,MAPKAPK2,COPE,MAP2K3,GORASP1,SIGMAR1,PLG,AP4M1,ABCA7,SREBF2
24,GGA1,APBA1,RAB1B,COPB2,BIN1,COPB1,MIA3,VPS35,VPS26A,EIF2S1,COPG1,VDAC1,TMED2,TMED9,ECE1,NCSTN,SORT1,APP,SEC16A,SORL1,CLU,OSBP,MFN2,GGA3,HSPA5,BACE1,MAPK14,RTN4,ITPR2,APOE,MAPKAPK2,COPE,RAB1A,AP1G1,SEC23A,PSEN1,SNX6,RTN3,SNX4,SEC24D,SEC13,SEC24C,APBA2,SEC24B,AP2A1,SEC31A,LRP1,ITPR1,ARF6,VLDLR,ADAM10,SEC23B,VPS29,TMED10,AP4E1,AP4B1,PICALM,AP2B1,ADAM17,IDE,PREB,GGA2,COPG2,AP3B2,SAR1A,HSPA9,SEC24A,SYK,PLCG2,AP4S1,COPZ1,GORASP1,COPA,SAR1B,ABCA7,SIGMAR1,SREBF2,MAP2K3,PLG,AP4M1
25,SNX6,VPS35,VPS29,TMED2,SEC23A,SEC16A,COPB2,COPA,VPS26A,TMED9,PLCG2,SYK,BIN1,ARF6,APBA1,MFN2,RAB1A,VLDLR,ITPR1,SEC13,RAB1B,HSPA9,NCSTN,BACE1,PSEN1,RTN4,COPB1,HSPA5,GGA1,AP2A1,ADAM10,SEC31A,SNX4,AP1G1,LRP1,ECE1,SORT1,SEC24B,SEC24C,RTN3,PICALM,MIA3,TMED10,AP3B2,EIF2S1,GGA3,COPG2,COPG1,SAR1A,CLU,SEC24A,PREB,GGA2,MAPK14,AP4B1,IDE,AP4E1,SEC24D,AP4S1,MAPKAPK2,AP2B1,APOE,SEC23B,SAR1B,APBA2,OSBP,ADAM17,SORL1,COPE,VDAC1,COPZ1,APP,ITPR2,GORASP1,SREBF2,SIGMAR1,ABCA7,AP4M1,MAP2K3,PLG
26,LRP1,SEC31A,RAB1A,SAR1B,ADAM17,MFN2,RTN4,CLU,VDAC1,VPS29,HSPA5,SORT1,AP4B1,VPS26A,AP4E1,AP1G1,ARF6,NCSTN,SEC24B,SORL1,MIA3,SEC23A,SEC24C,APOE,RAB1B,HSPA9,APBA1,OSBP,SNX6,AP3B2,SEC24A,SAR1A,COPG1,TMED2,SNX4,BACE1,SEC16A,MAPKAPK2,GGA3,COPG2,AP2A1,ITPR2,IDE,AP4S1,COPA,SEC24D,AP2B1,RTN3,PREB,PSEN1,COPB1,VPS35,MAPK14,SYK,PLCG2,PICALM,GGA2,APP,VLDLR,ECE1,ITPR1,SEC23B,TMED9,COPB2,ADAM10,EIF2S1,GGA1,TMED10,BIN1,COPZ1,SEC13,GORASP1,COPE,ABCA7,APBA2,AP4M1,PLG,SREBF2,MAP2K3,SIGMAR1
27,SEC23A,VPS35,SEC31A,AP1G1,SEC24C,RTN3,RAB1A,TMED2,RAB1B,SEC23B,ARF6,COPB1,BIN1,CLU,RTN4,SEC13,COPB2,TMED9,AP3B2,APBA1,APOE,ECE1,COPZ1,LRP1,VPS26A,HSPA5,SAR1B,MFN2,PICALM,EIF2S1,GGA2,GGA1,HSPA9,MIA3,SORT1,COPG2,COPG1,VDAC1,SEC24B,ITPR1,PLCG2,SEC24D,VPS29,GGA3,SEC24A,APP,AP2A1,COPA,AP2B1,ITPR2,TMED10,IDE,ADAM10,SYK,SAR1A,MAPKAPK2,MAPK14,SNX4,SNX6,VLDLR,SEC16A,AP4S1,BACE1,OSBP,PREB,APBA2,PSEN1,NCSTN,SORL1,AP4B1,ADAM17,COPE,AP4E1,GORASP1,ABCA7,SIGMAR1,MAP2K3,SREBF2,AP4M1,PLG
28,AP3B2,SEC24C,SEC23A,TMED10,COPB2,AP2B1,ADAM10,HSPA5,APBA2,RTN4,MFN2,SEC16A,APBA1,RAB1A,MIA3,TMED9,LRP1,SYK,SEC31A,PLCG2,GGA1,AP4B1,VDAC1,BIN1,IDE,ITPR1,NCSTN,SORL1,ITPR2,AP4E1,MAPK14,PICALM,SEC13,PREB,TMED2,SORT1,ARF6,SNX4,APP,CLU,AP2A1,VPS29,COPG1,COPG2,COPB1,AP1G1,VPS35,ECE1,RAB1B,APOE,GGA2,OSBP,SEC24B,AP4S1,VLDLR,HSPA9,PSEN1,RTN3,MAPKAPK2,BACE1,SNX6,SEC23B,EIF2S1,SAR1B,VPS26A,GGA3,SEC24A,SAR1A,COPA,SEC24D,COPZ1,COPE,PLG,GORASP1,MAP2K3,SIGMAR1,ABCA7,ADAM17,AP4M1,SREBF2
29,COPG1,SEC23A,RAB1A,HSPA5,SORT1,SNX6,APP,SAR1B,VPS29,ITPR1,GGA2,SEC13,SAR1A,AP1G1,SYK,ECE1,PLCG2,APOE,GGA1,RAB1B,MIA3,ITPR2,AP3B2,COPB2,ADAM10,SEC16A,RTN3,AP4B1,AP4E1,AP2A1,COPG2,IDE,GGA3,VPS35,RTN4,BIN1,VPS26A,MAPK14,ADAM17,PICALM,APBA2,COPA,AP2B1,SORL1,SEC23B,SEC24C,HSPA9,TMED9,SEC24B,TMED10,ARF6,OSBP,SEC31A,MAPKAPK2,VLDLR,LRP1,SEC24D,APBA1,TMED2,MFN2,SNX4,NCSTN,PSEN1,CLU,SEC24A,PREB,AP4S1,VDAC1,COPB1,BACE1,EIF2S1,COPE,COPZ1,GORASP1,SREBF2,PLG,ABCA7,MAP2K3,SIGMAR1,AP4M1
