ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,BACE1,MFN2,COPB2,ARF6,TMED10,SEC31A,MIA3,GGA2,SNX6,ECE1,SAR1B,IDE,AP2B1,RAB1A,AP1G1,MAPK14,RAB1B,SAR1A,SYK,SEC24B,VPS26A,SEC24C,GORASP1,LRP1,TMED2,PREB,GGA3,APBA2,SNX4,SEC13,VDAC1,GGA1,BIN1,VPS35,COPA,COPE,HSPA5,SEC24D,COPB1,SEC24A,AP2A1,PLG,CLU,NCSTN,ADAM10,ITPR1,APBA1,EIF2S1,AP4S1,MAP2K3,SEC23A,SORT1,OSBP,COPG2,MAPKAPK2,APOE,RTN3,HSPA9,SORL1,COPG1,ADAM17,PSEN1,COPZ1,VLDLR,VPS29,AP4B1,TMED9,PICALM,ITPR2,SREBF2,AP3B2,PLCG2,SIGMAR1,APP,RTN4,AP4E1,SEC16A,AP4M1,SEC23B,ABCA7
11,SEC13,LRP1,HSPA5,IDE,SEC24C,MAPK14,TMED2,ITPR2,TMED9,BIN1,AP4M1,SEC24A,AP3B2,COPB2,BACE1,MAPKAPK2,VPS29,AP2A1,RTN4,SEC31A,COPG1,SAR1B,COPG2,PSEN1,APBA2,AP4B1,SEC23B,VDAC1,RAB1B,VLDLR,APBA1,AP2B1,PLCG2,MFN2,RAB1A,SREBF2,TMED10,MIA3,OSBP,APP,GGA2,EIF2S1,ADAM17,NCSTN,GGA3,GORASP1,GGA1,ITPR1,PREB,RTN3,ADAM10,SEC24B,SAR1A,SYK,SEC23A,AP1G1,MAP2K3,VPS35,COPA,SORT1,HSPA9,PLG,COPZ1,PICALM,ECE1,APOE,COPB1,ARF6,SEC16A,CLU,SNX6,SEC24D,COPE,SORL1,VPS26A,SIGMAR1,AP4E1,SNX4,ABCA7,AP4S1
12,APBA2,SNX6,BIN1,RTN3,COPA,APOE,SEC16A,AP3B2,SEC23A,SEC23B,GGA3,ITPR1,HSPA5,ARF6,SEC24A,CLU,APBA1,SEC31A,VPS26A,ADAM10,SYK,AP2B1,COPG2,AP4M1,AP4B1,SEC24B,GGA2,SEC13,SORL1,ITPR2,IDE,ECE1,SAR1B,BACE1,SNX4,COPZ1,RTN4,PLCG2,PREB,RAB1B,TMED9,MAPKAPK2,APP,SEC24D,COPB2,VLDLR,SREBF2,AP4S1,PICALM,AP1G1,COPB1,EIF2S1,TMED10,VPS35,OSBP,ADAM17,VPS29,SAR1A,AP2A1,HSPA9,GORASP1,TMED2,LRP1,MIA3,MAPK14,SEC24C,COPG1,PLG,SIGMAR1,COPE,RAB1A,GGA1,PSEN1,MFN2,AP4E1,NCSTN,MAP2K3,VDAC1,SORT1,ABCA7
13,APP,CLU,BIN1,COPB2,RTN4,SORL1,SEC23A,RAB1B,VPS26A,AP3B2,MIA3,SEC24C,SORT1,MAPK14,IDE,APOE,ITPR1,ITPR2,RAB1A,HSPA5,AP1G1,PLG,SREBF2,SNX4,TMED10,COPG1,LRP1,VDAC1,SYK,MAP2K3,SAR1A,TMED2,SAR1B,VPS35,COPG2,BACE1,COPZ1,PICALM,SNX6,RTN3,PREB,MAPKAPK2,COPA,AP2B1,MFN2,APBA2,GGA1,SEC24D,AP4M1,ECE1,SEC23B,COPB1,NCSTN,AP2A1,SEC24A,VPS29,ADAM10,PLCG2,HSPA9,PSEN1,GORASP1,OSBP,TMED9,SEC13,GGA2,ARF6,SIGMAR1,VLDLR,ADAM17,AP4S1,AP4B1,AP4E1,SEC16A,EIF2S1,APBA1,COPE,SEC31A,SEC24B,GGA3,ABCA7
14,SEC31A,VDAC1,IDE,AP2A1,HSPA9,RTN4,RAB1A,SEC24B,AP1G1,SORT1,OSBP,APOE,SEC24C,BACE1,APBA1,AP2B1,SAR1B,APP,VPS35,COPB1,COPB2,GGA1,SAR1A,SEC13,MAPK14,COPG2,AP3B2,PLCG2,GGA3,APBA2,SYK,BIN1,MFN2,ARF6,ADAM10,HSPA5,COPG1,NCSTN,MAPKAPK2,SEC16A,VPS29,PSEN1,SREBF2,COPE,LRP1,EIF2S1,ECE1,MIA3,PLG,TMED9,PICALM,SEC24D,RAB1B,VPS26A,COPA,CLU,SORL1,SNX4,SEC23B,AP4M1,ITPR2,AP4B1,ITPR1,SEC23A,RTN3,COPZ1,AP4S1,ADAM17,SIGMAR1,SEC24A,TMED2,VLDLR,TMED10,GORASP1,SNX6,ABCA7,GGA2,PREB,AP4E1,MAP2K3
15,RTN4,SAR1B,VDAC1,ADAM17,CLU,SEC16A,SEC13,SNX6,MIA3,SEC24D,AP1G1,ITPR1,VPS35,COPG2,BIN1,BACE1,SEC24B,AP2A1,SEC31A,MFN2,COPA,VPS29,SIGMAR1,GGA1,SORL1,EIF2S1,SEC23A,VPS26A,SORT1,RTN3,GGA2,RAB1A,OSBP,SEC24A,AP4M1,AP3B2,GORASP1,LRP1,COPG1,APBA1,TMED10,HSPA5,TMED9,AP2B1,COPZ1,SREBF2,HSPA9,COPE,PREB,MAPKAPK2,RAB1B,PLCG2,SYK,ITPR2,SEC23B,GGA3,ECE1,ARF6,AP4S1,TMED2,PLG,COPB2,PICALM,SAR1A,AP4E1,VLDLR,MAP2K3,APOE,PSEN1,SEC24C,APBA2,IDE,NCSTN,AP4B1,SNX4,APP,COPB1,MAPK14,ABCA7,ADAM10
16,COPA,APP,VPS29,RAB1B,OSBP,CLU,VPS26A,SEC24C,BIN1,ITPR2,RTN4,SEC31A,SNX4,ARF6,VDAC1,AP1G1,GGA1,RTN3,COPB2,APBA1,EIF2S1,AP2A1,SYK,HSPA9,SAR1B,HSPA5,MAPKAPK2,SNX6,AP3B2,ECE1,COPB1,PREB,SEC23B,AP2B1,SORL1,ADAM10,ITPR1,AP4S1,LRP1,SEC16A,GGA3,SEC24B,COPG2,MAPK14,SIGMAR1,AP4M1,VLDLR,SEC24A,MFN2,TMED9,AP4B1,APOE,GGA2,PLCG2,COPG1,COPZ1,TMED2,SAR1A,VPS35,PLG,SEC23A,ADAM17,IDE,TMED10,MAP2K3,NCSTN,SREBF2,BACE1,PSEN1,SORT1,SEC13,MIA3,GORASP1,PICALM,RAB1A,APBA2,ABCA7,AP4E1,SEC24D,COPE
17,APP,SEC24D,TMED9,MIA3,SORL1,COPB2,AP2A1,RTN4,TMED2,SEC23A,SORT1,GGA3,IDE,ITPR1,BACE1,APBA1,PREB,SIGMAR1,SEC23B,SEC31A,RAB1A,ADAM10,LRP1,HSPA5,VPS26A,AP4S1,MAPK14,PICALM,COPG1,VDAC1,ADAM17,AP3B2,SEC24C,TMED10,COPG2,SEC13,SYK,SEC24A,VPS35,AP4B1,BIN1,APOE,SAR1B,SNX4,MAPKAPK2,OSBP,RAB1B,VLDLR,GORASP1,NCSTN,ECE1,COPA,APBA2,COPB1,GGA1,COPE,GGA2,AP2B1,RTN3,SREBF2,AP1G1,SAR1A,PLCG2,SEC24B,PLG,SNX6,AP4M1,EIF2S1,COPZ1,MFN2,HSPA9,PSEN1,ARF6,MAP2K3,AP4E1,SEC16A,ITPR2,CLU,VPS29,ABCA7
18,VDAC1,APBA1,GGA1,VPS29,SEC23A,HSPA5,SORT1,SNX6,ITPR1,LRP1,HSPA9,MIA3,ARF6,SEC24C,SEC24B,SEC31A,SNX4,MFN2,COPE,APBA2,VLDLR,BACE1,AP2B1,MAPK14,APOE,EIF2S1,COPG2,AP2A1,SEC13,MAPKAPK2,SEC23B,VPS35,SEC16A,NCSTN,ADAM10,VPS26A,IDE,PICALM,MAP2K3,AP4E1,BIN1,ITPR2,ADAM17,RTN4,TMED9,OSBP,COPG1,APP,COPA,GORASP1,RAB1B,SIGMAR1,GGA3,GGA2,AP4B1,PLCG2,AP3B2,PSEN1,AP1G1,RAB1A,CLU,SAR1A,AP4S1,AP4M1,ECE1,PLG,RTN3,SORL1,SYK,SEC24D,PREB,COPB1,TMED10,SEC24A,COPZ1,TMED2,COPB2,SREBF2,SAR1B,ABCA7
19,AP2B1,AP2A1,NCSTN,BACE1,PLCG2,APBA2,SYK,ADAM17,ADAM10,RTN3,COPG1,CLU,COPE,SNX6,PICALM,MAPKAPK2,COPG2,APOE,AP3B2,PSEN1,BIN1,ITPR1,IDE,VDAC1,SORT1,TMED10,TMED2,COPA,RTN4,SEC16A,SEC24B,SEC24D,ARF6,SEC24A,HSPA5,MAPK14,SEC31A,SEC24C,RAB1A,OSBP,MFN2,AP4S1,AP1G1,COPZ1,ECE1,SNX4,RAB1B,GGA1,SIGMAR1,AP4B1,VLDLR,SORL1,APP,SAR1B,SAR1A,HSPA9,ITPR2,VPS35,GGA2,APBA1,PLG,VPS29,SREBF2,MAP2K3,SEC13,TMED9,SEC23B,MIA3,AP4M1,GORASP1,SEC23A,AP4E1,VPS26A,GGA3,LRP1,EIF2S1,COPB2,COPB1,PREB,ABCA7
20,BACE1,SEC23B,COPB2,AP3B2,VPS26A,MFN2,NCSTN,VDAC1,MAPKAPK2,SEC16A,PICALM,BIN1,SEC23A,AP4S1,LRP1,VPS29,SEC13,TMED2,COPG2,GGA3,ARF6,PLCG2,SORT1,CLU,RAB1B,AP2A1,AP4B1,OSBP,TMED9,ADAM10,AP4M1,SEC24A,COPE,PSEN1,AP2B1,ITPR1,APBA1,MIA3,ADAM17,APBA2,HSPA9,TMED10,IDE,VPS35,ITPR2,SAR1B,RAB1A,COPA,SAR1A,MAPK14,SORL1,SNX4,SEC31A,SREBF2,GGA1,RTN4,PLG,EIF2S1,RTN3,MAP2K3,COPB1,AP1G1,SYK,VLDLR,SIGMAR1,APOE,SEC24C,PREB,COPG1,COPZ1,HSPA5,SNX6,APP,SEC24B,ECE1,GORASP1,AP4E1,GGA2,SEC24D,ABCA7
21,COPB1,ITPR2,MFN2,COPE,SEC24C,GGA1,HSPA5,RAB1A,AP3B2,SEC24B,AP2A1,RAB1B,ADAM10,VPS29,AP1G1,VPS26A,SEC13,AP4M1,NCSTN,SEC24A,APBA2,ARF6,PSEN1,COPG2,TMED10,SAR1A,COPG1,EIF2S1,PICALM,TMED9,MAPKAPK2,BIN1,SEC24D,SORT1,VDAC1,TMED2,MAPK14,HSPA9,AP2B1,RTN4,ECE1,CLU,SNX4,SEC31A,MAP2K3,AP4E1,BACE1,IDE,SAR1B,COPZ1,SORL1,GORASP1,RTN3,GGA2,SEC23B,PLG,SEC16A,APP,APBA1,APOE,SIGMAR1,MIA3,VLDLR,LRP1,SYK,SREBF2,SNX6,COPA,VPS35,OSBP,ADAM17,COPB2,AP4B1,GGA3,SEC23A,PLCG2,AP4S1,PREB,ITPR1,ABCA7
22,AP1G1,BIN1,RTN3,SEC24C,SEC24B,CLU,ITPR2,APOE,PSEN1,MAPKAPK2,NCSTN,GGA1,LRP1,APBA1,AP3B2,COPA,SORL1,SEC24D,AP2A1,SAR1B,VPS29,TMED2,RTN4,SIGMAR1,ARF6,MAP2K3,PLG,COPG2,HSPA9,TMED9,SEC23B,ADAM10,SNX4,ECE1,ITPR1,VLDLR,COPB2,COPB1,COPE,HSPA5,SEC24A,VPS26A,APBA2,BACE1,PLCG2,MFN2,AP4B1,RAB1B,ADAM17,SNX6,SEC16A,APP,SREBF2,SEC13,AP4E1,OSBP,AP4S1,SORT1,MIA3,SEC31A,EIF2S1,MAPK14,RAB1A,TMED10,GORASP1,GGA2,PREB,SAR1A,COPZ1,AP2B1,IDE,SYK,SEC23A,PICALM,AP4M1,COPG1,VDAC1,VPS35,GGA3,ABCA7
23,TMED9,CLU,AP1G1,RTN3,ECE1,APBA1,GGA2,PREB,MIA3,AP2A1,SNX4,VPS35,PSEN1,ITPR2,VLDLR,COPG1,IDE,SEC13,RTN4,AP2B1,MAPK14,VPS26A,SEC23A,VPS29,HSPA5,PICALM,AP4B1,HSPA9,SEC24B,COPE,ARF6,PLCG2,APP,BACE1,GORASP1,SEC24C,SEC24A,BIN1,OSBP,APBA2,NCSTN,SORT1,SNX6,COPZ1,TMED2,SEC23B,SAR1A,AP4S1,TMED10,VDAC1,SEC24D,SEC31A,SIGMAR1,COPA,COPB1,MAPKAPK2,AP4M1,GGA3,SAR1B,RAB1A,LRP1,SYK,ADAM10,MFN2,ITPR1,SREBF2,EIF2S1,ADAM17,SEC16A,APOE,RAB1B,PLG,AP3B2,SORL1,COPG2,COPB2,GGA1,AP4E1,MAP2K3,ABCA7
24,AP3B2,VDAC1,AP2A1,ITPR1,SYK,SEC13,SEC24A,MAPK14,SEC23A,SEC24D,SORL1,COPE,TMED10,PLG,LRP1,VPS35,MAP2K3,MAPKAPK2,MIA3,COPB2,BIN1,MFN2,VPS29,RAB1B,SNX6,EIF2S1,COPA,TMED9,ITPR2,RAB1A,GGA3,GGA1,HSPA5,PREB,APP,APBA1,VPS26A,AP2B1,PSEN1,AP1G1,CLU,SEC24C,GGA2,ECE1,TMED2,SNX4,IDE,VLDLR,SEC23B,ADAM10,SORT1,HSPA9,APBA2,RTN3,AP4B1,SAR1B,SAR1A,AP4E1,SEC24B,COPG2,SEC16A,RTN4,COPZ1,OSBP,ADAM17,PICALM,COPB1,PLCG2,SEC31A,GORASP1,APOE,AP4M1,COPG1,ARF6,NCSTN,BACE1,SIGMAR1,AP4S1,SREBF2,ABCA7
25,RTN3,GGA3,SEC31A,BIN1,TMED9,HSPA5,SEC13,VPS29,SEC24D,APBA1,HSPA9,LRP1,APOE,CLU,COPB1,TMED2,COPB2,MFN2,IDE,SNX6,GORASP1,GGA2,APBA2,ECE1,SAR1A,COPG2,SORL1,AP2B1,COPG1,OSBP,ITPR1,MAPK14,PLG,AP3B2,ADAM10,MAPKAPK2,PREB,ITPR2,MAP2K3,MIA3,SNX4,AP1G1,ADAM17,BACE1,VPS35,VLDLR,PLCG2,AP4B1,SEC23A,VDAC1,ARF6,NCSTN,RTN4,AP4M1,SORT1,SEC24A,GGA1,SAR1B,RAB1B,AP4E1,SEC16A,EIF2S1,TMED10,COPE,COPZ1,VPS26A,COPA,AP4S1,SIGMAR1,AP2A1,APP,SREBF2,SEC24B,PICALM,PSEN1,SEC23B,RAB1A,SYK,SEC24C,ABCA7
26,AP3B2,GGA1,MFN2,SEC24D,RTN3,RAB1A,RAB1B,AP2A1,SNX4,SEC24B,COPZ1,COPA,ADAM10,HSPA9,SNX6,HSPA5,COPG2,AP2B1,ARF6,SAR1B,SEC24C,ITPR2,APOE,ADAM17,GGA2,SEC24A,BACE1,APBA1,BIN1,ECE1,SREBF2,PLCG2,AP4B1,VDAC1,TMED2,AP4S1,PSEN1,COPB2,IDE,PREB,SEC23A,MAP2K3,VPS35,TMED9,MAPK14,SEC23B,PLG,TMED10,AP4M1,NCSTN,GGA3,VLDLR,SORT1,PICALM,APBA2,SEC13,CLU,EIF2S1,APP,SYK,VPS29,AP1G1,SEC31A,GORASP1,AP4E1,ITPR1,OSBP,COPG1,MAPKAPK2,SEC16A,SAR1A,VPS26A,COPE,SORL1,SIGMAR1,COPB1,LRP1,ABCA7,MIA3,RTN4
27,ADAM17,COPE,PICALM,ARF6,ITPR1,COPG1,RAB1A,OSBP,SEC13,AP1G1,BACE1,GGA1,SAR1A,ITPR2,COPB1,VDAC1,SEC24B,HSPA9,RTN3,APP,SYK,TMED10,TMED9,BIN1,GGA2,SEC24D,ECE1,SORT1,ADAM10,MFN2,MAPK14,SREBF2,HSPA5,SEC31A,VPS35,SEC16A,RAB1B,SIGMAR1,SORL1,PLCG2,SEC23A,GGA3,MIA3,SEC24C,SNX6,PSEN1,APBA2,SAR1B,EIF2S1,COPA,COPG2,SEC24A,APBA1,LRP1,NCSTN,COPB2,VLDLR,MAP2K3,GORASP1,AP4M1,VPS26A,PLG,COPZ1,AP4E1,APOE,MAPKAPK2,IDE,PREB,SNX4,AP2A1,AP4S1,AP4B1,VPS29,AP3B2,AP2B1,CLU,SEC23B,RTN4,ABCA7,TMED2
28,ARF6,SEC24A,VDAC1,APBA1,VPS35,CLU,SORL1,SEC31A,SEC24C,ADAM10,AP3B2,COPB1,COPZ1,IDE,NCSTN,SEC23B,HSPA9,SNX4,TMED9,GGA3,TMED2,RAB1A,VPS29,SAR1B,SEC13,SYK,PICALM,SAR1A,AP4M1,SEC16A,RAB1B,OSBP,AP4S1,PSEN1,ADAM17,MIA3,SNX6,VPS26A,BACE1,GORASP1,SEC23A,HSPA5,COPA,APOE,SIGMAR1,GGA2,GGA1,COPG2,ITPR2,RTN4,AP4B1,MFN2,TMED10,COPB2,VLDLR,SORT1,RTN3,APP,AP1G1,LRP1,PLCG2,SEC24D,MAPK14,ECE1,COPG1,AP2B1,COPE,AP2A1,BIN1,PREB,PLG,APBA2,AP4E1,EIF2S1,MAP2K3,SREBF2,SEC24B,ITPR1,MAPKAPK2,ABCA7
29,SEC23B,APBA2,MAPKAPK2,GGA1,CLU,GGA3,APP,APOE,AP3B2,MFN2,PREB,COPB2,APBA1,SEC13,PICALM,MIA3,SEC24A,HSPA9,ARF6,SEC16A,GORASP1,GGA2,SORL1,SAR1A,COPE,RTN4,SIGMAR1,COPB1,SNX6,SEC31A,SYK,RTN3,ADAM17,RAB1B,HSPA5,VPS26A,AP2A1,ITPR2,ECE1,BIN1,VPS35,VDAC1,TMED2,SREBF2,AP1G1,MAPK14,AP4S1,PLCG2,SNX4,COPZ1,AP2B1,VPS29,OSBP,COPG2,ITPR1,MAP2K3,NCSTN,IDE,SAR1B,AP4M1,BACE1,SEC24C,VLDLR,RAB1A,PSEN1,AP4B1,SEC23A,COPA,SORT1,PLG,SEC24B,TMED10,LRP1,SEC24D,ADAM10,AP4E1,COPG1,TMED9,ABCA7,EIF2S1
