ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
17,MAP2K3,GGA2,SYK,COPG1,AP4S1,SEC24B,SORL1,GGA1,SEC16A,HSPA9,BIN1,AP4E1,RAB1B,SAR1B,VLDLR,IDE,TMED10,TMED2,TMED9,COPZ1,CLU,HSPA5,AP4M1,ARF6,PLG,COPB2,PLCG2,PREB,SEC24A,COPB1,SREBF2,ABCA7,GORASP1,AP1G1,VPS26A,SEC24D,SIGMAR1,LRP1,NCSTN,EIF2S1,COPE,COPA,AP4B1,PICALM,MAPK14,ITPR1,MAPKAPK2,RTN4,OSBP,BACE1,SEC23B,APP,PSEN1,SNX4,ITPR2,SEC23A,VPS35,SNX6,SORT1,APBA2,SEC13,AP2A1,SEC24C,SAR1A,ECE1,COPG2,VPS29,SEC31A,APOE,ADAM17,MIA3,GGA3,RTN3,MFN2,AP3B2,AP2B1,APBA1,VDAC1,ADAM10,RAB1A
18,MFN2,SAR1B,BACE1,VLDLR,BIN1,MAPKAPK2,COPE,NCSTN,PREB,TMED2,ITPR2,APBA1,AP1G1,COPB1,MAP2K3,PLG,SNX4,GGA2,COPZ1,VPS26A,AP3B2,IDE,SEC13,SEC24C,SAR1A,PICALM,ABCA7,COPA,OSBP,ADAM10,SEC24D,AP4S1,MIA3,SEC23B,TMED10,APBA2,RTN4,SEC24B,AP4E1,COPG1,SREBF2,SEC23A,ARF6,PLCG2,RAB1B,EIF2S1,AP4M1,SEC31A,CLU,HSPA5,ECE1,SIGMAR1,GORASP1,TMED9,COPB2,HSPA9,MAPK14,ITPR1,LRP1,SEC24A,SYK,COPG2,ADAM17,AP2B1,SEC16A,VPS29,GGA1,PSEN1,APOE,VPS35,SORL1,RTN3,APP,AP4B1,AP2A1,SNX6,VDAC1,GGA3,RAB1A,SORT1
19,SEC16A,COPB1,PLG,HSPA5,GGA2,SREBF2,SEC24D,RTN4,MAPKAPK2,SEC23A,SYK,ITPR1,EIF2S1,SIGMAR1,TMED9,COPG1,TMED2,ITPR2,GORASP1,SEC24B,AP4M1,NCSTN,MAPK14,AP1G1,COPE,AP4E1,SEC24A,BIN1,SORT1,PSEN1,HSPA9,APBA1,PREB,ARF6,VLDLR,ECE1,PLCG2,SNX6,PICALM,LRP1,SEC13,SAR1B,MIA3,IDE,ADAM17,OSBP,APP,APBA2,COPA,ADAM10,SEC23B,RAB1B,COPB2,SEC24C,ABCA7,COPG2,SAR1A,CLU,VPS26A,SORL1,MFN2,VPS29,TMED10,SNX4,AP3B2,COPZ1,SEC31A,APOE,BACE1,AP4B1,AP4S1,GGA1,MAP2K3,RTN3,GGA3,VDAC1,AP2A1,RAB1A,AP2B1,VPS35
20,COPE,EIF2S1,SNX4,SEC24C,APP,MIA3,RAB1B,VPS29,COPA,ITPR2,COPG1,AP4E1,PICALM,SAR1B,SAR1A,SEC24A,TMED2,RTN4,TMED9,TMED10,HSPA9,VLDLR,SREBF2,SEC24D,MAPKAPK2,SORT1,AP1G1,SNX6,GGA2,BIN1,PSEN1,AP4S1,COPB2,PLG,SEC16A,PREB,GORASP1,AP4B1,SEC31A,IDE,HSPA5,MAP2K3,SIGMAR1,AP4M1,SYK,COPB1,APBA1,SEC23B,APBA2,ECE1,NCSTN,GGA1,SEC13,SEC23A,SEC24B,ADAM10,MAPK14,ARF6,SORL1,BACE1,ADAM17,LRP1,PLCG2,APOE,ABCA7,OSBP,AP3B2,COPZ1,VDAC1,VPS26A,RTN3,AP2A1,MFN2,VPS35,GGA3,CLU,COPG2,RAB1A,ITPR1,AP2B1
21,RTN4,SNX6,BIN1,HSPA5,SEC23B,VLDLR,SREBF2,TMED9,MIA3,AP4M1,SORT1,EIF2S1,GGA2,PLG,SEC13,LRP1,AP4E1,AP4S1,AP4B1,SEC24D,SEC31A,COPZ1,APP,APBA2,ABCA7,PICALM,COPG1,SORL1,SEC23A,SIGMAR1,MAPK14,SEC24C,SEC16A,SEC24A,COPE,MAPKAPK2,PREB,SAR1A,MFN2,ITPR2,ITPR1,GORASP1,VPS29,COPB1,IDE,APBA1,AP1G1,SEC24B,NCSTN,BACE1,SYK,APOE,MAP2K3,COPB2,OSBP,PSEN1,PLCG2,GGA1,ADAM10,VPS26A,TMED10,ARF6,COPG2,SAR1B,TMED2,COPA,CLU,RAB1B,ADAM17,SNX4,VDAC1,AP3B2,AP2B1,AP2A1,ECE1,RTN3,VPS35,HSPA9,GGA3,RAB1A
22,ITPR1,SEC23B,SEC31A,BACE1,SEC24B,COPG1,EIF2S1,PLG,MAP2K3,MIA3,SEC13,APP,SORL1,AP4M1,COPE,MAPKAPK2,APOE,SNX6,PICALM,HSPA5,SAR1A,SNX4,SEC16A,PREB,SEC24D,ABCA7,COPZ1,COPB2,GGA2,RTN4,GORASP1,ITPR2,SEC24C,SYK,SAR1B,AP4E1,TMED2,COPA,ADAM17,APBA2,AP1G1,ADAM10,LRP1,CLU,COPB1,OSBP,IDE,PLCG2,SEC23A,COPG2,SORT1,SREBF2,SEC24A,RAB1B,TMED9,HSPA9,GGA1,MAPK14,TMED10,AP4S1,SIGMAR1,VPS29,ARF6,NCSTN,PSEN1,AP4B1,APBA1,RTN3,AP3B2,BIN1,MFN2,VLDLR,ECE1,AP2B1,VPS26A,VDAC1,RAB1A,GGA3,VPS35,AP2A1
23,SEC24A,HSPA9,SEC24B,COPB2,ITPR1,SYK,VPS26A,TMED9,SREBF2,RTN4,SEC31A,COPE,AP4E1,PLG,SEC23A,AP4S1,VPS29,SIGMAR1,SAR1B,OSBP,VLDLR,AP4M1,SNX6,ARF6,APP,SEC24D,MIA3,SORT1,CLU,COPG1,APOE,GORASP1,SEC23B,ECE1,SEC16A,SAR1A,MAP2K3,ITPR2,MFN2,COPB1,IDE,BACE1,HSPA5,AP4B1,GGA2,BIN1,PLCG2,TMED2,TMED10,EIF2S1,LRP1,VPS35,SORL1,APBA1,APBA2,SEC24C,SEC13,PREB,AP1G1,ABCA7,MAPKAPK2,ADAM10,COPA,PICALM,PSEN1,AP3B2,COPZ1,AP2A1,NCSTN,RAB1B,GGA1,COPG2,RTN3,MAPK14,SNX4,VDAC1,ADAM17,GGA3,AP2B1,RAB1A
24,LRP1,HSPA9,SEC24B,SEC23B,OSBP,ABCA7,GORASP1,BIN1,SAR1B,APBA2,SEC16A,SEC23A,RTN4,MIA3,COPG2,EIF2S1,GGA2,PLG,SEC31A,CLU,MAP2K3,GGA1,PLCG2,AP4B1,NCSTN,COPE,ADAM10,ITPR2,COPG1,SNX6,SORL1,AP4M1,SREBF2,SIGMAR1,IDE,ITPR1,AP4E1,PICALM,VLDLR,COPB2,BACE1,SEC24D,MAPKAPK2,TMED10,RTN3,SAR1A,COPA,SEC24A,APP,APOE,AP3B2,AP4S1,VPS26A,TMED9,SYK,PREB,SEC13,AP1G1,APBA1,HSPA5,VPS29,RAB1B,ARF6,ADAM17,SORT1,COPZ1,PSEN1,VDAC1,VPS35,SEC24C,SNX4,TMED2,MFN2,MAPK14,COPB1,RAB1A,AP2B1,GGA3,ECE1,AP2A1
25,GORASP1,SAR1A,PSEN1,ARF6,IDE,SIGMAR1,RTN4,PREB,BIN1,MAPKAPK2,MFN2,ABCA7,AP4E1,SNX4,OSBP,TMED10,TMED9,COPE,AP4S1,SEC23B,AP4M1,SEC13,SEC24D,SEC24C,AP1G1,SEC24B,TMED2,AP4B1,SEC23A,PLCG2,SAR1B,EIF2S1,COPB1,HSPA5,CLU,COPG1,SORL1,APBA1,APBA2,COPB2,BACE1,MIA3,ITPR2,SYK,SNX6,PLG,SORT1,VPS26A,SREBF2,COPG2,COPA,LRP1,GGA2,SEC16A,APP,SEC31A,SEC24A,AP3B2,PICALM,VDAC1,NCSTN,COPZ1,RAB1B,ITPR1,ADAM17,MAPK14,HSPA9,VPS29,MAP2K3,VPS35,VLDLR,APOE,GGA3,RTN3,AP2A1,ADAM10,AP2B1,ECE1,GGA1,RAB1A
26,TMED9,VPS29,AP4B1,IDE,APP,SEC24A,MAPKAPK2,HSPA5,COPZ1,AP4E1,AP4S1,SEC31A,SIGMAR1,AP1G1,SORL1,SEC24B,ADAM17,MIA3,COPB2,COPE,RTN4,EIF2S1,BACE1,PLCG2,SORT1,VLDLR,PICALM,NCSTN,ITPR2,COPB1,SEC24C,SREBF2,ITPR1,SEC13,VPS26A,TMED2,APBA1,HSPA9,COPA,MAP2K3,PSEN1,AP4M1,SEC24D,RAB1B,LRP1,GORASP1,MFN2,BIN1,SEC23A,SEC16A,SAR1B,SNX6,CLU,MAPK14,COPG2,GGA2,SAR1A,ABCA7,COPG1,OSBP,TMED10,RTN3,SNX4,ADAM10,SEC23B,ECE1,ARF6,PLG,PREB,GGA1,SYK,APOE,APBA2,GGA3,AP2A1,AP2B1,AP3B2,VDAC1,VPS35,RAB1A
27,OSBP,APP,SEC31A,APBA2,SEC13,SEC24A,ITPR2,VPS29,MAP2K3,ABCA7,MAPK14,VLDLR,BACE1,SREBF2,APOE,PLG,PSEN1,HSPA5,AP4S1,APBA1,SORL1,PICALM,AP4M1,SAR1A,EIF2S1,LRP1,COPZ1,TMED9,SAR1B,COPG1,COPB2,GORASP1,COPB1,SEC23B,NCSTN,RTN4,SEC24C,SEC23A,COPE,VPS26A,VPS35,SYK,IDE,RAB1B,AP4E1,PREB,ADAM17,CLU,TMED2,HSPA9,TMED10,SNX4,SEC24D,SNX6,GGA2,COPA,AP1G1,SEC16A,ARF6,AP3B2,AP4B1,PLCG2,SEC24B,SORT1,VDAC1,MIA3,BIN1,ECE1,SIGMAR1,ADAM10,ITPR1,COPG2,GGA1,AP2B1,MAPKAPK2,GGA3,RTN3,MFN2,AP2A1,RAB1A
28,SEC24A,SEC24C,COPG1,PLG,MAPK14,SEC16A,VLDLR,TMED10,COPA,COPZ1,MAP2K3,GGA2,COPB1,AP4M1,IDE,SEC31A,SORT1,SAR1A,ADAM10,SAR1B,BACE1,RAB1B,SORL1,SYK,SNX6,OSBP,ITPR1,APOE,BIN1,APP,GORASP1,LRP1,ARF6,CLU,MAPKAPK2,APBA1,AP1G1,SEC24D,AP4S1,APBA2,TMED2,SEC13,SEC23B,AP4B1,HSPA9,RTN4,ITPR2,COPE,MIA3,VPS26A,SEC24B,COPB2,SIGMAR1,AP4E1,EIF2S1,PICALM,VDAC1,HSPA5,TMED9,SREBF2,GGA1,SEC23A,NCSTN,SNX4,PLCG2,AP3B2,ABCA7,ECE1,ADAM17,GGA3,MFN2,COPG2,VPS35,PREB,AP2B1,RTN3,VPS29,AP2A1,PSEN1,RAB1A
29,SAR1A,TMED9,GORASP1,AP4S1,MAP2K3,NCSTN,PREB,SEC23A,APBA2,SNX6,BACE1,ITPR1,APBA1,CLU,COPG1,COPB1,COPA,ARF6,APP,COPE,OSBP,VLDLR,SIGMAR1,SEC24D,SEC13,APOE,PLG,SAR1B,SORT1,AP4B1,IDE,SEC23B,BIN1,SREBF2,SEC24A,HSPA5,TMED10,PSEN1,ITPR2,VPS35,ECE1,AP4E1,MAPK14,COPZ1,SEC16A,VPS26A,SEC24B,SEC24C,LRP1,ABCA7,RTN4,MIA3,EIF2S1,SORL1,SNX4,TMED2,AP4M1,GGA2,COPG2,AP3B2,SEC31A,PLCG2,VPS29,RAB1B,ADAM17,COPB2,SYK,MAPKAPK2,PICALM,AP2B1,RTN3,GGA1,AP1G1,RAB1A,VDAC1,MFN2,ADAM10,HSPA9,AP2A1,GGA3
