ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,COPB2,AP2A1,TMED2,MFN2,RTN3,COPB1,SEC23A,TMED9,APBA1,MIA3,SEC23B,COPA,VPS26A,SEC13,RAB1A,AP3B2,OSBP,COPG2,AP4B1,GORASP1,GGA2,LRP1,HSPA9,AP4M1,ADAM10,VDAC1,SAR1B,SREBF2,COPG1,COPE,TMED10,SNX4,BIN1,SAR1A,SORL1,HSPA5,RTN4,GGA1,PLCG2,ECE1,CLU,AP1G1,MAP2K3,SEC24B,APOE,IDE,BACE1,SORT1,SEC24D,PREB,APP,SEC16A,RAB1B,MAPK14,SEC31A,PLG,SEC24A,ITPR2,COPZ1,VPS35,ABCA7,AP4S1,SYK,VPS29,AP2B1,EIF2S1,PICALM,PSEN1,ARF6,SIGMAR1,VLDLR,MAPKAPK2,ITPR1,SNX6,SEC24C,NCSTN,ADAM17,APBA2,AP4E1,GGA3
11,SNX4,HSPA5,AP2A1,MIA3,MAPK14,COPB1,RAB1A,HSPA9,APBA1,COPZ1,ECE1,AP2B1,TMED9,COPA,SORT1,TMED10,CLU,GORASP1,SAR1B,AP1G1,ADAM10,AP4S1,EIF2S1,SEC16A,OSBP,SEC23A,SNX6,SORL1,LRP1,SEC31A,APOE,TMED2,SYK,APBA2,PLCG2,COPG2,MAP2K3,SEC13,ITPR2,VPS26A,GGA2,IDE,VPS29,VDAC1,AP4B1,SEC24C,COPB2,ABCA7,VPS35,BIN1,RTN4,COPG1,RAB1B,BACE1,ADAM17,MAPKAPK2,AP3B2,RTN3,SAR1A,AP4M1,ITPR1,MFN2,GGA3,PICALM,SEC24B,GGA1,SIGMAR1,NCSTN,PREB,ARF6,SREBF2,APP,SEC24A,PLG,SEC23B,AP4E1,VLDLR,SEC24D,COPE,PSEN1
12,ECE1,RAB1A,AP2B1,HSPA9,COPZ1,COPB1,SEC23A,HSPA5,RTN3,TMED2,MAPK14,TMED9,GORASP1,SAR1A,TMED10,SEC24D,PLCG2,EIF2S1,SYK,SAR1B,SEC24A,COPB2,AP3B2,SORL1,LRP1,APBA1,SNX4,SEC23B,MIA3,APOE,VPS35,COPA,VDAC1,SREBF2,RAB1B,IDE,AP4M1,AP2A1,AP4B1,MFN2,BIN1,GGA2,GGA1,OSBP,ITPR1,SEC24B,ARF6,ITPR2,SORT1,VPS29,COPE,CLU,MAP2K3,AP1G1,RTN4,VPS26A,MAPKAPK2,SEC31A,SEC24C,ABCA7,ADAM10,GGA3,SEC16A,COPG2,SNX6,APP,PICALM,SIGMAR1,PLG,AP4S1,PREB,ADAM17,COPG1,SEC13,PSEN1,AP4E1,VLDLR,NCSTN,APBA2,BACE1
13,AP2A1,MIA3,OSBP,SEC16A,COPA,SEC24C,RAB1B,MFN2,GGA2,IDE,RAB1A,SEC13,HSPA5,VPS29,TMED9,AP2B1,EIF2S1,AP3B2,HSPA9,GORASP1,COPB2,COPB1,SAR1B,TMED10,COPZ1,ABCA7,SEC31A,AP4S1,SNX6,APBA1,GGA1,COPE,SEC24D,SEC24A,PLCG2,COPG1,SEC23B,SNX4,ECE1,VPS35,PICALM,SORT1,SEC23A,ITPR2,SIGMAR1,SYK,MAPKAPK2,AP4M1,SAR1A,RTN3,MAP2K3,AP1G1,TMED2,VPS26A,SORL1,AP4B1,APOE,CLU,NCSTN,RTN4,SEC24B,ITPR1,LRP1,ARF6,MAPK14,ADAM10,BACE1,SREBF2,PREB,COPG2,ADAM17,VLDLR,BIN1,GGA3,APBA2,APP,PLG,VDAC1,PSEN1,AP4E1
14,TMED9,TMED2,COPA,COPB2,VPS26A,AP2A1,SORT1,EIF2S1,HSPA9,RTN3,SEC24A,SYK,PLCG2,SEC16A,COPG1,AP2B1,SEC24D,RAB1B,SREBF2,MAP2K3,OSBP,SNX4,AP1G1,VPS35,AP4S1,BACE1,MAPK14,APBA2,AP3B2,ADAM10,MIA3,RAB1A,CLU,HSPA5,GGA2,ECE1,APOE,GGA1,VPS29,COPB1,LRP1,BIN1,SEC23B,IDE,SAR1A,VDAC1,ADAM17,SEC13,APBA1,AP4M1,SNX6,SAR1B,SEC24C,ABCA7,COPE,ITPR1,SORL1,AP4B1,GORASP1,TMED10,SEC24B,COPZ1,SEC31A,PICALM,PREB,PSEN1,APP,RTN4,SEC23A,NCSTN,COPG2,MFN2,ITPR2,SIGMAR1,PLG,ARF6,AP4E1,VLDLR,GGA3,MAPKAPK2
15,SAR1B,VDAC1,COPB2,TMED9,AP4M1,AP2A1,SORT1,SREBF2,MFN2,RAB1A,AP3B2,SEC13,SEC23B,COPG1,CLU,SEC16A,ITPR2,RTN3,ARF6,SEC31A,APOE,SEC24A,BIN1,LRP1,HSPA5,APBA1,TMED10,SNX6,ITPR1,MAP2K3,IDE,COPA,GGA2,OSBP,TMED2,ADAM17,VPS26A,AP4S1,EIF2S1,COPB1,AP1G1,COPZ1,SORL1,RAB1B,PREB,SEC24C,COPG2,SYK,ABCA7,PLCG2,HSPA9,BACE1,MIA3,COPE,GGA1,SNX4,MAPKAPK2,GGA3,SEC24D,SEC23A,APP,PICALM,RTN4,SAR1A,PSEN1,SIGMAR1,VPS29,AP2B1,MAPK14,ECE1,AP4B1,ADAM10,VLDLR,VPS35,SEC24B,GORASP1,AP4E1,APBA2,PLG,NCSTN
16,RAB1A,OSBP,SORT1,SEC16A,TMED10,TMED2,SEC24B,SAR1B,COPA,SEC31A,COPG1,HSPA9,COPB1,AP4M1,SORL1,BACE1,BIN1,GGA2,SEC23B,VPS26A,SEC23A,RTN3,ITPR1,AP2B1,VPS29,PLCG2,SEC24C,AP4S1,PREB,APBA1,IDE,SNX4,LRP1,APBA2,GGA1,SEC13,AP1G1,COPB2,GORASP1,ITPR2,SYK,COPE,APOE,SNX6,ADAM10,MAPK14,SREBF2,EIF2S1,ECE1,MAP2K3,HSPA5,NCSTN,RAB1B,AP2A1,MIA3,ARF6,SAR1A,ABCA7,ADAM17,COPZ1,APP,SEC24A,AP3B2,VPS35,RTN4,TMED9,PLG,CLU,PICALM,AP4B1,VLDLR,PSEN1,GGA3,VDAC1,COPG2,MFN2,SIGMAR1,AP4E1,SEC24D,MAPKAPK2
17,SEC24C,TMED9,COPB2,TMED10,SEC23B,VDAC1,ADAM10,TMED2,COPE,COPA,AP4M1,SAR1B,AP1G1,SEC16A,SEC24B,RAB1B,APOE,MFN2,VPS26A,CLU,AP2B1,GGA2,APBA1,SEC13,OSBP,MAP2K3,HSPA9,IDE,PLCG2,AP4S1,SREBF2,COPZ1,SEC23A,COPB1,BIN1,GGA1,SYK,MIA3,RTN3,AP2A1,VPS29,MAPKAPK2,PICALM,SEC24A,NCSTN,SEC24D,COPG2,VPS35,RAB1A,AP4B1,SNX4,ADAM17,PREB,AP3B2,GORASP1,MAPK14,ABCA7,COPG1,HSPA5,APBA2,SORL1,SORT1,SIGMAR1,GGA3,RTN4,SAR1A,ITPR2,ITPR1,LRP1,APP,PLG,VLDLR,BACE1,ECE1,SNX6,PSEN1,EIF2S1,ARF6,SEC31A,AP4E1
18,COPA,COPB2,HSPA5,SAR1A,VDAC1,RAB1B,TMED2,COPB1,RAB1A,APBA2,MAPK14,SEC31A,SORT1,SNX4,ARF6,OSBP,ADAM17,ADAM10,AP2B1,SREBF2,MIA3,COPZ1,PREB,VPS35,RTN3,ECE1,PLCG2,BIN1,GGA2,HSPA9,SEC23B,SEC13,BACE1,SYK,AP1G1,ITPR1,SEC24C,VPS29,COPG1,VPS26A,COPG2,EIF2S1,IDE,SORL1,AP4B1,LRP1,AP4S1,TMED10,GORASP1,SNX6,SAR1B,AP4M1,AP3B2,MAP2K3,SEC16A,MAPKAPK2,APBA1,CLU,TMED9,AP2A1,GGA3,SEC24A,APP,SEC24D,PICALM,SIGMAR1,COPE,SEC23A,GGA1,RTN4,SEC24B,PSEN1,PLG,NCSTN,VLDLR,AP4E1,APOE,ITPR2,ABCA7,MFN2
19,TMED2,TMED9,AP1G1,GGA2,LRP1,SEC24C,SNX6,AP3B2,ARF6,VPS35,BACE1,SORL1,APOE,CLU,COPA,SYK,SEC31A,PLCG2,ADAM10,SORT1,VDAC1,AP2A1,RTN3,SEC13,GGA1,AP2B1,VPS26A,APBA2,TMED10,COPE,SEC23A,AP4M1,MIA3,SEC16A,BIN1,SEC24A,AP4S1,COPG2,SAR1B,COPB1,PREB,ECE1,ITPR1,RAB1A,SAR1A,SREBF2,AP4B1,MAPKAPK2,ABCA7,HSPA5,APP,SEC24D,ITPR2,GORASP1,COPZ1,SEC23B,MAPK14,APBA1,MFN2,COPB2,PLG,GGA3,AP4E1,COPG1,EIF2S1,IDE,RAB1B,VLDLR,PICALM,MAP2K3,SNX4,NCSTN,OSBP,SIGMAR1,HSPA9,RTN4,PSEN1,VPS29,ADAM17,SEC24B
20,AP3B2,AP1G1,ADAM10,SEC16A,VDAC1,AP2B1,SEC13,AP2A1,HSPA9,COPA,SNX6,VPS35,SEC31A,SEC24B,PREB,SAR1B,VPS29,COPB2,GGA2,AP4S1,RAB1A,SORL1,SREBF2,MFN2,SEC24C,APBA2,TMED10,MIA3,TMED2,VPS26A,RAB1B,COPG2,BIN1,SEC23A,OSBP,LRP1,TMED9,COPZ1,SEC23B,SORT1,SYK,COPB1,CLU,AP4M1,ECE1,ADAM17,GGA1,PLCG2,SNX4,MAP2K3,APOE,NCSTN,PLG,ITPR1,HSPA5,IDE,ARF6,GORASP1,VLDLR,MAPK14,EIF2S1,MAPKAPK2,RTN3,ITPR2,APP,COPE,AP4B1,PICALM,SIGMAR1,ABCA7,SEC24A,SAR1A,RTN4,PSEN1,SEC24D,COPG1,BACE1,APBA1,GGA3,AP4E1
21,MIA3,HSPA9,SAR1A,HSPA5,ITPR1,SNX4,COPB2,VDAC1,TMED10,GORASP1,AP2A1,OSBP,BACE1,SEC23A,IDE,APBA1,TMED9,COPG1,BIN1,SEC31A,SNX6,SAR1B,SEC13,COPA,ADAM17,TMED2,ADAM10,AP3B2,COPZ1,AP4M1,COPG2,VPS35,SORL1,VPS29,SEC16A,SEC23B,LRP1,SORT1,RTN3,RAB1B,APOE,AP2B1,SREBF2,SIGMAR1,ARF6,RTN4,SEC24C,RAB1A,ECE1,COPE,COPB1,EIF2S1,APBA2,AP1G1,SYK,GGA1,APP,GGA2,AP4S1,AP4B1,MFN2,PICALM,MAPKAPK2,PLCG2,ITPR2,VPS26A,SEC24D,PREB,PSEN1,SEC24A,MAPK14,CLU,VLDLR,ABCA7,PLG,AP4E1,SEC24B,MAP2K3,GGA3,NCSTN
22,APBA1,AP2B1,CLU,VPS26A,VPS35,COPB2,TMED2,SEC24C,COPE,SEC23B,VPS29,BIN1,COPB1,TMED9,OSBP,AP1G1,VDAC1,GGA1,COPZ1,AP4B1,GORASP1,ADAM10,GGA2,SORL1,SEC24B,SEC31A,MFN2,AP4M1,SAR1B,SEC13,AP3B2,LRP1,RTN3,RAB1B,SNX4,RAB1A,SAR1A,COPA,SEC23A,PLCG2,ITPR2,ABCA7,ARF6,SYK,COPG1,APOE,COPG2,AP4S1,APBA2,PICALM,ADAM17,SORT1,SEC16A,MAPKAPK2,MAP2K3,HSPA5,HSPA9,ECE1,SREBF2,SIGMAR1,VLDLR,PREB,AP2A1,ITPR1,TMED10,MIA3,EIF2S1,MAPK14,IDE,APP,PLG,AP4E1,SEC24A,SEC24D,RTN4,PSEN1,SNX6,NCSTN,BACE1,GGA3
23,SEC23A,MFN2,TMED10,TMED9,CLU,EIF2S1,COPZ1,RAB1B,COPG1,OSBP,SEC16A,SORL1,APOE,MIA3,SNX4,APBA2,ITPR1,SAR1A,HSPA5,COPB1,VDAC1,COPG2,ADAM10,VPS29,SEC13,ADAM17,AP1G1,SREBF2,HSPA9,VPS35,RAB1A,GGA2,AP2A1,ECE1,GGA1,GORASP1,SNX6,BIN1,SEC31A,LRP1,MAP2K3,ARF6,COPB2,BACE1,IDE,VPS26A,COPE,MAPK14,AP3B2,APP,AP4S1,COPA,SAR1B,AP4M1,AP2B1,RTN4,SEC24C,RTN3,SORT1,ITPR2,PREB,MAPKAPK2,PICALM,SEC24A,PLG,SYK,PLCG2,PSEN1,APBA1,AP4B1,SEC24D,SEC23B,TMED2,SEC24B,VLDLR,ABCA7,NCSTN,SIGMAR1,AP4E1,GGA3
24,TMED10,SAR1A,COPE,HSPA9,IDE,ITPR1,AP2A1,AP1G1,CLU,AP3B2,RAB1A,VPS26A,SEC31A,BIN1,SNX6,OSBP,SNX4,SEC16A,AP2B1,SEC24C,COPB2,ADAM10,APOE,RTN3,ECE1,RTN4,ADAM17,COPG1,AP4S1,SORL1,GGA1,VPS35,VPS29,ARF6,PLCG2,APBA2,MAPK14,APBA1,MAP2K3,SORT1,SREBF2,LRP1,EIF2S1,AP4B1,BACE1,TMED9,GORASP1,ABCA7,VDAC1,SEC13,RAB1B,COPA,SEC24A,GGA2,COPB1,NCSTN,SYK,HSPA5,COPG2,APP,TMED2,SEC24D,GGA3,COPZ1,AP4M1,SAR1B,PLG,AP4E1,VLDLR,MAPKAPK2,ITPR2,MIA3,SEC23B,PICALM,PSEN1,PREB,SEC24B,SEC23A,MFN2,SIGMAR1
25,VPS26A,COPE,AP2A1,LRP1,HSPA5,MFN2,COPA,AP4B1,TMED2,RAB1A,COPG1,COPB1,AP1G1,VPS29,ADAM10,PLCG2,RAB1B,GORASP1,ADAM17,HSPA9,EIF2S1,TMED10,SORT1,SEC24B,MIA3,COPB2,AP3B2,ECE1,SNX4,MAPK14,SAR1A,APBA2,APBA1,SNX6,ITPR1,OSBP,BIN1,RTN4,BACE1,GGA1,COPG2,RTN3,SEC23A,SYK,VPS35,SORL1,ABCA7,SREBF2,MAPKAPK2,SEC24C,AP2B1,SEC13,MAP2K3,GGA3,TMED9,PICALM,AP4S1,SEC16A,CLU,SEC24D,ARF6,AP4M1,VLDLR,SAR1B,APP,PSEN1,IDE,SEC24A,ITPR2,GGA2,PREB,PLG,SEC23B,SEC31A,COPZ1,VDAC1,SIGMAR1,AP4E1,APOE,NCSTN
26,SREBF2,GGA2,AP2A1,PLCG2,BIN1,HSPA9,RTN4,VPS29,APBA1,SAR1B,MIA3,RAB1B,TMED2,SYK,HSPA5,VPS26A,COPB1,COPB2,AP1G1,IDE,ITPR1,SORT1,COPA,CLU,SEC23A,MFN2,RAB1A,OSBP,ADAM17,TMED9,LRP1,COPE,SEC31A,APBA2,COPG1,TMED10,GGA3,ARF6,ADAM10,EIF2S1,RTN3,AP3B2,AP4S1,SEC16A,APOE,SNX4,SEC24C,GGA1,PREB,VDAC1,COPZ1,SEC23B,AP4M1,PICALM,SIGMAR1,APP,SEC13,AP4B1,SAR1A,BACE1,MAPK14,GORASP1,PLG,VLDLR,ABCA7,ECE1,VPS35,SORL1,MAPKAPK2,SNX6,AP2B1,SEC24B,NCSTN,MAP2K3,SEC24D,COPG2,ITPR2,SEC24A,PSEN1,AP4E1
27,RAB1A,RTN3,COPA,EIF2S1,COPB2,SEC23B,CLU,AP2A1,SAR1B,TMED10,TMED2,COPB1,APBA1,VDAC1,SEC23A,BACE1,MIA3,AP2B1,VPS26A,COPG2,SNX6,TMED9,APOE,SEC24A,COPG1,SEC24D,AP4M1,OSBP,ITPR2,SYK,COPE,HSPA5,PLCG2,ADAM10,BIN1,HSPA9,LRP1,APP,SEC31A,AP1G1,SEC16A,PLG,AP4S1,MFN2,GGA2,PICALM,VLDLR,AP3B2,AP4B1,GGA1,GORASP1,SAR1A,ABCA7,MAP2K3,VPS29,ITPR1,RAB1B,IDE,SNX4,ECE1,SIGMAR1,ARF6,MAPK14,SORL1,APBA2,SEC24B,ADAM17,SEC24C,SORT1,VPS35,NCSTN,COPZ1,PREB,MAPKAPK2,RTN4,SREBF2,GGA3,SEC13,PSEN1,AP4E1
28,APBA1,CLU,COPE,HSPA5,COPA,VPS29,SEC16A,TMED10,COPB1,AP1G1,TMED2,ADAM17,BACE1,GORASP1,SEC24C,COPG1,RAB1A,RAB1B,BIN1,AP4M1,SAR1B,TMED9,SORT1,AP4S1,AP4B1,APOE,GGA1,VPS35,PLCG2,AP3B2,LRP1,AP2B1,GGA3,COPZ1,VDAC1,VPS26A,OSBP,APBA2,GGA2,SNX6,COPB2,MFN2,HSPA9,SYK,RTN3,SEC13,EIF2S1,SEC24D,ABCA7,ITPR1,MAP2K3,ADAM10,MAPKAPK2,SEC31A,SIGMAR1,ARF6,PICALM,SEC23A,IDE,SORL1,SNX4,ITPR2,MIA3,APP,MAPK14,SEC24A,SAR1A,PLG,AP2A1,COPG2,ECE1,PSEN1,VLDLR,NCSTN,RTN4,SEC23B,PREB,SREBF2,SEC24B,AP4E1
29,RTN3,AP2A1,PLCG2,AP3B2,SYK,AP1G1,COPB1,SEC24C,SEC16A,GGA2,SEC13,SNX6,COPZ1,SAR1A,EIF2S1,RAB1B,COPE,COPG1,CLU,TMED2,SEC24D,MFN2,ADAM17,AP4S1,IDE,VPS29,SORT1,VPS26A,HSPA9,COPA,BIN1,SEC24A,APOE,LRP1,MAP2K3,TMED9,ITPR2,VPS35,TMED10,APBA2,RTN4,APBA1,SREBF2,MIA3,RAB1A,NCSTN,MAPKAPK2,SORL1,AP2B1,AP4B1,ITPR1,GORASP1,VDAC1,ABCA7,SNX4,OSBP,PICALM,APP,PLG,ADAM10,PSEN1,COPB2,HSPA5,AP4E1,AP4M1,GGA1,ARF6,SEC23A,PREB,VLDLR,COPG2,SAR1B,GGA3,SEC24B,MAPK14,SEC23B,ECE1,BACE1,SIGMAR1,SEC31A
