ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,AP4B1,SEC23B,SEC24D,SEC13,RTN4,ITPR2,COPG2,SYK,APOE,AP4M1,ABCA7,CLU,ARF6,COPB1,APBA1,SEC16A,APP,SAR1A,PLG,MAPKAPK2,MAPK14,NCSTN,RAB1B,SIGMAR1,COPZ1,VPS35,GGA2,COPG1,SEC24B,TMED2,IDE,PREB,RTN3,SORL1,AP4S1,ITPR1,SAR1B,PLCG2,BACE1,SEC24A,OSBP,MIA3,AP1G1,EIF2S1,AP4E1,SREBF2,GGA3,PSEN1,PICALM,VPS29,HSPA9,HSPA5,COPA,GGA1,ECE1,TMED9,COPE,LRP1,AP2A1,APBA2,SNX6,MAP2K3,ADAM10,GORASP1,RAB1A,MFN2,SORT1,ADAM17,SEC24C,AP2B1,SEC23A,SNX4,VPS26A,TMED10,COPB2,VDAC1,SEC31A,VLDLR,BIN1,AP3B2
11,RTN3,CLU,HSPA5,COPB1,COPE,ARF6,IDE,SEC16A,PICALM,APP,COPA,VPS35,ABCA7,PLCG2,SIGMAR1,MAP2K3,ADAM10,APOE,GGA2,COPG2,MAPK14,ITPR1,AP4B1,TMED9,NCSTN,SYK,SNX6,RTN4,COPG1,AP1G1,EIF2S1,PSEN1,VPS26A,GGA1,COPZ1,SEC24D,PLG,SEC23B,PREB,TMED2,AP4S1,APBA1,MIA3,MAPKAPK2,SEC24B,OSBP,HSPA9,SEC24A,AP4M1,ECE1,VLDLR,SEC13,SORL1,VPS29,SAR1A,RAB1B,ADAM17,SAR1B,SEC31A,GORASP1,APBA2,GGA3,AP4E1,COPB2,MFN2,SORT1,SNX4,SREBF2,ITPR2,BACE1,AP2A1,RAB1A,BIN1,VDAC1,LRP1,SEC24C,SEC23A,TMED10,AP3B2,AP2B1
12,ARF6,TMED2,ECE1,SEC13,COPE,PLCG2,SNX6,SEC23B,SORL1,SNX4,COPG2,SIGMAR1,AP1G1,HSPA9,AP4M1,HSPA5,PREB,MAP2K3,ITPR1,SEC16A,SAR1A,APOE,ABCA7,AP4S1,IDE,MIA3,ADAM10,COPA,AP4B1,SEC24A,MAPKAPK2,PICALM,APP,COPZ1,PLG,CLU,VPS29,ADAM17,APBA2,SREBF2,SYK,RTN4,BACE1,COPG1,SEC24B,VPS26A,MFN2,TMED9,OSBP,SAR1B,NCSTN,AP4E1,PSEN1,GGA3,GGA2,APBA1,SORT1,TMED10,GORASP1,ITPR2,VLDLR,RTN3,SEC24D,SEC23A,COPB1,COPB2,GGA1,SEC31A,AP2A1,SEC24C,LRP1,VDAC1,MAPK14,RAB1B,EIF2S1,AP2B1,RAB1A,BIN1,VPS35,AP3B2
13,COPG1,IDE,SEC24D,VPS26A,HSPA9,SNX6,MIA3,RTN4,APBA1,SEC16A,GGA1,ECE1,ITPR2,BACE1,SYK,ARF6,COPE,CLU,AP4B1,COPA,AP1G1,PSEN1,APBA2,SIGMAR1,AP4M1,TMED2,PLG,SAR1A,PLCG2,SREBF2,NCSTN,COPZ1,APP,APOE,ITPR1,TMED9,SORT1,MAPKAPK2,ABCA7,GGA3,HSPA5,SEC23B,LRP1,SEC24A,VPS29,AP4S1,MAPK14,PICALM,COPB1,MAP2K3,COPG2,PREB,AP4E1,VPS35,MFN2,RTN3,SEC31A,GGA2,SORL1,RAB1B,SEC24B,OSBP,SEC13,ADAM10,COPB2,GORASP1,SAR1B,BIN1,AP2A1,VLDLR,SEC24C,TMED10,VDAC1,SEC23A,RAB1A,EIF2S1,ADAM17,AP2B1,AP3B2,SNX4
14,RTN4,PLG,PSEN1,AP4B1,VPS29,COPE,SEC24D,SREBF2,COPG2,AP1G1,SEC23B,VPS35,COPB2,SAR1B,PREB,ARF6,ABCA7,GGA1,SEC13,COPG1,SEC24B,SNX6,SEC16A,HSPA5,RAB1B,SAR1A,OSBP,BACE1,VPS26A,MIA3,SORL1,HSPA9,COPZ1,TMED2,GGA2,ITPR2,AP4M1,ECE1,CLU,SYK,SIGMAR1,COPB1,PLCG2,PICALM,GORASP1,MFN2,NCSTN,AP4S1,EIF2S1,AP4E1,SEC31A,COPA,MAPKAPK2,APP,APBA2,LRP1,APOE,MAP2K3,ADAM17,TMED10,ADAM10,SEC24A,SORT1,GGA3,MAPK14,ITPR1,TMED9,SNX4,VLDLR,RTN3,SEC24C,RAB1A,AP2A1,IDE,APBA1,SEC23A,AP2B1,AP3B2,VDAC1,BIN1
15,TMED9,VPS26A,RTN4,MIA3,ECE1,NCSTN,AP1G1,PSEN1,ABCA7,LRP1,APOE,VPS35,SORL1,SEC16A,MFN2,ITPR2,SREBF2,SAR1B,APP,PLG,MAPKAPK2,SEC24A,AP4M1,COPZ1,AP4S1,TMED2,SORT1,SEC24B,RAB1B,SEC23B,CLU,SNX4,SIGMAR1,MAP2K3,VPS29,COPG2,HSPA5,GGA1,APBA2,COPE,SAR1A,ADAM17,COPG1,APBA1,COPA,COPB1,HSPA9,BACE1,EIF2S1,MAPK14,ARF6,SNX6,GGA2,PICALM,OSBP,SYK,PREB,AP4E1,ADAM10,SEC24D,GGA3,PLCG2,SEC13,SEC24C,AP4B1,ITPR1,GORASP1,IDE,TMED10,SEC31A,AP2A1,COPB2,RAB1A,RTN3,VDAC1,VLDLR,AP2B1,AP3B2,BIN1,SEC23A
16,PSEN1,VPS29,NCSTN,VPS35,COPE,RTN4,SIGMAR1,SEC13,AP4B1,SORL1,SAR1B,SEC16A,TMED2,ABCA7,MAPKAPK2,ADAM10,BACE1,HSPA9,COPG2,PLG,SEC24A,HSPA5,SNX6,PICALM,COPZ1,COPG1,COPA,SREBF2,GGA2,MIA3,AP4E1,SYK,COPB2,AP4M1,OSBP,ARF6,VPS26A,GGA3,ITPR2,APOE,SORT1,APBA2,PLCG2,ADAM17,MFN2,EIF2S1,SAR1A,CLU,IDE,TMED10,AP4S1,SEC23B,ITPR1,COPB1,APBA1,AP1G1,MAP2K3,LRP1,MAPK14,SEC24B,APP,TMED9,PREB,RAB1B,SEC31A,AP2A1,ECE1,GORASP1,SEC24D,SNX4,VDAC1,GGA1,SEC24C,SEC23A,RAB1A,RTN3,BIN1,VLDLR,AP2B1,AP3B2
17,MAPKAPK2,AP1G1,SAR1B,PSEN1,COPA,SORT1,ADAM17,ITPR1,SEC31A,RTN3,COPZ1,COPB2,MAP2K3,PLG,COPB1,CLU,IDE,BACE1,TMED9,APOE,ADAM10,OSBP,GGA1,AP4M1,APBA1,GGA2,SYK,SORL1,ECE1,SIGMAR1,APP,MAPK14,SEC24D,VPS26A,RTN4,SEC24A,HSPA5,AP4S1,ABCA7,HSPA9,RAB1B,SEC24B,SAR1A,PLCG2,SEC23B,APBA2,AP4E1,TMED2,ITPR2,SREBF2,AP4B1,PICALM,VPS35,COPE,EIF2S1,PREB,SEC24C,VPS29,VLDLR,SNX4,SEC13,COPG2,SNX6,SEC16A,ARF6,AP2A1,COPG1,LRP1,GORASP1,BIN1,NCSTN,MIA3,RAB1A,TMED10,GGA3,SEC23A,AP2B1,MFN2,VDAC1,AP3B2
18,PREB,BACE1,RAB1A,MIA3,RAB1B,MAPK14,COPB2,AP1G1,AP4S1,COPA,PICALM,PLG,SAR1B,CLU,SYK,VPS35,ITPR2,COPG1,ECE1,COPZ1,GGA2,HSPA5,PLCG2,AP4B1,VPS26A,SORL1,ARF6,GGA1,SORT1,AP4M1,SEC24A,ABCA7,MAP2K3,SEC16A,AP4E1,COPG2,RTN4,MAPKAPK2,COPE,SIGMAR1,APP,APBA1,SEC23B,TMED2,MFN2,OSBP,EIF2S1,SEC24D,SNX6,COPB1,SEC24B,LRP1,APBA2,TMED10,GORASP1,APOE,ADAM10,PSEN1,TMED9,ITPR1,NCSTN,SEC31A,VPS29,IDE,HSPA9,GGA3,SEC24C,SREBF2,VDAC1,ADAM17,VLDLR,SNX4,SAR1A,SEC13,AP2A1,AP2B1,RTN3,SEC23A,BIN1,AP3B2
19,SEC23B,ITPR2,MAPKAPK2,IDE,AP4M1,ADAM17,PICALM,MAP2K3,VPS29,SNX6,SIGMAR1,GGA3,HSPA9,SYK,ADAM10,PREB,COPG2,COPG1,BACE1,SEC16A,SORL1,COPB1,PLCG2,SEC24B,PSEN1,VPS35,APBA1,GGA2,NCSTN,COPZ1,OSBP,RAB1B,COPA,LRP1,SREBF2,SAR1B,ECE1,TMED2,HSPA5,AP4S1,ITPR1,TMED10,AP4B1,SEC24A,VPS26A,EIF2S1,MIA3,RTN4,MAPK14,SAR1A,AP2A1,SORT1,AP1G1,SEC24D,AP4E1,APBA2,GORASP1,APOE,COPB2,MFN2,ABCA7,COPE,RAB1A,SEC13,GGA1,APP,CLU,SEC24C,ARF6,TMED9,BIN1,RTN3,VLDLR,PLG,VDAC1,SEC23A,SEC31A,AP3B2,SNX4,AP2B1
20,SEC23B,SIGMAR1,MAP2K3,VPS29,SORL1,ECE1,NCSTN,BACE1,PLG,AP4M1,APBA2,SEC13,MAPK14,ARF6,AP1G1,AP4S1,PREB,CLU,APOE,COPE,PLCG2,HSPA9,COPG2,AP4B1,MIA3,PICALM,ADAM10,RTN4,ITPR1,SORT1,SAR1A,TMED2,APP,VPS35,AP4E1,SEC24A,COPG1,ABCA7,IDE,HSPA5,ADAM17,SNX6,RAB1B,SEC24B,RTN3,SEC16A,GGA2,APBA1,LRP1,EIF2S1,ITPR2,OSBP,PSEN1,SYK,COPZ1,SREBF2,TMED9,SEC24D,VPS26A,COPB2,COPA,GGA1,MAPKAPK2,AP2A1,MFN2,TMED10,GORASP1,RAB1A,COPB1,VLDLR,SEC23A,SAR1B,GGA3,SEC31A,SEC24C,SNX4,AP2B1,AP3B2,VDAC1,BIN1
21,CLU,SORL1,COPG1,PICALM,SORT1,VPS35,PREB,COPB1,SEC24B,MIA3,IDE,ADAM10,VPS29,APOE,ARF6,SEC24D,RAB1B,RTN4,SEC16A,APBA1,COPG2,AP4S1,OSBP,BACE1,PSEN1,SNX6,SREBF2,COPE,MFN2,HSPA9,SAR1B,SEC24A,PLG,SYK,TMED2,SIGMAR1,AP4M1,VPS26A,GGA1,PLCG2,SEC23B,NCSTN,MAP2K3,AP4B1,SAR1A,ABCA7,AP1G1,RTN3,AP4E1,EIF2S1,MAPK14,COPA,TMED10,ECE1,APBA2,HSPA5,COPB2,GGA2,SEC13,ADAM17,APP,COPZ1,VLDLR,LRP1,MAPKAPK2,TMED9,ITPR2,GORASP1,ITPR1,AP2A1,VDAC1,SEC24C,RAB1A,SEC31A,SEC23A,SNX4,AP2B1,BIN1,GGA3,AP3B2
22,VPS29,PREB,SEC16A,RTN4,COPA,HSPA5,ECE1,COPG1,GGA3,SAR1B,MAPKAPK2,PICALM,SNX6,MAPK14,AP4B1,MIA3,VPS26A,BACE1,ABCA7,SORL1,PLG,MFN2,SIGMAR1,PLCG2,MAP2K3,SEC24A,IDE,AP4M1,HSPA9,COPB1,SREBF2,AP4S1,COPE,PSEN1,TMED2,CLU,COPZ1,APP,SEC13,VPS35,SNX4,ARF6,ITPR1,APBA1,GGA2,SYK,AP4E1,ITPR2,RTN3,LRP1,AP1G1,APOE,TMED9,COPG2,OSBP,SEC23B,NCSTN,SORT1,ADAM17,TMED10,SEC24B,GGA1,RAB1B,EIF2S1,ADAM10,RAB1A,SEC24C,GORASP1,APBA2,VLDLR,BIN1,COPB2,VDAC1,SAR1A,SEC23A,AP2A1,SEC31A,AP3B2,AP2B1,SEC24D
23,HSPA9,ADAM10,OSBP,COPA,AP1G1,AP4S1,COPB2,ECE1,ARF6,PLCG2,SAR1B,COPE,ITPR2,SORT1,PREB,IDE,MAP2K3,COPZ1,BACE1,APP,PLG,MAPK14,COPG1,MIA3,SREBF2,SAR1A,NCSTN,SORL1,SEC24A,MAPKAPK2,SEC16A,SNX6,SIGMAR1,SEC24D,AP4B1,PICALM,GGA1,COPB1,RTN4,SEC13,APOE,VPS35,VPS26A,ABCA7,CLU,PSEN1,AP4M1,SEC24B,VPS29,SYK,GGA3,APBA1,TMED9,COPG2,GORASP1,RAB1A,RAB1B,SEC23B,ITPR1,AP4E1,GGA2,TMED2,APBA2,HSPA5,ADAM17,MFN2,LRP1,TMED10,RTN3,SEC31A,AP2A1,SNX4,SEC23A,BIN1,VLDLR,EIF2S1,VDAC1,AP2B1,AP3B2,SEC24C
24,SEC24D,VPS35,MIA3,GGA3,SIGMAR1,COPA,AP4S1,APOE,OSBP,RTN4,SORL1,COPG1,SEC16A,APP,PLG,ITPR1,COPE,COPZ1,MAP2K3,SAR1B,MAPK14,AP1G1,CLU,PLCG2,ARF6,SEC23B,SNX6,SEC24B,APBA1,ABCA7,ADAM10,ITPR2,COPB1,MAPKAPK2,PICALM,PREB,SEC24A,IDE,HSPA5,EIF2S1,ECE1,SREBF2,GORASP1,AP4M1,TMED2,SYK,NCSTN,COPG2,BACE1,RAB1B,PSEN1,HSPA9,AP4E1,TMED10,AP4B1,SORT1,SAR1A,VPS26A,COPB2,LRP1,MFN2,TMED9,ADAM17,AP2A1,GGA1,GGA2,SEC23A,APBA2,VPS29,RTN3,RAB1A,SEC31A,SEC24C,VDAC1,SEC13,VLDLR,SNX4,AP2B1,BIN1,AP3B2
25,COPB2,ADAM17,RTN4,NCSTN,SORT1,MAPKAPK2,SREBF2,AP4S1,VPS35,ECE1,HSPA9,COPB1,PICALM,VPS29,SAR1B,SEC24B,RAB1B,MAP2K3,COPE,MIA3,COPG2,AP4B1,APP,APBA1,COPZ1,VPS26A,PLG,OSBP,GGA3,ABCA7,ITPR2,HSPA5,BACE1,ADAM10,SYK,TMED2,SNX6,SIGMAR1,PREB,SEC23B,COPA,COPG1,EIF2S1,GORASP1,PLCG2,LRP1,AP2A1,SEC16A,APOE,AP4M1,MFN2,ARF6,SAR1A,GGA2,CLU,SEC24A,APBA2,SORL1,SEC13,VLDLR,AP4E1,SEC31A,MAPK14,ITPR1,IDE,GGA1,AP1G1,PSEN1,SEC24C,BIN1,TMED9,TMED10,RTN3,SNX4,SEC24D,VDAC1,SEC23A,RAB1A,AP2B1,AP3B2
26,COPA,COPG1,IDE,ARF6,ADAM10,SORL1,SEC24D,APBA1,SYK,SIGMAR1,COPZ1,MAP2K3,BACE1,AP4M1,PLG,OSBP,NCSTN,SNX6,VPS35,APOE,PICALM,ADAM17,COPB1,COPE,AP1G1,TMED2,APP,VPS29,ABCA7,SAR1A,SEC16A,CLU,APBA2,SEC23B,HSPA5,GGA2,SEC24A,VPS26A,MFN2,PLCG2,SEC24B,HSPA9,SAR1B,EIF2S1,SREBF2,PREB,RAB1B,SORT1,PSEN1,COPG2,MAPKAPK2,AP4S1,AP4E1,RTN4,AP4B1,RAB1A,VLDLR,GORASP1,MIA3,SEC13,ITPR2,ECE1,GGA1,LRP1,SNX4,SEC24C,COPB2,ITPR1,RTN3,TMED9,SEC31A,BIN1,MAPK14,SEC23A,VDAC1,GGA3,TMED10,AP3B2,AP2B1,AP2A1
27,APBA1,SORT1,SIGMAR1,SORL1,ARF6,BACE1,MAPK14,MIA3,CLU,PICALM,ABCA7,SEC24D,APOE,PLCG2,SEC16A,SYK,ITPR2,SEC23B,PREB,MAP2K3,VPS29,NCSTN,SAR1A,COPA,RTN4,COPB1,OSBP,PSEN1,COPG2,AP4M1,EIF2S1,SEC24B,PLG,SREBF2,SAR1B,HSPA9,COPG1,RAB1B,AP4B1,COPE,TMED2,AP1G1,AP4S1,GGA2,COPZ1,ECE1,LRP1,IDE,ADAM17,VPS26A,MAPKAPK2,RTN3,HSPA5,SEC24A,COPB2,RAB1A,AP4E1,GORASP1,ITPR1,APBA2,TMED9,SEC31A,MFN2,SNX6,APP,VPS35,TMED10,AP2A1,GGA1,BIN1,SEC24C,SEC13,AP2B1,VLDLR,ADAM10,SNX4,VDAC1,GGA3,AP3B2,SEC23A
28,SORL1,ARF6,APBA1,PREB,RTN4,SEC24B,TMED9,PICALM,SIGMAR1,PLCG2,COPE,COPZ1,RAB1B,MAP2K3,VPS26A,HSPA5,MIA3,COPG1,MAPKAPK2,SORT1,AP4S1,APP,PLG,COPG2,HSPA9,SEC23B,COPB1,SNX6,SEC24A,PSEN1,MAPK14,CLU,OSBP,SREBF2,SAR1A,ABCA7,SEC16A,SAR1B,ADAM17,BACE1,AP4B1,SEC13,AP4E1,ADAM10,NCSTN,LRP1,ITPR2,EIF2S1,AP4M1,SYK,SEC24D,APOE,VPS35,GORASP1,APBA2,VPS29,TMED2,GGA2,ITPR1,RTN3,IDE,AP1G1,COPA,COPB2,GGA1,ECE1,AP2A1,SEC24C,SEC23A,GGA3,BIN1,AP2B1,VLDLR,SEC31A,VDAC1,SNX4,AP3B2,MFN2,RAB1A,TMED10
29,COPA,PREB,PLCG2,VPS29,MIA3,IDE,AP4S1,VPS35,RTN4,MAP2K3,MAPK14,ITPR2,ADAM10,SORL1,COPE,SYK,TMED2,COPG1,SAR1A,COPG2,SEC23B,COPB1,ARF6,BACE1,AP4M1,OSBP,NCSTN,SIGMAR1,ABCA7,SEC16A,SREBF2,GGA3,PICALM,CLU,HSPA9,SEC24A,COPZ1,HSPA5,VPS26A,AP4B1,PSEN1,SEC24B,RAB1B,APOE,APBA1,SNX6,MAPKAPK2,AP4E1,GGA2,AP1G1,SEC13,GORASP1,SAR1B,ITPR1,EIF2S1,GGA1,APBA2,TMED9,APP,ECE1,SNX4,SORT1,SEC23A,ADAM17,TMED10,PLG,MFN2,AP2A1,SEC24D,RTN3,RAB1A,LRP1,BIN1,COPB2,VDAC1,VLDLR,AP2B1,SEC31A,SEC24C,AP3B2
