ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,RAB1A,SEC16A,SEC31A,MAPKAPK2,AP2A1,SEC24A,HSPA5,MIA3,GGA2,ITPR1,SAR1A,COPG1,RTN4,GGA1,OSBP,MFN2,COPB2,SEC24C,AP4S1,COPB1,TMED2,COPA,BIN1,RAB1B,VPS26A,SAR1B,ITPR2,GGA3,SEC23A,APBA2,SEC13,VPS35,SEC24D,SORT1,SYK,PLCG2,HSPA9,AP2B1,SEC23B,PICALM,TMED9,APBA1,AP4E1,ADAM10,AP4B1,PREB,SNX6,COPG2,ECE1,AP4M1,ADAM17,LRP1,APP,BACE1,IDE,ARF6,MAPK14,AP1G1,CLU,PSEN1,SORL1,RTN3,COPE,APOE,COPZ1,GORASP1,SIGMAR1,NCSTN,AP3B2,EIF2S1,MAP2K3,TMED10,SEC24B,VPS29,PLG,SNX4,VLDLR,SREBF2,VDAC1,ABCA7
11,SAR1B,ECE1,BIN1,NCSTN,VPS29,ITPR1,SYK,RTN3,PLCG2,COPA,VDAC1,SORT1,GGA2,MFN2,SNX4,COPE,PSEN1,LRP1,VPS35,TMED9,SEC24B,ADAM10,COPZ1,TMED2,GORASP1,SEC24A,AP1G1,COPB1,AP4B1,SEC24D,AP4E1,SREBF2,SAR1A,AP4M1,APP,SEC16A,COPB2,APBA1,APOE,TMED10,ADAM17,SEC31A,GGA1,RTN4,EIF2S1,VPS26A,RAB1B,OSBP,SEC24C,PREB,COPG1,AP2A1,ARF6,PICALM,MAPK14,CLU,SNX6,HSPA9,APBA2,GGA3,AP3B2,SEC23A,SORL1,MIA3,MAPKAPK2,HSPA5,SEC13,VLDLR,COPG2,AP4S1,RAB1A,BACE1,PLG,IDE,SEC23B,ITPR2,SIGMAR1,AP2B1,MAP2K3,ABCA7
12,ITPR2,HSPA9,VDAC1,VPS35,PICALM,AP2A1,VPS26A,AP2B1,COPZ1,SAR1B,OSBP,PLCG2,AP1G1,APP,CLU,APOE,SYK,SNX4,COPB2,SNX6,MFN2,ADAM10,COPE,IDE,SORT1,RTN4,VPS29,MAPK14,COPG1,MIA3,AP3B2,TMED2,COPB1,ARF6,RTN3,ITPR1,MAPKAPK2,SEC24C,GGA2,HSPA5,ECE1,EIF2S1,AP4B1,TMED9,AP4S1,PSEN1,SEC31A,ADAM17,SREBF2,SEC23B,RAB1B,SEC23A,SEC24D,NCSTN,BACE1,LRP1,RAB1A,SEC16A,AP4E1,SEC24B,BIN1,APBA1,TMED10,PREB,COPA,SAR1A,APBA2,GGA3,PLG,AP4M1,SORL1,SEC13,GGA1,SIGMAR1,GORASP1,SEC24A,ABCA7,VLDLR,MAP2K3,COPG2
13,MFN2,ADAM10,SEC23B,MIA3,BIN1,HSPA5,HSPA9,AP2A1,AP4E1,RAB1B,AP4S1,SEC16A,AP4B1,COPZ1,SEC24D,AP1G1,GGA2,PREB,APP,SEC13,TMED10,BACE1,TMED2,SEC24A,COPE,ITPR2,CLU,ARF6,VPS26A,GGA3,SNX4,SEC24B,AP4M1,AP2B1,MAPKAPK2,VPS35,RTN3,SORL1,NCSTN,SEC31A,SEC23A,MAPK14,APOE,APBA1,RAB1A,IDE,PICALM,COPG1,COPB2,RTN4,VPS29,SREBF2,COPG2,GGA1,ECE1,TMED9,APBA2,COPB1,SYK,SAR1B,AP3B2,PLCG2,VLDLR,PLG,SAR1A,OSBP,ADAM17,LRP1,SNX6,SORT1,ITPR1,VDAC1,GORASP1,SEC24C,PSEN1,COPA,MAP2K3,EIF2S1,ABCA7,SIGMAR1
14,SEC13,SORT1,AP1G1,HSPA5,OSBP,TMED10,SNX6,SEC24B,SEC24C,RTN4,VPS35,VPS26A,RTN3,CLU,TMED2,AP2A1,MIA3,MAPK14,PICALM,SAR1B,COPA,SEC31A,SEC24D,RAB1A,SYK,ADAM17,MAPKAPK2,SAR1A,PLCG2,AP4M1,SEC24A,GGA2,APBA2,ADAM10,SEC23B,COPB2,GGA3,SEC23A,APOE,AP2B1,APP,BIN1,ARF6,RAB1B,SEC16A,APBA1,MFN2,TMED9,SORL1,COPZ1,AP4B1,COPB1,NCSTN,GORASP1,PSEN1,HSPA9,COPG1,SREBF2,VPS29,AP4E1,COPE,PREB,GGA1,LRP1,ECE1,AP4S1,BACE1,SNX4,EIF2S1,VDAC1,AP3B2,IDE,PLG,VLDLR,SIGMAR1,ABCA7,ITPR1,COPG2,MAP2K3,ITPR2
15,RTN4,ITPR2,SEC23A,ADAM10,GGA2,MAPKAPK2,ARF6,SEC31A,RAB1A,AP3B2,COPE,AP1G1,VPS35,COPB2,SAR1B,COPG1,VPS29,VDAC1,AP4S1,AP2B1,APP,SEC13,TMED2,APBA1,MFN2,PSEN1,NCSTN,SEC24B,HSPA9,MAPK14,ADAM17,COPB1,GGA3,RAB1B,MIA3,SNX4,PICALM,GGA1,SAR1A,ITPR1,OSBP,SEC16A,CLU,PLCG2,SREBF2,BACE1,IDE,SEC24D,SORL1,RTN3,APOE,TMED9,SORT1,PREB,BIN1,TMED10,AP4E1,LRP1,AP2A1,EIF2S1,COPA,AP4M1,AP4B1,PLG,SEC24A,SNX6,SEC23B,SIGMAR1,APBA2,COPZ1,SEC24C,HSPA5,GORASP1,COPG2,MAP2K3,VLDLR,ECE1,SYK,VPS26A,ABCA7
16,SNX6,SEC24C,COPA,OSBP,TMED2,VPS35,SREBF2,MIA3,MFN2,VDAC1,SAR1A,SEC24D,APBA1,COPB1,PICALM,APOE,CLU,AP2A1,COPB2,RAB1B,BIN1,RTN3,SEC31A,APP,AP3B2,GGA2,AP4E1,APBA2,COPE,VPS26A,SORL1,SYK,RTN4,AP4S1,COPG1,SEC16A,PSEN1,TMED9,HSPA5,SEC23B,AP4M1,GGA3,ECE1,SEC24A,TMED10,SEC13,SEC24B,LRP1,PREB,MAPK14,RAB1A,NCSTN,PLCG2,VPS29,ARF6,ADAM10,ITPR2,BACE1,ADAM17,MAPKAPK2,SAR1B,SORT1,EIF2S1,IDE,AP1G1,ITPR1,AP4B1,SEC23A,GORASP1,GGA1,COPG2,COPZ1,AP2B1,VLDLR,HSPA9,SNX4,PLG,ABCA7,SIGMAR1,MAP2K3
17,SEC24B,SEC24C,VDAC1,CLU,TMED9,COPB1,ITPR1,COPB2,TMED10,MAPK14,AP2A1,VPS26A,COPE,VPS35,MIA3,APP,NCSTN,PREB,AP3B2,COPG2,RTN4,RAB1B,BIN1,SAR1B,MFN2,SEC24A,ADAM10,HSPA5,SEC13,SEC23B,PLCG2,SYK,SNX4,ITPR2,RTN3,PICALM,AP4M1,GGA3,APBA1,AP2B1,EIF2S1,SAR1A,APBA2,SORT1,SEC16A,MAPKAPK2,VPS29,SEC24D,COPZ1,AP4E1,SREBF2,COPA,AP4B1,SNX6,GGA1,ECE1,AP1G1,ARF6,GORASP1,BACE1,PSEN1,GGA2,IDE,COPG1,RAB1A,AP4S1,SEC31A,OSBP,SEC23A,SORL1,APOE,ADAM17,HSPA9,TMED2,LRP1,VLDLR,SIGMAR1,PLG,ABCA7,MAP2K3
18,GGA3,APBA1,BIN1,SORT1,COPZ1,SEC24C,COPE,LRP1,AP2A1,SAR1B,BACE1,TMED10,SEC16A,COPB2,OSBP,AP3B2,ECE1,ARF6,AP4B1,TMED9,MAPK14,AP2B1,ITPR2,ITPR1,APOE,APP,RAB1B,HSPA9,MIA3,GGA1,TMED2,ADAM10,AP4E1,SYK,VPS29,EIF2S1,SAR1A,PLCG2,SEC23A,SNX6,PSEN1,VPS35,PREB,AP1G1,COPB1,COPG1,VPS26A,RAB1A,IDE,COPA,APBA2,ADAM17,PLG,SEC24B,HSPA5,PICALM,SEC31A,SEC24A,SEC13,MFN2,VDAC1,COPG2,GORASP1,NCSTN,AP4S1,SORL1,MAP2K3,SREBF2,GGA2,RTN4,AP4M1,SNX4,RTN3,SEC24D,VLDLR,MAPKAPK2,SIGMAR1,SEC23B,ABCA7,CLU
19,VPS35,VDAC1,SEC24C,TMED9,SEC31A,MAPKAPK2,OSBP,SORT1,TMED10,TMED2,AP2A1,MIA3,HSPA5,COPG1,ITPR1,COPE,ITPR2,AP2B1,SEC16A,SAR1B,SNX6,AP4B1,RTN4,RTN3,MAPK14,SEC24D,COPA,AP1G1,BIN1,AP4S1,EIF2S1,APOE,SEC23A,PSEN1,SREBF2,COPZ1,SEC24A,SAR1A,RAB1B,ADAM17,GGA2,NCSTN,AP4E1,GGA3,COPG2,SORL1,SEC13,APBA2,SEC23B,SEC24B,AP4M1,PREB,HSPA9,VPS26A,RAB1A,IDE,APP,MFN2,COPB1,PICALM,AP3B2,VPS29,GGA1,ECE1,COPB2,LRP1,APBA1,BACE1,ADAM10,VLDLR,SNX4,CLU,GORASP1,ARF6,SYK,PLG,PLCG2,MAP2K3,SIGMAR1,ABCA7
20,ITPR1,BIN1,SEC24C,COPB2,APBA1,SEC23A,COPA,MIA3,SORT1,HSPA9,AP2B1,SEC13,GGA1,AP4M1,SEC31A,ITPR2,SEC24A,LRP1,AP4E1,TMED2,ADAM17,PICALM,ARF6,GGA3,TMED10,HSPA5,GGA2,SEC24B,PLCG2,MAPKAPK2,APBA2,NCSTN,PSEN1,VPS35,AP3B2,APP,CLU,SYK,MFN2,RTN4,AP4B1,COPB1,APOE,RTN3,RAB1A,PREB,VPS26A,GORASP1,MAPK14,ADAM10,VPS29,OSBP,VDAC1,SAR1B,COPE,SEC24D,SNX6,COPZ1,BACE1,SORL1,SEC16A,VLDLR,TMED9,COPG1,SAR1A,SNX4,AP2A1,ECE1,EIF2S1,SEC23B,COPG2,AP1G1,PLG,RAB1B,IDE,SREBF2,MAP2K3,AP4S1,ABCA7,SIGMAR1
21,APP,COPA,SYK,CLU,COPE,RAB1A,SEC16A,ARF6,RTN3,TMED9,GGA3,COPZ1,EIF2S1,GGA2,SAR1A,TMED2,RTN4,AP4E1,SAR1B,APBA1,PICALM,LRP1,HSPA9,PLCG2,AP4B1,COPB1,OSBP,SEC13,BIN1,COPG1,MAPKAPK2,AP1G1,SEC24D,MFN2,SEC24C,TMED10,SNX4,AP2B1,VPS26A,SEC23B,PSEN1,VPS35,ECE1,PREB,MIA3,SEC31A,COPB2,SEC23A,AP4S1,NCSTN,SORT1,APBA2,AP3B2,HSPA5,ADAM17,ADAM10,SORL1,BACE1,SEC24B,ITPR2,PLG,SNX6,AP2A1,RAB1B,ITPR1,MAPK14,IDE,VDAC1,VPS29,GGA1,APOE,SIGMAR1,SREBF2,VLDLR,MAP2K3,AP4M1,GORASP1,SEC24A,ABCA7,COPG2
22,AP2A1,SEC24C,HSPA5,COPA,SEC16A,TMED2,MAPKAPK2,SEC13,GGA2,TMED10,RTN3,AP2B1,COPG1,RTN4,COPB1,RAB1A,ITPR1,SEC31A,MIA3,COPG2,APP,BIN1,VPS26A,RAB1B,SEC23A,APOE,SNX4,PSEN1,APBA1,TMED9,COPZ1,SAR1A,MAPK14,AP4S1,GGA3,SORL1,SNX6,SEC24A,VPS29,GGA1,VDAC1,PICALM,SEC23B,MFN2,BACE1,NCSTN,ECE1,GORASP1,OSBP,ADAM17,VPS35,APBA2,SEC24B,AP1G1,HSPA9,SREBF2,AP4M1,ITPR2,SEC24D,COPE,AP4E1,LRP1,COPB2,IDE,AP4B1,VLDLR,CLU,PLG,SAR1B,PREB,ADAM10,SORT1,SYK,PLCG2,EIF2S1,ARF6,AP3B2,SIGMAR1,ABCA7,MAP2K3
23,VPS29,SORL1,LRP1,SAR1B,HSPA5,RAB1B,SEC16A,GGA2,RTN4,MIA3,VPS26A,SEC24B,SEC23A,ITPR2,RAB1A,OSBP,SEC24A,BACE1,VDAC1,AP4M1,PREB,SAR1A,AP1G1,APP,MAPK14,COPE,SEC23B,SNX6,TMED9,AP4S1,APOE,COPA,AP2A1,ECE1,CLU,MAPKAPK2,SYK,PLCG2,HSPA9,TMED10,BIN1,GGA1,VPS35,TMED2,ADAM10,SNX4,GGA3,RTN3,COPB2,SEC31A,SREBF2,AP4E1,COPG1,AP4B1,COPZ1,SEC24D,MFN2,IDE,PICALM,ARF6,APBA2,EIF2S1,PSEN1,SEC13,COPB1,APBA1,VLDLR,GORASP1,AP2B1,ADAM17,COPG2,AP3B2,ITPR1,SORT1,PLG,NCSTN,MAP2K3,SEC24C,SIGMAR1,ABCA7
24,AP3B2,MFN2,VDAC1,SAR1B,PLCG2,HSPA5,MAPK14,VPS29,HSPA9,SYK,AP2A1,ADAM10,SEC16A,MAPKAPK2,RAB1B,COPZ1,AP4B1,COPA,ARF6,ECE1,BIN1,PICALM,SEC23A,COPB2,RTN3,SEC31A,RAB1A,RTN4,VPS35,MIA3,ITPR1,SORT1,PREB,CLU,TMED9,GGA1,ADAM17,APP,SEC24B,SNX6,NCSTN,SAR1A,AP2B1,COPG1,COPG2,IDE,COPB1,LRP1,GGA2,APBA1,OSBP,SEC24A,VPS26A,TMED2,AP1G1,SEC13,SNX4,SORL1,AP4S1,COPE,PSEN1,EIF2S1,AP4M1,PLG,GGA3,SREBF2,SEC24D,AP4E1,APOE,APBA2,GORASP1,ITPR2,BACE1,VLDLR,TMED10,MAP2K3,ABCA7,SEC23B,SIGMAR1,SEC24C
25,ARF6,APBA1,SIGMAR1,NCSTN,TMED9,LRP1,MIA3,TMED10,HSPA9,PLCG2,MFN2,ITPR1,IDE,SYK,AP4S1,SAR1A,VPS26A,PSEN1,SEC24D,BACE1,SEC23A,AP1G1,COPG2,APP,AP3B2,APBA2,ITPR2,COPG1,GORASP1,SREBF2,APOE,GGA2,MAPKAPK2,COPB1,COPA,SEC16A,SAR1B,TMED2,RAB1A,RTN3,ADAM10,SEC24B,PREB,RAB1B,SEC24C,OSBP,SORL1,SEC24A,GGA1,VPS29,AP2B1,PICALM,HSPA5,SEC31A,AP2A1,COPB2,RTN4,MAPK14,ADAM17,SEC23B,SNX6,ECE1,AP4M1,COPE,SORT1,VLDLR,COPZ1,CLU,GGA3,EIF2S1,SEC13,AP4E1,VPS35,BIN1,AP4B1,SNX4,MAP2K3,PLG,VDAC1,ABCA7
26,SEC24C,AP2A1,RTN4,ITPR2,MAPKAPK2,SEC24B,SEC16A,AP4S1,GGA2,COPB1,SNX6,SEC31A,LRP1,SEC23A,PREB,APBA1,SEC24A,BACE1,TMED10,SORL1,APP,APOE,VDAC1,VPS29,ARF6,VPS35,SREBF2,ADAM10,RAB1A,SAR1B,COPG1,VPS26A,SEC24D,HSPA5,TMED2,SAR1A,AP4M1,AP4B1,ADAM17,AP4E1,COPE,SYK,SORT1,ITPR1,PLCG2,AP3B2,BIN1,PSEN1,NCSTN,CLU,GGA3,RAB1B,MIA3,COPB2,MFN2,COPA,OSBP,SNX4,APBA2,COPZ1,PLG,RTN3,MAPK14,PICALM,SEC13,EIF2S1,COPG2,IDE,GGA1,HSPA9,ECE1,VLDLR,AP2B1,SEC23B,GORASP1,TMED9,SIGMAR1,ABCA7,MAP2K3,AP1G1
27,SEC23A,COPE,AP2A1,AP2B1,COPG1,SAR1A,AP3B2,VPS26A,SEC24A,VDAC1,AP4M1,TMED9,PICALM,ECE1,AP1G1,SEC16A,BACE1,SEC31A,PREB,TMED10,GGA3,VPS35,COPA,SORT1,AP4B1,OSBP,GGA1,SEC24D,HSPA9,LRP1,ITPR2,SORL1,RAB1B,ADAM10,SAR1B,AP4E1,BIN1,MAPK14,APBA1,COPG2,SNX4,ITPR1,RTN3,VPS29,SREBF2,ARF6,HSPA5,ADAM17,VLDLR,IDE,COPB2,SEC24B,APP,SYK,NCSTN,PLCG2,MIA3,RTN4,COPZ1,GGA2,MAPKAPK2,TMED2,PLG,PSEN1,SNX6,SEC13,APOE,SEC24C,GORASP1,RAB1A,CLU,AP4S1,SIGMAR1,EIF2S1,MFN2,SEC23B,COPB1,APBA2,MAP2K3,ABCA7
28,MIA3,SEC23A,SEC24B,SNX6,RTN4,SEC13,AP2A1,SEC31A,SEC24D,SYK,VPS29,BIN1,MAPK14,COPE,SORL1,VPS35,HSPA5,AP4E1,ARF6,HSPA9,RTN3,ADAM10,GGA2,SEC16A,PICALM,APBA1,ITPR1,TMED2,APOE,SEC24C,PLCG2,AP4S1,ECE1,APBA2,APP,NCSTN,SNX4,GGA3,PREB,AP4B1,SREBF2,VPS26A,OSBP,RAB1B,COPG1,LRP1,PLG,COPB1,AP2B1,MAPKAPK2,BACE1,TMED10,COPZ1,TMED9,AP1G1,COPB2,SAR1A,RAB1A,PSEN1,SAR1B,VDAC1,ITPR2,COPA,AP3B2,AP4M1,SEC23B,CLU,IDE,COPG2,SEC24A,MAP2K3,GORASP1,ADAM17,VLDLR,EIF2S1,GGA1,SORT1,MFN2,SIGMAR1,ABCA7
29,MIA3,SORL1,APP,COPG1,COPB2,VDAC1,AP2B1,AP3B2,ITPR2,PICALM,GGA3,CLU,SEC16A,BIN1,SEC23A,APOE,OSBP,RTN4,RAB1A,GGA2,HSPA9,HSPA5,MFN2,VPS29,SORT1,ADAM10,BACE1,COPB1,COPZ1,SNX6,SEC13,SEC24C,TMED9,TMED2,TMED10,PREB,PSEN1,NCSTN,SAR1A,AP2A1,COPA,AP4S1,MAPKAPK2,ITPR1,SYK,PLCG2,GORASP1,MAPK14,IDE,RAB1B,COPE,SEC24B,AP1G1,SEC24A,GGA1,APBA1,AP4B1,PLG,LRP1,VLDLR,AP4M1,SNX4,SEC31A,COPG2,VPS26A,SAR1B,RTN3,EIF2S1,ECE1,AP4E1,ADAM17,VPS35,SEC24D,APBA2,ARF6,SIGMAR1,MAP2K3,SEC23B,SREBF2,ABCA7
