ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,COPB1,COPA,ITPR2,SEC31A,VPS26A,MFN2,RTN4,LRP1,VPS35,VPS29,AP2B1,PREB,SYK,PLCG2,SAR1A,COPB2,AP2A1,ECE1,VDAC1,HSPA5,SEC16A,EIF2S1,SORT1,RAB1A,GGA2,AP4M1,SEC24A,APP,TMED2,AP1G1,SAR1B,RAB1B,GGA1,TMED10,AP4B1,BIN1,ADAM10,AP4E1,CLU,PICALM,ARF6,SEC23A,OSBP,SNX6,SEC24B,RTN3,COPG1,SORL1,MAPKAPK2,SNX4,BACE1,APOE,IDE,PSEN1,COPG2,SEC24C,NCSTN,ADAM17,AP4S1,MAPK14,SEC24D,COPZ1,ITPR1,GGA3,AP3B2,MIA3,HSPA9,TMED9,VLDLR,SEC23B,APBA2,SEC13,APBA1,MAP2K3,SREBF2,COPE,ABCA7,GORASP1,PLG,SIGMAR1
11,COPB1,VPS29,MIA3,RTN4,SEC16A,SEC31A,SORL1,COPG2,COPG1,SNX6,VDAC1,AP2A1,MAPKAPK2,LRP1,GGA3,TMED10,TMED9,AP1G1,GGA2,BACE1,RAB1B,ITPR1,MAPK14,AP2B1,BIN1,PICALM,SEC13,APOE,CLU,SEC23A,HSPA9,MFN2,APBA1,TMED2,SAR1A,COPB2,APP,APBA2,IDE,PREB,SORT1,SEC24D,NCSTN,HSPA5,VPS35,SNX4,SAR1B,ADAM17,OSBP,SEC24B,PLCG2,EIF2S1,VPS26A,AP4B1,COPZ1,AP4M1,SEC24A,ADAM10,SYK,AP4S1,SEC23B,GGA1,RAB1A,AP4E1,PSEN1,ARF6,SEC24C,SREBF2,COPE,ECE1,VLDLR,GORASP1,SIGMAR1,COPA,ITPR2,AP3B2,RTN3,PLG,MAP2K3,ABCA7
12,COPB1,BACE1,SNX6,AP1G1,SORL1,VPS35,SNX4,RTN4,PICALM,PSEN1,MIA3,ITPR2,SEC31A,SEC24D,VPS26A,RAB1A,MAPK14,NCSTN,ITPR1,SORT1,RAB1B,APBA2,HSPA9,LRP1,RTN3,COPG1,APP,CLU,SEC24C,ADAM10,ARF6,IDE,SEC23B,APOE,AP2A1,SEC13,SEC23A,AP4M1,GGA2,AP3B2,SEC24A,VDAC1,TMED9,TMED10,HSPA5,BIN1,AP4S1,SEC16A,PLCG2,OSBP,SYK,MAPKAPK2,COPA,ECE1,SREBF2,COPE,SAR1B,APBA1,GGA1,TMED2,SAR1A,GGA3,AP4B1,MFN2,COPZ1,PREB,AP4E1,AP2B1,VPS29,SEC24B,ABCA7,COPG2,MAP2K3,COPB2,EIF2S1,PLG,ADAM17,VLDLR,GORASP1,SIGMAR1
13,GORASP1,LRP1,VPS26A,VPS35,OSBP,RAB1B,NCSTN,SEC24C,SEC16A,SEC31A,MFN2,RTN4,VDAC1,ADAM10,BIN1,MAPK14,GGA2,AP1G1,ITPR2,SORT1,TMED10,TMED9,APBA1,COPB2,SEC13,COPA,COPG1,APOE,CLU,COPG2,PSEN1,SEC24B,HSPA9,ITPR1,COPB1,AP4B1,RAB1A,SEC23B,AP4E1,GGA3,APBA2,ADAM17,PICALM,VPS29,SEC24A,SAR1A,SORL1,AP3B2,PLCG2,SYK,ECE1,PREB,MAPKAPK2,ARF6,AP2A1,EIF2S1,MIA3,SREBF2,SEC24D,SAR1B,AP2B1,HSPA5,SNX4,GGA1,COPE,RTN3,BACE1,MAP2K3,IDE,ABCA7,TMED2,AP4S1,AP4M1,APP,COPZ1,SNX6,VLDLR,SIGMAR1,SEC23A,PLG
14,VPS29,COPA,MAPKAPK2,OSBP,SAR1B,AP2B1,APP,SEC23A,COPG1,LRP1,GGA1,COPB1,ADAM10,SEC24C,VPS26A,SAR1A,GGA3,RAB1B,ITPR2,MIA3,COPB2,ITPR1,MAPK14,SEC24A,CLU,APBA2,SYK,RTN4,VDAC1,ARF6,SORT1,PLCG2,ECE1,SEC23B,AP4E1,AP4B1,APBA1,SNX6,AP4M1,AP2A1,BIN1,SEC31A,AP1G1,AP4S1,GGA2,HSPA5,SEC24B,PREB,SEC16A,COPE,TMED9,COPG2,TMED2,TMED10,HSPA9,SORL1,VLDLR,APOE,MFN2,VPS35,COPZ1,RTN3,BACE1,MAP2K3,EIF2S1,SNX4,PICALM,ADAM17,GORASP1,RAB1A,NCSTN,ABCA7,PLG,AP3B2,IDE,PSEN1,SEC24D,SEC13,SIGMAR1,SREBF2
15,CLU,AP2B1,MIA3,VPS35,SEC31A,AP1G1,COPB2,VPS26A,AP3B2,AP2A1,APOE,NCSTN,PSEN1,GGA1,APP,RAB1B,SEC24C,VDAC1,COPA,MFN2,ADAM10,APBA1,COPZ1,BACE1,TMED9,SEC24D,SEC24A,SAR1A,GGA2,ITPR2,COPB1,GGA3,IDE,SNX4,MAPK14,TMED2,SNX6,LRP1,HSPA9,SORT1,ITPR1,ECE1,MAPKAPK2,HSPA5,SAR1B,AP4M1,SORL1,GORASP1,VPS29,SEC23A,EIF2S1,SEC13,RTN4,ARF6,PREB,COPG1,SEC23B,RAB1A,ADAM17,BIN1,AP4E1,RTN3,PICALM,AP4S1,PLG,APBA2,AP4B1,SEC16A,TMED10,VLDLR,COPG2,OSBP,SREBF2,SEC24B,COPE,PLCG2,SYK,SIGMAR1,MAP2K3,ABCA7
16,VPS29,TMED9,HSPA9,AP2A1,SNX4,HSPA5,VDAC1,SEC24B,TMED10,TMED2,LRP1,SAR1A,EIF2S1,COPB2,SYK,PLCG2,BACE1,SEC16A,RTN4,VPS26A,AP4E1,AP4B1,OSBP,SAR1B,PREB,AP3B2,SNX6,COPB1,MAPKAPK2,SEC23B,ADAM10,SEC24C,SEC31A,ADAM17,MIA3,ITPR1,APOE,COPG1,APP,RTN3,COPE,CLU,GGA3,SORT1,MAPK14,PICALM,IDE,APBA2,SEC23A,VPS35,SEC24A,COPG2,AP1G1,COPZ1,BIN1,SORL1,APBA1,AP2B1,RAB1B,AP4M1,ITPR2,SEC13,SEC24D,COPA,GGA2,RAB1A,MAP2K3,VLDLR,AP4S1,ECE1,ARF6,PSEN1,NCSTN,GGA1,SREBF2,SIGMAR1,GORASP1,ABCA7,PLG,MFN2
17,ITPR2,RAB1A,HSPA5,SEC16A,SEC23B,AP3B2,COPB2,ADAM10,AP2B1,SEC24B,TMED10,VPS29,RTN4,SORL1,EIF2S1,APOE,MIA3,VDAC1,SNX6,AP2A1,APP,BACE1,AP4B1,AP4E1,VPS35,LRP1,ITPR1,HSPA9,GGA1,RAB1B,CLU,AP1G1,SEC13,OSBP,SEC24A,NCSTN,TMED9,SEC24C,APBA1,MAPK14,APBA2,IDE,SNX4,COPA,ADAM17,SAR1A,PICALM,SEC24D,MFN2,SEC23A,SAR1B,AP4M1,SYK,AP4S1,RTN3,PREB,SEC31A,PLCG2,SORT1,COPB1,ARF6,COPE,ECE1,VPS26A,GGA2,GGA3,COPG1,COPG2,MAPKAPK2,COPZ1,PSEN1,GORASP1,BIN1,TMED2,MAP2K3,SREBF2,SIGMAR1,PLG,ABCA7,VLDLR
18,COPB1,EIF2S1,RAB1A,ADAM10,TMED9,SORT1,COPB2,AP3B2,TMED2,APP,ADAM17,MAPKAPK2,SEC31A,OSBP,VDAC1,HSPA9,COPA,VPS35,AP4M1,SEC24A,VPS26A,RTN4,SEC23A,AP2A1,SEC16A,GGA3,APOE,SYK,SAR1A,SAR1B,RAB1B,LRP1,RTN3,PLCG2,SNX6,MFN2,SEC23B,AP2B1,AP1G1,GGA1,SEC24C,MAPK14,BACE1,HSPA5,IDE,ECE1,APBA1,ARF6,TMED10,COPG1,APBA2,SEC13,SEC24B,AP4S1,CLU,ITPR2,VPS29,SNX4,GGA2,AP4E1,AP4B1,SORL1,SREBF2,COPE,PSEN1,COPG2,BIN1,COPZ1,SEC24D,PICALM,ABCA7,PREB,VLDLR,MAP2K3,NCSTN,MIA3,GORASP1,ITPR1,PLG,SIGMAR1
19,TMED2,PSEN1,NCSTN,COPA,COPG1,APOE,CLU,SORT1,APP,VPS29,SAR1B,BIN1,HSPA5,COPB2,ADAM10,AP2A1,RAB1B,MFN2,SYK,PLCG2,GGA1,COPB1,AP3B2,SAR1A,SEC31A,ITPR2,RAB1A,AP1G1,AP4B1,TMED10,BACE1,RTN3,MIA3,PICALM,LRP1,COPZ1,ITPR1,ADAM17,VDAC1,SNX6,SEC24A,SEC24B,AP2B1,AP4M1,MAPKAPK2,COPE,AP4E1,VPS35,ECE1,APBA1,OSBP,COPG2,GGA3,IDE,SEC23A,EIF2S1,PREB,RTN4,VPS26A,SEC24D,SORL1,APBA2,MAPK14,ARF6,GORASP1,SEC24C,SEC16A,HSPA9,TMED9,SNX4,SEC23B,AP4S1,SREBF2,PLG,SEC13,GGA2,ABCA7,MAP2K3,SIGMAR1,VLDLR
20,PLCG2,MAPKAPK2,SYK,SNX6,SEC24C,HSPA5,AP1G1,TMED2,PICALM,MIA3,MAPK14,HSPA9,NCSTN,PSEN1,AP3B2,CLU,RAB1B,SAR1A,EIF2S1,ECE1,BACE1,APBA1,GGA1,VPS26A,APOE,SEC23B,RTN4,AP2B1,TMED9,LRP1,SEC16A,SEC31A,AP2A1,SNX4,SEC24D,COPE,COPB2,SEC23A,VPS35,ADAM17,SEC24B,GGA2,RTN3,COPG1,SEC13,APP,SREBF2,COPA,AP4E1,MAP2K3,AP4B1,RAB1A,PREB,SORL1,GORASP1,ARF6,COPG2,VPS29,OSBP,VLDLR,ITPR2,AP4S1,SEC24A,COPB1,ITPR1,COPZ1,SAR1B,ADAM10,SORT1,VDAC1,APBA2,GGA3,MFN2,IDE,BIN1,ABCA7,PLG,TMED10,AP4M1,SIGMAR1
21,CLU,TMED10,VPS35,ITPR2,SAR1B,AP3B2,AP2B1,HSPA5,GGA1,BIN1,SNX4,MAPKAPK2,APP,APBA1,PREB,SORL1,COPG1,BACE1,PICALM,SAR1A,GGA2,COPB1,SEC31A,COPZ1,SEC24D,VDAC1,SEC23B,HSPA9,APOE,SORT1,PSEN1,LRP1,TMED9,ECE1,SEC24B,TMED2,ITPR1,MFN2,VPS29,ADAM17,AP2A1,MIA3,SEC24A,NCSTN,SYK,SEC16A,COPA,SEC24C,AP1G1,SREBF2,VPS26A,PLCG2,RAB1B,SNX6,GGA3,IDE,MAPK14,ADAM10,RTN4,AP4S1,RAB1A,OSBP,AP4M1,COPE,EIF2S1,COPG2,AP4E1,APBA2,SEC13,AP4B1,GORASP1,COPB2,SEC23A,VLDLR,ARF6,SIGMAR1,RTN3,ABCA7,PLG,MAP2K3
22,GGA3,SEC23A,ITPR1,COPG1,COPB1,CLU,SAR1B,APOE,LRP1,SNX6,BACE1,HSPA9,APBA1,VPS26A,RTN4,COPA,SAR1A,SEC24C,VDAC1,TMED9,AP1G1,APP,APBA2,VPS35,ADAM17,ITPR2,AP4B1,RAB1B,SEC24D,TMED2,BIN1,COPE,OSBP,AP4E1,VPS29,TMED10,MAPKAPK2,GGA2,AP4M1,SNX4,PSEN1,NCSTN,SEC24A,AP3B2,SORT1,SEC23B,IDE,SREBF2,MIA3,ADAM10,RTN3,COPB2,AP2A1,HSPA5,COPZ1,SEC24B,PREB,ECE1,SEC13,MFN2,EIF2S1,SEC31A,PICALM,ARF6,PLCG2,AP2B1,GGA1,ABCA7,SYK,RAB1A,MAPK14,MAP2K3,AP4S1,SEC16A,SORL1,GORASP1,COPG2,VLDLR,SIGMAR1,PLG
23,SEC23B,SNX6,SEC13,SORT1,AP3B2,ITPR2,APBA1,COPB1,VPS29,PSEN1,SIGMAR1,HSPA5,NCSTN,MIA3,MFN2,SYK,PICALM,COPG2,COPA,RTN4,MAPKAPK2,BIN1,VPS35,RAB1A,AP4S1,SEC16A,AP4B1,AP2B1,APOE,SAR1A,AP4E1,COPG1,HSPA9,AP2A1,ITPR1,LRP1,RAB1B,SAR1B,COPB2,COPE,SEC24C,GGA3,SORL1,TMED9,PLCG2,GGA1,VPS26A,TMED2,ADAM10,SEC31A,SEC24B,GGA2,AP1G1,SREBF2,OSBP,SEC24D,APP,APBA2,CLU,SEC23A,MAPK14,TMED10,EIF2S1,SNX4,GORASP1,ADAM17,ARF6,BACE1,COPZ1,RTN3,PLG,PREB,VDAC1,AP4M1,SEC24A,IDE,VLDLR,MAP2K3,ECE1,ABCA7
24,BACE1,GGA1,MAPKAPK2,AP2A1,RTN4,SEC24A,SEC23A,SAR1B,SORT1,ADAM10,VPS29,AP4M1,PICALM,COPB1,MFN2,SEC16A,VDAC1,SAR1A,PREB,COPG1,APBA1,RAB1A,RTN3,SEC24C,VPS35,RAB1B,GGA2,SEC31A,ITPR2,TMED10,AP4E1,AP4B1,COPB2,ARF6,APP,HSPA5,COPA,MAPK14,SEC13,SEC24B,GORASP1,COPG2,SNX6,PLCG2,SYK,TMED9,TMED2,AP1G1,APOE,SEC23B,VPS26A,SORL1,LRP1,GGA3,HSPA9,AP3B2,AP2B1,CLU,SNX4,COPE,SEC24D,SREBF2,ITPR1,MIA3,OSBP,VLDLR,AP4S1,COPZ1,PSEN1,IDE,ECE1,APBA2,MAP2K3,NCSTN,SIGMAR1,ADAM17,PLG,BIN1,ABCA7,EIF2S1
25,COPB1,SAR1B,MAPK14,RTN3,VPS35,AP4B1,APBA1,COPA,RTN4,ITPR1,HSPA9,SEC13,ADAM10,COPB2,BIN1,SEC23A,PICALM,AP2A1,AP2B1,HSPA5,MIA3,ECE1,LRP1,SEC24C,PSEN1,CLU,VPS29,ARF6,SYK,APBA2,SORL1,ADAM17,SEC24B,IDE,APP,COPZ1,NCSTN,SNX4,AP1G1,BACE1,RAB1A,AP4E1,TMED10,TMED9,COPG1,AP4S1,SNX6,SEC16A,VDAC1,VPS26A,SORT1,APOE,GGA1,PLCG2,SEC31A,GGA3,VLDLR,AP4M1,SEC24A,SEC23B,RAB1B,PREB,EIF2S1,MFN2,COPG2,GGA2,COPE,TMED2,SEC24D,MAP2K3,SAR1A,ABCA7,MAPKAPK2,SREBF2,AP3B2,OSBP,ITPR2,GORASP1,PLG,SIGMAR1
26,GGA3,SEC23A,SEC16A,COPA,SEC24C,SEC24D,MAPK14,SAR1A,BIN1,ADAM10,TMED9,RAB1A,SNX6,RTN4,MIA3,NCSTN,SEC13,ECE1,APP,AP4E1,AP4B1,VPS26A,VPS35,PSEN1,HSPA9,SAR1B,PLCG2,SEC31A,SYK,SNX4,APBA1,AP2A1,LRP1,GGA1,OSBP,APOE,ITPR1,MAPKAPK2,AP1G1,VPS29,ITPR2,MFN2,GGA2,AP2B1,AP4S1,BACE1,SORT1,ADAM17,RAB1B,PREB,COPB1,SEC24B,COPB2,APBA2,RTN3,IDE,ARF6,VDAC1,TMED10,VLDLR,AP3B2,SEC23B,COPG2,PICALM,HSPA5,COPE,MAP2K3,SREBF2,TMED2,CLU,COPG1,SIGMAR1,SORL1,SEC24A,COPZ1,EIF2S1,ABCA7,PLG,GORASP1,AP4M1
27,ADAM10,RAB1A,RTN3,SEC24B,RTN4,ITPR2,COPB2,VPS35,VPS26A,AP1G1,MIA3,AP2A1,COPG1,MAPKAPK2,SNX6,HSPA9,SEC31A,SNX4,ITPR1,SAR1A,HSPA5,VDAC1,MAPK14,APOE,CLU,APP,BIN1,TMED9,ADAM17,TMED2,PREB,PICALM,SEC16A,COPA,GGA1,AP4M1,SEC24A,AP2B1,SAR1B,SEC23B,AP4B1,ARF6,COPB1,AP4E1,AP4S1,COPG2,AP3B2,VPS29,SORL1,RAB1B,GGA3,SORT1,APBA1,ECE1,OSBP,PLCG2,LRP1,PSEN1,BACE1,SYK,EIF2S1,SREBF2,MFN2,GGA2,SEC23A,SEC24C,SEC24D,VLDLR,TMED10,NCSTN,COPE,COPZ1,IDE,MAP2K3,GORASP1,PLG,APBA2,SEC13,SIGMAR1,ABCA7
28,SEC16A,SEC23A,COPB2,PLCG2,TMED10,VPS35,SEC24D,TMED2,MIA3,ITPR2,MFN2,VPS29,AP2B1,SNX4,SEC23B,SORT1,COPZ1,PICALM,PREB,LRP1,NCSTN,BIN1,SEC24C,ITPR1,PSEN1,COPB1,GORASP1,ADAM10,SEC13,GGA1,AP3B2,SYK,GGA2,HSPA9,AP1G1,COPG1,ARF6,HSPA5,RAB1B,APOE,AP4S1,COPG2,RTN3,APP,SNX6,TMED9,SAR1B,ECE1,MAPKAPK2,SAR1A,AP4E1,AP4B1,APBA2,MAPK14,AP2A1,IDE,ADAM17,COPE,GGA3,CLU,SEC24A,SEC31A,APBA1,SREBF2,SEC24B,RAB1A,SIGMAR1,OSBP,COPA,RTN4,SORL1,VLDLR,AP4M1,BACE1,EIF2S1,MAP2K3,VPS26A,ABCA7,VDAC1,PLG
29,VDAC1,ADAM10,RAB1A,VPS29,AP4M1,TMED2,SEC24A,MAPK14,SEC23A,CLU,HSPA9,RAB1B,AP2B1,LRP1,MAPKAPK2,APP,BIN1,SEC24C,AP2A1,SORL1,AP1G1,ADAM17,PREB,SORT1,HSPA5,GGA2,GGA1,SNX6,SEC16A,SEC23B,VPS35,TMED10,SEC13,PICALM,AP3B2,SAR1A,SEC31A,ARF6,MFN2,ITPR2,COPZ1,SEC24D,IDE,COPE,COPG2,MIA3,AP4B1,SAR1B,PSEN1,NCSTN,GORASP1,BACE1,AP4E1,ITPR1,APBA1,COPA,SNX4,TMED9,COPB1,SYK,RTN4,RTN3,GGA3,SREBF2,PLCG2,COPG1,VLDLR,COPB2,VPS26A,EIF2S1,SEC24B,APOE,ECE1,PLG,SIGMAR1,ABCA7,APBA2,MAP2K3,OSBP,AP4S1
