ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,ITPR2,ADAM10,SNX4,CLU,GGA2,TMED10,TMED2,PLCG2,MIA3,OSBP,RAB1A,BIN1,HSPA9,AP1G1,VPS29,GGA3,SEC24C,SEC24A,NCSTN,COPB1,LRP1,AP2B1,COPA,EIF2S1,SIGMAR1,AP2A1,RTN3,ECE1,APP,MFN2,TMED9,VDAC1,AP4S1,COPG2,APBA1,SNX6,VPS26A,COPG1,APBA2,COPZ1,RAB1B,VPS35,SORT1,SAR1B,SORL1,SYK,SEC13,AP4B1,ITPR1,COPB2,HSPA5,SAR1A,ABCA7,SEC23A,SEC24B,ADAM17,AP4M1,PICALM,BACE1,PREB,AP3B2,SEC16A,AP4E1,MAP2K3,APOE,PSEN1,ARF6,SEC31A,SEC23B,GORASP1,RTN4,SREBF2,IDE,COPE,GGA1,MAPKAPK2,MAPK14,VLDLR,PLG,SEC24D
11,SNX6,VPS26A,RAB1A,VPS29,OSBP,ECE1,SEC13,APBA1,VDAC1,SEC23A,BIN1,COPA,SEC31A,TMED9,MFN2,APP,TMED10,AP2B1,RTN4,GGA2,GGA1,AP4B1,SYK,RTN3,VPS35,AP4E1,MAP2K3,HSPA5,AP3B2,APOE,GGA3,COPB1,CLU,SIGMAR1,PLCG2,SNX4,NCSTN,COPG1,MAPK14,RAB1B,VLDLR,AP4S1,ITPR2,ITPR1,SEC24B,SEC24A,EIF2S1,ARF6,SORL1,SAR1B,AP1G1,SEC16A,PREB,SEC24C,SORT1,GORASP1,COPE,COPZ1,LRP1,ADAM17,MAPKAPK2,PSEN1,BACE1,SEC23B,HSPA9,IDE,SAR1A,MIA3,SREBF2,AP4M1,COPB2,ABCA7,SEC24D,PICALM,AP2A1,COPG2,PLG,TMED2,APBA2,ADAM10
12,SEC16A,ARF6,PSEN1,CLU,COPB2,VPS26A,AP2A1,SEC31A,MIA3,ITPR1,AP3B2,LRP1,VDAC1,OSBP,SEC13,ADAM10,VPS29,RAB1B,HSPA5,COPB1,IDE,RTN3,SEC23A,SNX4,APP,AP4E1,AP4B1,PLCG2,SORL1,ECE1,BIN1,MFN2,TMED2,NCSTN,SNX6,TMED10,COPA,VLDLR,PREB,SEC24B,SAR1B,TMED9,APOE,AP1G1,GGA3,EIF2S1,HSPA9,PICALM,SIGMAR1,MAPK14,RTN4,SEC23B,SORT1,VPS35,GGA2,APBA1,RAB1A,ITPR2,COPZ1,SEC24D,ADAM17,GGA1,COPG2,BACE1,GORASP1,COPE,MAP2K3,AP4S1,MAPKAPK2,AP4M1,SAR1A,SEC24C,SEC24A,SREBF2,SYK,ABCA7,COPG1,PLG,AP2B1,APBA2
13,COPB1,SORT1,HSPA5,SORL1,MIA3,BACE1,TMED9,MAPKAPK2,AP4S1,COPG1,COPA,HSPA9,APOE,VPS29,ECE1,OSBP,SNX4,SAR1B,SYK,MAPK14,GGA2,COPB2,COPZ1,RTN3,AP2B1,APP,SEC23A,ITPR2,GGA3,TMED10,AP4B1,COPG2,SNX6,PLCG2,APBA2,NCSTN,AP4E1,MAP2K3,PICALM,VDAC1,APBA1,SEC31A,ARF6,SEC24C,SEC13,GGA1,AP1G1,VPS35,RAB1A,VPS26A,ADAM17,TMED2,SEC24A,AP2A1,AP3B2,IDE,RTN4,SEC24D,COPE,LRP1,PREB,SEC24B,VLDLR,PSEN1,SAR1A,SEC23B,BIN1,EIF2S1,MFN2,AP4M1,ABCA7,SEC16A,ADAM10,CLU,ITPR1,SIGMAR1,SREBF2,RAB1B,GORASP1,PLG
14,APBA1,AP2B1,OSBP,VPS26A,SEC31A,NCSTN,VDAC1,PLCG2,GGA2,AP1G1,AP2A1,MAPKAPK2,ITPR2,TMED10,SYK,SEC24B,VPS35,SEC23A,APOE,TMED2,AP4S1,BIN1,MAPK14,COPB1,COPB2,SNX4,SORT1,SEC13,RAB1A,CLU,EIF2S1,GORASP1,TMED9,APP,SEC24A,GGA3,LRP1,SEC23B,ADAM10,RTN4,PICALM,SEC24D,COPG2,HSPA5,PREB,ARF6,AP3B2,MFN2,SEC16A,SEC24C,SNX6,SORL1,ITPR1,MIA3,VLDLR,RTN3,AP4E1,AP4B1,SREBF2,ECE1,COPE,VPS29,BACE1,HSPA9,MAP2K3,COPG1,SIGMAR1,COPZ1,SAR1A,AP4M1,ABCA7,APBA2,RAB1B,SAR1B,ADAM17,PLG,COPA,GGA1,IDE,PSEN1
15,ARF6,AP3B2,ITPR1,APBA1,VPS26A,AP1G1,SEC23A,BIN1,ADAM10,COPG1,RAB1A,COPG2,SNX4,COPB1,OSBP,RTN4,GGA3,SEC16A,IDE,PLCG2,PSEN1,TMED10,LRP1,BACE1,MAPK14,APP,SYK,MFN2,AP2A1,ITPR2,SORT1,AP4S1,TMED2,VPS35,CLU,SEC24A,RTN3,PICALM,NCSTN,SNX6,SEC24B,EIF2S1,COPB2,SIGMAR1,ABCA7,COPA,SAR1A,ECE1,HSPA9,RAB1B,GGA2,GORASP1,SEC13,SEC23B,MAP2K3,SEC24C,MIA3,TMED9,SORL1,COPE,APOE,AP2B1,AP4M1,COPZ1,HSPA5,AP4B1,ADAM17,APBA2,VLDLR,GGA1,SEC31A,AP4E1,PREB,MAPKAPK2,SREBF2,VDAC1,PLG,SEC24D,VPS29,SAR1B
16,HSPA5,BIN1,GGA3,SEC31A,COPG2,RTN4,OSBP,SNX4,COPZ1,RAB1B,AP3B2,CLU,SORL1,AP4S1,COPA,LRP1,VDAC1,ITPR1,PICALM,RTN3,COPE,ADAM17,MAPK14,ABCA7,AP4M1,VPS29,VLDLR,RAB1A,APBA1,SEC13,ADAM10,MAPKAPK2,COPB2,NCSTN,HSPA9,TMED10,SAR1B,PLCG2,SEC16A,AP4B1,IDE,SEC24D,TMED2,BACE1,ITPR2,PREB,COPG1,EIF2S1,VPS26A,GGA1,MAP2K3,SEC24C,SEC23B,SNX6,SEC23A,TMED9,MIA3,SORT1,ARF6,AP2B1,GORASP1,SYK,VPS35,AP2A1,SIGMAR1,ECE1,COPB1,SREBF2,APBA2,AP4E1,SEC24B,SEC24A,AP1G1,MFN2,APP,SAR1A,GGA2,APOE,PLG,PSEN1
17,SNX6,PLCG2,CLU,APBA1,AP4E1,MAP2K3,PICALM,RTN4,SEC31A,RTN3,VPS29,SYK,MIA3,SORL1,ADAM10,VDAC1,MAPKAPK2,SEC13,HSPA5,SORT1,APP,COPA,SEC23A,APBA2,COPB2,ECE1,SEC24C,AP4S1,IDE,SEC23B,TMED10,TMED2,SEC16A,COPB1,SEC24B,SAR1B,AP1G1,AP4M1,RAB1A,ABCA7,MFN2,AP2B1,GGA2,TMED9,RAB1B,ARF6,OSBP,SIGMAR1,AP4B1,NCSTN,HSPA9,COPG2,GGA1,ITPR2,GGA3,EIF2S1,MAPK14,VPS35,ADAM17,COPZ1,COPE,SNX4,BACE1,AP3B2,GORASP1,SEC24A,SREBF2,SEC24D,PSEN1,COPG1,AP2A1,PREB,BIN1,VPS26A,PLG,SAR1A,LRP1,APOE,VLDLR,ITPR1
18,PICALM,HSPA5,VPS26A,AP2B1,GGA3,RTN3,SORL1,COPB2,TMED10,SORT1,ADAM10,PLCG2,RTN4,APP,OSBP,AP2A1,TMED9,COPG1,COPZ1,CLU,LRP1,SEC24B,GGA2,MIA3,SEC13,SYK,MAPKAPK2,SNX6,RAB1A,MAP2K3,AP4E1,TMED2,ITPR2,AP4B1,SEC31A,SIGMAR1,NCSTN,ITPR1,VDAC1,RAB1B,SEC23A,APOE,AP4S1,PSEN1,ARF6,EIF2S1,APBA2,SNX4,APBA1,SEC23B,AP3B2,HSPA9,BACE1,SAR1B,AP1G1,ADAM17,COPB1,COPE,AP4M1,ABCA7,GGA1,BIN1,GORASP1,MAPK14,PREB,MFN2,VLDLR,IDE,SAR1A,ECE1,COPA,SEC24A,VPS35,SEC24C,VPS29,SREBF2,SEC24D,PLG,COPG2,SEC16A
19,MIA3,VDAC1,COPZ1,SEC23A,COPE,TMED10,TMED2,GGA2,SEC13,VPS29,ECE1,ARF6,GGA1,PICALM,AP4S1,TMED9,APBA1,ADAM17,SNX6,APP,APBA2,APOE,SORT1,EIF2S1,SEC31A,AP1G1,AP2B1,MAPK14,SAR1B,COPA,COPG2,BIN1,AP4E1,MAP2K3,SIGMAR1,SEC16A,GGA3,SORL1,RTN4,SEC24D,AP2A1,VPS35,COPB1,CLU,LRP1,NCSTN,SEC24B,HSPA5,BACE1,SYK,VLDLR,ADAM10,ITPR1,RTN3,AP4B1,SAR1A,MAPKAPK2,MFN2,IDE,SEC23B,COPG1,AP3B2,PLCG2,AP4M1,ABCA7,COPB2,HSPA9,PREB,OSBP,RAB1B,PSEN1,RAB1A,SEC24C,SNX4,SEC24A,ITPR2,VPS26A,SREBF2,GORASP1,PLG
20,HSPA5,ADAM10,BACE1,CLU,SNX4,BIN1,APBA1,GGA3,PREB,HSPA9,TMED10,AP3B2,AP4S1,TMED9,SEC16A,RTN4,ADAM17,ECE1,ARF6,SEC23A,AP2B1,RAB1A,NCSTN,AP4M1,GGA2,COPG1,ABCA7,SEC13,COPA,SORT1,PSEN1,SEC24A,AP4E1,SEC31A,PICALM,AP2A1,VPS29,COPB1,TMED2,SEC24B,RTN3,MFN2,SREBF2,IDE,VLDLR,ITPR1,MIA3,SNX6,GGA1,SEC24D,SEC24C,SEC23B,VPS26A,PLCG2,AP1G1,APP,OSBP,SAR1A,RAB1B,ITPR2,VDAC1,SYK,MAP2K3,VPS35,SAR1B,APOE,LRP1,MAPKAPK2,SORL1,GORASP1,COPG2,MAPK14,APBA2,COPB2,COPE,SIGMAR1,COPZ1,AP4B1,EIF2S1,PLG
21,ITPR1,AP2B1,SNX4,SEC24B,LRP1,MAPK14,VLDLR,GGA1,VPS35,COPB1,SEC16A,SNX6,RTN3,GGA3,ITPR2,MAP2K3,TMED10,AP4B1,OSBP,PICALM,VPS26A,RAB1B,IDE,PLCG2,GGA2,PREB,RTN4,HSPA5,TMED9,RAB1A,AP3B2,SAR1B,ECE1,BIN1,COPG1,APP,APBA1,SORL1,MFN2,ABCA7,SEC23B,VDAC1,SEC24C,HSPA9,CLU,ARF6,COPA,SAR1A,PSEN1,AP4M1,SEC23A,APOE,SEC24A,AP4E1,COPG2,ADAM17,COPZ1,SORT1,TMED2,MAPKAPK2,SEC13,AP1G1,GORASP1,APBA2,SYK,VPS29,SEC24D,AP2A1,MIA3,SEC31A,COPB2,COPE,AP4S1,BACE1,SIGMAR1,NCSTN,ADAM10,PLG,EIF2S1,SREBF2
22,TMED2,TMED10,HSPA9,SNX6,COPB1,AP2B1,COPB2,SEC23A,GGA2,SEC23B,SEC24C,VPS29,SYK,PSEN1,VLDLR,SEC31A,NCSTN,GORASP1,MAPKAPK2,ADAM10,MFN2,APOE,ARF6,SNX4,COPG2,SEC24D,RTN4,AP4S1,MIA3,COPG1,RAB1B,OSBP,GGA3,SAR1B,BIN1,EIF2S1,ITPR1,SEC24B,CLU,COPA,AP4B1,VPS35,AP3B2,AP4E1,MAP2K3,RAB1A,LRP1,AP1G1,AP2A1,TMED9,PICALM,SAR1A,COPE,APBA1,ABCA7,PREB,HSPA5,IDE,VPS26A,SORL1,SEC13,BACE1,ITPR2,SIGMAR1,SEC24A,ADAM17,PLG,MAPK14,SEC16A,VDAC1,AP4M1,PLCG2,APP,APBA2,SORT1,ECE1,SREBF2,GGA1,RTN3,COPZ1
23,ITPR1,COPA,ARF6,COPG1,AP3B2,RTN3,GGA3,SEC24C,AP4B1,SEC24B,RAB1B,SORL1,HSPA5,AP2B1,SAR1B,SEC23B,APOE,CLU,ITPR2,GGA2,PLCG2,VPS35,SORT1,NCSTN,HSPA9,PICALM,OSBP,MAP2K3,SNX4,COPB1,AP2A1,MIA3,GGA1,AP4S1,COPE,COPZ1,SEC23A,APP,MFN2,LRP1,MAPKAPK2,BACE1,SEC24D,COPG2,RAB1A,AP1G1,ADAM10,SYK,ABCA7,VLDLR,AP4E1,COPB2,ADAM17,APBA2,PSEN1,VPS26A,SEC13,VPS29,MAPK14,IDE,APBA1,SEC31A,TMED2,TMED10,PREB,SEC16A,SREBF2,GORASP1,BIN1,ECE1,SNX6,RTN4,TMED9,EIF2S1,VDAC1,SAR1A,AP4M1,SEC24A,SIGMAR1,PLG
24,VDAC1,MFN2,SEC24C,GGA2,BIN1,LRP1,HSPA9,PICALM,COPB2,SEC16A,ARF6,PREB,VPS29,AP4B1,ITPR2,GGA3,VPS26A,SYK,COPZ1,SORL1,MAPKAPK2,ITPR1,APBA1,HSPA5,SORT1,RAB1B,SREBF2,SEC31A,VLDLR,TMED10,TMED2,PLCG2,OSBP,COPG1,AP2B1,APP,MAPK14,RTN3,ADAM17,MIA3,SEC24D,ECE1,CLU,SIGMAR1,COPG2,TMED9,EIF2S1,COPE,SEC23A,SEC24A,SNX6,SAR1B,SEC13,AP4E1,GGA1,SNX4,AP3B2,ADAM10,AP1G1,MAP2K3,GORASP1,APBA2,COPA,NCSTN,SEC23B,APOE,AP2A1,RTN4,AP4M1,ABCA7,PSEN1,SAR1A,IDE,RAB1A,AP4S1,PLG,COPB1,BACE1,VPS35,SEC24B
25,MFN2,RAB1A,GGA3,HSPA5,SEC24B,BIN1,SEC24C,COPB1,SYK,HSPA9,ADAM10,MAPKAPK2,AP1G1,VPS26A,ITPR1,CLU,VPS35,LRP1,AP2A1,COPA,SNX6,ITPR2,PREB,SEC16A,AP2B1,SAR1B,MIA3,COPZ1,PLCG2,VPS29,RAB1B,AP4B1,VDAC1,APBA1,SORL1,EIF2S1,SNX4,RTN4,VLDLR,COPB2,SEC23A,SEC13,GGA1,SEC31A,SEC24A,OSBP,ECE1,COPG2,ADAM17,TMED2,COPG1,PICALM,GGA2,APOE,ABCA7,COPE,ARF6,RTN3,AP4E1,APBA2,TMED9,SORT1,SIGMAR1,AP4M1,AP3B2,NCSTN,SEC24D,BACE1,AP4S1,MAPK14,IDE,PSEN1,APP,MAP2K3,SEC23B,TMED10,GORASP1,SAR1A,PLG,SREBF2
26,AP3B2,VDAC1,COPB1,COPG1,VPS26A,HSPA9,AP4S1,SORL1,ADAM10,LRP1,TMED2,RAB1A,RTN3,TMED9,GGA3,BIN1,NCSTN,VLDLR,ITPR1,SEC24B,ARF6,CLU,HSPA5,AP2A1,APOE,SNX4,SYK,OSBP,EIF2S1,AP4B1,SNX6,AP4M1,ABCA7,AP1G1,MFN2,SEC24A,SORT1,BACE1,ECE1,SEC31A,PLCG2,MIA3,APP,ITPR2,COPA,ADAM17,GGA2,MAPK14,SEC24D,COPG2,SEC13,PREB,SEC16A,SAR1B,SEC24C,SAR1A,COPB2,AP4E1,RTN4,PSEN1,IDE,VPS29,GGA1,MAP2K3,SREBF2,MAPKAPK2,PICALM,COPE,AP2B1,SEC23B,SEC23A,SIGMAR1,RAB1B,COPZ1,TMED10,VPS35,APBA1,GORASP1,PLG,APBA2
27,VDAC1,ARF6,APBA2,MAPK14,LRP1,SEC31A,ADAM17,SYK,MIA3,TMED2,COPA,SNX6,IDE,RTN4,MAP2K3,SORL1,EIF2S1,SEC24A,TMED10,ECE1,AP4S1,SEC23A,SNX4,AP3B2,COPZ1,APBA1,COPG1,COPE,BIN1,HSPA9,BACE1,AP1G1,RAB1B,AP4B1,ABCA7,SEC23B,COPB2,SEC13,ADAM10,AP4M1,OSBP,RTN3,APP,ITPR2,CLU,GGA1,TMED9,APOE,PREB,HSPA5,SEC16A,PLCG2,GGA2,COPB1,MFN2,GGA3,AP2B1,SAR1A,NCSTN,VLDLR,ITPR1,SAR1B,VPS29,PSEN1,SEC24C,AP4E1,SEC24B,COPG2,PICALM,MAPKAPK2,VPS26A,PLG,SEC24D,AP2A1,SORT1,SREBF2,VPS35,GORASP1,SIGMAR1,RAB1A
28,LRP1,GGA2,SNX4,ADAM10,COPG2,COPB2,GGA3,RTN4,APBA1,COPB1,VPS35,ECE1,SEC24C,SEC23A,COPG1,ITPR1,ABCA7,SEC24A,AP4M1,VDAC1,APOE,PICALM,RAB1A,AP4S1,SEC24B,APP,NCSTN,SORT1,ITPR2,SAR1B,BACE1,SEC31A,PREB,BIN1,SEC23B,OSBP,MIA3,SEC16A,AP2B1,CLU,MAPK14,TMED9,SORL1,TMED2,HSPA9,TMED10,AP4E1,ARF6,MAP2K3,RTN3,COPE,AP1G1,SIGMAR1,EIF2S1,MAPKAPK2,SEC24D,VLDLR,VPS26A,PLCG2,SAR1A,VPS29,GORASP1,HSPA5,AP2A1,SYK,RAB1B,ADAM17,COPA,COPZ1,PLG,SEC13,SNX6,PSEN1,IDE,SREBF2,AP3B2,APBA2,AP4B1,MFN2,GGA1
29,ITPR2,RTN4,MAPK14,SEC23A,COPB1,RTN3,ADAM10,MAPKAPK2,AP2B1,HSPA9,COPG1,MFN2,TMED10,AP2A1,APBA1,OSBP,TMED9,SEC24C,AP4B1,EIF2S1,COPG2,RAB1A,BIN1,VPS26A,ADAM17,SEC31A,PLCG2,NCSTN,SEC16A,MIA3,PREB,SORL1,AP1G1,ECE1,VPS29,SYK,SORT1,COPE,VDAC1,ABCA7,VLDLR,MAP2K3,TMED2,AP4E1,VPS35,SNX4,SNX6,COPA,SAR1A,CLU,GGA1,SEC24A,AP4M1,HSPA5,COPZ1,APP,GGA3,AP3B2,COPB2,AP4S1,ITPR1,PICALM,ARF6,SEC13,APOE,RAB1B,GGA2,SAR1B,IDE,APBA2,BACE1,SREBF2,LRP1,SEC24B,SIGMAR1,SEC23B,GORASP1,PLG,PSEN1,SEC24D
