ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,GGA2,GGA3,SEC23A,MAP2K3,BACE1,VDAC1,PICALM,SEC24B,SAR1B,AP4E1,SEC23B,AP1G1,SNX6,ECE1,VPS35,PSEN1,SEC24C,COPB2,COPE,COPZ1,GGA1,PREB,APP,PLG,SEC31A,COPA,ARF6,RAB1A,SEC13,ITPR1,RTN4,VPS26A,GORASP1,IDE,AP4M1,APBA2,LRP1,COPB1,ITPR2,COPG1,PLCG2,TMED9,MFN2,MAPKAPK2,SYK,AP4B1,SORL1,NCSTN,ADAM10,SIGMAR1,TMED10,RTN3,ADAM17,SORT1,VPS29,MIA3,AP4S1,BIN1,SNX4,HSPA9,TMED2,VLDLR,SEC16A,EIF2S1,HSPA5,APOE,SEC24A,RAB1B,SEC24D,CLU,MAPK14,AP3B2,AP2B1,SAR1A,OSBP,APBA1,ABCA7,COPG2,SREBF2,AP2A1
11,MIA3,SEC13,APOE,SYK,SEC23A,ITPR2,TMED10,VPS26A,COPB2,GGA3,HSPA9,COPE,AP4M1,COPA,GORASP1,VPS35,SORL1,COPG2,APBA1,RTN4,RTN3,SEC23B,SORT1,PLCG2,SEC24C,SEC16A,CLU,LRP1,VPS29,SEC24B,ARF6,AP4B1,HSPA5,SEC31A,MAPKAPK2,ADAM10,TMED2,COPG1,TMED9,PLG,SNX6,APBA2,SEC24A,VLDLR,BACE1,MFN2,PICALM,MAP2K3,SAR1B,RAB1A,BIN1,AP4S1,GGA2,SREBF2,RAB1B,NCSTN,PREB,SNX4,EIF2S1,GGA1,SIGMAR1,COPZ1,VDAC1,ITPR1,APP,ADAM17,AP1G1,AP3B2,COPB1,AP4E1,ABCA7,ECE1,SAR1A,SEC24D,PSEN1,OSBP,AP2B1,MAPK14,IDE,AP2A1
12,AP2B1,VLDLR,ABCA7,COPG1,MIA3,ADAM17,VPS35,RAB1A,AP4S1,SEC23A,SEC16A,COPG2,ECE1,SNX6,PLCG2,PREB,SEC24A,SYK,APP,RTN4,SEC31A,IDE,ADAM10,SEC24D,APBA2,BACE1,AP4B1,SAR1B,SEC23B,SEC24C,APOE,TMED9,PSEN1,PLG,COPA,GGA3,LRP1,VPS29,HSPA9,MAP2K3,SEC13,EIF2S1,MFN2,SNX4,PICALM,COPE,RTN3,GGA1,ITPR1,AP1G1,HSPA5,ARF6,NCSTN,AP4M1,GORASP1,RAB1B,COPB2,APBA1,SEC24B,MAPKAPK2,VDAC1,GGA2,BIN1,VPS26A,CLU,TMED2,OSBP,TMED10,COPZ1,SORT1,AP4E1,SAR1A,SIGMAR1,SREBF2,SORL1,AP3B2,ITPR2,MAPK14,AP2A1,COPB1
13,RTN3,SEC31A,VDAC1,SYK,SEC13,PICALM,RTN4,SNX6,SEC16A,ADAM10,MAPKAPK2,ECE1,PLG,COPB1,ARF6,EIF2S1,TMED9,COPA,AP4E1,SORL1,HSPA5,AP1G1,PSEN1,SAR1B,VPS35,MFN2,SNX4,VPS26A,SEC23A,APBA2,COPG2,APOE,TMED2,SEC24D,MAP2K3,SIGMAR1,NCSTN,SEC24B,GORASP1,AP4M1,APBA1,ABCA7,SREBF2,OSBP,SEC23B,AP4S1,SEC24A,BIN1,COPB2,AP2B1,MIA3,PLCG2,GGA3,TMED10,ITPR1,COPE,BACE1,IDE,VLDLR,AP3B2,PREB,APP,SAR1A,SEC24C,COPG1,ITPR2,RAB1B,MAPK14,COPZ1,CLU,GGA1,GGA2,RAB1A,VPS29,AP4B1,HSPA9,ADAM17,LRP1,SORT1,AP2A1
14,PLG,VLDLR,PLCG2,CLU,IDE,PREB,LRP1,SORT1,SYK,SORL1,BACE1,GGA2,AP2B1,MAP2K3,GORASP1,SEC16A,ADAM17,SAR1B,VPS29,SEC23B,MIA3,APBA1,APBA2,VPS35,PSEN1,SEC24D,OSBP,AP1G1,NCSTN,COPA,SREBF2,ECE1,MFN2,APP,SEC13,HSPA9,RAB1B,SEC23A,APOE,COPG1,SAR1A,SIGMAR1,SEC31A,AP4S1,PICALM,RTN4,SEC24B,SNX4,SEC24A,RAB1A,GGA1,COPE,ABCA7,AP4E1,AP4B1,COPZ1,SEC24C,COPB1,VPS26A,COPB2,ITPR2,EIF2S1,RTN3,ITPR1,ARF6,COPG2,TMED9,HSPA5,TMED10,ADAM10,BIN1,SNX6,GGA3,MAPKAPK2,AP3B2,TMED2,MAPK14,VDAC1,AP2A1,AP4M1
15,AP4S1,IDE,SEC24B,PSEN1,SYK,VPS35,CLU,AP1G1,APBA2,AP4E1,HSPA5,LRP1,BACE1,COPG2,APOE,PREB,SAR1B,NCSTN,BIN1,ADAM17,VLDLR,ABCA7,AP4B1,SEC16A,RTN4,ARF6,PLG,MAP2K3,SEC24A,COPG1,SORT1,RTN3,OSBP,VPS26A,SNX6,MAPKAPK2,RAB1B,TMED9,SEC23B,VPS29,AP4M1,COPZ1,GORASP1,GGA2,TMED10,MFN2,APP,SEC31A,MIA3,PLCG2,ADAM10,SREBF2,RAB1A,MAPK14,SIGMAR1,COPA,SEC23A,COPE,SEC24D,VDAC1,SEC24C,ITPR1,TMED2,AP2B1,COPB2,HSPA9,PICALM,SAR1A,SNX4,COPB1,SORL1,GGA3,ITPR2,GGA1,APBA1,ECE1,SEC13,AP2A1,AP3B2,EIF2S1
16,ADAM17,SORL1,LRP1,SNX4,TMED2,IDE,AP4S1,SEC13,VPS26A,COPB1,MIA3,APBA2,SEC24A,ITPR2,VPS29,AP4E1,APOE,AP1G1,GGA1,COPB2,ABCA7,GGA2,AP4M1,MAP2K3,ECE1,COPZ1,TMED10,SORT1,MAPKAPK2,GGA3,SEC16A,PLCG2,GORASP1,PICALM,SEC23B,AP4B1,BACE1,TMED9,RAB1A,PLG,RTN3,OSBP,VLDLR,SYK,COPA,SEC24D,BIN1,SEC24B,SNX6,PREB,APP,RAB1B,APBA1,SEC31A,COPG1,SEC23A,HSPA9,COPG2,COPE,VDAC1,AP3B2,MFN2,AP2B1,CLU,SAR1A,NCSTN,SAR1B,SREBF2,SIGMAR1,ITPR1,RTN4,HSPA5,ARF6,PSEN1,EIF2S1,ADAM10,MAPK14,VPS35,SEC24C,AP2A1
17,GGA3,SEC23A,VDAC1,PLG,SEC23B,PSEN1,AP4M1,SEC31A,GGA2,SEC24D,VPS26A,MAP2K3,RTN4,RAB1A,GORASP1,COPA,NCSTN,IDE,ITPR1,AP4S1,COPE,ECE1,TMED10,ITPR2,COPG1,TMED9,MFN2,TMED2,PREB,AP1G1,ADAM10,BACE1,SIGMAR1,COPB1,APP,SAR1B,APBA2,EIF2S1,GGA1,SEC24A,SORT1,OSBP,SNX6,SEC24B,ARF6,VPS29,ADAM17,PICALM,RAB1B,COPZ1,SORL1,SYK,BIN1,SEC16A,VLDLR,LRP1,AP2B1,COPG2,CLU,HSPA5,RTN3,MAPK14,HSPA9,VPS35,MIA3,SREBF2,SEC13,AP4E1,AP3B2,SEC24C,MAPKAPK2,SNX4,APOE,AP4B1,ABCA7,SAR1A,APBA1,PLCG2,AP2A1,COPB2
18,HSPA9,SNX4,PLG,PLCG2,COPB2,CLU,MAPKAPK2,SEC16A,SEC23A,RAB1B,AP4B1,SEC13,GGA3,VPS29,ITPR2,VPS26A,VPS35,COPA,SAR1B,SIGMAR1,TMED9,MFN2,PSEN1,SEC23B,SAR1A,SORT1,MAP2K3,TMED10,GORASP1,RTN4,AP2B1,APP,SEC24D,SYK,AP4M1,ARF6,AP1G1,AP4S1,RAB1A,RTN3,APBA2,GGA2,TMED2,SREBF2,SEC31A,AP4E1,COPG1,NCSTN,COPB1,OSBP,PREB,SORL1,ABCA7,GGA1,SEC24B,HSPA5,LRP1,VLDLR,APBA1,MAPK14,ADAM17,APOE,SEC24C,ADAM10,COPG2,BIN1,COPZ1,PICALM,SEC24A,EIF2S1,SNX6,IDE,COPE,VDAC1,BACE1,AP3B2,ECE1,ITPR1,AP2A1,MIA3
19,PLG,SNX6,TMED2,EIF2S1,IDE,HSPA5,AP4M1,COPE,SEC31A,BACE1,SEC24A,NCSTN,SYK,LRP1,MAP2K3,ITPR2,APOE,PICALM,PREB,AP1G1,PLCG2,MFN2,COPB2,VLDLR,GGA2,RTN4,ABCA7,SORL1,SEC24B,MIA3,VPS29,ECE1,SEC23B,ADAM17,SEC23A,TMED9,SEC13,VDAC1,PSEN1,RAB1A,AP2B1,GGA1,SREBF2,AP4B1,RTN3,COPA,AP4E1,GGA3,CLU,VPS35,COPZ1,APBA2,OSBP,MAPKAPK2,COPG2,ARF6,ITPR1,SEC24C,COPB1,SAR1B,SEC16A,SIGMAR1,SEC24D,GORASP1,APP,COPG1,APBA1,RAB1B,ADAM10,BIN1,VPS26A,TMED10,AP4S1,SNX4,SAR1A,HSPA9,AP2A1,MAPK14,AP3B2,SORT1
20,COPB1,TMED10,COPA,PREB,SAR1A,PSEN1,VPS29,VLDLR,LRP1,ABCA7,APP,SEC24B,SEC24D,VPS35,OSBP,BACE1,COPE,AP4M1,MAPKAPK2,GORASP1,GGA3,CLU,HSPA5,GGA1,GGA2,SNX6,MIA3,PLG,RTN4,SEC23A,APBA2,COPG2,AP4E1,AP4S1,ADAM17,SEC31A,HSPA9,VPS26A,PICALM,COPB2,SORL1,ARF6,ADAM10,APOE,RAB1A,TMED2,SEC16A,SIGMAR1,SEC24C,COPZ1,COPG1,SEC23B,SYK,SEC24A,TMED9,VDAC1,ITPR2,EIF2S1,MFN2,MAPK14,SREBF2,SEC13,BIN1,AP4B1,IDE,SNX4,PLCG2,RTN3,SAR1B,RAB1B,AP3B2,AP1G1,MAP2K3,NCSTN,SORT1,ITPR1,ECE1,AP2B1,APBA1,AP2A1
21,SNX4,SEC23B,NCSTN,SEC13,PLG,SEC16A,SORL1,ADAM17,SEC23A,SORT1,SNX6,SIGMAR1,PSEN1,COPZ1,AP1G1,VPS29,AP4B1,PREB,SEC24A,SEC24B,COPB1,LRP1,VLDLR,ECE1,OSBP,HSPA5,VPS26A,HSPA9,AP4E1,ARF6,AP4M1,COPE,MIA3,ADAM10,COPB2,SEC31A,SYK,RTN3,PLCG2,PICALM,APBA2,APOE,SEC24D,VPS35,COPG1,RTN4,APBA1,SEC24C,ITPR1,CLU,TMED10,AP4S1,RAB1A,MAPKAPK2,GORASP1,SREBF2,RAB1B,MAP2K3,MFN2,COPG2,IDE,AP2B1,ABCA7,TMED2,GGA3,SAR1B,BACE1,TMED9,APP,ITPR2,GGA1,MAPK14,VDAC1,COPA,SAR1A,GGA2,EIF2S1,BIN1,AP2A1,AP3B2
22,IDE,NCSTN,SEC31A,CLU,COPB1,VPS26A,MAP2K3,COPG1,LRP1,COPZ1,COPG2,RAB1A,PSEN1,AP4S1,SORL1,SIGMAR1,APBA1,AP1G1,GORASP1,SAR1B,SNX6,COPB2,SEC16A,TMED9,SEC13,SEC23A,AP4M1,MAPKAPK2,EIF2S1,VPS29,SEC23B,TMED10,PLG,MFN2,SNX4,COPA,PICALM,BIN1,APOE,AP2B1,AP4B1,ITPR2,SEC24B,GGA2,SAR1A,MIA3,ABCA7,SEC24D,TMED2,ADAM10,HSPA9,APP,VLDLR,AP4E1,GGA3,PLCG2,ITPR1,RTN3,SORT1,ADAM17,BACE1,RTN4,HSPA5,SREBF2,ARF6,PREB,OSBP,APBA2,VDAC1,SYK,VPS35,RAB1B,SEC24C,AP3B2,SEC24A,GGA1,ECE1,COPE,MAPK14,AP2A1
23,TMED10,ITPR2,HSPA9,AP4M1,PSEN1,RTN4,TMED2,AP1G1,VLDLR,SEC16A,MAP2K3,HSPA5,VPS29,VPS35,APBA1,SEC24B,AP4S1,MIA3,VPS26A,APBA2,PREB,GGA2,SREBF2,BACE1,ADAM17,MFN2,AP4B1,ARF6,COPG1,AP4E1,SNX6,SEC24A,GGA3,SEC31A,SIGMAR1,ECE1,SEC23A,PLG,RAB1B,CLU,SEC23B,MAPKAPK2,SEC24D,ITPR1,NCSTN,SNX4,COPB2,SAR1A,OSBP,SEC24C,GORASP1,COPZ1,VDAC1,PICALM,SORL1,SEC13,APP,AP3B2,GGA1,COPG2,TMED9,SORT1,RAB1A,BIN1,SYK,EIF2S1,IDE,ABCA7,PLCG2,COPA,MAPK14,COPB1,LRP1,RTN3,AP2B1,APOE,SAR1B,AP2A1,ADAM10,COPE
24,RAB1A,ADAM10,AP1G1,MAPK14,SNX6,PLG,COPB2,SEC31A,MIA3,SEC16A,COPA,GGA2,BACE1,HSPA5,GGA1,SEC24D,CLU,PLCG2,COPG1,COPB1,SAR1B,BIN1,VPS35,TMED9,TMED2,NCSTN,AP4B1,ABCA7,SREBF2,RAB1B,ADAM17,PREB,PICALM,APBA1,SEC13,AP4M1,SEC24B,MAPKAPK2,SNX4,SEC23A,VPS29,AP3B2,COPG2,VLDLR,RTN4,ITPR2,ECE1,LRP1,GGA3,OSBP,PSEN1,EIF2S1,COPE,APOE,TMED10,SEC23B,APBA2,IDE,SYK,ARF6,VPS26A,APP,MAP2K3,SEC24C,COPZ1,VDAC1,SAR1A,SEC24A,RTN3,SORT1,SORL1,AP4E1,AP4S1,ITPR1,HSPA9,SIGMAR1,AP2B1,MFN2,GORASP1,AP2A1
25,TMED10,AP4E1,SEC23A,RAB1A,SORL1,IDE,VDAC1,AP4S1,PSEN1,VPS29,COPA,VPS26A,VLDLR,GORASP1,SEC16A,SORT1,BACE1,APP,COPB1,ADAM17,RTN3,PLG,MIA3,SREBF2,MAP2K3,PREB,RTN4,TMED9,MFN2,SNX6,ADAM10,AP4M1,SEC24C,AP4B1,LRP1,COPE,SEC24B,COPZ1,COPG1,CLU,GGA2,ECE1,SEC13,COPG2,SEC24D,OSBP,RAB1B,SAR1A,SYK,ITPR2,SIGMAR1,PICALM,EIF2S1,APBA1,MAPKAPK2,ABCA7,APBA2,SEC31A,ITPR1,SNX4,HSPA5,NCSTN,VPS35,AP2B1,APOE,BIN1,GGA3,HSPA9,AP1G1,PLCG2,COPB2,SAR1B,ARF6,SEC24A,AP2A1,SEC23B,GGA1,TMED2,AP3B2,MAPK14
26,ECE1,MAPKAPK2,ITPR2,SNX6,PLCG2,AP4M1,TMED9,SEC24B,SEC23B,GGA2,VLDLR,MIA3,BIN1,HSPA5,RAB1B,COPG2,PSEN1,GGA3,COPA,SEC16A,ARF6,SEC24C,SORT1,PLG,SYK,VPS26A,ADAM10,SREBF2,LRP1,MAP2K3,AP2B1,COPE,SNX4,EIF2S1,GGA1,RTN4,PREB,TMED10,NCSTN,GORASP1,ADAM17,OSBP,RAB1A,ABCA7,SEC24D,COPB2,SIGMAR1,VPS35,SORL1,APBA2,SEC23A,COPZ1,RTN3,COPG1,AP4E1,VPS29,SEC13,HSPA9,AP1G1,COPB1,SEC31A,SEC24A,APP,BACE1,SAR1B,CLU,TMED2,SAR1A,AP4B1,PICALM,MFN2,AP4S1,VDAC1,MAPK14,APOE,IDE,APBA1,AP3B2,ITPR1,AP2A1
27,PLG,AP4E1,RTN3,VPS35,SEC24B,ARF6,COPA,SEC23A,ABCA7,ITPR2,APP,TMED2,SEC24A,TMED9,PREB,AP1G1,AP2B1,COPG1,SORT1,BACE1,GGA1,MAP2K3,EIF2S1,SREBF2,VDAC1,SEC13,SYK,APBA1,TMED10,COPZ1,VPS26A,COPB1,MAPKAPK2,SNX6,BIN1,VLDLR,LRP1,MIA3,GGA3,HSPA5,VPS29,APBA2,COPB2,SEC24D,AP4M1,GORASP1,RAB1B,PSEN1,GGA2,PICALM,RTN4,SEC16A,ADAM10,AP4B1,CLU,RAB1A,PLCG2,APOE,ECE1,SIGMAR1,SNX4,SEC31A,OSBP,SEC24C,SAR1A,AP4S1,SORL1,AP3B2,MFN2,HSPA9,NCSTN,SAR1B,IDE,COPG2,SEC23B,ITPR1,COPE,ADAM17,AP2A1,MAPK14
28,SEC24B,AP4M1,ITPR2,OSBP,GGA2,AP1G1,SREBF2,VPS35,APOE,GORASP1,RTN3,SEC31A,VPS26A,SEC16A,AP2B1,COPZ1,COPG2,BIN1,SAR1B,COPB1,MIA3,MAPKAPK2,AP4S1,SEC24D,RAB1A,GGA3,COPA,CLU,TMED10,PSEN1,AP4B1,APBA2,PLCG2,SIGMAR1,NCSTN,BACE1,SAR1A,APBA1,VDAC1,SEC23B,VLDLR,SEC23A,AP4E1,TMED9,PICALM,LRP1,PLG,SEC24C,TMED2,ADAM17,HSPA5,MAPK14,MFN2,SEC24A,SORL1,APP,GGA1,ABCA7,ADAM10,SYK,EIF2S1,RTN4,VPS29,IDE,SORT1,MAP2K3,SNX6,ECE1,SEC13,RAB1B,COPG1,AP3B2,PREB,SNX4,COPB2,HSPA9,ARF6,ITPR1,COPE,AP2A1
29,ADAM10,PLCG2,PLG,MIA3,GGA3,HSPA5,SEC24B,VLDLR,PSEN1,PICALM,LRP1,TMED9,SEC13,COPG1,SYK,SNX4,ABCA7,BIN1,SIGMAR1,RAB1B,AP4E1,SEC23A,AP4S1,VPS35,NCSTN,PREB,VPS26A,TMED2,SEC24A,ADAM17,COPB2,TMED10,APBA2,COPB1,GGA2,MAP2K3,VPS29,SEC16A,COPA,EIF2S1,GGA1,SEC23B,ITPR2,AP4B1,MFN2,ITPR1,CLU,MAPK14,COPE,APP,SORL1,MAPKAPK2,SEC24D,SNX6,SREBF2,OSBP,COPG2,VDAC1,AP1G1,AP2B1,BACE1,ECE1,AP4M1,RTN4,GORASP1,APOE,RTN3,AP3B2,SAR1A,SEC24C,HSPA9,RAB1A,APBA1,SEC31A,SAR1B,ARF6,AP2A1,COPZ1,IDE,SORT1
