ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,VDAC1,SORT1,OSBP,TMED9,COPZ1,APOE,RTN3,COPB1,TMED10,APP,HSPA5,EIF2S1,AP3B2,HSPA9,AP2A1,SEC24C,RAB1B,BACE1,MFN2,SEC16A,COPG2,COPA,BIN1,ITPR1,RTN4,SEC24D,COPE,MIA3,RAB1A,SAR1B,AP4B1,PICALM,ADAM17,CLU,LRP1,APBA1,ABCA7,SNX4,NCSTN,APBA2,ARF6,COPG1,AP2B1,SEC13,TMED2,MAP2K3,SEC23A,GGA3,PLG,MAPKAPK2,SEC31A,AP4E1,SEC23B,SYK,GORASP1,VLDLR,AP4M1,VPS26A,COPB2,SNX6,GGA1,SREBF2,AP1G1,VPS35,IDE,ECE1,PREB,ITPR2,VPS29,MAPK14,SAR1A,SORL1,SIGMAR1,PSEN1,GGA2,SEC24A,AP4S1,PLCG2,SEC24B,ADAM10
11,SEC24C,SEC31A,APP,APOE,ADAM10,VPS35,TMED9,SAR1B,HSPA9,COPB1,RTN4,SORT1,TMED10,EIF2S1,TMED2,BIN1,ECE1,ARF6,CLU,GGA1,SEC16A,VPS26A,APBA2,HSPA5,GGA3,PICALM,RAB1A,SNX6,VPS29,SORL1,AP2A1,APBA1,AP1G1,RTN3,OSBP,SYK,MFN2,PLCG2,ITPR2,GGA2,COPE,COPB2,COPG2,AP4M1,COPA,RAB1B,MAPK14,BACE1,ITPR1,AP4S1,MIA3,SIGMAR1,SEC23B,SEC24A,SEC23A,MAPKAPK2,AP3B2,GORASP1,ABCA7,COPG1,NCSTN,SEC13,PREB,LRP1,VDAC1,SAR1A,PSEN1,AP2B1,SNX4,PLG,ADAM17,SEC24D,COPZ1,SEC24B,VLDLR,MAP2K3,IDE,SREBF2,AP4B1,AP4E1
12,SNX6,ADAM10,SORL1,CLU,ITPR2,SEC31A,COPA,SEC13,SORT1,RTN3,SEC16A,COPZ1,AP2A1,TMED2,VDAC1,MAPKAPK2,OSBP,RTN4,TMED9,HSPA9,AP4B1,MIA3,APOE,SEC23A,VPS29,SEC24D,SREBF2,MFN2,AP2B1,RAB1B,BACE1,BIN1,MAPK14,APBA1,SEC24C,EIF2S1,APBA2,GGA3,SNX4,RAB1A,COPB1,ADAM17,VPS35,SYK,SAR1B,PLG,VPS26A,AP4E1,ARF6,VLDLR,MAP2K3,COPE,SEC24B,AP1G1,AP4S1,ABCA7,AP3B2,TMED10,PSEN1,PLCG2,COPG1,LRP1,ITPR1,GGA1,COPG2,APP,HSPA5,AP4M1,SEC24A,NCSTN,COPB2,GORASP1,PREB,SIGMAR1,ECE1,GGA2,SEC23B,SAR1A,PICALM,IDE
13,COPB1,COPA,TMED10,AP2B1,ITPR1,TMED2,GGA2,SEC24C,CLU,SYK,AP4B1,HSPA9,PLCG2,SAR1A,VPS29,ECE1,OSBP,VPS35,BIN1,AP1G1,SEC13,MAPK14,RAB1B,SREBF2,MIA3,PLG,BACE1,APP,ABCA7,APBA2,AP4E1,RAB1A,APOE,SEC23B,COPB2,COPE,MAP2K3,SORL1,ITPR2,HSPA5,SORT1,NCSTN,SEC31A,LRP1,PSEN1,COPZ1,ADAM10,VPS26A,EIF2S1,AP4S1,SEC16A,ARF6,VLDLR,APBA1,TMED9,SEC24D,COPG1,PICALM,COPG2,VDAC1,RTN3,GGA3,MFN2,SEC24B,SNX4,IDE,SEC24A,SEC23A,SAR1B,GGA1,AP2A1,ADAM17,RTN4,MAPKAPK2,SNX6,AP3B2,AP4M1,GORASP1,SIGMAR1,PREB
14,BIN1,AP3B2,SNX4,TMED2,COPG1,MAPKAPK2,VDAC1,AP4B1,PLCG2,ADAM10,VPS35,SEC24C,APBA1,LRP1,TMED10,ITPR1,AP2B1,MAP2K3,RAB1B,AP1G1,MAPK14,COPB1,CLU,IDE,SORT1,OSBP,SEC23B,BACE1,GGA3,GGA1,NCSTN,HSPA5,TMED9,SYK,AP2A1,RAB1A,ADAM17,SEC23A,SNX6,APP,SEC16A,SEC13,APOE,VLDLR,MIA3,ECE1,SEC24B,SORL1,SAR1B,VPS29,APBA2,ABCA7,GGA2,VPS26A,PICALM,COPB2,SEC24D,AP4M1,RTN4,HSPA9,SREBF2,RTN3,ITPR2,SAR1A,AP4E1,PLG,ARF6,COPZ1,SEC24A,COPA,PREB,PSEN1,GORASP1,COPG2,AP4S1,COPE,SIGMAR1,SEC31A,MFN2,EIF2S1
15,OSBP,SEC23A,VPS29,SEC31A,MAPKAPK2,SAR1B,SEC24B,SNX6,ADAM17,COPB2,SEC13,ECE1,BIN1,MIA3,SREBF2,TMED10,APBA2,SEC24A,APBA1,PICALM,SEC16A,COPG2,ABCA7,CLU,SEC24D,SAR1A,HSPA5,RTN4,ARF6,RAB1B,GGA3,AP2B1,COPB1,AP1G1,AP3B2,VPS26A,COPG1,TMED2,LRP1,SEC24C,IDE,AP4E1,COPE,ADAM10,COPZ1,VDAC1,SORT1,VLDLR,SORL1,COPA,MAP2K3,TMED9,SNX4,VPS35,SEC23B,GGA1,EIF2S1,APOE,APP,GORASP1,ITPR1,AP4B1,NCSTN,HSPA9,AP2A1,PSEN1,ITPR2,SYK,PLCG2,RAB1A,AP4S1,RTN3,PREB,MFN2,BACE1,PLG,GGA2,AP4M1,MAPK14,SIGMAR1
16,COPG1,SEC24C,CLU,ITPR2,TMED9,APOE,HSPA9,COPZ1,LRP1,SORT1,ADAM10,SEC24A,PLG,NCSTN,VLDLR,MAP2K3,SEC24D,AP4E1,COPA,ITPR1,GGA1,COPB2,AP1G1,IDE,COPB1,TMED2,OSBP,PLCG2,APP,COPE,BIN1,HSPA5,SORL1,TMED10,APBA2,COPG2,MFN2,RTN4,ABCA7,RAB1B,SAR1B,AP4S1,MAPKAPK2,AP4B1,PSEN1,PICALM,VPS29,MIA3,AP2B1,SEC23B,APBA1,SEC24B,VPS35,GGA3,RAB1A,SAR1A,BACE1,MAPK14,SNX6,SEC13,ADAM17,RTN3,EIF2S1,AP2A1,SEC23A,VDAC1,SYK,ARF6,SNX4,VPS26A,GGA2,AP3B2,SEC31A,SREBF2,SIGMAR1,SEC16A,AP4M1,PREB,GORASP1,ECE1
17,RTN3,AP1G1,TMED10,TMED2,MIA3,SAR1B,CLU,COPG1,HSPA9,SEC23A,LRP1,RTN4,AP4B1,EIF2S1,PSEN1,VPS35,COPE,GGA3,SEC16A,HSPA5,VDAC1,SORT1,SEC24A,OSBP,SEC13,ABCA7,APBA1,PLG,NCSTN,SEC23B,AP4E1,ARF6,MAP2K3,VPS29,RAB1A,PICALM,SEC31A,IDE,GGA1,MAPKAPK2,SEC24D,MFN2,RAB1B,ADAM17,AP3B2,PLCG2,MAPK14,TMED9,AP2B1,AP2A1,SAR1A,VLDLR,ADAM10,BACE1,GGA2,COPG2,SORL1,COPB2,VPS26A,AP4S1,ECE1,ITPR2,SNX4,COPZ1,COPB1,APOE,APP,AP4M1,APBA2,SEC24B,PREB,SYK,SNX6,BIN1,COPA,SIGMAR1,GORASP1,ITPR1,SEC24C,SREBF2
18,HSPA9,MFN2,APOE,TMED9,CLU,VPS29,COPB2,SNX4,APBA1,VPS26A,SEC23A,SEC24A,TMED2,MAPKAPK2,VPS35,SORL1,COPZ1,VDAC1,LRP1,RAB1B,AP2B1,PLCG2,AP4S1,GGA3,ADAM10,AP4B1,ECE1,AP2A1,RTN4,COPB1,TMED10,ITPR2,SNX6,SORT1,MAP2K3,BACE1,MAPK14,SEC16A,VLDLR,AP1G1,EIF2S1,ITPR1,COPA,SEC13,ADAM17,SYK,PLG,SAR1A,AP4E1,OSBP,RAB1A,MIA3,SEC24B,APBA2,PICALM,BIN1,SEC24C,APP,PSEN1,GORASP1,RTN3,SEC23B,GGA1,AP4M1,ABCA7,COPG1,HSPA5,SEC24D,GGA2,SAR1B,SREBF2,AP3B2,COPE,COPG2,NCSTN,ARF6,SEC31A,IDE,PREB,SIGMAR1
19,SEC24C,ITPR1,SORT1,VPS26A,BIN1,HSPA5,COPG2,SAR1B,ADAM10,SEC24A,LRP1,NCSTN,APOE,PSEN1,CLU,RAB1B,COPB2,OSBP,VLDLR,MFN2,BACE1,MAP2K3,RTN4,MIA3,GGA2,AP4E1,SEC23B,VPS35,PICALM,ABCA7,COPZ1,APBA1,PREB,AP1G1,VPS29,GGA1,RAB1A,VDAC1,SEC31A,SNX6,MAPK14,APBA2,SEC13,SYK,AP3B2,SEC23A,SNX4,APP,COPG1,COPA,SREBF2,MAPKAPK2,ECE1,SEC16A,SEC24B,AP2A1,SEC24D,PLCG2,COPE,PLG,TMED9,TMED2,GGA3,SAR1A,HSPA9,COPB1,EIF2S1,ADAM17,RTN3,TMED10,ARF6,SORL1,GORASP1,IDE,AP4M1,SIGMAR1,AP4B1,ITPR2,AP2B1,AP4S1
20,ARF6,BIN1,SNX4,SORT1,AP4S1,COPE,SEC16A,AP3B2,GGA2,COPA,MAPKAPK2,COPG1,VPS26A,SEC23A,OSBP,MFN2,ABCA7,AP4E1,MAP2K3,HSPA9,VPS35,GGA1,COPB2,SAR1B,AP2B1,RTN3,SORL1,PLCG2,APP,SYK,ITPR1,VDAC1,CLU,RTN4,SEC24A,SEC31A,SEC24C,GGA3,RAB1B,SEC24D,AP4B1,PLG,SAR1A,SEC23B,VLDLR,TMED9,APBA1,LRP1,ECE1,TMED10,COPB1,HSPA5,TMED2,ADAM10,COPZ1,APOE,EIF2S1,PSEN1,SREBF2,AP1G1,SIGMAR1,ITPR2,SEC13,BACE1,SNX6,VPS29,NCSTN,COPG2,RAB1A,SEC24B,PREB,IDE,APBA2,PICALM,MAPK14,ADAM17,MIA3,AP4M1,GORASP1,AP2A1
21,PLCG2,SNX6,SYK,VPS35,AP1G1,SEC31A,RTN4,AP2A1,APBA1,PICALM,TMED9,SEC23A,COPE,TMED10,SEC24C,COPZ1,COPA,SORT1,VDAC1,SEC24D,SREBF2,GGA1,CLU,HSPA9,AP2B1,PLG,SEC23B,PSEN1,OSBP,COPB1,VPS26A,HSPA5,SNX4,GORASP1,COPG2,APOE,NCSTN,COPB2,COPG1,SAR1B,LRP1,RTN3,RAB1A,SEC13,SEC24B,VLDLR,GGA2,PREB,GGA3,ARF6,MFN2,BACE1,MAPK14,IDE,TMED2,ABCA7,EIF2S1,MAP2K3,SEC24A,APBA2,ADAM17,ADAM10,BIN1,SEC16A,ITPR1,AP4B1,AP3B2,VPS29,AP4S1,APP,AP4E1,SIGMAR1,AP4M1,RAB1B,ITPR2,ECE1,SAR1A,MAPKAPK2,MIA3,SORL1
22,SORT1,AP1G1,APBA2,SAR1B,SEC24B,COPA,ABCA7,MIA3,LRP1,AP2A1,NCSTN,SAR1A,OSBP,SEC24D,VPS26A,SREBF2,SEC24A,HSPA5,IDE,VPS29,GGA3,GGA1,MAPK14,AP2B1,SORL1,BIN1,GGA2,EIF2S1,APOE,CLU,PSEN1,PLG,SIGMAR1,MFN2,COPZ1,SEC13,AP4E1,ADAM10,AP4M1,COPG1,AP3B2,RAB1B,COPG2,ITPR1,SEC31A,MAPKAPK2,PLCG2,RAB1A,SEC24C,COPE,RTN4,MAP2K3,AP4S1,ARF6,AP4B1,VLDLR,COPB2,PICALM,VPS35,COPB1,SNX4,SYK,PREB,ADAM17,APBA1,VDAC1,SNX6,BACE1,TMED10,HSPA9,ITPR2,SEC23A,SEC16A,ECE1,TMED2,SEC23B,GORASP1,APP,RTN3,TMED9
23,AP3B2,ARF6,VPS26A,SEC24A,COPG1,LRP1,SEC31A,COPB1,VPS29,BIN1,SAR1A,SEC24C,AP2B1,RTN3,RTN4,GGA1,CLU,GGA3,COPA,SEC23B,SYK,PLCG2,TMED9,TMED10,COPE,SEC16A,AP2A1,ADAM10,COPG2,MAPK14,COPZ1,SEC23A,NCSTN,ADAM17,ITPR1,SEC24B,TMED2,COPB2,APP,AP4B1,SNX6,APBA2,SREBF2,HSPA9,MAP2K3,APOE,SORT1,AP4E1,BACE1,AP1G1,HSPA5,ECE1,VLDLR,RAB1B,ABCA7,EIF2S1,RAB1A,GGA2,SAR1B,PREB,VPS35,ITPR2,IDE,GORASP1,SEC13,MIA3,SEC24D,VDAC1,SORL1,PSEN1,SNX4,AP4M1,MFN2,OSBP,MAPKAPK2,PICALM,SIGMAR1,APBA1,PLG,AP4S1
24,VPS29,RAB1A,SNX4,ITPR2,AP2B1,PLCG2,HSPA9,ADAM17,HSPA5,VPS35,SEC23A,SORT1,TMED9,SAR1B,SEC24C,COPZ1,SYK,VDAC1,SREBF2,VPS26A,PLG,COPB1,ARF6,ABCA7,SEC16A,APOE,AP3B2,MFN2,SEC24D,PICALM,RAB1B,AP2A1,COPG2,RTN3,TMED2,PSEN1,GGA1,AP4E1,CLU,ADAM10,NCSTN,COPB2,COPA,TMED10,PREB,SAR1A,COPE,VLDLR,LRP1,SEC13,AP1G1,SEC31A,BIN1,SEC24A,IDE,BACE1,SORL1,GGA3,MAPKAPK2,AP4B1,APBA2,MAP2K3,APBA1,GORASP1,RTN4,SEC24B,ITPR1,COPG1,EIF2S1,APP,ECE1,AP4M1,SIGMAR1,GGA2,MIA3,AP4S1,SEC23B,MAPK14,OSBP,SNX6
25,HSPA9,VPS26A,MAPK14,COPZ1,CLU,AP1G1,COPG2,BIN1,GGA1,SORT1,RTN3,HSPA5,SEC23A,GGA2,ITPR1,COPA,ADAM10,PICALM,RAB1B,COPG1,PLCG2,MAP2K3,SAR1B,TMED9,LRP1,VPS29,ECE1,AP4E1,SEC16A,APOE,GGA3,COPB2,RTN4,ARF6,TMED2,IDE,ABCA7,TMED10,SEC24B,SNX6,SORL1,AP4M1,VDAC1,NCSTN,SEC13,ADAM17,SEC24D,VPS35,BACE1,SEC24A,APBA1,PREB,AP3B2,RAB1A,MFN2,AP2A1,SIGMAR1,SNX4,AP4S1,APBA2,PSEN1,SYK,AP2B1,SEC24C,VLDLR,MAPKAPK2,SEC31A,ITPR2,SEC23B,APP,PLG,EIF2S1,COPE,SREBF2,GORASP1,SAR1A,AP4B1,MIA3,OSBP,COPB1
26,AP1G1,RAB1A,SORL1,SEC23A,SAR1B,VDAC1,MAPKAPK2,ADAM10,VPS26A,MAPK14,PREB,NCSTN,PSEN1,AP3B2,TMED2,COPE,SEC31A,HSPA9,LRP1,COPG2,COPZ1,MFN2,COPG1,VPS35,TMED9,GGA2,PLCG2,AP4B1,SNX4,HSPA5,VPS29,ITPR2,SEC24D,RAB1B,SYK,AP2B1,SREBF2,SEC13,CLU,SEC24A,ARF6,SORT1,SEC23B,APBA2,GGA1,MIA3,EIF2S1,COPB1,ABCA7,GGA3,SEC16A,AP4M1,APBA1,COPA,BACE1,APOE,IDE,AP4S1,ADAM17,OSBP,VLDLR,APP,PLG,COPB2,AP2A1,RTN4,SEC24B,BIN1,AP4E1,PICALM,TMED10,SAR1A,SNX6,GORASP1,ITPR1,MAP2K3,SEC24C,RTN3,ECE1,SIGMAR1
27,PREB,COPA,SEC13,COPE,ADAM10,IDE,MAPKAPK2,PLCG2,APBA1,MAP2K3,CLU,MAPK14,SEC23A,SAR1B,RAB1A,VPS26A,GGA3,EIF2S1,HSPA5,HSPA9,SEC24A,COPZ1,PICALM,PSEN1,BACE1,SNX4,VLDLR,SEC16A,OSBP,SEC24C,SEC24B,APOE,APP,RTN4,SORL1,LRP1,APBA2,RAB1B,ITPR1,SYK,COPG1,TMED2,AP1G1,AP2B1,TMED9,PLG,AP2A1,BIN1,SEC24D,AP4S1,SEC23B,AP3B2,MFN2,ARF6,VPS29,VPS35,SORT1,COPG2,SNX6,ADAM17,AP4E1,ECE1,MIA3,GGA2,ABCA7,GGA1,AP4M1,SREBF2,VDAC1,NCSTN,TMED10,AP4B1,ITPR2,COPB2,COPB1,RTN3,GORASP1,SIGMAR1,SEC31A,SAR1A
28,RAB1A,AP2B1,SEC13,RTN4,SORL1,COPG1,APBA1,SEC23B,TMED9,SAR1B,MAPKAPK2,OSBP,HSPA5,MIA3,COPB2,SEC24A,ADAM10,APP,AP4E1,SAR1A,ABCA7,APOE,VDAC1,BACE1,AP1G1,SEC24D,SNX4,MAPK14,PLG,IDE,CLU,ADAM17,RAB1B,SEC23A,ITPR1,BIN1,SYK,TMED2,VLDLR,GGA2,RTN3,MAP2K3,SORT1,LRP1,COPE,COPG2,NCSTN,COPA,APBA2,COPZ1,COPB1,VPS35,AP4B1,SNX6,EIF2S1,ARF6,ITPR2,SEC16A,SEC24C,SEC31A,GGA1,VPS29,PLCG2,PREB,SEC24B,AP2A1,TMED10,AP4S1,MFN2,SIGMAR1,PICALM,VPS26A,PSEN1,AP3B2,GGA3,SREBF2,GORASP1,AP4M1,ECE1,HSPA9
29,AP2A1,AP2B1,HSPA9,SNX4,SEC13,APBA1,OSBP,SEC23A,SORL1,AP3B2,CLU,PLCG2,NCSTN,TMED9,APOE,GGA3,RAB1B,VDAC1,AP4S1,RTN3,PREB,PLG,COPG1,COPB1,SORT1,SEC24C,LRP1,APP,COPE,PSEN1,MAPK14,AP1G1,AP4B1,BIN1,VPS35,HSPA5,ABCA7,SREBF2,MIA3,AP4E1,MAP2K3,SNX6,ADAM10,SEC16A,TMED10,BACE1,EIF2S1,MAPKAPK2,COPZ1,ITPR2,COPB2,VLDLR,RAB1A,SYK,TMED2,SEC24A,PICALM,SEC24D,APBA2,ECE1,RTN4,ITPR1,COPG2,AP4M1,SAR1A,SAR1B,VPS26A,VPS29,GGA1,IDE,SEC24B,SEC23B,ADAM17,SEC31A,ARF6,COPA,GGA2,MFN2,GORASP1,SIGMAR1
