ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,VPS35,TMED10,COPB2,SEC23B,TMED9,MFN2,IDE,EIF2S1,SEC16A,VPS29,ITPR1,SEC31A,ECE1,PSEN1,TMED2,HSPA5,MAP2K3,NCSTN,COPZ1,AP1G1,ADAM17,COPB1,MAPK14,PICALM,LRP1,COPE,AP2A1,AP3B2,APP,SEC24A,SEC13,SAR1B,APBA1,SNX4,COPG2,SREBF2,SEC24B,BACE1,SYK,AP4B1,AP2B1,RTN3,ABCA7,SEC24C,SEC23A,PREB,SIGMAR1,RAB1B,HSPA9,PLG,OSBP,MIA3,MAPKAPK2,ARF6,AP4S1,ADAM10,COPA,VDAC1,PLCG2,RTN4,SNX6,GGA2,GGA1,GGA3,SORT1,SAR1A,VLDLR,RAB1A,COPG1,SEC24D,ITPR2,APOE,BIN1,GORASP1,AP4M1,APBA2,CLU,AP4E1,VPS26A,SORL1
11,COPB2,COPA,PICALM,ECE1,AP2A1,SNX4,COPB1,BACE1,MAPK14,SEC23B,COPE,MAP2K3,TMED2,NCSTN,SORT1,SEC31A,RAB1B,SEC16A,ARF6,SEC13,PREB,RTN3,AP2B1,VLDLR,TMED10,MIA3,VPS29,ITPR2,HSPA9,IDE,SEC24D,SEC24C,SIGMAR1,VPS35,ADAM10,EIF2S1,SEC23A,MAPKAPK2,SORL1,VDAC1,COPG2,SEC24A,PLG,APBA2,SAR1A,APBA1,PSEN1,LRP1,SREBF2,AP4M1,HSPA5,APP,RTN4,COPZ1,AP4B1,AP1G1,SEC24B,BIN1,SYK,GGA1,COPG1,TMED9,RAB1A,ITPR1,OSBP,ABCA7,AP4S1,AP3B2,VPS26A,GGA2,ADAM17,SAR1B,PLCG2,GGA3,GORASP1,MFN2,CLU,SNX6,AP4E1,APOE
12,VPS35,VPS29,MAPK14,HSPA5,SYK,ARF6,ADAM10,TMED10,AP2A1,AP1G1,SAR1B,TMED9,SAR1A,ITPR2,COPE,SEC24C,EIF2S1,MAPKAPK2,BACE1,SEC23A,MAP2K3,PREB,RAB1B,APBA2,NCSTN,COPG2,MFN2,PSEN1,APBA1,COPA,ECE1,IDE,PICALM,SEC13,LRP1,SORL1,SEC24D,RAB1A,COPB2,ADAM17,PLG,TMED2,GGA2,HSPA9,COPB1,RTN3,SEC31A,SNX4,GGA1,MIA3,VPS26A,VDAC1,AP4B1,RTN4,COPG1,SEC24B,GGA3,AP3B2,SEC23B,ITPR1,COPZ1,ABCA7,PLCG2,SORT1,VLDLR,SIGMAR1,OSBP,GORASP1,AP4M1,APP,CLU,AP2B1,SEC16A,AP4S1,BIN1,APOE,SEC24A,SREBF2,SNX6,AP4E1
13,ITPR1,TMED2,PREB,BACE1,COPG1,TMED9,ADAM10,SNX4,HSPA9,ARF6,MAP2K3,MAPK14,VPS29,SEC23A,AP4B1,RAB1B,SORL1,SEC23B,IDE,SYK,GGA3,HSPA5,PLCG2,RTN3,EIF2S1,AP2A1,VDAC1,COPA,PLG,SEC24A,NCSTN,SORT1,SEC16A,TMED10,OSBP,PSEN1,AP2B1,COPE,VPS35,ADAM17,VPS26A,ITPR2,SEC24D,MAPKAPK2,COPG2,PICALM,SREBF2,APBA1,LRP1,VLDLR,RTN4,RAB1A,COPZ1,SEC24C,AP1G1,SEC31A,AP4S1,SEC24B,SNX6,SAR1B,MIA3,APP,COPB2,AP4E1,SIGMAR1,ABCA7,AP3B2,SEC13,GORASP1,MFN2,COPB1,ECE1,GGA1,BIN1,AP4M1,SAR1A,APOE,CLU,APBA2,GGA2
14,ADAM10,VDAC1,COPB1,NCSTN,COPB2,AP2A1,SEC24D,ARF6,ECE1,PICALM,SEC23A,SEC16A,VPS35,SEC23B,COPG2,AP2B1,SEC24C,TMED10,COPA,HSPA9,IDE,PREB,ABCA7,PLG,RTN3,SEC24B,AP1G1,RTN4,APP,HSPA5,SEC24A,TMED9,APBA1,SEC31A,EIF2S1,AP4B1,RAB1B,VPS29,TMED2,SAR1B,SORL1,SNX4,COPE,OSBP,PLCG2,SAR1A,MAP2K3,MIA3,SYK,ITPR2,COPZ1,ADAM17,BACE1,COPG1,SIGMAR1,LRP1,SEC13,MAPK14,APBA2,PSEN1,SORT1,GGA2,GGA1,MAPKAPK2,SREBF2,GGA3,AP3B2,RAB1A,AP4M1,GORASP1,AP4E1,AP4S1,VLDLR,SNX6,VPS26A,CLU,MFN2,BIN1,ITPR1,APOE
15,COPA,IDE,SAR1A,TMED10,SEC16A,AP2A1,VDAC1,COPB1,COPB2,PLG,ITPR2,SEC24D,VPS35,SEC24A,MAPK14,TMED2,ADAM10,SEC24C,SEC23A,PREB,BACE1,COPG2,NCSTN,COPG1,SEC31A,MIA3,SORL1,MFN2,AP4B1,VPS29,ABCA7,RAB1B,ECE1,PICALM,SEC23B,VLDLR,RTN3,GGA2,MAP2K3,VPS26A,TMED9,APBA1,HSPA9,AP2B1,ITPR1,HSPA5,AP1G1,SREBF2,EIF2S1,APP,MAPKAPK2,COPZ1,ARF6,SAR1B,SYK,RTN4,PSEN1,SEC24B,SIGMAR1,LRP1,SORT1,AP4S1,BIN1,AP4M1,OSBP,PLCG2,COPE,SNX6,RAB1A,GGA3,ADAM17,APBA2,GGA1,GORASP1,SEC13,AP4E1,SNX4,CLU,APOE,AP3B2
16,SYK,HSPA5,ARF6,SAR1B,AP3B2,TMED2,SEC24A,MAPK14,TMED9,SORL1,AP2A1,MAP2K3,ITPR1,AP4B1,RAB1B,SEC23A,COPB2,EIF2S1,ITPR2,PLG,APBA1,ECE1,MIA3,SEC13,SEC16A,SEC24B,VPS29,RTN3,COPA,COPB1,SNX4,NCSTN,SEC31A,AP4S1,COPE,VPS35,PREB,TMED10,BACE1,SEC23B,COPG2,GGA1,IDE,COPG1,LRP1,PICALM,PSEN1,AP2B1,PLCG2,SIGMAR1,ADAM10,COPZ1,SEC24C,MAPKAPK2,SORT1,SAR1A,MFN2,SEC24D,ADAM17,SNX6,HSPA9,ABCA7,AP1G1,BIN1,SREBF2,GGA3,GGA2,GORASP1,RTN4,VLDLR,AP4M1,VPS26A,OSBP,RAB1A,AP4E1,APOE,CLU,VDAC1,APP,APBA2
17,TMED2,COPA,SEC13,NCSTN,EIF2S1,VDAC1,SEC23B,VPS35,PREB,ADAM10,HSPA5,TMED10,VPS29,BACE1,SEC24A,HSPA9,SEC23A,PSEN1,SEC16A,SORL1,MIA3,TMED9,SEC24B,ARF6,COPE,AP2B1,RAB1A,SEC31A,RTN3,RAB1B,COPB1,ITPR1,SEC24C,AP4S1,MAP2K3,SAR1A,COPB2,COPG2,AP1G1,AP4B1,PICALM,OSBP,SORT1,SEC24D,ECE1,SNX6,MAPKAPK2,COPZ1,IDE,ITPR2,SIGMAR1,AP4M1,PLCG2,GGA1,ADAM17,ABCA7,MAPK14,VPS26A,GGA3,PLG,SNX4,SAR1B,SYK,APP,AP3B2,VLDLR,APBA1,SREBF2,LRP1,AP2A1,MFN2,GGA2,RTN4,BIN1,APBA2,COPG1,APOE,AP4E1,CLU,GORASP1
18,MFN2,COPA,RTN3,MAP2K3,VPS29,AP4S1,VPS35,COPB2,HSPA5,AP1G1,SEC31A,SEC23A,PICALM,ECE1,SEC13,SEC23B,HSPA9,VDAC1,TMED2,BACE1,AP4E1,APBA1,TMED10,COPG2,MIA3,SEC24D,SEC24C,COPE,PLG,RAB1B,PSEN1,COPZ1,MAPK14,GGA3,MAPKAPK2,PREB,ABCA7,AP2B1,NCSTN,TMED9,AP4B1,SNX4,SYK,IDE,LRP1,SAR1B,SORT1,ARF6,ADAM10,RAB1A,ITPR2,AP4M1,ITPR1,EIF2S1,RTN4,AP3B2,SEC24B,AP2A1,SORL1,COPB1,SEC24A,COPG1,ADAM17,APP,SEC16A,SIGMAR1,PLCG2,VLDLR,VPS26A,OSBP,GGA1,SREBF2,APBA2,CLU,SNX6,BIN1,SAR1A,GORASP1,GGA2,APOE
19,SEC31A,COPA,COPB1,ECE1,PICALM,SEC24B,EIF2S1,MAP2K3,PLG,BACE1,NCSTN,AP2B1,HSPA5,APBA1,AP4B1,RAB1B,PSEN1,RTN3,LRP1,VDAC1,MAPK14,MFN2,APP,AP2A1,HSPA9,TMED10,TMED9,RAB1A,AP4M1,OSBP,SEC24D,AP4E1,SEC23B,COPZ1,COPB2,SYK,VPS29,SIGMAR1,BIN1,ADAM10,ADAM17,SEC16A,SEC24C,SEC24A,AP4S1,VPS35,AP1G1,SREBF2,TMED2,ARF6,SEC23A,ABCA7,PREB,GGA1,SEC13,APBA2,COPG1,SORL1,GGA3,SAR1A,MAPKAPK2,SNX6,RTN4,AP3B2,SAR1B,COPE,ITPR1,IDE,COPG2,MIA3,VPS26A,ITPR2,PLCG2,SNX4,GORASP1,SORT1,VLDLR,CLU,GGA2,APOE
20,TMED10,TMED2,EIF2S1,VPS29,ADAM10,RAB1B,SEC23A,TMED9,COPB1,MAPK14,HSPA5,COPB2,MIA3,SORT1,APBA1,MAP2K3,SEC24D,SEC31A,MFN2,AP3B2,VPS35,SORL1,PLG,RAB1A,SEC13,COPG2,SAR1B,AP2B1,AP2A1,IDE,ECE1,OSBP,NCSTN,COPE,VLDLR,PICALM,AP4B1,SEC16A,PSEN1,VDAC1,VPS26A,ABCA7,ITPR1,SEC24C,HSPA9,ARF6,GGA3,ADAM17,APP,SEC24A,LRP1,SEC24B,PLCG2,SIGMAR1,PREB,SNX4,RTN3,SYK,COPA,AP4S1,COPZ1,GGA1,BACE1,SNX6,AP4M1,COPG1,MAPKAPK2,GGA2,SAR1A,SREBF2,SEC23B,BIN1,AP1G1,GORASP1,APBA2,RTN4,ITPR2,AP4E1,APOE,CLU
21,TMED10,TMED2,IDE,SEC23B,ARF6,SEC24D,SORT1,SEC23A,SEC24C,AP2B1,COPB2,APBA1,VPS29,COPB1,PREB,SAR1A,EIF2S1,AP3B2,RTN3,PLCG2,SORL1,VPS35,TMED9,MAPK14,MAP2K3,MIA3,GGA3,PICALM,PLG,COPA,ECE1,RAB1A,SEC16A,HSPA9,PSEN1,ITPR1,VDAC1,COPZ1,BACE1,MAPKAPK2,SEC31A,ADAM10,ABCA7,SAR1B,COPG2,AP4B1,SEC24B,VPS26A,RAB1B,OSBP,SEC13,SREBF2,AP2A1,COPG1,VLDLR,AP1G1,APP,SIGMAR1,RTN4,SEC24A,NCSTN,SNX6,BIN1,AP4S1,LRP1,GGA1,SNX4,GGA2,MFN2,AP4E1,COPE,HSPA5,GORASP1,SYK,ITPR2,ADAM17,CLU,AP4M1,APBA2,APOE
22,SNX4,COPE,COPA,AP4B1,RAB1B,TMED9,EIF2S1,SAR1A,VPS29,TMED10,SEC24A,APBA1,AP2A1,MAPK14,SEC23B,HSPA9,HSPA5,PLCG2,MIA3,COPZ1,VPS35,SEC24D,PREB,SYK,SEC31A,RTN3,TMED2,MAP2K3,ITPR1,SAR1B,PLG,SORL1,VDAC1,NCSTN,MFN2,AP4S1,PICALM,AP2B1,SEC24C,SEC23A,IDE,ITPR2,ECE1,LRP1,BACE1,PSEN1,SEC16A,GGA3,SEC13,VPS26A,MAPKAPK2,ABCA7,ADAM10,APP,ARF6,COPG2,RAB1A,SEC24B,SIGMAR1,SORT1,OSBP,GGA2,AP4M1,SNX6,GGA1,ADAM17,RTN4,AP4E1,SREBF2,AP3B2,COPG1,APBA2,COPB1,APOE,GORASP1,BIN1,COPB2,AP1G1,CLU,VLDLR
23,SEC13,SEC16A,NCSTN,PREB,ARF6,SAR1B,MFN2,SEC24D,BACE1,AP2A1,SEC31A,VDAC1,RAB1B,AP4B1,TMED10,SEC23B,COPG2,TMED2,SEC24C,VLDLR,ITPR2,SAR1A,PLG,MAPK14,SNX4,SEC23A,AP2B1,AP4S1,TMED9,COPA,SYK,PLCG2,MAP2K3,IDE,SORL1,ECE1,HSPA5,COPB1,SEC24A,AP1G1,RTN4,LRP1,ITPR1,AP4M1,HSPA9,PSEN1,GGA1,RAB1A,SORT1,COPG1,SEC24B,MIA3,PICALM,GGA3,AP3B2,ADAM17,APBA2,MAPKAPK2,ABCA7,ADAM10,BIN1,APBA1,APP,SNX6,VPS29,COPB2,COPZ1,GORASP1,GGA2,VPS26A,VPS35,COPE,RTN3,OSBP,CLU,EIF2S1,APOE,SREBF2,AP4E1,SIGMAR1
24,AP2B1,TMED10,COPE,VDAC1,RAB1B,ECE1,RTN3,OSBP,SEC24B,NCSTN,HSPA5,HSPA9,SEC24D,ADAM10,ARF6,SEC23A,COPA,AP4S1,SEC24A,COPB2,COPZ1,COPB1,SAR1A,SYK,PLG,PICALM,SEC23B,SORL1,BACE1,MAP2K3,SORT1,SEC24C,SEC31A,VPS29,PREB,COPG1,SEC13,ABCA7,SNX4,AP4B1,MAPK14,AP3B2,MAPKAPK2,SEC16A,AP1G1,TMED2,APBA1,SAR1B,MIA3,COPG2,SREBF2,VLDLR,IDE,GGA1,EIF2S1,ITPR1,AP2A1,LRP1,APP,PSEN1,PLCG2,SNX6,GGA3,TMED9,APBA2,RTN4,ITPR2,VPS35,VPS26A,SIGMAR1,AP4E1,CLU,BIN1,MFN2,GGA2,ADAM17,AP4M1,APOE,GORASP1,RAB1A
25,IDE,TMED10,TMED9,AP2A1,VDAC1,SEC23B,APBA1,NCSTN,SEC31A,HSPA5,MIA3,MAPK14,AP4S1,SNX4,SEC24D,COPB1,HSPA9,ARF6,TMED2,RTN3,SAR1A,PICALM,AP4B1,BACE1,RAB1B,ITPR2,MAP2K3,COPA,VPS29,MFN2,ITPR1,APBA2,SAR1B,COPE,SYK,SEC23A,PSEN1,SEC24B,PLG,COPB2,SEC24C,MAPKAPK2,SREBF2,RTN4,VLDLR,AP2B1,VPS35,OSBP,AP1G1,ADAM10,PREB,SEC16A,SEC13,ABCA7,SORL1,ECE1,COPG1,VPS26A,LRP1,GGA2,PLCG2,EIF2S1,SORT1,SEC24A,COPG2,BIN1,GGA3,AP3B2,APP,RAB1A,GGA1,SNX6,AP4M1,GORASP1,CLU,COPZ1,ADAM17,APOE,SIGMAR1,AP4E1
26,SORL1,AP2A1,HSPA5,COPB1,SEC24A,COPB2,AP2B1,SAR1B,MAPK14,SAR1A,SEC24C,COPG2,NCSTN,BACE1,SEC23A,SEC23B,MAP2K3,COPG1,RTN3,HSPA9,ARF6,RAB1B,VPS35,SEC16A,PREB,MFN2,PLG,COPE,SEC24D,ITPR1,TMED9,TMED2,RTN4,VDAC1,GGA3,COPZ1,OSBP,PLCG2,TMED10,SNX4,APP,APBA1,SYK,AP4B1,IDE,ECE1,PICALM,AP3B2,COPA,LRP1,ABCA7,SREBF2,VPS29,AP4M1,EIF2S1,AP4E1,AP4S1,RAB1A,SNX6,ADAM17,MAPKAPK2,GGA1,SEC31A,SEC24B,PSEN1,SORT1,SEC13,MIA3,GGA2,APBA2,ITPR2,VPS26A,SIGMAR1,VLDLR,AP1G1,BIN1,ADAM10,CLU,GORASP1,APOE
27,COPA,MFN2,APBA1,AP1G1,SEC31A,COPE,AP2A1,SEC24A,SORL1,VPS35,AP4B1,SEC24D,ITPR2,GGA1,MAPK14,TMED9,RAB1B,PREB,TMED2,ARF6,SAR1B,COPG1,PLG,AP2B1,SORT1,SEC24C,VDAC1,TMED10,SEC23A,SEC24B,MAP2K3,COPZ1,VPS29,PICALM,PLCG2,SEC23B,HSPA9,RTN3,HSPA5,IDE,OSBP,ADAM17,BACE1,ADAM10,MIA3,COPB2,RAB1A,APP,ITPR1,LRP1,SEC16A,SNX4,PSEN1,AP4S1,APBA2,GGA3,MAPKAPK2,RTN4,COPG2,ABCA7,GGA2,SEC13,SYK,SIGMAR1,ECE1,AP4M1,EIF2S1,COPB1,VPS26A,VLDLR,SAR1A,GORASP1,SREBF2,AP4E1,NCSTN,SNX6,AP3B2,BIN1,CLU,APOE
28,PREB,BACE1,SEC31A,EIF2S1,VPS35,SAR1A,SNX4,NCSTN,COPB2,TMED2,SEC24D,IDE,AP4E1,VPS29,AP2B1,SEC23A,VDAC1,SEC24C,ABCA7,COPG1,SEC24A,SORL1,MAPK14,SAR1B,LRP1,AP1G1,TMED10,ARF6,PICALM,ADAM10,RAB1B,MAP2K3,AP4B1,SORT1,ITPR1,PSEN1,COPZ1,COPE,SEC23B,AP4M1,COPB1,PLG,HSPA9,ITPR2,SEC16A,GGA2,APBA2,COPA,MAPKAPK2,SREBF2,HSPA5,ADAM17,RAB1A,SEC24B,AP2A1,AP3B2,RTN4,ECE1,APP,MFN2,APBA1,MIA3,GGA1,COPG2,AP4S1,PLCG2,TMED9,VPS26A,GORASP1,GGA3,VLDLR,OSBP,SYK,BIN1,SEC13,SNX6,SIGMAR1,CLU,RTN3,APOE
29,COPB1,SAR1B,SEC24B,VDAC1,HSPA5,PICALM,ARF6,AP2B1,RAB1B,COPA,PLG,TMED9,TMED2,OSBP,SYK,SEC24A,COPG1,AP4B1,EIF2S1,MAPK14,GGA3,SORL1,VPS29,RTN3,LRP1,MAP2K3,COPG2,AP2A1,PLCG2,PSEN1,MFN2,AP4S1,ADAM10,SEC23B,HSPA9,SNX4,SEC23A,IDE,VPS26A,VPS35,SEC24D,TMED10,SREBF2,APBA1,SEC13,SEC31A,BACE1,SEC24C,AP1G1,RAB1A,SORT1,SEC16A,NCSTN,APP,AP3B2,SAR1A,COPZ1,COPE,ECE1,MAPKAPK2,RTN4,AP4M1,ADAM17,AP4E1,PREB,BIN1,APBA2,GORASP1,MIA3,GGA1,SIGMAR1,VLDLR,ITPR2,ITPR1,CLU,COPB2,SNX6,ABCA7,APOE,GGA2
