ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,AP2B1,AP2A1,COPB1,SEC23B,GGA1,NCSTN,MIA3,COPZ1,VLDLR,VDAC1,GGA2,CLU,SYK,ITPR2,SORL1,AP4B1,BACE1,SAR1B,LRP1,COPG2,GGA3,SEC24D,COPB2,PREB,PLCG2,SNX4,SEC24B,MAP2K3,SEC23A,TMED9,RAB1B,RTN4,COPG1,SREBF2,VPS35,SEC13,SEC31A,COPA,VPS26A,AP4S1,HSPA9,BIN1,ITPR1,OSBP,RTN3,APBA1,TMED10,PLG,EIF2S1,ADAM10,COPE,PICALM,AP4M1,SEC24A,ADAM17,ABCA7,SAR1A,TMED2,IDE,AP1G1,AP4E1,APP,MAPKAPK2,APOE,MFN2,MAPK14,SEC24C,APBA2,SNX6,SEC16A,SIGMAR1,RAB1A,SORT1,VPS29,GORASP1,PSEN1,ARF6,ECE1,AP3B2,HSPA5
11,AP2A1,RAB1A,AP1G1,AP2B1,SORL1,TMED10,RTN4,SNX4,MAPKAPK2,SEC24A,APOE,GGA3,TMED9,HSPA9,COPB1,COPA,OSBP,VPS29,SEC13,ITPR2,SAR1B,ADAM10,COPZ1,LRP1,HSPA5,CLU,ADAM17,APP,SEC31A,COPG2,AP4B1,RAB1B,GGA2,PSEN1,SIGMAR1,MAPK14,GGA1,COPG1,SYK,PLCG2,SEC23B,SORT1,APBA2,AP4S1,MIA3,TMED2,AP4E1,NCSTN,AP3B2,APBA1,SAR1A,VPS35,BACE1,ARF6,SREBF2,ECE1,PREB,PLG,VLDLR,MAP2K3,BIN1,SEC24D,SEC23A,SEC24C,MFN2,COPE,SEC16A,AP4M1,VPS26A,PICALM,COPB2,EIF2S1,RTN3,SEC24B,ABCA7,ITPR1,VDAC1,IDE,GORASP1,SNX6
12,SEC31A,SNX4,VDAC1,AP4S1,VPS26A,LRP1,CLU,VPS29,SEC16A,AP2A1,RAB1B,NCSTN,SEC24B,PSEN1,ADAM10,AP4B1,TMED10,RTN4,SYK,TMED9,ITPR1,AP2B1,HSPA9,EIF2S1,ITPR2,ECE1,HSPA5,COPB1,AP1G1,GGA3,SORT1,SORL1,COPG1,SEC23A,SAR1B,PLG,SEC13,RTN3,ARF6,GGA1,SEC24A,TMED2,GGA2,COPA,OSBP,MAP2K3,COPE,SAR1A,IDE,SEC24C,MFN2,COPG2,SNX6,PLCG2,APBA2,COPZ1,ADAM17,PICALM,AP4E1,SEC24D,SEC23B,APP,AP4M1,BACE1,APOE,VLDLR,ABCA7,APBA1,RAB1A,PREB,SIGMAR1,MAPKAPK2,AP3B2,VPS35,MAPK14,BIN1,SREBF2,COPB2,MIA3,GORASP1
13,SEC24C,SORT1,COPG1,COPB2,ADAM10,TMED10,ITPR2,AP2B1,APOE,LRP1,APBA2,COPE,EIF2S1,SEC23B,ABCA7,SEC13,VPS35,HSPA5,OSBP,COPG2,TMED2,ITPR1,COPA,BACE1,HSPA9,PICALM,PLCG2,AP4E1,MAPKAPK2,SYK,SAR1A,CLU,RTN4,PSEN1,APBA1,SEC23A,MAP2K3,COPZ1,SAR1B,NCSTN,GGA1,VPS29,AP2A1,GGA2,AP4B1,TMED9,SNX4,SEC24B,SEC16A,ECE1,SEC31A,AP4M1,COPB1,SREBF2,GGA3,SEC24D,MFN2,PLG,RTN3,AP3B2,ARF6,SEC24A,APP,AP1G1,VLDLR,BIN1,VPS26A,RAB1A,MIA3,SNX6,SORL1,VDAC1,GORASP1,IDE,MAPK14,SIGMAR1,ADAM17,PREB,AP4S1,RAB1B
14,TMED10,LRP1,ITPR1,TMED2,AP2B1,RAB1B,SEC24C,SEC16A,MIA3,MAPKAPK2,COPZ1,ADAM10,RAB1A,SYK,COPG2,ITPR2,BACE1,VPS26A,EIF2S1,MAP2K3,COPE,VDAC1,SEC31A,AP4E1,HSPA5,VLDLR,HSPA9,APOE,SNX4,TMED9,AP2A1,APBA1,SEC24A,AP4M1,SORL1,SEC13,PSEN1,APBA2,RTN3,SAR1A,MAPK14,AP4S1,GGA3,PICALM,COPB1,AP3B2,NCSTN,COPB2,PLCG2,RTN4,ABCA7,VPS29,OSBP,SEC23B,SEC23A,GORASP1,SEC24D,SORT1,IDE,PREB,ADAM17,BIN1,COPA,AP4B1,COPG1,GGA1,APP,AP1G1,VPS35,MFN2,ECE1,SREBF2,ARF6,SEC24B,GGA2,CLU,SAR1B,PLG,SNX6,SIGMAR1
15,VPS26A,SYK,RAB1A,PICALM,COPG1,SEC24B,AP3B2,VPS29,VDAC1,ITPR2,MFN2,COPZ1,BACE1,PLCG2,APBA1,COPA,SEC24D,ITPR1,PLG,EIF2S1,MIA3,APOE,PREB,GGA2,SAR1B,SORL1,LRP1,GGA1,MAP2K3,AP4E1,ABCA7,RTN3,SAR1A,OSBP,APP,COPE,MAPK14,SNX6,TMED10,RAB1B,IDE,COPB2,SEC24C,AP4S1,AP2B1,BIN1,AP2A1,TMED2,GGA3,APBA2,CLU,RTN4,PSEN1,SORT1,SEC16A,SIGMAR1,ARF6,SEC31A,SNX4,SEC24A,SEC23A,COPB1,MAPKAPK2,AP4B1,SEC23B,SEC13,AP4M1,HSPA9,NCSTN,AP1G1,ADAM17,ADAM10,COPG2,VLDLR,SREBF2,VPS35,HSPA5,GORASP1,ECE1,TMED9
16,MFN2,SNX4,COPB2,SEC31A,AP3B2,VDAC1,RAB1B,COPG1,COPZ1,ADAM10,COPG2,VPS26A,NCSTN,PSEN1,RTN3,ITPR2,SEC23A,SEC24C,COPA,AP1G1,APBA2,SEC13,GGA1,PICALM,CLU,VLDLR,SEC24A,SEC23B,SAR1B,EIF2S1,LRP1,SREBF2,ITPR1,MAP2K3,RTN4,SAR1A,AP4E1,COPB1,TMED10,AP4S1,AP2A1,SNX6,MIA3,HSPA5,AP4B1,PLG,SORL1,ADAM17,COPE,BACE1,HSPA9,VPS35,TMED2,ABCA7,APBA1,RAB1A,PREB,SYK,PLCG2,SEC16A,BIN1,IDE,SEC24B,MAPK14,SEC24D,OSBP,GGA3,MAPKAPK2,ECE1,APP,AP2B1,ARF6,GGA2,SORT1,TMED9,APOE,VPS29,AP4M1,SIGMAR1,GORASP1
17,AP1G1,ADAM10,AP2A1,AP3B2,BIN1,RAB1A,PICALM,SEC13,SEC24C,SEC24A,ITPR1,MAPK14,ITPR2,AP2B1,APBA2,AP4S1,PLCG2,SAR1B,AP4B1,RAB1B,APBA1,HSPA5,VPS29,SNX4,ECE1,SORT1,APP,GGA2,ARF6,SAR1A,AP4E1,PLG,RTN4,MAP2K3,VPS26A,COPZ1,MFN2,COPE,GORASP1,TMED10,CLU,SEC31A,GGA3,COPB2,SORL1,SEC23A,ABCA7,APOE,HSPA9,AP4M1,SREBF2,MIA3,SEC24B,SEC16A,MAPKAPK2,SEC23B,COPB1,VPS35,COPG2,SNX6,NCSTN,COPA,TMED9,RTN3,BACE1,VDAC1,PSEN1,IDE,SYK,GGA1,SEC24D,COPG1,EIF2S1,TMED2,ADAM17,SIGMAR1,PREB,VLDLR,LRP1,OSBP
18,COPB2,SEC31A,COPB1,PREB,LRP1,COPG1,VDAC1,SEC24C,ADAM17,CLU,SNX4,VPS26A,GGA1,ITPR1,APOE,SEC24B,EIF2S1,PICALM,MFN2,APBA2,BIN1,RTN4,ITPR2,SEC16A,APBA1,SORT1,SORL1,RAB1A,AP3B2,COPE,ADAM10,ARF6,MIA3,RAB1B,GGA2,HSPA5,GGA3,AP4S1,PLG,SAR1B,SEC13,PLCG2,TMED10,BACE1,MAP2K3,VPS35,AP1G1,MAPK14,AP4B1,COPA,RTN3,HSPA9,ABCA7,SEC23B,NCSTN,OSBP,SREBF2,TMED9,COPG2,AP4M1,PSEN1,SEC23A,AP2B1,TMED2,COPZ1,AP2A1,SAR1A,AP4E1,SIGMAR1,SYK,VLDLR,MAPKAPK2,SEC24A,ECE1,APP,SNX6,IDE,VPS29,SEC24D,GORASP1
19,SNX6,COPB1,SEC23A,COPE,SEC24C,COPB2,SORL1,VPS26A,AP4B1,RTN4,RAB1B,APP,APOE,EIF2S1,SREBF2,MIA3,COPG1,AP3B2,GGA1,GGA2,HSPA9,HSPA5,COPZ1,MAPK14,CLU,PSEN1,PLCG2,GGA3,NCSTN,MFN2,AP4S1,RTN3,MAPKAPK2,ADAM17,ABCA7,AP2A1,VLDLR,TMED9,RAB1A,ITPR1,VPS29,COPA,BACE1,AP4E1,SEC24A,MAP2K3,SAR1A,SEC13,SEC16A,VPS35,PLG,SEC24D,VDAC1,SEC24B,ADAM10,APBA2,SNX4,ITPR2,COPG2,PICALM,AP4M1,AP1G1,SEC23B,SEC31A,LRP1,AP2B1,OSBP,SAR1B,SYK,IDE,ARF6,GORASP1,PREB,TMED2,ECE1,SIGMAR1,BIN1,SORT1,APBA1,TMED10
20,COPG1,COPE,EIF2S1,SNX6,SAR1B,VDAC1,CLU,BIN1,AP4B1,COPG2,SEC13,AP2B1,AP2A1,AP1G1,SORT1,SEC31A,COPA,COPB1,PREB,RTN4,SEC24C,SEC24D,MFN2,COPZ1,SYK,PSEN1,COPB2,SEC24B,AP3B2,SORL1,MIA3,ADAM10,SEC23A,ITPR1,AP4S1,RAB1B,TMED2,TMED9,MAPKAPK2,SNX4,RAB1A,AP4E1,TMED10,BACE1,SAR1A,SEC24A,VLDLR,MAP2K3,VPS29,HSPA9,PLG,SEC23B,APBA2,PLCG2,APBA1,NCSTN,IDE,SEC16A,ADAM17,GGA3,RTN3,VPS35,ARF6,GGA1,APP,ABCA7,AP4M1,PICALM,HSPA5,OSBP,ECE1,GGA2,SIGMAR1,MAPK14,ITPR2,LRP1,APOE,SREBF2,VPS26A,GORASP1
21,VPS29,COPZ1,SEC31A,SEC24C,COPG2,SEC23A,TMED2,RTN4,COPG1,HSPA5,VDAC1,PSEN1,TMED9,RAB1B,SAR1B,ADAM10,SEC23B,ITPR2,AP3B2,RTN3,GGA1,AP1G1,MAPK14,ECE1,NCSTN,GGA2,PLG,SEC13,GGA3,SREBF2,SORL1,SEC24D,LRP1,PLCG2,SEC16A,PICALM,SORT1,TMED10,COPE,AP2A1,AP4S1,ARF6,COPB2,AP4B1,BIN1,RAB1A,SYK,ITPR1,VPS26A,APBA1,EIF2S1,MFN2,CLU,AP2B1,ABCA7,SEC24B,COPB1,APBA2,PREB,SAR1A,AP4M1,OSBP,MIA3,VPS35,MAP2K3,SNX4,COPA,ADAM17,SEC24A,IDE,VLDLR,APP,SIGMAR1,BACE1,APOE,MAPKAPK2,HSPA9,GORASP1,AP4E1,SNX6
22,AP2A1,VDAC1,COPE,APOE,ECE1,SEC23A,PSEN1,RTN4,RAB1A,MFN2,GGA2,SEC24C,COPB2,AP4B1,RAB1B,APP,SEC23B,VPS35,VPS29,COPB1,HSPA5,ITPR1,ADAM10,PLCG2,NCSTN,BIN1,SEC31A,IDE,GGA3,SEC24B,COPZ1,BACE1,OSBP,COPG2,COPG1,AP1G1,RTN3,SORT1,TMED2,PLG,TMED10,SEC24D,SAR1B,SEC24A,MAPKAPK2,AP4S1,VPS26A,SORL1,VLDLR,MIA3,SYK,SNX4,CLU,ITPR2,SNX6,APBA2,ABCA7,AP2B1,PREB,ARF6,AP4M1,COPA,LRP1,APBA1,AP3B2,HSPA9,PICALM,EIF2S1,SEC16A,SEC13,TMED9,ADAM17,MAPK14,GGA1,MAP2K3,SAR1A,AP4E1,SIGMAR1,GORASP1,SREBF2
23,VPS29,VPS35,APBA1,EIF2S1,MAPKAPK2,HSPA5,RAB1A,APBA2,SEC24B,COPZ1,COPE,RTN3,RTN4,MIA3,VDAC1,BIN1,COPG1,MFN2,HSPA9,AP4B1,PLCG2,SEC24C,COPB1,ADAM10,AP2B1,RAB1B,SREBF2,ITPR1,OSBP,LRP1,COPB2,BACE1,SEC16A,TMED2,APP,APOE,SEC23B,NCSTN,SAR1B,TMED10,ARF6,MAP2K3,COPA,ADAM17,AP4E1,VPS26A,SEC24D,VLDLR,SNX4,PSEN1,SYK,AP4M1,ABCA7,PLG,MAPK14,GORASP1,PICALM,SORT1,ECE1,COPG2,SAR1A,SEC31A,SEC24A,AP2A1,SORL1,SNX6,AP1G1,SEC13,SEC23A,SIGMAR1,AP4S1,AP3B2,IDE,ITPR2,CLU,GGA1,GGA2,PREB,TMED9,GGA3
24,SEC23B,LRP1,RAB1A,EIF2S1,AP3B2,SEC24A,MAPK14,GGA2,MIA3,AP1G1,HSPA5,MAPKAPK2,RTN3,SNX4,PLCG2,COPG2,VPS35,SEC23A,SYK,RTN4,TMED9,TMED2,SNX6,ADAM17,AP2B1,GGA1,COPA,IDE,PLG,SEC13,ABCA7,NCSTN,SORL1,APP,APOE,ITPR2,SEC16A,COPE,TMED10,APBA2,COPG1,CLU,SEC24D,COPB1,SEC24C,GGA3,BIN1,MFN2,OSBP,BACE1,AP4S1,AP4M1,ADAM10,ARF6,VDAC1,MAP2K3,AP4B1,COPZ1,SAR1B,APBA1,AP4E1,SEC24B,PREB,PICALM,RAB1B,VPS26A,VPS29,SIGMAR1,SEC31A,PSEN1,ITPR1,SREBF2,COPB2,ECE1,GORASP1,AP2A1,VLDLR,SORT1,HSPA9,SAR1A
25,AP3B2,SEC31A,MFN2,VPS26A,ARF6,SNX4,SEC24C,COPZ1,SEC16A,COPB1,VPS35,COPE,APBA2,APBA1,HSPA9,SORT1,SEC13,COPG1,SEC24A,NCSTN,SEC23B,ECE1,APOE,APP,BACE1,ADAM17,COPG2,PLG,COPA,SORL1,PSEN1,RAB1A,GGA2,AP1G1,SYK,VPS29,MIA3,HSPA5,AP2B1,AP4B1,ITPR1,CLU,TMED2,TMED9,ADAM10,ITPR2,SEC23A,MAP2K3,RAB1B,SEC24B,EIF2S1,AP4E1,VDAC1,VLDLR,SEC24D,PICALM,OSBP,TMED10,GGA1,SAR1B,LRP1,COPB2,ABCA7,SNX6,GGA3,AP4M1,IDE,MAPKAPK2,BIN1,SIGMAR1,AP4S1,PLCG2,RTN3,SAR1A,RTN4,PREB,SREBF2,GORASP1,MAPK14,AP2A1
26,SEC31A,COPG1,PLCG2,PICALM,CLU,VPS29,SEC23A,SORT1,SNX4,GGA1,APBA1,GGA2,HSPA9,AP2B1,ITPR2,TMED10,VPS26A,COPB2,HSPA5,OSBP,RAB1B,TMED9,TMED2,AP4B1,SEC13,AP3B2,GGA3,AP4M1,PSEN1,VDAC1,MIA3,LRP1,MAPK14,SEC24C,SORL1,COPA,ADAM10,COPG2,SAR1A,RTN4,COPE,AP4E1,SYK,ITPR1,COPB1,RTN3,EIF2S1,BACE1,AP4S1,APBA2,MAPKAPK2,SEC24A,VLDLR,SEC23B,SAR1B,AP2A1,PLG,APOE,ADAM17,SEC24B,SREBF2,SEC24D,VPS35,MAP2K3,ECE1,ABCA7,NCSTN,RAB1A,SEC16A,IDE,APP,COPZ1,GORASP1,BIN1,SIGMAR1,SNX6,PREB,AP1G1,MFN2,ARF6
27,SEC23A,ITPR1,LRP1,AP1G1,APP,ADAM10,SAR1B,APOE,PLG,MFN2,PLCG2,COPG1,TMED10,SYK,COPE,PICALM,ECE1,SEC24C,RTN4,ITPR2,GGA2,BIN1,HSPA5,SEC24D,RAB1B,MAPK14,MAPKAPK2,EIF2S1,AP2A1,TMED2,HSPA9,SREBF2,SEC23B,ABCA7,APBA1,OSBP,COPZ1,ARF6,VLDLR,SEC24A,SEC31A,VPS26A,RAB1A,RTN3,SAR1A,SEC24B,BACE1,AP2B1,VDAC1,AP4E1,AP4S1,NCSTN,MAP2K3,AP4B1,SNX6,VPS29,SIGMAR1,PREB,VPS35,SNX4,GGA1,SEC13,SEC16A,COPG2,AP4M1,COPB1,SORL1,TMED9,COPB2,AP3B2,GORASP1,GGA3,APBA2,COPA,CLU,ADAM17,MIA3,SORT1,PSEN1,IDE
28,SEC24C,SORT1,AP3B2,AP2B1,SEC23B,SAR1B,EIF2S1,SEC13,AP1G1,GGA2,AP2A1,COPZ1,NCSTN,PICALM,MAPK14,VPS29,HSPA5,RAB1A,VDAC1,APBA2,COPG1,OSBP,ABCA7,ITPR1,COPB2,SORL1,ARF6,ADAM10,RAB1B,MAP2K3,MFN2,COPE,MAPKAPK2,PSEN1,IDE,APBA1,SEC16A,TMED10,VPS35,ITPR2,APP,SEC23A,CLU,RTN4,SNX6,COPA,ADAM17,SEC31A,BACE1,SREBF2,VLDLR,HSPA9,MIA3,RTN3,AP4B1,AP4E1,GGA3,AP4M1,COPG2,VPS26A,TMED2,APOE,SEC24A,AP4S1,GGA1,SEC24D,GORASP1,LRP1,ECE1,PLG,PREB,PLCG2,TMED9,SIGMAR1,SNX4,BIN1,SEC24B,SYK,COPB1,SAR1A
29,RTN3,ITPR2,MFN2,APOE,BIN1,BACE1,APP,TMED2,TMED10,SNX6,VPS35,PSEN1,COPB2,ADAM10,SEC13,SEC24D,PLG,VDAC1,OSBP,APBA1,CLU,VLDLR,AP2B1,SAR1A,GGA1,EIF2S1,RTN4,ITPR1,SEC23B,SEC24B,AP4E1,MAP2K3,SEC16A,GGA2,MIA3,RAB1A,RAB1B,VPS26A,IDE,SYK,SORL1,COPZ1,GGA3,APBA2,HSPA5,ADAM17,PLCG2,HSPA9,COPA,NCSTN,AP1G1,COPG2,PICALM,COPE,COPB1,SORT1,AP2A1,ABCA7,SNX4,GORASP1,VPS29,MAPK14,SEC24A,SIGMAR1,COPG1,ARF6,SEC23A,AP4M1,SREBF2,AP4S1,SEC24C,TMED9,AP4B1,AP3B2,SEC31A,SAR1B,PREB,ECE1,MAPKAPK2,LRP1
