ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,TMED10,SEC24B,SEC24C,VPS29,ARF6,SORT1,PICALM,RAB1B,COPG1,IDE,MAPKAPK2,COPB1,RTN3,GGA3,VDAC1,ADAM10,TMED9,SEC13,SEC23B,PLCG2,SAR1B,AP2B1,COPB2,CLU,SEC31A,AP1G1,LRP1,SEC23A,SEC24D,MAPK14,SNX6,APOE,HSPA5,COPG2,ITPR1,APBA2,MAP2K3,AP4S1,COPZ1,AP4E1,APP,MIA3,SYK,EIF2S1,BIN1,VPS26A,VPS35,GGA2,NCSTN,VLDLR,RAB1A,BACE1,ITPR2,SNX4,MFN2,GORASP1,SEC24A,AP4B1,OSBP,PREB,COPE,TMED2,PSEN1,ECE1,SREBF2,APBA1,AP4M1,HSPA9,AP3B2,ADAM17,GGA1,SIGMAR1,AP2A1,SORL1,SAR1A,RTN4,COPA,SEC16A,PLG,ABCA7
11,AP1G1,SEC31A,SNX6,SEC23B,VPS35,SAR1A,SNX4,SEC24A,COPG1,GGA2,COPG2,SAR1B,RAB1B,GGA3,TMED9,HSPA5,MAPK14,MAP2K3,OSBP,CLU,RAB1A,AP2B1,SEC23A,AP4E1,LRP1,SEC13,COPB1,SEC24C,APBA1,MIA3,IDE,COPB2,AP2A1,VPS29,ADAM17,PICALM,PLCG2,MFN2,ARF6,TMED10,APOE,SYK,SEC24B,SORT1,AP4M1,SREBF2,RTN3,COPA,HSPA9,ITPR2,EIF2S1,RTN4,AP4S1,TMED2,ITPR1,APP,VPS26A,GGA1,VLDLR,PLG,COPZ1,ECE1,SEC24D,NCSTN,SIGMAR1,VDAC1,MAPKAPK2,SEC16A,APBA2,PREB,PSEN1,GORASP1,AP4B1,COPE,ABCA7,ADAM10,BIN1,SORL1,BACE1,AP3B2
12,ARF6,VPS29,APBA1,BACE1,SAR1B,HSPA9,VDAC1,CLU,RTN3,COPB1,AP2B1,COPG1,APBA2,AP4S1,EIF2S1,OSBP,MAP2K3,AP2A1,APOE,BIN1,SEC23B,SEC23A,MAPKAPK2,AP4M1,HSPA5,LRP1,COPB2,SYK,AP1G1,VPS35,SREBF2,VPS26A,SEC16A,ITPR2,PLCG2,TMED9,AP4B1,RAB1A,SAR1A,SEC24C,SNX4,SNX6,SEC31A,APP,GGA3,MAPK14,SEC24B,GGA1,VLDLR,SEC24D,SORT1,TMED10,ADAM17,PREB,RAB1B,COPA,TMED2,RTN4,MFN2,MIA3,ADAM10,ECE1,NCSTN,GGA2,PLG,SEC13,COPZ1,COPG2,COPE,ITPR1,IDE,GORASP1,PSEN1,SORL1,SEC24A,SIGMAR1,AP3B2,PICALM,ABCA7,AP4E1
13,SEC24B,ARF6,AP2B1,HSPA5,COPB2,TMED10,SEC16A,MIA3,BIN1,EIF2S1,APOE,TMED9,AP2A1,APBA1,VPS26A,MAPKAPK2,MAP2K3,BACE1,GGA1,SORT1,IDE,VDAC1,ITPR2,TMED2,LRP1,SNX6,VPS29,APP,AP4E1,SEC23B,ITPR1,SEC23A,COPA,SEC13,AP4M1,SAR1A,GGA2,RAB1A,RTN4,MAPK14,VLDLR,COPZ1,AP4S1,CLU,PLCG2,COPB1,SORL1,ADAM10,PICALM,SYK,SEC24D,GGA3,RAB1B,SAR1B,MFN2,RTN3,OSBP,SEC24A,SEC24C,GORASP1,APBA2,AP1G1,SEC31A,ECE1,SREBF2,SNX4,COPG2,NCSTN,COPG1,AP4B1,ADAM17,HSPA9,PLG,AP3B2,COPE,VPS35,SIGMAR1,PREB,ABCA7,PSEN1
14,SEC16A,EIF2S1,OSBP,COPG2,TMED10,COPA,VDAC1,AP4S1,SEC24D,CLU,APP,SEC23A,APBA1,GGA2,NCSTN,SEC24B,AP1G1,SNX6,RTN3,VPS35,BIN1,TMED2,BACE1,AP2A1,LRP1,SEC23B,COPZ1,GGA3,SORL1,APOE,SEC13,VPS29,RTN4,SORT1,COPB2,MAPKAPK2,ITPR1,VPS26A,MFN2,SAR1B,SEC24C,PICALM,ADAM17,AP4E1,COPG1,ARF6,SNX4,ECE1,PREB,COPB1,AP2B1,TMED9,SEC31A,APBA2,COPE,GGA1,RAB1B,AP4M1,PLCG2,SAR1A,ADAM10,MAPK14,SYK,VLDLR,MIA3,SEC24A,HSPA5,HSPA9,MAP2K3,SREBF2,PLG,ITPR2,IDE,SIGMAR1,PSEN1,RAB1A,AP4B1,GORASP1,AP3B2,ABCA7
15,GGA3,COPB1,RTN4,BACE1,COPA,GGA2,MAP2K3,TMED10,SEC24B,NCSTN,COPZ1,COPB2,SNX4,VDAC1,MAPKAPK2,APBA1,PICALM,SEC16A,COPG1,SEC24C,PLCG2,TMED9,AP2A1,APP,SEC23B,SEC24A,OSBP,APBA2,BIN1,TMED2,VPS35,CLU,ARF6,LRP1,COPG2,AP2B1,IDE,SAR1A,SEC13,SYK,VPS26A,MAPK14,VPS29,RAB1B,MFN2,SEC31A,SEC23A,SORT1,AP4E1,EIF2S1,SNX6,GGA1,SEC24D,AP4M1,ITPR1,SAR1B,AP4S1,COPE,MIA3,SREBF2,RTN3,PLG,ITPR2,HSPA5,AP4B1,VLDLR,ECE1,ADAM10,SORL1,HSPA9,AP1G1,PREB,ADAM17,AP3B2,GORASP1,ABCA7,RAB1A,SIGMAR1,APOE,PSEN1
16,SAR1A,GGA2,MIA3,AP2B1,APBA2,COPG1,COPE,PICALM,VPS29,SNX4,SAR1B,SNX6,COPG2,COPA,SORL1,ARF6,MAP2K3,CLU,SORT1,COPB2,RAB1A,RTN4,APOE,COPZ1,ADAM10,VPS35,ADAM17,OSBP,GGA1,SEC24C,LRP1,NCSTN,SEC24A,ITPR2,SEC31A,VDAC1,COPB1,IDE,HSPA9,SEC24D,AP4E1,TMED10,RAB1B,HSPA5,MAPKAPK2,VPS26A,APBA1,PLCG2,AP4S1,APP,TMED9,BIN1,SEC23A,AP2A1,AP3B2,SEC13,PREB,MAPK14,BACE1,ECE1,MFN2,AP1G1,AP4M1,SREBF2,ABCA7,EIF2S1,RTN3,TMED2,SYK,GGA3,SEC16A,PSEN1,SEC23B,GORASP1,SEC24B,AP4B1,ITPR1,SIGMAR1,PLG,VLDLR
17,SNX4,RTN3,TMED10,HSPA5,SORT1,COPB2,BIN1,COPB1,MFN2,ITPR2,GGA3,VPS35,OSBP,SEC23A,AP2B1,GGA2,COPG1,APBA2,MAPKAPK2,BACE1,APBA1,VPS29,SEC24B,ARF6,MAPK14,SEC16A,ECE1,AP4E1,VPS26A,LRP1,TMED9,RAB1A,AP2A1,SNX6,RTN4,COPA,COPZ1,ADAM10,SEC24D,ADAM17,MAP2K3,RAB1B,GGA1,APOE,APP,SEC23B,TMED2,HSPA9,ITPR1,AP4M1,SREBF2,SAR1B,EIF2S1,SEC24A,CLU,AP1G1,VLDLR,COPE,SIGMAR1,PICALM,COPG2,AP3B2,PLG,NCSTN,MIA3,IDE,PREB,SYK,PSEN1,AP4S1,SEC31A,ABCA7,SORL1,SAR1A,PLCG2,GORASP1,VDAC1,SEC24C,SEC13,AP4B1
18,COPG1,COPA,RTN4,RTN3,AP1G1,SEC16A,APBA2,NCSTN,VDAC1,SAR1A,ECE1,VPS35,MAP2K3,SORT1,GGA3,SEC13,APBA1,PLCG2,SEC24D,SNX6,RAB1A,PICALM,VLDLR,RAB1B,COPZ1,VPS29,VPS26A,COPB1,MIA3,COPB2,ARF6,MAPKAPK2,AP4S1,EIF2S1,COPG2,CLU,BIN1,LRP1,SEC24B,SNX4,SEC23A,APP,AP2A1,SAR1B,HSPA5,AP4E1,BACE1,SORL1,GGA2,COPE,SREBF2,SEC24C,ITPR1,AP4M1,ADAM17,IDE,MFN2,OSBP,TMED10,ADAM10,TMED2,SYK,SEC31A,ITPR2,GGA1,HSPA9,AP3B2,TMED9,APOE,SEC24A,MAPK14,ABCA7,AP2B1,PREB,PLG,SEC23B,PSEN1,GORASP1,AP4B1,SIGMAR1
19,SEC23A,MIA3,CLU,RAB1B,GGA2,ECE1,COPB1,SEC23B,SAR1B,PLCG2,BIN1,SYK,AP2B1,IDE,VDAC1,COPB2,SEC16A,MAPKAPK2,RAB1A,ARF6,VPS35,ADAM10,RTN3,NCSTN,AP2A1,RTN4,AP4E1,PLG,OSBP,GGA3,ITPR2,SEC24D,SEC24C,APBA2,COPG1,VPS26A,SORT1,SORL1,COPZ1,MAP2K3,HSPA5,SEC24A,ADAM17,MAPK14,AP4M1,SEC31A,APOE,TMED9,AP4S1,VPS29,SNX4,AP1G1,SEC13,APP,COPE,PREB,GGA1,HSPA9,SREBF2,APBA1,LRP1,SEC24B,TMED2,COPG2,COPA,AP4B1,EIF2S1,SNX6,BACE1,ITPR1,PICALM,SAR1A,ABCA7,VLDLR,SIGMAR1,AP3B2,PSEN1,MFN2,GORASP1,TMED10
20,RAB1A,ADAM10,SORT1,AP2B1,SNX6,AP2A1,TMED10,COPB2,COPB1,VPS26A,SEC23A,RTN4,CLU,SORL1,TMED9,LRP1,HSPA9,ECE1,AP4S1,APBA1,ITPR1,VLDLR,BIN1,GGA3,SEC24D,AP4E1,RAB1B,SAR1A,TMED2,SEC24A,IDE,APP,COPE,PICALM,SEC24C,SYK,MFN2,SEC23B,MIA3,SEC24B,NCSTN,SEC16A,ITPR2,RTN3,PLG,VPS29,GGA2,GGA1,SAR1B,COPG2,COPA,HSPA5,SIGMAR1,AP4B1,PLCG2,MAPKAPK2,BACE1,ARF6,COPG1,SEC31A,APOE,SEC13,COPZ1,AP1G1,PREB,EIF2S1,VPS35,APBA2,ADAM17,SNX4,MAPK14,PSEN1,AP4M1,ABCA7,SREBF2,MAP2K3,VDAC1,OSBP,AP3B2,GORASP1
21,COPA,COPB1,PICALM,SAR1A,SNX6,EIF2S1,NCSTN,VDAC1,TMED9,VPS26A,SEC23A,MIA3,SEC24D,ITPR1,COPB2,PLCG2,MAPKAPK2,MAPK14,ARF6,RAB1B,BACE1,RTN3,AP2A1,SYK,VLDLR,AP1G1,RAB1A,ADAM10,HSPA5,SAR1B,SEC23B,MFN2,COPZ1,VPS29,SEC13,SEC24C,CLU,SORL1,RTN4,COPG1,AP4B1,GGA3,AP4E1,SEC31A,AP4M1,SNX4,OSBP,VPS35,MAP2K3,APBA2,APOE,SREBF2,GGA2,ECE1,SEC24A,IDE,COPE,COPG2,SEC16A,AP2B1,SORT1,TMED2,GGA1,TMED10,HSPA9,LRP1,SEC24B,BIN1,GORASP1,APBA1,SIGMAR1,APP,ITPR2,AP3B2,ADAM17,AP4S1,PREB,ABCA7,PLG,PSEN1
22,SNX4,APBA1,COPB1,SEC24C,COPG1,MAPK14,SAR1A,ADAM17,ADAM10,RAB1A,AP3B2,OSBP,BIN1,MFN2,TMED10,ARF6,GGA2,VPS26A,TMED2,GGA3,COPG2,COPA,RTN4,AP2B1,COPZ1,SAR1B,COPB2,SEC31A,SEC13,BACE1,VDAC1,SEC24B,SYK,VPS29,ITPR1,APOE,APP,VPS35,RAB1B,SEC23A,SNX6,EIF2S1,PREB,PLCG2,CLU,GGA1,AP1G1,MIA3,LRP1,SEC23B,VLDLR,IDE,SORL1,MAP2K3,ITPR2,HSPA5,ECE1,NCSTN,AP4S1,HSPA9,TMED9,AP4M1,COPE,APBA2,SEC24A,SORT1,MAPKAPK2,PLG,PICALM,SEC16A,PSEN1,AP2A1,SREBF2,SEC24D,RTN3,SIGMAR1,ABCA7,AP4E1,GORASP1,AP4B1
23,COPG1,COPB1,MFN2,RTN3,SEC24C,AP2A1,VPS26A,SEC31A,APBA1,MAPK14,PICALM,GGA2,VDAC1,MAPKAPK2,ADAM10,MIA3,OSBP,HSPA5,SEC23B,SEC24D,BIN1,LRP1,RAB1B,AP2B1,SAR1B,APP,AP4S1,ITPR1,SORT1,CLU,TMED10,SAR1A,SEC24B,BACE1,COPZ1,COPB2,COPA,COPG2,APOE,AP1G1,SEC13,APBA2,MAP2K3,SORL1,ARF6,GGA3,SEC16A,ECE1,SEC23A,SNX4,TMED2,NCSTN,ADAM17,EIF2S1,IDE,SREBF2,AP4M1,SNX6,AP4E1,RTN4,SYK,PLCG2,SEC24A,AP4B1,GGA1,PREB,VPS29,TMED9,VLDLR,COPE,VPS35,PLG,ABCA7,RAB1A,SIGMAR1,GORASP1,ITPR2,AP3B2,PSEN1,HSPA9
24,SEC24A,SEC24B,VPS35,ADAM17,ITPR2,APOE,APP,AP2B1,SEC23B,SNX6,MAPK14,AP2A1,VDAC1,PICALM,SORT1,SAR1B,VPS26A,MIA3,ADAM10,ARF6,EIF2S1,OSBP,IDE,GGA2,COPG2,SEC31A,TMED10,COPG1,SEC24D,BIN1,SAR1A,VPS29,APBA1,SORL1,AP4E1,LRP1,COPB2,RAB1A,TMED2,ECE1,COPA,MFN2,NCSTN,RTN3,COPZ1,AP4S1,SNX4,SEC24C,AP4M1,BACE1,PLG,VLDLR,MAPKAPK2,SEC16A,COPE,SEC13,PLCG2,RTN4,CLU,ITPR1,SREBF2,COPB1,APBA2,HSPA5,HSPA9,RAB1B,GGA3,GORASP1,SYK,SEC23A,AP1G1,PREB,TMED9,PSEN1,ABCA7,GGA1,AP4B1,SIGMAR1,AP3B2,MAP2K3
25,ITPR2,ADAM17,VPS35,COPB1,SEC24B,RAB1B,BACE1,COPB2,COPG1,HSPA5,SEC24C,GGA1,AP4S1,SORT1,VPS29,SEC13,MAP2K3,GGA3,COPG2,APOE,APP,CLU,ITPR1,RTN4,SNX6,OSBP,MIA3,MFN2,SORL1,AP2A1,ARF6,HSPA9,LRP1,SEC16A,COPA,TMED2,APBA1,TMED10,AP2B1,RAB1A,AP1G1,RTN3,SAR1A,NCSTN,ADAM10,SEC31A,MAPKAPK2,SNX4,VDAC1,AP4M1,SREBF2,TMED9,IDE,SAR1B,AP4B1,SEC23A,VLDLR,SEC24A,APBA2,PREB,PLCG2,GGA2,GORASP1,PSEN1,ABCA7,COPZ1,SYK,PICALM,EIF2S1,MAPK14,SEC23B,VPS26A,SEC24D,BIN1,AP3B2,ECE1,PLG,SIGMAR1,COPE,AP4E1
26,IDE,SEC24A,AP4E1,MAPK14,ADAM10,MAPKAPK2,AP2A1,EIF2S1,LRP1,BIN1,RAB1B,COPG1,COPA,AP1G1,SAR1A,HSPA5,MIA3,PLCG2,CLU,SYK,NCSTN,VDAC1,COPB2,COPZ1,APBA1,VPS35,OSBP,ITPR1,APBA2,SEC24D,COPB1,MAP2K3,RAB1A,MFN2,PREB,AP2B1,GGA3,SEC23B,SEC24B,VPS26A,SORT1,APP,SNX4,ADAM17,SEC31A,SEC24C,SEC23A,SNX6,VPS29,RTN4,GGA1,APOE,SEC16A,AP4S1,ARF6,TMED2,TMED10,COPE,SEC13,COPG2,PICALM,BACE1,SAR1B,ITPR2,SORL1,HSPA9,TMED9,RTN3,PSEN1,GORASP1,GGA2,SREBF2,VLDLR,PLG,AP3B2,SIGMAR1,AP4M1,ABCA7,ECE1,AP4B1
27,SNX4,COPA,SEC24C,ADAM17,RTN4,ITPR2,ITPR1,SNX6,VPS35,SORT1,OSBP,COPG2,VDAC1,TMED9,BACE1,AP1G1,MAP2K3,SAR1B,SORL1,COPB1,SEC24B,COPB2,SAR1A,NCSTN,COPZ1,SEC23A,ARF6,SEC23B,IDE,SEC13,PLCG2,TMED10,APBA2,MAPK14,AP4E1,EIF2S1,APOE,TMED2,CLU,MFN2,SEC24A,VPS29,ADAM10,SEC31A,HSPA5,SYK,AP4M1,PICALM,SREBF2,AP2A1,LRP1,MAPKAPK2,COPG1,PREB,AP2B1,VLDLR,VPS26A,GGA1,ECE1,SEC16A,SEC24D,APBA1,PSEN1,AP4S1,MIA3,GGA3,AP4B1,BIN1,RAB1A,RTN3,PLG,SIGMAR1,COPE,HSPA9,GORASP1,ABCA7,APP,GGA2,AP3B2,RAB1B
28,SNX6,TMED10,VPS29,COPA,BIN1,APOE,CLU,SEC31A,ADAM10,MAPK14,PICALM,LRP1,TMED2,RTN4,OSBP,COPZ1,SORL1,PLCG2,MAPKAPK2,GGA3,AP1G1,COPG2,COPG1,COPB2,APBA2,GGA2,GGA1,VPS35,COPB1,SEC24C,PREB,RAB1A,SNX4,ECE1,ADAM17,SEC16A,VPS26A,SYK,ITPR2,APP,MIA3,RAB1B,BACE1,AP2A1,VLDLR,NCSTN,SORT1,EIF2S1,SEC24B,VDAC1,AP4S1,IDE,SEC24A,MFN2,MAP2K3,AP4M1,TMED9,SAR1A,SEC23B,SREBF2,AP4E1,APBA1,SAR1B,SEC24D,SEC13,PLG,AP2B1,ITPR1,PSEN1,SIGMAR1,HSPA9,ARF6,SEC23A,GORASP1,RTN3,AP3B2,COPE,ABCA7,HSPA5,AP4B1
29,RTN3,SNX4,ECE1,PLCG2,COPB2,SEC23A,ARF6,RTN4,SEC24D,SEC23B,TMED2,SEC16A,ITPR2,APBA1,TMED10,AP2B1,COPB1,TMED9,SORT1,ADAM17,COPA,APP,GGA2,CLU,MIA3,MFN2,BIN1,ADAM10,SAR1B,RAB1A,VDAC1,AP4S1,SEC24C,SEC24B,EIF2S1,SEC24A,COPZ1,OSBP,BACE1,HSPA5,AP4E1,SAR1A,AP1G1,COPG1,MAPKAPK2,AP2A1,PICALM,VPS35,GGA3,VPS29,IDE,MAP2K3,NCSTN,SEC13,SEC31A,RAB1B,ITPR1,LRP1,VPS26A,AP4B1,HSPA9,GORASP1,VLDLR,GGA1,APBA2,PLG,COPE,APOE,SIGMAR1,SYK,PREB,MAPK14,SREBF2,SNX6,AP4M1,ABCA7,COPG2,SORL1,PSEN1,AP3B2
