ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,TMED2,OSBP,SIGMAR1,VPS35,COPA,COPG1,PSEN1,SEC24D,SEC16A,VPS29,RTN4,LRP1,NCSTN,SEC31A,SORT1,MIA3,MAPK14,ITPR2,ADAM10,APBA1,VPS26A,BACE1,COPG2,PLCG2,AP4B1,GGA3,RAB1B,APP,SEC23A,AP1G1,MAPKAPK2,HSPA5,AP4E1,COPB1,SNX6,SORL1,VDAC1,GORASP1,ADAM17,APBA2,SNX4,COPE,SEC23B,IDE,SEC24B,RTN3,COPZ1,TMED10,ARF6,EIF2S1,SAR1A,VLDLR,TMED9,APOE,AP4M1,BIN1,GGA2,ABCA7,COPB2,SEC24C,AP2B1,SYK,ECE1,GGA1,SREBF2,CLU,ITPR1,AP3B2,PREB,PICALM,MAP2K3,AP4S1,SAR1B,RAB1A,SEC13,PLG,MFN2,SEC24A,HSPA9,AP2A1
11,PICALM,COPA,BIN1,SORT1,ITPR1,RTN3,SIGMAR1,SNX4,AP1G1,SREBF2,PLG,SEC13,AP4M1,MAPK14,AP2B1,APP,APOE,GGA3,ITPR2,VPS26A,GGA2,COPB1,SEC24A,SEC24D,COPB2,PLCG2,TMED10,VDAC1,PREB,COPG1,ABCA7,SEC23A,MAP2K3,HSPA5,SEC16A,SAR1B,MAPKAPK2,EIF2S1,COPG2,TMED2,PSEN1,SEC24C,MIA3,ADAM17,AP2A1,SEC24B,VPS29,SEC31A,ARF6,IDE,HSPA9,VLDLR,SYK,CLU,SEC23B,BACE1,OSBP,NCSTN,ADAM10,GGA1,SNX6,COPE,AP4E1,SAR1A,APBA2,VPS35,APBA1,RTN4,AP4S1,RAB1B,MFN2,RAB1A,ECE1,TMED9,GORASP1,LRP1,SORL1,COPZ1,AP4B1,AP3B2
12,ADAM17,SAR1A,COPB2,SAR1B,SORT1,VDAC1,RAB1B,APOE,CLU,VPS29,MFN2,SEC23B,MAPK14,APP,SEC24C,HSPA5,HSPA9,COPA,LRP1,PLG,AP4S1,MAP2K3,SEC23A,SNX4,SEC24B,SEC24A,COPG1,COPE,TMED10,AP2A1,SREBF2,ECE1,SEC31A,PICALM,SYK,AP4B1,ITPR1,COPG2,PLCG2,IDE,SEC24D,SEC16A,SIGMAR1,BACE1,APBA1,PSEN1,AP2B1,AP4M1,EIF2S1,ITPR2,OSBP,AP4E1,ARF6,VPS26A,NCSTN,SORL1,GGA3,APBA2,AP1G1,SEC13,RAB1A,MIA3,PREB,ABCA7,GGA2,VPS35,VLDLR,SNX6,GORASP1,TMED2,COPB1,RTN3,RTN4,MAPKAPK2,ADAM10,TMED9,COPZ1,GGA1,AP3B2,BIN1
13,SNX4,VDAC1,RAB1B,COPA,APBA2,AP4E1,SNX6,VPS29,SORT1,COPB1,ADAM10,VPS35,BIN1,GGA3,SREBF2,GGA2,AP4M1,VPS26A,SAR1A,ECE1,GORASP1,ABCA7,COPG1,SEC31A,SIGMAR1,COPB2,ITPR2,SEC24C,MAPK14,TMED2,SEC13,CLU,PLG,PSEN1,SEC16A,NCSTN,AP4B1,COPG2,HSPA5,ARF6,APBA1,AP4S1,TMED10,APP,IDE,MAPKAPK2,SEC23B,SEC24A,PICALM,ADAM17,BACE1,MFN2,SAR1B,COPE,OSBP,SEC23A,AP1G1,AP2A1,LRP1,TMED9,PLCG2,RTN4,APOE,SORL1,SEC24D,HSPA9,RTN3,GGA1,SEC24B,MIA3,ITPR1,RAB1A,VLDLR,SYK,AP2B1,MAP2K3,EIF2S1,COPZ1,AP3B2,PREB
14,COPA,ABCA7,MIA3,MFN2,VPS26A,PICALM,MAP2K3,SEC16A,AP2A1,SYK,ADAM17,ADAM10,PLCG2,APP,VPS29,SORT1,SEC24D,RAB1B,MAPK14,SIGMAR1,SAR1A,SEC24C,SORL1,NCSTN,GGA2,APBA1,SEC13,APOE,AP1G1,APBA2,GGA1,ARF6,SNX6,PLG,GORASP1,CLU,RAB1A,SEC24B,COPG1,ITPR2,EIF2S1,SEC23A,BIN1,TMED9,SEC31A,VDAC1,ITPR1,ECE1,RTN4,SEC23B,VLDLR,OSBP,AP2B1,SREBF2,PSEN1,IDE,COPB1,HSPA9,COPG2,BACE1,AP4S1,MAPKAPK2,TMED10,GGA3,HSPA5,AP4E1,RTN3,LRP1,SNX4,VPS35,PREB,AP4B1,COPB2,TMED2,SAR1B,AP4M1,COPE,SEC24A,AP3B2,COPZ1
15,RTN3,SNX6,MAPKAPK2,VPS26A,AP4S1,RAB1A,OSBP,PICALM,VPS29,SYK,SEC24A,ITPR1,SEC16A,AP2A1,SIGMAR1,VPS35,HSPA9,PLG,BIN1,RAB1B,ADAM10,GORASP1,SORL1,APOE,AP4M1,COPA,PLCG2,TMED9,SREBF2,MIA3,SEC23A,ABCA7,COPB1,IDE,NCSTN,SEC24C,APP,SAR1B,ITPR2,APBA2,GGA3,TMED2,COPE,APBA1,COPB2,SORT1,VLDLR,SEC13,SEC23B,AP4B1,SAR1A,MFN2,AP4E1,SEC24D,ECE1,VDAC1,COPG2,EIF2S1,ARF6,SEC31A,PSEN1,SEC24B,CLU,SNX4,AP2B1,TMED10,BACE1,COPG1,ADAM17,GGA1,GGA2,LRP1,MAPK14,RTN4,AP1G1,HSPA5,MAP2K3,COPZ1,AP3B2,PREB
16,PLCG2,MAPKAPK2,ABCA7,TMED10,SAR1B,SEC13,MAP2K3,PLG,ADAM10,BACE1,COPB2,VDAC1,AP4M1,SORT1,APP,SEC24B,VLDLR,COPG2,BIN1,PSEN1,CLU,VPS35,SREBF2,TMED9,MFN2,GGA3,SEC31A,LRP1,NCSTN,SEC16A,ECE1,MAPK14,IDE,PICALM,ADAM17,SEC24C,RTN3,COPZ1,GGA2,HSPA5,MIA3,COPA,SEC23B,SYK,AP4S1,SEC23A,COPB1,SIGMAR1,SAR1A,GGA1,APBA1,VPS26A,SEC24D,AP4B1,SEC24A,ITPR2,APOE,GORASP1,ITPR1,COPG1,EIF2S1,OSBP,SORL1,COPE,RAB1B,TMED2,APBA2,SNX6,HSPA9,SNX4,ARF6,AP4E1,AP1G1,AP2A1,AP3B2,VPS29,RTN4,PREB,RAB1A,AP2B1
17,COPB2,AP2A1,ARF6,SEC23B,AP4M1,SREBF2,SYK,PLCG2,VPS26A,SNX4,ADAM17,LRP1,MAPKAPK2,TMED2,AP4E1,ADAM10,ECE1,VDAC1,SEC24D,RTN4,RTN3,IDE,SORL1,GGA3,AP4B1,HSPA9,COPG1,PICALM,ITPR1,GGA1,TMED9,SIGMAR1,MFN2,SEC13,COPA,MAP2K3,BACE1,VPS35,AP2B1,SEC24A,MIA3,PLG,PSEN1,SORT1,COPG2,SEC16A,APBA1,APOE,MAPK14,AP4S1,OSBP,SEC24C,RAB1B,EIF2S1,TMED10,BIN1,SEC24B,APBA2,ITPR2,SAR1A,COPE,APP,SEC31A,RAB1A,CLU,AP1G1,SNX6,SEC23A,VPS29,HSPA5,COPB1,ABCA7,NCSTN,GORASP1,GGA2,COPZ1,SAR1B,PREB,VLDLR,AP3B2
18,ITPR1,VPS26A,GGA1,TMED2,HSPA5,SAR1A,ITPR2,SNX6,AP4S1,PSEN1,SEC23B,SREBF2,GGA2,VPS35,HSPA9,BACE1,MAPKAPK2,RAB1A,BIN1,SAR1B,APP,COPB2,COPA,TMED10,IDE,PLCG2,ADAM10,SEC13,SEC24C,SEC24A,COPB1,MFN2,SYK,CLU,MIA3,SEC16A,PICALM,SORL1,APOE,MAPK14,AP4E1,APBA2,COPG2,SNX4,ADAM17,EIF2S1,OSBP,AP1G1,SEC23A,RTN3,ECE1,COPG1,SORT1,RAB1B,SEC31A,MAP2K3,SEC24D,AP2A1,AP4M1,RTN4,TMED9,COPE,NCSTN,VDAC1,AP4B1,GGA3,AP2B1,PREB,ABCA7,VPS29,ARF6,VLDLR,APBA1,GORASP1,LRP1,SIGMAR1,COPZ1,AP3B2,SEC24B,PLG
19,MAPKAPK2,SAR1A,TMED2,AP2B1,LRP1,IDE,SEC24C,SNX4,GGA2,OSBP,SEC23A,SORL1,PSEN1,SEC16A,GGA1,RAB1B,MIA3,COPA,MFN2,APBA1,APP,SAR1B,TMED10,AP4M1,EIF2S1,PICALM,BIN1,VPS35,APBA2,SEC23B,SORT1,AP4S1,APOE,PLCG2,VDAC1,COPG2,SYK,RTN4,ITPR2,ECE1,AP4E1,VPS29,SREBF2,COPG1,GORASP1,SIGMAR1,SEC24A,VPS26A,HSPA9,RTN3,ABCA7,SEC24B,GGA3,VLDLR,MAPK14,HSPA5,CLU,PLG,SEC31A,COPB1,TMED9,AP4B1,ADAM17,BACE1,SEC13,COPE,COPZ1,MAP2K3,AP2A1,AP1G1,PREB,NCSTN,SNX6,COPB2,RAB1A,SEC24D,ITPR1,ARF6,AP3B2,ADAM10
20,SAR1B,ADAM10,MAPK14,RAB1B,SNX6,EIF2S1,COPA,COPB1,COPG1,VPS29,TMED10,AP2A1,ADAM17,SAR1A,APP,COPG2,BACE1,MIA3,ECE1,SREBF2,AP4E1,HSPA9,AP4S1,CLU,SNX4,PICALM,MFN2,RTN3,SEC23B,MAP2K3,SEC23A,HSPA5,VPS35,AP2B1,AP4M1,SEC24B,OSBP,TMED9,COPB2,PSEN1,SEC24C,NCSTN,APBA1,SIGMAR1,GGA2,VDAC1,LRP1,APOE,SEC24A,APBA2,RAB1A,IDE,TMED2,VPS26A,SORL1,SORT1,BIN1,ABCA7,VLDLR,SEC24D,PREB,ARF6,MAPKAPK2,GGA3,SEC13,SYK,COPZ1,AP1G1,SEC31A,RTN4,SEC16A,COPE,GORASP1,AP4B1,GGA1,ITPR2,ITPR1,AP3B2,PLCG2,PLG
21,TMED9,RTN3,SEC31A,APP,COPG1,COPG2,MFN2,SEC24C,APOE,COPB2,COPA,SEC24D,HSPA5,AP2A1,AP2B1,ITPR2,ITPR1,BACE1,OSBP,PSEN1,BIN1,PICALM,SNX6,IDE,MAPKAPK2,APBA2,SORT1,ABCA7,EIF2S1,VPS26A,SIGMAR1,SORL1,VPS29,SREBF2,ECE1,SEC23A,AP1G1,SEC24A,PLG,SEC16A,RAB1A,RTN4,SAR1B,MAP2K3,SEC23B,COPZ1,TMED10,ARF6,AP4M1,RAB1B,HSPA9,ADAM10,MIA3,CLU,GGA1,SYK,APBA1,COPB1,SAR1A,GGA2,ADAM17,MAPK14,PLCG2,SEC24B,AP4S1,AP4E1,SNX4,NCSTN,GORASP1,LRP1,GGA3,AP4B1,COPE,TMED2,VLDLR,PREB,VPS35,SEC13,AP3B2,VDAC1
22,COPG1,TMED2,ADAM17,AP2B1,RAB1A,IDE,MAPKAPK2,VPS35,VPS29,SYK,PLCG2,ARF6,COPB1,TMED9,SEC24D,SEC24C,ITPR2,SEC23B,PICALM,CLU,SREBF2,COPE,COPB2,AP2A1,PSEN1,VPS26A,SIGMAR1,BIN1,BACE1,SORL1,VLDLR,GGA1,RAB1B,MAPK14,MIA3,COPG2,APOE,EIF2S1,RTN3,SEC24B,SORT1,SEC23A,TMED10,PLG,LRP1,GGA3,ECE1,OSBP,AP4E1,VDAC1,SEC13,COPA,NCSTN,SNX4,ADAM10,APBA2,HSPA5,AP1G1,SEC16A,ABCA7,SEC24A,RTN4,AP4B1,GGA2,MAP2K3,APP,ITPR1,APBA1,SNX6,PREB,SEC31A,SAR1A,GORASP1,AP4M1,SAR1B,AP4S1,HSPA9,MFN2,AP3B2,COPZ1
23,COPG1,NCSTN,COPB1,SNX4,TMED10,RAB1A,TMED9,GGA3,CLU,VPS26A,VDAC1,SIGMAR1,APBA1,EIF2S1,SAR1A,COPB2,RTN3,ITPR1,MAPK14,AP4S1,APBA2,ADAM17,SEC23A,SNX6,SEC24A,PSEN1,MFN2,OSBP,APOE,HSPA9,COPA,SAR1B,ABCA7,SREBF2,LRP1,ARF6,BIN1,HSPA5,VPS29,AP4M1,SORT1,COPG2,SEC31A,SEC13,TMED2,APP,SEC23B,AP2A1,COPE,SORL1,IDE,SEC24D,SYK,BACE1,SEC24C,AP4B1,ECE1,MIA3,PICALM,SEC16A,PLCG2,AP1G1,VPS35,MAPKAPK2,RAB1B,RTN4,AP4E1,SEC24B,GORASP1,GGA2,PLG,MAP2K3,PREB,ITPR2,ADAM10,GGA1,AP3B2,COPZ1,VLDLR,AP2B1
24,AP2B1,VDAC1,BIN1,CLU,VPS26A,SEC16A,ITPR1,SNX4,PSEN1,SEC23A,RTN4,SREBF2,APBA2,SORT1,SAR1A,GGA2,MAPK14,TMED10,COPA,HSPA5,COPB1,MFN2,EIF2S1,IDE,PLG,SEC24A,ITPR2,ADAM10,APP,BACE1,SAR1B,SEC24C,SEC24B,COPB2,GGA1,COPG2,PLCG2,VPS35,RTN3,COPE,APOE,OSBP,SEC13,COPG1,RAB1A,VPS29,GORASP1,ABCA7,GGA3,ECE1,MIA3,SEC31A,SORL1,SYK,MAPKAPK2,AP1G1,RAB1B,TMED9,AP4E1,MAP2K3,TMED2,APBA1,AP2A1,VLDLR,LRP1,ARF6,PICALM,ADAM17,AP4S1,NCSTN,PREB,AP4B1,HSPA9,COPZ1,SEC24D,SNX6,SEC23B,SIGMAR1,AP4M1,AP3B2
25,COPG2,IDE,GGA1,ITPR1,VPS29,BACE1,SEC23A,TMED2,MAPK14,ITPR2,VPS26A,NCSTN,SEC16A,TMED9,MIA3,VLDLR,GGA3,APBA1,RTN3,RAB1B,COPB2,APP,ADAM17,SORT1,SEC24D,MAP2K3,SEC23B,COPG1,SIGMAR1,APBA2,SORL1,AP4M1,VPS35,COPA,AP1G1,SEC24B,SREBF2,PICALM,COPE,OSBP,PSEN1,AP4E1,HSPA5,SAR1B,ABCA7,SEC24A,CLU,PLCG2,AP4S1,GORASP1,PLG,AP2A1,RAB1A,MFN2,MAPKAPK2,SNX4,AP4B1,ECE1,EIF2S1,HSPA9,GGA2,ADAM10,SYK,SEC24C,COPB1,BIN1,SAR1A,PREB,SNX6,RTN4,LRP1,APOE,SEC31A,AP2B1,VDAC1,COPZ1,SEC13,ARF6,TMED10,AP3B2
26,AP1G1,EIF2S1,OSBP,HSPA9,AP4S1,SEC24D,AP4E1,ECE1,ADAM10,SREBF2,SEC23B,CLU,SYK,MIA3,APBA1,SEC24B,VPS26A,SEC23A,SIGMAR1,PSEN1,ITPR2,APBA2,RTN4,ARF6,ABCA7,SNX4,MAPKAPK2,HSPA5,BACE1,MFN2,IDE,TMED10,ITPR1,NCSTN,PICALM,GGA3,RTN3,SEC16A,SEC31A,VPS35,BIN1,AP4B1,VPS29,TMED9,SORT1,GGA2,TMED2,APP,SORL1,COPA,COPG1,APOE,COPG2,PLCG2,COPB2,VDAC1,GORASP1,PLG,SAR1B,RAB1A,RAB1B,SEC13,COPB1,COPE,GGA1,VLDLR,SEC24A,SEC24C,ADAM17,LRP1,COPZ1,AP4M1,SAR1A,MAPK14,MAP2K3,PREB,AP2A1,SNX6,AP3B2,AP2B1
27,SNX4,ITPR1,VPS35,TMED2,AP2B1,HSPA9,SORT1,NCSTN,VDAC1,VPS29,AP4S1,CLU,PLG,ECE1,GGA2,SREBF2,SEC24B,COPA,SAR1A,SEC23B,AP2A1,SEC23A,RAB1B,MAPK14,SEC31A,TMED9,BIN1,TMED10,VPS26A,AP4E1,SEC16A,PICALM,SEC24A,COPB2,OSBP,APOE,APP,AP4M1,VLDLR,RTN4,COPG2,EIF2S1,ABCA7,ARF6,ADAM17,ADAM10,PLCG2,GORASP1,MAP2K3,SEC24D,COPE,COPB1,SAR1B,MAPKAPK2,LRP1,BACE1,GGA3,APBA2,PREB,SEC13,COPG1,MFN2,SORL1,GGA1,SYK,IDE,RTN3,HSPA5,AP4B1,RAB1A,APBA1,AP1G1,ITPR2,SNX6,PSEN1,SEC24C,SIGMAR1,MIA3,COPZ1,AP3B2
28,COPG2,SEC24A,COPA,NCSTN,AP4E1,SEC24D,APOE,APP,RAB1A,LRP1,PICALM,TMED10,BACE1,SEC16A,ITPR2,PLG,ECE1,SEC24B,BIN1,AP2B1,GGA2,OSBP,VPS29,COPB1,SIGMAR1,APBA1,MFN2,SORT1,SNX4,SAR1A,COPG1,SEC23B,RTN3,MAPKAPK2,MAP2K3,IDE,SEC31A,AP2A1,COPB2,VPS26A,SAR1B,ADAM17,GGA3,TMED2,HSPA9,VPS35,HSPA5,SNX6,AP4B1,MAPK14,CLU,ADAM10,TMED9,ARF6,VLDLR,PREB,SEC13,AP4M1,GORASP1,SEC23A,EIF2S1,AP1G1,VDAC1,MIA3,ITPR1,GGA1,SREBF2,SORL1,RTN4,SEC24C,APBA2,AP4S1,PLCG2,PSEN1,RAB1B,ABCA7,COPE,SYK,COPZ1,AP3B2
29,SEC23A,AP2A1,PLCG2,CLU,RTN4,APP,SORL1,VPS26A,VPS29,GGA1,BACE1,MAPKAPK2,TMED9,ADAM17,SEC24C,SEC31A,ITPR2,PICALM,SEC24B,APBA2,BIN1,HSPA9,LRP1,APOE,SEC16A,SAR1A,MAPK14,VPS35,ECE1,OSBP,VLDLR,SREBF2,TMED2,AP4M1,PSEN1,SEC24D,SIGMAR1,SAR1B,IDE,SNX4,AP1G1,TMED10,ABCA7,COPB1,MAP2K3,SEC23B,AP4S1,SEC13,RAB1A,ADAM10,SORT1,GGA2,MFN2,HSPA5,MIA3,COPB2,PLG,GORASP1,RAB1B,SEC24A,EIF2S1,APBA1,GGA3,COPG2,AP4B1,COPA,COPG1,ITPR1,AP2B1,COPE,ARF6,PREB,SNX6,AP4E1,SYK,VDAC1,AP3B2,RTN3,COPZ1,NCSTN
