ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,BACE1,VDAC1,COPA,PLG,SNX4,CLU,MFN2,SEC23B,GGA1,MAP2K3,COPG1,APP,LRP1,SEC24C,SEC24B,SAR1A,COPE,SORT1,PLCG2,RTN4,SEC16A,TMED2,NCSTN,TMED9,GGA2,VPS29,APOE,MIA3,AP4S1,SEC13,HSPA5,ADAM17,MAPKAPK2,HSPA9,AP4B1,ADAM10,RAB1B,SORL1,PSEN1,PREB,AP2B1,AP4E1,APBA1,RTN3,GGA3,COPB2,COPG2,EIF2S1,IDE,SEC23A,ARF6,SIGMAR1,MAPK14,RAB1A,SEC24D,PICALM,AP3B2,SNX6,SYK,APBA2,BIN1,ITPR2,ABCA7,SREBF2,COPB1,SEC31A,SEC24A,VPS35,OSBP,SAR1B,ECE1,AP4M1,TMED10,AP2A1,ITPR1,VLDLR,GORASP1,COPZ1,AP1G1,VPS26A
11,GGA1,APP,COPA,AP4B1,MAP2K3,ADAM17,TMED9,SNX4,NCSTN,SEC13,PLG,SEC24B,SAR1A,COPG1,ADAM10,VDAC1,APOE,SEC24C,PLCG2,LRP1,COPE,SEC23B,RAB1A,IDE,RTN4,BACE1,RAB1B,EIF2S1,MAPKAPK2,GGA2,SORL1,PREB,APBA2,PSEN1,HSPA9,APBA1,SNX6,MFN2,TMED2,SEC16A,CLU,BIN1,SYK,RTN3,MIA3,COPB2,VPS29,AP4S1,SEC24D,MAPK14,SREBF2,COPB1,PICALM,AP3B2,SIGMAR1,TMED10,SAR1B,VPS26A,COPZ1,AP2B1,AP1G1,ECE1,ABCA7,ARF6,SEC23A,GGA3,HSPA5,SORT1,VPS35,VLDLR,SEC24A,AP2A1,AP4E1,AP4M1,OSBP,ITPR2,COPG2,ITPR1,SEC31A,GORASP1
12,MAP2K3,APOE,GGA1,SEC24C,APP,RAB1A,RTN4,BACE1,AP4B1,SEC24B,COPA,CLU,SEC23B,PLCG2,SAR1A,RAB1B,COPG1,ADAM10,COPE,SNX4,PLG,VDAC1,NCSTN,SEC13,ADAM17,LRP1,IDE,GGA2,TMED9,SEC16A,HSPA5,MFN2,APBA2,SIGMAR1,VPS29,SORT1,COPB2,SAR1B,EIF2S1,AP1G1,APBA1,SEC24D,AP4S1,TMED2,PICALM,HSPA9,AP2B1,RTN3,VPS35,ITPR2,SNX6,COPG2,SREBF2,BIN1,GGA3,AP4E1,SYK,COPZ1,PSEN1,COPB1,TMED10,SEC24A,ARF6,GORASP1,SORL1,VPS26A,MAPKAPK2,OSBP,SEC23A,SEC31A,MAPK14,VLDLR,ECE1,ITPR1,ABCA7,AP2A1,PREB,MIA3,AP4M1,AP3B2
13,COPA,APOE,MAP2K3,RAB1A,GGA1,SNX4,SEC24B,SEC23B,LRP1,COPE,PLCG2,PLG,VDAC1,SEC13,SORL1,COPG1,APP,SAR1A,VPS29,GGA2,RTN4,MIA3,CLU,COPB2,HSPA5,HSPA9,TMED9,SNX6,AP4B1,ADAM17,AP4S1,SEC24C,NCSTN,MAPKAPK2,ADAM10,MFN2,ITPR2,SORT1,AP4E1,SYK,PREB,IDE,SEC16A,SAR1B,OSBP,VPS26A,PSEN1,SEC24D,AP2B1,TMED10,COPZ1,BACE1,VPS35,TMED2,SEC31A,SREBF2,ABCA7,SEC24A,APBA2,SEC23A,AP1G1,RTN3,AP4M1,GGA3,MAPK14,COPG2,AP2A1,COPB1,BIN1,AP3B2,RAB1B,EIF2S1,ECE1,SIGMAR1,APBA1,ITPR1,GORASP1,PICALM,ARF6,VLDLR
14,GGA1,APP,BACE1,PLCG2,VPS29,SNX4,SEC23B,APOE,SEC24C,SEC24B,TMED9,VDAC1,PLG,SEC13,COPE,NCSTN,MIA3,RAB1B,MAP2K3,AP4B1,ADAM17,RAB1A,COPA,MFN2,RTN4,SORT1,LRP1,APBA2,COPZ1,SORL1,TMED2,SNX6,SAR1A,SEC16A,SAR1B,HSPA5,CLU,SEC24D,MAPKAPK2,COPB2,ITPR2,GGA2,ADAM10,COPG1,COPG2,PICALM,PREB,AP4E1,AP3B2,RTN3,PSEN1,AP4S1,IDE,SYK,VPS26A,MAPK14,TMED10,SREBF2,APBA1,VPS35,AP2A1,OSBP,HSPA9,SIGMAR1,ECE1,AP2B1,SEC31A,COPB1,GGA3,EIF2S1,ARF6,AP1G1,SEC23A,BIN1,ITPR1,ABCA7,AP4M1,SEC24A,VLDLR,GORASP1
15,BACE1,GGA1,COPA,APP,VDAC1,LRP1,COPE,MAP2K3,SEC24C,PLCG2,RAB1A,ADAM17,PLG,APOE,SEC13,SNX4,SEC24B,SEC23B,COPG1,RTN4,TMED9,RAB1B,SAR1A,APBA2,IDE,VPS29,GGA2,COPB2,NCSTN,TMED2,CLU,MAPKAPK2,ITPR2,SNX6,AP4B1,COPZ1,APBA1,SORL1,SAR1B,HSPA5,ECE1,SEC16A,COPG2,RTN3,SYK,EIF2S1,AP2A1,OSBP,AP4S1,MAPK14,MIA3,BIN1,MFN2,TMED10,SEC31A,PSEN1,SORT1,SREBF2,COPB1,SIGMAR1,AP3B2,VPS26A,AP1G1,PREB,ABCA7,ITPR1,SEC24A,AP4M1,SEC24D,ARF6,VPS35,SEC23A,PICALM,AP2B1,GORASP1,AP4E1,GGA3,ADAM10,HSPA9,VLDLR
16,APP,MAP2K3,SNX4,GGA1,AP4B1,PLCG2,COPE,TMED9,SEC24C,PLG,VDAC1,VPS29,LRP1,ADAM17,SEC24B,SEC23B,BACE1,RAB1A,APOE,RTN4,MIA3,RAB1B,COPG1,SAR1A,TMED2,MFN2,APBA2,GGA2,NCSTN,SEC16A,EIF2S1,COPA,CLU,MAPKAPK2,ADAM10,COPB2,SEC13,SORL1,ABCA7,SEC24D,PREB,AP4E1,COPG2,HSPA5,PSEN1,SIGMAR1,IDE,OSBP,VPS26A,AP2B1,SREBF2,COPB1,MAPK14,HSPA9,SNX6,PICALM,AP2A1,AP4S1,VLDLR,AP1G1,GGA3,AP3B2,SYK,SAR1B,COPZ1,APBA1,GORASP1,AP4M1,SEC31A,TMED10,ECE1,ITPR1,BIN1,RTN3,SORT1,ARF6,SEC24A,ITPR2,SEC23A,VPS35
17,COPG1,COPA,SEC24B,SNX4,SAR1A,APOE,APP,MAP2K3,VDAC1,LRP1,SEC23B,PLCG2,COPE,RTN4,NCSTN,ADAM17,SAR1B,GGA1,SORL1,CLU,GGA2,BACE1,SEC24C,ADAM10,RAB1A,TMED9,MIA3,SEC16A,TMED2,AP1G1,APBA2,VPS29,MAPKAPK2,SEC13,MFN2,RAB1B,SNX6,IDE,PLG,AP4S1,RTN3,PSEN1,COPG2,SORT1,ABCA7,VPS35,HSPA5,OSBP,COPB2,SREBF2,SYK,COPB1,SEC23A,AP2A1,PREB,AP4B1,AP4M1,HSPA9,SEC24D,GORASP1,VLDLR,TMED10,MAPK14,APBA1,ECE1,COPZ1,SIGMAR1,PICALM,ITPR2,SEC24A,AP3B2,SEC31A,AP4E1,ITPR1,VPS26A,BIN1,GGA3,AP2B1,EIF2S1,ARF6
18,APOE,APP,GGA1,SEC23B,COPE,SEC24C,SNX4,LRP1,SEC24B,PLCG2,HSPA5,AP4B1,PLG,RTN4,SAR1A,VDAC1,MAP2K3,COPA,BACE1,COPG1,CLU,RAB1B,SEC13,RAB1A,ADAM10,COPB2,NCSTN,ITPR2,SORL1,MFN2,IDE,MIA3,AP1G1,GGA2,APBA2,MAPKAPK2,TMED9,ADAM17,SEC31A,PREB,AP4S1,SORT1,ABCA7,SEC16A,SIGMAR1,PICALM,SNX6,EIF2S1,OSBP,HSPA9,VPS35,SEC24A,VPS26A,VPS29,AP4E1,RTN3,APBA1,AP2B1,SREBF2,SYK,VLDLR,PSEN1,AP4M1,GGA3,COPB1,TMED2,COPZ1,ECE1,TMED10,COPG2,SAR1B,ARF6,SEC23A,ITPR1,MAPK14,SEC24D,AP3B2,AP2A1,BIN1,GORASP1
19,COPA,SEC23B,SNX4,PLCG2,COPE,VDAC1,APOE,COPG1,GGA1,RAB1A,BACE1,APP,IDE,CLU,NCSTN,SEC24B,RTN4,LRP1,SORL1,SAR1B,SEC13,MAP2K3,APBA2,AP4B1,HSPA5,TMED2,ADAM17,MIA3,COPB2,RAB1B,SEC16A,ITPR2,GGA2,TMED9,ADAM10,MFN2,SIGMAR1,PREB,VPS29,SORT1,PSEN1,ABCA7,PLG,COPB1,EIF2S1,COPZ1,TMED10,ECE1,AP4S1,SEC24C,AP4E1,SEC24D,SNX6,HSPA9,SEC31A,VPS35,SEC24A,SEC23A,OSBP,SREBF2,APBA1,AP3B2,GGA3,VPS26A,RTN3,MAPK14,SYK,SAR1A,AP1G1,ARF6,ITPR1,AP2B1,MAPKAPK2,PICALM,AP4M1,COPG2,AP2A1,BIN1,GORASP1,VLDLR
20,BACE1,SEC23B,APOE,ADAM17,RAB1A,AP4B1,APP,CLU,SEC24B,PLCG2,MAP2K3,SNX4,PLG,SAR1A,RAB1B,ADAM10,COPE,TMED9,LRP1,COPG1,SEC24C,GGA1,COPA,SEC13,VDAC1,MIA3,IDE,RTN4,VPS29,TMED2,SORT1,HSPA5,SEC16A,AP4E1,SEC24D,MAPKAPK2,ITPR2,APBA1,APBA2,MFN2,COPB2,OSBP,VPS26A,HSPA9,AP1G1,SNX6,COPB1,VPS35,GGA2,PSEN1,SYK,GGA3,TMED10,PICALM,BIN1,MAPK14,ARF6,SIGMAR1,COPG2,NCSTN,SEC31A,AP3B2,GORASP1,ECE1,SREBF2,ITPR1,AP4S1,RTN3,SORL1,VLDLR,SAR1B,EIF2S1,AP2A1,AP4M1,SEC24A,PREB,ABCA7,SEC23A,AP2B1,COPZ1
21,COPA,SEC23B,COPG1,APP,APOE,GGA1,SNX4,RAB1A,CLU,PLCG2,IDE,SEC24C,ADAM10,COPE,MAP2K3,SEC13,SEC24B,TMED9,RTN4,BACE1,AP4B1,PLG,MFN2,VPS29,SORL1,NCSTN,LRP1,COPB2,ITPR2,EIF2S1,RAB1B,MIA3,PSEN1,SIGMAR1,VDAC1,GGA2,APBA1,SEC16A,AP1G1,TMED2,SAR1A,MAPKAPK2,SORT1,HSPA9,RTN3,ADAM17,APBA2,GGA3,SYK,TMED10,PICALM,COPZ1,VPS26A,PREB,VPS35,SEC31A,SAR1B,AP3B2,VLDLR,AP2B1,AP4M1,AP2A1,COPG2,ECE1,OSBP,SEC24D,BIN1,SEC23A,ARF6,AP4E1,SEC24A,SREBF2,MAPK14,GORASP1,HSPA5,COPB1,SNX6,ABCA7,ITPR1,AP4S1
22,SEC24B,APOE,ADAM17,RAB1A,GGA1,PLCG2,COPA,LRP1,COPE,AP4B1,ADAM10,COPG1,CLU,APP,RTN4,RAB1B,SEC24C,VPS29,VDAC1,PLG,MAP2K3,MIA3,NCSTN,ITPR2,SNX4,APBA2,SEC23B,BACE1,SORL1,SORT1,AP4E1,MAPKAPK2,COPB2,SEC16A,GGA2,SEC24D,VPS26A,SAR1A,IDE,HSPA5,TMED2,ABCA7,EIF2S1,APBA1,SNX6,TMED9,ARF6,SIGMAR1,SEC13,AP4S1,COPG2,SYK,SEC31A,AP2B1,ECE1,MAPK14,PSEN1,HSPA9,AP2A1,MFN2,GGA3,RTN3,TMED10,ITPR1,COPZ1,BIN1,AP1G1,VLDLR,AP3B2,COPB1,GORASP1,SAR1B,SREBF2,PICALM,SEC23A,VPS35,AP4M1,OSBP,SEC24A,PREB
23,COPA,NCSTN,COPG1,AP4B1,APOE,CLU,ADAM17,COPE,LRP1,SNX4,ADAM10,GGA1,APP,RTN4,SEC24B,PLCG2,TMED9,SEC13,BACE1,MAP2K3,ITPR2,RAB1B,COPB2,PLG,SEC24C,SEC23B,APBA2,MFN2,HSPA5,TMED2,SORT1,VPS29,RAB1A,SEC16A,SAR1B,MIA3,GGA2,AP1G1,COPZ1,VDAC1,MAPKAPK2,AP4S1,SNX6,ECE1,PREB,SYK,AP4E1,HSPA9,EIF2S1,SEC23A,RTN3,SORL1,AP2A1,BIN1,MAPK14,IDE,AP3B2,VPS26A,ITPR1,ARF6,COPB1,PICALM,VPS35,GGA3,SREBF2,SAR1A,OSBP,PSEN1,COPG2,ABCA7,VLDLR,AP2B1,SEC24D,SEC24A,TMED10,APBA1,SIGMAR1,SEC31A,GORASP1,AP4M1
24,GGA1,ADAM17,BACE1,APOE,TMED9,AP4B1,APP,COPA,COPG1,LRP1,SNX4,PLCG2,COPE,MIA3,RAB1A,RTN4,NCSTN,SEC24B,SEC13,PLG,MFN2,VDAC1,CLU,MAP2K3,SEC24C,SORT1,SEC23B,ADAM10,MAPKAPK2,SEC16A,TMED2,SAR1A,GGA2,ITPR2,APBA2,SEC24D,AP4S1,HSPA5,SNX6,RTN3,VPS29,AP4E1,PSEN1,GGA3,SAR1B,COPB2,SIGMAR1,PREB,APBA1,MAPK14,EIF2S1,IDE,ARF6,OSBP,BIN1,ECE1,COPZ1,ITPR1,PICALM,AP1G1,COPG2,SREBF2,AP2A1,AP2B1,COPB1,VPS26A,SEC24A,VLDLR,RAB1B,ABCA7,VPS35,AP4M1,HSPA9,TMED10,SORL1,SEC23A,SEC31A,SYK,AP3B2,GORASP1
25,AP4B1,BACE1,COPG1,COPA,GGA1,SNX4,PLCG2,MAP2K3,RAB1B,RTN4,VDAC1,TMED9,SEC24C,SEC23B,APOE,CLU,LRP1,SEC24B,PLG,SEC13,COPE,APP,ADAM17,MFN2,SORL1,VPS29,IDE,MIA3,APBA2,RAB1A,SEC24D,TMED2,SIGMAR1,COPZ1,COPB2,GGA2,PREB,AP4S1,ADAM10,ITPR2,OSBP,SAR1B,EIF2S1,AP4E1,MAPKAPK2,PSEN1,SNX6,HSPA9,PICALM,BIN1,VPS35,SEC16A,MAPK14,SEC24A,ECE1,AP1G1,SORT1,SEC23A,COPB1,APBA1,ARF6,AP2A1,VPS26A,GORASP1,COPG2,SYK,GGA3,AP2B1,NCSTN,HSPA5,AP4M1,VLDLR,AP3B2,ITPR1,SAR1A,ABCA7,RTN3,SREBF2,SEC31A,TMED10
26,APP,GGA1,COPE,LRP1,APOE,ADAM17,RAB1A,MAP2K3,TMED9,BACE1,SEC24B,PLG,VDAC1,RTN4,COPA,SAR1A,RAB1B,PLCG2,MFN2,CLU,COPG1,NCSTN,TMED2,AP4B1,HSPA5,SAR1B,SNX4,APBA2,SEC24C,ITPR2,SIGMAR1,ADAM10,AP4S1,SEC23B,VPS29,GGA2,SEC13,SEC16A,EIF2S1,APBA1,MAPKAPK2,ARF6,COPZ1,SORT1,AP1G1,ECE1,ABCA7,COPG2,MAPK14,SEC23A,SREBF2,GGA3,VPS35,SEC31A,SNX6,IDE,PICALM,VPS26A,COPB1,AP4E1,SORL1,AP2A1,SYK,HSPA9,VLDLR,RTN3,MIA3,COPB2,TMED10,SEC24A,PSEN1,OSBP,AP2B1,AP3B2,BIN1,SEC24D,AP4M1,PREB,ITPR1,GORASP1
27,AP4B1,BACE1,GGA1,SEC23B,RTN4,SEC24B,PLCG2,COPG1,NCSTN,ADAM10,COPA,LRP1,COPE,RAB1A,SAR1A,CLU,SNX4,MAP2K3,APOE,SEC13,MFN2,IDE,SORL1,TMED9,VPS29,SAR1B,SEC24C,HSPA5,TMED2,PLG,ADAM17,VDAC1,MIA3,APP,APBA2,GGA2,SORT1,RAB1B,PREB,COPB2,SYK,ITPR2,SEC24D,SIGMAR1,ABCA7,AP4S1,EIF2S1,PSEN1,ECE1,AP1G1,AP2B1,OSBP,RTN3,COPG2,AP4E1,SEC31A,TMED10,MAPKAPK2,SREBF2,COPB1,SNX6,AP3B2,PICALM,HSPA9,VPS26A,COPZ1,SEC24A,BIN1,GORASP1,SEC23A,GGA3,APBA1,ARF6,VLDLR,SEC16A,ITPR1,AP4M1,MAPK14,VPS35,AP2A1
28,COPA,BACE1,APP,NCSTN,GGA1,APOE,SNX4,ADAM10,MAP2K3,ADAM17,PLG,TMED9,LRP1,PLCG2,RAB1B,SEC24B,COPE,VDAC1,SEC24C,SEC13,SEC23B,VPS29,RTN4,ITPR2,MIA3,TMED2,APBA2,CLU,MFN2,SAR1A,COPG1,AP4B1,RAB1A,SEC16A,SAR1B,VPS26A,AP4S1,COPB2,AP1G1,AP4E1,MAPKAPK2,SNX6,SORL1,BIN1,PSEN1,HSPA9,COPB1,EIF2S1,GGA2,TMED10,GGA3,AP2B1,MAPK14,PREB,SEC24A,SIGMAR1,GORASP1,SYK,PICALM,COPZ1,AP2A1,AP3B2,VPS35,APBA1,ABCA7,HSPA5,OSBP,SEC24D,RTN3,SEC23A,SREBF2,AP4M1,SEC31A,COPG2,ARF6,VLDLR,ITPR1,SORT1,IDE,ECE1
29,APP,COPA,SNX4,GGA1,CLU,PLG,ADAM17,PLCG2,SEC24B,APOE,BACE1,COPE,COPG1,MAP2K3,RAB1B,LRP1,AP4B1,NCSTN,MIA3,VDAC1,SEC13,RTN4,SEC16A,SAR1A,MFN2,SEC24C,HSPA5,SEC24D,TMED9,SEC23B,IDE,MAPKAPK2,VPS29,COPZ1,AP4E1,TMED2,ADAM10,SORT1,AP1G1,SIGMAR1,APBA2,GGA2,AP2B1,SYK,SNX6,COPB2,COPG2,OSBP,COPB1,ABCA7,ITPR2,PSEN1,ECE1,AP3B2,TMED10,VLDLR,SORL1,SAR1B,RAB1A,VPS26A,BIN1,SREBF2,GGA3,VPS35,AP4M1,AP2A1,SEC23A,HSPA9,APBA1,SEC31A,SEC24A,ARF6,EIF2S1,ITPR1,GORASP1,AP4S1,PREB,PICALM,RTN3,MAPK14
