ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,HSPA9,HSPA5,SAR1A,MAPKAPK2,PLG,GGA3,ARF6,PICALM,VDAC1,RAB1A,PREB,AP4E1,SEC31A,COPE,APBA2,COPZ1,VLDLR,TMED9,COPA,VPS29,COPB1,AP1G1,AP2B1,SAR1B,SEC24D,MFN2,ITPR1,COPB2,CLU,SYK,TMED2,SEC24A,ABCA7,PLCG2,GGA1,SEC23A,NCSTN,APP,SORL1,SEC24C,BIN1,GGA2,SNX4,SEC13,APOE,SIGMAR1,AP4B1,EIF2S1,RTN3,RAB1B,TMED10,SORT1,VPS26A,MAP2K3,MIA3,SREBF2,COPG2,SEC23B,LRP1,RTN4,APBA1,SEC24B,SEC16A,MAPK14,AP4M1,VPS35,PSEN1,SNX6,BACE1,GORASP1,AP4S1,OSBP,ECE1,COPG1,ITPR2,ADAM10,AP2A1,ADAM17,IDE,AP3B2
11,BIN1,GGA1,ITPR1,SAR1B,COPB2,PICALM,SEC24C,SNX4,SEC24D,SEC23B,RTN4,AP1G1,RAB1A,HSPA9,AP2B1,MFN2,AP4E1,EIF2S1,GGA3,GGA2,SEC16A,SEC23A,SEC31A,AP4M1,MAPKAPK2,CLU,TMED10,PLCG2,APBA1,MAPK14,COPB1,GORASP1,SAR1A,COPG1,COPE,TMED2,VDAC1,ADAM10,MIA3,APOE,NCSTN,SORL1,SREBF2,SEC24B,SYK,SIGMAR1,SEC24A,PLG,PREB,ARF6,ITPR2,MAP2K3,TMED9,VPS29,BACE1,VPS26A,LRP1,RAB1B,HSPA5,RTN3,ABCA7,COPG2,AP4B1,ECE1,VLDLR,VPS35,ADAM17,SORT1,AP2A1,APBA2,COPA,IDE,OSBP,APP,PSEN1,COPZ1,SNX6,AP4S1,SEC13,AP3B2
12,COPA,SEC24C,RAB1B,COPB2,GGA3,TMED10,MAPK14,MIA3,TMED2,AP4B1,HSPA5,AP2A1,PICALM,SNX4,SEC24B,RTN4,MFN2,AP4M1,SORT1,COPG1,APBA2,AP2B1,SAR1B,GORASP1,SEC23B,NCSTN,SEC23A,ABCA7,ITPR2,SEC13,TMED9,SORL1,AP4E1,APBA1,VPS29,RTN3,VDAC1,ADAM17,SEC24D,COPB1,PLCG2,ARF6,VPS26A,SAR1A,AP1G1,SIGMAR1,CLU,BIN1,HSPA9,SNX6,SEC24A,SEC31A,APOE,APP,VPS35,SYK,SEC16A,ITPR1,COPG2,OSBP,LRP1,MAPKAPK2,COPZ1,MAP2K3,IDE,PLG,GGA2,AP4S1,ADAM10,VLDLR,SREBF2,PSEN1,BACE1,COPE,GGA1,EIF2S1,RAB1A,ECE1,PREB,AP3B2
13,COPE,BIN1,TMED2,GGA2,COPA,GGA1,APBA2,SEC13,SEC16A,SEC31A,NCSTN,TMED9,SEC23A,AP2B1,PSEN1,AP4S1,MAPKAPK2,ADAM10,RTN4,PREB,SEC24B,ITPR1,SEC24A,APOE,ABCA7,SEC23B,SORT1,ITPR2,PLCG2,GORASP1,SORL1,SYK,RTN3,CLU,ARF6,SAR1A,AP1G1,HSPA9,PICALM,SREBF2,APBA1,BACE1,COPZ1,LRP1,OSBP,COPB2,TMED10,MIA3,VPS26A,EIF2S1,RAB1A,MAP2K3,IDE,COPG1,SNX6,HSPA5,MAPK14,VLDLR,SNX4,SEC24D,COPG2,MFN2,RAB1B,AP4E1,SAR1B,VDAC1,AP4B1,GGA3,ADAM17,VPS35,COPB1,SEC24C,AP4M1,VPS29,AP2A1,SIGMAR1,PLG,ECE1,AP3B2,APP
14,COPG1,COPA,ARF6,HSPA9,AP1G1,GGA2,EIF2S1,SEC23B,APBA2,PLCG2,TMED2,AP4E1,MAPKAPK2,SEC24B,SEC24A,BIN1,PICALM,TMED9,ECE1,MAP2K3,GORASP1,SREBF2,SEC16A,COPG2,HSPA5,MFN2,SORT1,TMED10,PREB,SEC31A,VLDLR,VPS26A,SNX6,MIA3,ABCA7,RAB1A,AP4B1,COPB2,ADAM17,OSBP,LRP1,ADAM10,SAR1B,AP4M1,GGA3,SEC23A,SYK,CLU,MAPK14,BACE1,AP4S1,RTN4,RAB1B,VPS29,SIGMAR1,APP,PSEN1,AP2B1,SORL1,SEC24C,APOE,VDAC1,APBA1,COPE,SNX4,SEC13,PLG,IDE,AP2A1,COPZ1,ITPR2,COPB1,ITPR1,NCSTN,SAR1A,SEC24D,RTN3,GGA1,AP3B2,VPS35
15,MAPK14,VLDLR,COPB2,SAR1A,APBA1,COPG2,MIA3,AP1G1,ADAM10,VDAC1,LRP1,TMED9,SNX4,AP4S1,SIGMAR1,COPG1,SEC16A,AP2A1,CLU,SORL1,COPA,SAR1B,RTN3,PSEN1,BACE1,SORT1,MAP2K3,GGA3,PREB,SEC24D,SEC23A,SEC24C,BIN1,AP4E1,ARF6,COPB1,ITPR2,GGA1,ITPR1,GGA2,SEC23B,ABCA7,TMED2,OSBP,SNX6,PLCG2,ECE1,SEC13,RTN4,APP,VPS26A,APBA2,MAPKAPK2,GORASP1,MFN2,VPS29,TMED10,EIF2S1,SREBF2,PICALM,AP4M1,NCSTN,SEC31A,COPZ1,APOE,SEC24A,VPS35,SEC24B,PLG,HSPA9,AP4B1,SYK,RAB1A,AP2B1,HSPA5,COPE,RAB1B,ADAM17,IDE,AP3B2
16,EIF2S1,APBA2,GGA2,SEC16A,MAPK14,HSPA5,PREB,LRP1,SAR1A,ITPR2,SORT1,RTN4,SEC24A,VPS35,AP4B1,ECE1,SEC23A,SEC24D,COPB1,COPG2,TMED10,PLCG2,RAB1A,OSBP,SEC24C,ADAM10,SEC23B,SREBF2,VPS26A,SIGMAR1,SNX6,HSPA9,SYK,SORL1,RTN3,NCSTN,PICALM,VPS29,COPB2,AP2A1,ABCA7,TMED9,AP4E1,RAB1B,AP4S1,COPA,SAR1B,AP4M1,APBA1,SEC24B,COPZ1,GORASP1,APP,MAPKAPK2,APOE,GGA3,ARF6,VDAC1,SEC31A,SNX4,MFN2,MAP2K3,BIN1,COPE,VLDLR,GGA1,AP2B1,IDE,COPG1,AP1G1,MIA3,ADAM17,ITPR1,PSEN1,CLU,BACE1,SEC13,TMED2,AP3B2,PLG
17,SORL1,LRP1,PICALM,RTN4,ECE1,SAR1B,SAR1A,MIA3,SEC16A,SNX6,AP4S1,APOE,COPE,GGA1,PLG,RAB1B,SEC23B,ITPR1,TMED9,COPG1,AP4M1,RTN3,COPB2,BIN1,AP1G1,SREBF2,PSEN1,PREB,ARF6,SEC24D,VPS26A,VPS35,APBA1,SEC24C,SYK,GORASP1,CLU,SEC24B,NCSTN,EIF2S1,COPB1,BACE1,COPG2,ABCA7,APBA2,MAPKAPK2,SNX4,VPS29,MAPK14,ITPR2,SEC31A,GGA2,GGA3,HSPA9,SEC23A,AP2A1,PLCG2,SEC24A,VDAC1,SORT1,SIGMAR1,AP4B1,SEC13,MAP2K3,APP,MFN2,TMED10,OSBP,ADAM10,TMED2,VLDLR,HSPA5,RAB1A,COPZ1,ADAM17,IDE,AP4E1,AP2B1,COPA,AP3B2
18,SEC24C,AP2A1,ARF6,ADAM10,SAR1A,MAPK14,AP4B1,SNX4,COPA,LRP1,SEC16A,SAR1B,PREB,SREBF2,VLDLR,SEC23A,AP2B1,NCSTN,SEC24D,OSBP,RTN3,COPG2,TMED2,VDAC1,VPS35,COPG1,AP4S1,ITPR1,MIA3,APP,COPB2,COPZ1,SIGMAR1,RAB1B,COPB1,BACE1,TMED10,ADAM17,VPS26A,ITPR2,APBA2,RTN4,MAPKAPK2,SEC24A,VPS29,GGA1,SEC23B,AP4E1,HSPA9,CLU,PICALM,SYK,APOE,GGA3,TMED9,SNX6,COPE,SORT1,GORASP1,SEC13,ABCA7,PSEN1,AP1G1,PLCG2,HSPA5,AP4M1,PLG,RAB1A,APBA1,SEC24B,GGA2,SORL1,MAP2K3,MFN2,SEC31A,IDE,EIF2S1,BIN1,ECE1,AP3B2
19,HSPA9,RAB1B,SEC24C,ADAM10,NCSTN,COPA,AP4B1,MAPK14,AP2A1,AP2B1,AP1G1,EIF2S1,APBA1,SIGMAR1,SEC16A,BIN1,TMED10,SNX6,LRP1,SEC23B,SAR1B,SEC24B,RTN4,GORASP1,VPS35,VLDLR,ARF6,TMED2,PREB,AP4S1,HSPA5,VPS26A,AP4M1,SEC24D,SYK,IDE,GGA2,MAPKAPK2,COPG2,MFN2,SEC31A,GGA1,PICALM,OSBP,TMED9,ABCA7,PSEN1,COPG1,COPE,COPB1,VDAC1,AP4E1,PLCG2,MIA3,APBA2,RTN3,PLG,MAP2K3,APP,BACE1,GGA3,SEC24A,ADAM17,SNX4,SEC13,VPS29,ITPR2,APOE,SREBF2,SAR1A,SEC23A,SORT1,CLU,COPZ1,COPB2,RAB1A,ECE1,SORL1,ITPR1,AP3B2
20,SORT1,VPS35,SEC23B,RAB1A,TMED2,TMED9,APBA2,HSPA5,AP1G1,LRP1,APP,MIA3,NCSTN,OSBP,COPB2,GGA1,PLG,EIF2S1,CLU,ECE1,SEC31A,GGA2,RAB1B,BIN1,AP2B1,COPE,SIGMAR1,GORASP1,AP4B1,MAP2K3,GGA3,SNX4,SEC16A,TMED10,SEC24C,SEC24B,AP4S1,SREBF2,ABCA7,SYK,VLDLR,VPS26A,COPG1,ADAM10,PICALM,ARF6,SNX6,MAPKAPK2,PLCG2,APOE,SEC13,PREB,VPS29,RTN3,HSPA9,SEC24D,AP2A1,PSEN1,COPG2,SEC23A,COPB1,SEC24A,IDE,COPA,AP4E1,SAR1A,COPZ1,AP4M1,ITPR2,ITPR1,SORL1,ADAM17,RTN4,SAR1B,BACE1,APBA1,MFN2,MAPK14,VDAC1,AP3B2
21,ITPR1,VPS29,SORL1,LRP1,MFN2,AP4M1,SNX6,VDAC1,TMED9,COPB1,AP1G1,EIF2S1,ADAM10,SEC24D,SEC16A,GGA1,ARF6,APOE,COPG1,ITPR2,SEC24B,RAB1A,SEC24A,SEC23A,PICALM,MAPKAPK2,BACE1,VPS26A,VLDLR,HSPA9,AP2B1,HSPA5,VPS35,BIN1,APBA1,PLG,SNX4,COPZ1,SORT1,MIA3,RAB1B,APBA2,NCSTN,COPG2,PREB,IDE,MAPK14,PLCG2,GGA2,SEC31A,SIGMAR1,RTN4,GORASP1,OSBP,AP4E1,SYK,SREBF2,GGA3,AP4B1,COPB2,SEC13,TMED2,COPA,TMED10,SEC23B,AP4S1,MAP2K3,APP,COPE,RTN3,PSEN1,ADAM17,AP2A1,SEC24C,SAR1B,SAR1A,ABCA7,ECE1,CLU,AP3B2
22,ADAM10,AP1G1,COPG1,TMED2,SEC23A,HSPA5,PLCG2,AP2A1,AP4M1,NCSTN,SEC23B,VLDLR,ITPR2,VPS26A,APP,APOE,SORT1,COPG2,PREB,SREBF2,OSBP,MAPKAPK2,COPA,GGA1,PSEN1,SEC16A,VPS29,TMED10,GORASP1,COPE,RAB1B,VPS35,RTN4,COPZ1,AP4E1,SEC24D,APBA2,MFN2,SYK,MIA3,ARF6,MAPK14,BACE1,SNX4,SAR1A,COPB1,HSPA9,BIN1,SEC24B,SAR1B,ABCA7,RAB1A,ITPR1,LRP1,SEC13,GGA2,IDE,PLG,AP4B1,APBA1,SORL1,COPB2,PICALM,SIGMAR1,SEC24A,EIF2S1,AP4S1,GGA3,RTN3,SEC24C,SNX6,ECE1,CLU,AP2B1,MAP2K3,SEC31A,TMED9,ADAM17,VDAC1,AP3B2
23,RAB1A,SEC23A,SNX6,HSPA5,PSEN1,EIF2S1,COPZ1,AP2A1,COPB2,OSBP,GGA1,SEC24D,VLDLR,CLU,SEC31A,ITPR1,PLCG2,ARF6,AP4S1,ECE1,RAB1B,BIN1,TMED10,VPS26A,SEC13,GGA2,COPG1,ABCA7,COPA,GORASP1,TMED2,SYK,APOE,LRP1,PREB,TMED9,COPB1,VPS35,AP4E1,MFN2,SEC23B,APBA1,SIGMAR1,ADAM10,SAR1B,MAPKAPK2,SORT1,PICALM,BACE1,GGA3,PLG,SORL1,SNX4,APBA2,SEC24B,VDAC1,MAP2K3,APP,SEC24A,ADAM17,SAR1A,COPG2,AP1G1,AP4M1,HSPA9,RTN4,SREBF2,MIA3,COPE,MAPK14,SEC24C,VPS29,AP2B1,RTN3,AP4B1,ITPR2,SEC16A,NCSTN,AP3B2,IDE
24,GGA1,PSEN1,MAPKAPK2,SEC23B,APOE,PICALM,AP4M1,MFN2,SEC23A,SEC24D,CLU,SAR1A,TMED2,COPE,AP4S1,PLG,AP4B1,SAR1B,RAB1B,EIF2S1,AP4E1,SEC16A,COPB1,APBA1,ECE1,SREBF2,PREB,NCSTN,VDAC1,BACE1,VPS35,TMED10,MAPK14,OSBP,COPG2,PLCG2,APP,IDE,ARF6,SEC13,LRP1,GORASP1,HSPA9,COPG1,SIGMAR1,ITPR2,COPB2,HSPA5,GGA2,VLDLR,SEC24B,ADAM17,APBA2,SEC24A,ABCA7,SORT1,SNX6,RTN4,AP2A1,MIA3,TMED9,VPS29,COPA,RTN3,SNX4,SEC31A,ADAM10,SORL1,AP1G1,SEC24C,BIN1,ITPR1,AP2B1,RAB1A,COPZ1,GGA3,VPS26A,MAP2K3,SYK,AP3B2
25,SORT1,PREB,AP1G1,COPA,RAB1A,HSPA9,SEC23A,VPS29,BIN1,SNX4,TMED10,APOE,HSPA5,CLU,APP,GGA3,APBA1,VPS35,SEC24D,MFN2,SEC31A,SNX6,TMED2,COPG2,MIA3,SEC16A,SEC13,RTN3,NCSTN,GGA1,SEC23B,PSEN1,SEC24C,PLCG2,OSBP,EIF2S1,APBA2,COPG1,RAB1B,AP4B1,COPB2,GORASP1,RTN4,ARF6,SEC24A,LRP1,MAP2K3,SEC24B,AP4S1,SREBF2,SAR1A,SYK,AP4E1,TMED9,SAR1B,MAPK14,VPS26A,VLDLR,ITPR1,COPE,SORL1,PICALM,ITPR2,VDAC1,SIGMAR1,IDE,ADAM10,GGA2,COPB1,MAPKAPK2,AP4M1,ECE1,BACE1,ADAM17,ABCA7,PLG,AP2A1,AP2B1,COPZ1,AP3B2
26,SEC31A,SEC23A,ITPR2,ADAM17,SNX6,TMED2,PREB,AP1G1,BIN1,TMED9,OSBP,NCSTN,MFN2,SORL1,ADAM10,APOE,COPZ1,COPG1,SYK,COPB2,RAB1B,APBA1,PLCG2,ITPR1,RTN4,VPS26A,HSPA9,PLG,GGA2,SEC24C,PSEN1,PICALM,COPG2,SIGMAR1,HSPA5,VPS29,SEC24A,RTN3,AP4S1,COPA,ABCA7,COPE,AP4E1,SREBF2,SEC24B,SNX4,AP4M1,AP4B1,LRP1,APBA2,TMED10,VPS35,ARF6,SAR1A,RAB1A,SORT1,VLDLR,MIA3,IDE,VDAC1,GORASP1,SEC24D,COPB1,CLU,APP,SEC23B,MAP2K3,AP2B1,MAPKAPK2,SEC16A,SAR1B,EIF2S1,BACE1,AP2A1,GGA1,GGA3,SEC13,MAPK14,ECE1,AP3B2
27,SEC24D,HSPA5,VPS29,SEC13,COPE,CLU,PLCG2,MAPK14,MAP2K3,EIF2S1,MFN2,SEC23A,ARF6,SEC23B,LRP1,PREB,TMED2,MAPKAPK2,SEC24A,SEC24C,OSBP,APOE,AP4E1,NCSTN,COPB2,TMED10,VPS35,GGA3,AP2A1,ITPR2,VPS26A,GGA1,PSEN1,COPZ1,SREBF2,BACE1,SORL1,AP4S1,SAR1B,SIGMAR1,SNX6,AP2B1,TMED9,SNX4,SEC16A,AP1G1,RAB1A,GGA2,HSPA9,COPG2,SYK,BIN1,RTN3,ADAM10,AP4M1,COPA,ADAM17,RAB1B,AP4B1,COPB1,COPG1,MIA3,VLDLR,ECE1,SAR1A,SEC31A,GORASP1,IDE,ABCA7,SORT1,ITPR1,APBA2,VDAC1,RTN4,PICALM,APBA1,APP,SEC24B,PLG,AP3B2
28,GGA3,ITPR2,ADAM17,RAB1A,APBA2,PLCG2,TMED2,SYK,COPG1,SEC24D,AP4S1,COPZ1,MAPKAPK2,SAR1A,TMED9,OSBP,SEC23B,PICALM,NCSTN,ARF6,BIN1,ABCA7,COPE,SNX6,SNX4,RAB1B,RTN4,GGA1,APOE,MAP2K3,SAR1B,SEC24A,BACE1,SEC24C,VPS29,GGA2,MAPK14,AP2A1,COPB1,AP4M1,SREBF2,RTN3,COPG2,GORASP1,PREB,AP4E1,SEC31A,PLG,SIGMAR1,ADAM10,SORT1,VLDLR,AP1G1,SEC16A,SEC24B,TMED10,HSPA9,LRP1,SEC13,CLU,AP2B1,HSPA5,VPS26A,AP4B1,SEC23A,EIF2S1,COPB2,MFN2,ITPR1,VDAC1,APBA1,MIA3,SORL1,APP,COPA,PSEN1,ECE1,IDE,VPS35,AP3B2
29,SEC24B,VPS29,COPA,COPG1,MFN2,MIA3,NCSTN,GGA1,AP4S1,APBA1,COPB1,AP2B1,SEC16A,COPG2,SEC24C,SNX4,OSBP,GORASP1,SYK,PREB,RTN4,COPE,SEC24A,TMED9,CLU,ADAM10,SREBF2,COPZ1,APP,SEC31A,MAPK14,COPB2,SEC13,HSPA5,APOE,ARF6,AP2A1,SAR1A,SIGMAR1,GGA3,AP4E1,ABCA7,MAPKAPK2,PLCG2,VPS26A,PLG,BACE1,SAR1B,SEC24D,RAB1A,ITPR2,SNX6,LRP1,MAP2K3,AP4B1,ITPR1,BIN1,SORL1,TMED2,VDAC1,VLDLR,IDE,APBA2,EIF2S1,AP1G1,GGA2,RTN3,TMED10,PICALM,SEC23A,SORT1,VPS35,HSPA9,PSEN1,ADAM17,AP4M1,ECE1,RAB1B,SEC23B,AP3B2
