ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
11,VPS26A,SNX4,OSBP,RAB1B,SAR1B,SORT1,PREB,GGA1,SNX6,MAPKAPK2,BIN1,GGA3,EIF2S1,COPG1,HSPA5,AP1G1,RAB1A,APBA2,LRP1,PSEN1,APBA1,RTN4,COPE,TMED9,ARF6,SEC24D,RTN3,COPZ1,AP4E1,MAP2K3,COPB1,SEC24B,AP2B1,PLCG2,AP4B1,APP,MAPK14,ECE1,SEC13,HSPA9,GORASP1,VDAC1,CLU,SORL1,NCSTN,SEC23B,MFN2,ADAM17,COPG2,GGA2,ADAM10,COPB2,SREBF2,BACE1,PLG,ABCA7,ITPR1,COPA,AP4S1,TMED2,PICALM,SEC31A,SYK,SIGMAR1,SEC24C,AP3B2,AP4M1,VPS35,AP2A1,MIA3,SEC23A,VLDLR,SAR1A,IDE,TMED10,SEC24A,APOE,ITPR2,VPS29,SEC16A
12,AP1G1,RTN4,RTN3,NCSTN,AP4S1,COPB1,GGA3,PREB,MAPKAPK2,COPG1,BIN1,SEC31A,SNX6,RAB1A,HSPA9,PICALM,VPS35,VDAC1,SEC24D,SYK,SEC24B,COPA,ECE1,PLG,SNX4,APBA2,GGA1,CLU,APBA1,TMED10,TMED9,MAP2K3,MFN2,COPE,GGA2,SORL1,SREBF2,BACE1,ARF6,SEC23B,ABCA7,MAPK14,LRP1,HSPA5,RAB1B,EIF2S1,VPS29,SEC24A,AP4B1,PSEN1,SEC16A,AP4E1,SAR1B,SIGMAR1,COPG2,PLCG2,COPB2,ADAM10,ADAM17,IDE,AP2B1,COPZ1,VPS26A,APP,ITPR1,VLDLR,AP2A1,SEC23A,GORASP1,ITPR2,OSBP,SAR1A,TMED2,MIA3,AP4M1,SORT1,AP3B2,SEC24C,APOE,SEC13
13,GGA1,COPG1,MAPKAPK2,APBA1,SEC24D,PREB,SEC24B,SORT1,RTN4,BACE1,RTN3,SNX4,MAP2K3,SEC13,SYK,AP1G1,MAPK14,CLU,COPB2,SEC31A,COPG2,PLCG2,COPB1,VDAC1,IDE,SEC24A,MFN2,ARF6,VPS26A,COPZ1,EIF2S1,SORL1,ADAM17,RAB1B,PICALM,HSPA5,PLG,SAR1A,ABCA7,AP4E1,BIN1,LRP1,SEC16A,SNX6,GORASP1,APBA2,TMED9,RAB1A,SAR1B,SEC23B,AP4S1,VPS29,COPA,ECE1,OSBP,APP,GGA3,SIGMAR1,HSPA9,AP4B1,SEC24C,COPE,GGA2,VLDLR,NCSTN,AP2B1,SREBF2,VPS35,ITPR1,PSEN1,ADAM10,SEC23A,AP2A1,MIA3,AP3B2,AP4M1,ITPR2,TMED2,TMED10,APOE
14,HSPA5,COPE,VPS35,SYK,APBA1,RAB1A,COPG1,COPZ1,SEC23B,GGA2,AP4S1,BIN1,COPB1,ARF6,SNX4,SORT1,SREBF2,BACE1,RTN4,NCSTN,PICALM,AP2B1,ADAM17,RAB1B,AP1G1,VPS26A,GGA1,MAPKAPK2,LRP1,SAR1B,RTN3,APBA2,AP4E1,COPG2,GORASP1,ITPR1,AP2A1,AP4B1,COPA,TMED9,PSEN1,SEC31A,TMED10,SNX6,GGA3,HSPA9,ECE1,SEC13,VDAC1,SEC24C,PREB,AP3B2,ITPR2,APP,IDE,PLG,SAR1A,OSBP,PLCG2,MAP2K3,MAPK14,ABCA7,VLDLR,EIF2S1,SEC24B,COPB2,MFN2,SEC23A,SEC24D,SEC24A,CLU,SIGMAR1,TMED2,VPS29,ADAM10,SORL1,AP4M1,MIA3,SEC16A,APOE
15,TMED9,COPA,MAPKAPK2,PREB,MAPK14,GGA3,AP2B1,VPS35,APBA2,ARF6,GGA1,BIN1,COPG1,MAP2K3,RTN4,ADAM17,RAB1A,COPE,SEC13,PICALM,SNX6,VPS26A,IDE,AP4E1,SEC24B,RAB1B,RTN3,VDAC1,COPZ1,SEC24D,SYK,COPG2,AP2A1,COPB2,SEC31A,GGA2,BACE1,ECE1,PLCG2,AP1G1,PLG,GORASP1,PSEN1,SNX4,SORT1,NCSTN,LRP1,SAR1B,SORL1,APBA1,CLU,SEC24C,SAR1A,SIGMAR1,ABCA7,MFN2,COPB1,AP3B2,AP4S1,HSPA9,SEC23B,SREBF2,TMED2,OSBP,ITPR1,MIA3,EIF2S1,ADAM10,AP4B1,AP4M1,VLDLR,TMED10,HSPA5,SEC24A,APP,APOE,ITPR2,VPS29,SEC23A,SEC16A
16,NCSTN,SORL1,VDAC1,COPG2,MAPKAPK2,COPB2,COPG1,ARF6,MFN2,ADAM17,PREB,VPS35,PLCG2,AP2B1,SYK,COPZ1,SNX6,ABCA7,LRP1,AP4S1,SAR1B,TMED10,TMED9,HSPA5,EIF2S1,MAP2K3,APBA1,ECE1,SNX4,COPA,SEC24B,RTN4,SREBF2,SORT1,APBA2,COPE,HSPA9,IDE,AP4B1,CLU,AP2A1,PLG,GGA3,BIN1,GGA2,GGA1,RTN3,PSEN1,APP,SEC24D,SEC31A,SEC24C,AP1G1,SAR1A,MAPK14,MIA3,SEC16A,ADAM10,PICALM,COPB1,AP3B2,SIGMAR1,SEC24A,VLDLR,VPS26A,BACE1,AP4E1,SEC13,ITPR2,SEC23A,TMED2,RAB1A,RAB1B,GORASP1,AP4M1,OSBP,APOE,VPS29,SEC23B,ITPR1
17,GGA1,AP4S1,SEC31A,HSPA5,AP1G1,GGA3,SREBF2,SEC24D,EIF2S1,MAPKAPK2,RTN3,RTN4,COPB1,SORT1,COPE,GGA2,VDAC1,ARF6,CLU,SYK,APBA1,SNX4,SAR1B,SEC23B,MAP2K3,COPA,HSPA9,SORL1,BACE1,TMED9,APBA2,RAB1A,AP4B1,COPG2,ABCA7,IDE,MAPK14,NCSTN,RAB1B,BIN1,COPB2,LRP1,OSBP,COPZ1,GORASP1,ADAM10,PICALM,TMED10,SAR1A,ECE1,COPG1,PREB,SEC13,VPS26A,SNX6,MFN2,VPS29,APP,SEC23A,MIA3,SEC24A,ADAM17,SEC24C,AP3B2,SEC24B,PLCG2,AP4E1,AP4M1,VPS35,SIGMAR1,ITPR1,AP2A1,AP2B1,SEC16A,PSEN1,ITPR2,PLG,VLDLR,APOE,TMED2
18,COPA,COPB2,HSPA5,COPG1,ADAM17,SEC24D,NCSTN,RTN3,SNX6,PREB,ABCA7,OSBP,CLU,VDAC1,RTN4,GGA1,MAPKAPK2,BIN1,COPB1,MFN2,SORL1,AP2B1,SEC31A,SEC24B,BACE1,MAP2K3,APBA2,GGA3,PLCG2,SYK,EIF2S1,AP3B2,TMED10,SEC23B,AP4S1,ARF6,GGA2,COPE,AP4E1,VPS35,PLG,GORASP1,SEC24A,VPS26A,APP,SEC13,SEC16A,ITPR1,TMED9,APBA1,ADAM10,PICALM,SREBF2,HSPA9,SORT1,VLDLR,VPS29,RAB1A,ECE1,AP4B1,LRP1,IDE,PSEN1,SNX4,SAR1B,RAB1B,MAPK14,COPG2,SEC24C,COPZ1,MIA3,SEC23A,ITPR2,AP4M1,APOE,TMED2,SIGMAR1,SAR1A,AP1G1,AP2A1
19,TMED10,TMED9,SREBF2,RAB1A,COPG2,RTN4,RTN3,SAR1A,MAPKAPK2,PLCG2,NCSTN,HSPA5,BIN1,COPG1,EIF2S1,VPS35,COPA,AP4E1,PREB,MFN2,SORT1,APP,SAR1B,APBA2,SIGMAR1,RAB1B,GGA1,SEC31A,ARF6,GGA3,MAPK14,VDAC1,SYK,SEC24D,SEC23B,SEC24B,COPE,PICALM,GGA2,AP2A1,IDE,ADAM17,MAP2K3,ABCA7,COPB1,COPZ1,PSEN1,CLU,AP1G1,AP2B1,PLG,SORL1,SNX6,SEC13,AP4S1,SNX4,BACE1,OSBP,SEC24C,COPB2,VPS26A,LRP1,GORASP1,MIA3,SEC16A,VPS29,APBA1,ECE1,HSPA9,SEC24A,VLDLR,ITPR2,ADAM10,APOE,ITPR1,TMED2,AP4B1,SEC23A,AP3B2,AP4M1
20,GGA2,COPA,HSPA5,AP2B1,VPS35,TMED9,MFN2,HSPA9,COPE,RAB1A,SYK,COPG2,SORL1,GGA1,AP2A1,PREB,GGA3,COPZ1,BIN1,SNX6,ADAM17,AP3B2,GORASP1,SEC24B,SORT1,SIGMAR1,SREBF2,VDAC1,MAPKAPK2,COPG1,COPB2,BACE1,APBA2,SEC23B,SEC23A,RTN3,AP4S1,NCSTN,AP4E1,COPB1,MIA3,SEC24D,APBA1,SNX4,RTN4,PLG,VPS26A,RAB1B,CLU,PLCG2,APP,PICALM,ECE1,SEC13,SAR1A,AP1G1,ADAM10,LRP1,EIF2S1,TMED10,ITPR1,IDE,AP4B1,ARF6,SEC24A,SEC16A,SEC24C,TMED2,MAP2K3,SAR1B,PSEN1,MAPK14,ABCA7,ITPR2,SEC31A,OSBP,VLDLR,AP4M1,VPS29,APOE
21,ARF6,RAB1A,GGA2,COPE,MAPKAPK2,AP4E1,PREB,SEC31A,HSPA5,GGA1,APBA2,RTN3,RTN4,MAPK14,COPB1,EIF2S1,SEC23B,VPS29,AP4S1,SYK,BIN1,AP4B1,GGA3,APBA1,PSEN1,SNX6,SNX4,VPS35,PLCG2,COPZ1,SEC24C,SEC24B,COPB2,AP2A1,COPG1,IDE,MFN2,SORT1,ADAM10,CLU,PICALM,SREBF2,SAR1B,COPG2,COPA,LRP1,RAB1B,VLDLR,AP2B1,SEC24A,TMED9,SORL1,NCSTN,ADAM17,MAP2K3,MIA3,AP1G1,ABCA7,TMED10,VPS26A,GORASP1,AP3B2,ECE1,VDAC1,BACE1,SEC13,SEC23A,OSBP,TMED2,HSPA9,ITPR1,APP,SAR1A,SEC24D,ITPR2,PLG,SEC16A,SIGMAR1,APOE,AP4M1
22,PICALM,HSPA9,PREB,MAPKAPK2,COPE,MAP2K3,RTN3,PLCG2,GGA2,MAPK14,AP4E1,TMED10,COPA,COPG2,AP1G1,RTN4,IDE,RAB1A,AP4S1,HSPA5,EIF2S1,SREBF2,APBA2,LRP1,TMED9,RAB1B,BACE1,BIN1,SEC31A,SEC24A,SEC24D,SEC13,GGA1,ARF6,COPB1,AP4B1,SORT1,GGA3,SNX4,COPZ1,GORASP1,COPB2,AP2B1,NCSTN,SAR1B,SYK,VPS26A,PSEN1,COPG1,SEC23B,SNX6,ECE1,AP2A1,ADAM17,MFN2,APBA1,CLU,ITPR1,SEC23A,ADAM10,SEC24B,VPS35,SEC24C,AP3B2,SEC16A,ITPR2,PLG,SORL1,VLDLR,MIA3,SAR1A,ABCA7,SIGMAR1,TMED2,AP4M1,OSBP,APP,APOE,VPS29,VDAC1
23,LRP1,HSPA5,AP3B2,COPA,SEC31A,ECE1,SNX4,EIF2S1,RTN3,MAPKAPK2,ABCA7,VPS26A,PREB,ARF6,GGA1,RTN4,BIN1,SORT1,SYK,SEC23B,AP4S1,TMED9,SNX6,ITPR1,MFN2,PLCG2,VDAC1,SEC13,VPS29,GORASP1,SREBF2,SEC24D,BACE1,AP1G1,APBA1,VPS35,COPB1,COPG1,SORL1,SEC24B,COPZ1,COPG2,RAB1B,APBA2,AP2B1,PSEN1,AP4B1,COPB2,HSPA9,COPE,NCSTN,AP4E1,MAP2K3,PICALM,RAB1A,SEC24C,MAPK14,GGA2,SIGMAR1,SEC24A,IDE,SAR1B,AP2A1,CLU,TMED10,SEC16A,ADAM17,AP4M1,TMED2,PLG,SAR1A,ITPR2,MIA3,OSBP,ADAM10,GGA3,APP,VLDLR,SEC23A,APOE
24,RAB1A,ADAM17,COPB2,HSPA5,MAPK14,SORT1,VPS26A,SNX6,BIN1,SEC24A,COPE,ARF6,MFN2,AP1G1,SAR1B,SEC31A,VDAC1,TMED9,COPZ1,PICALM,ADAM10,COPG1,AP4B1,EIF2S1,PLCG2,VPS35,SEC24D,PREB,AP2B1,SEC13,LRP1,SYK,MAPKAPK2,SEC24B,BACE1,MAP2K3,RAB1B,SREBF2,APBA1,IDE,COPA,COPB1,NCSTN,AP2A1,ECE1,PLG,GGA1,RTN3,AP4E1,PSEN1,SEC23B,APP,ABCA7,APBA2,SEC24C,TMED10,GGA2,GGA3,AP4S1,SEC16A,SORL1,OSBP,TMED2,SEC23A,CLU,COPG2,VPS29,SIGMAR1,SNX4,HSPA9,SAR1A,RTN4,AP3B2,MIA3,ITPR1,APOE,AP4M1,GORASP1,ITPR2,VLDLR
25,NCSTN,SEC24D,AP3B2,VPS35,SEC24A,MAPKAPK2,BACE1,AP2A1,AP1G1,ARF6,TMED9,ADAM10,APBA2,PSEN1,GGA1,PICALM,PLCG2,VDAC1,COPB2,RAB1A,COPA,BIN1,SEC31A,CLU,HSPA5,AP4E1,GGA3,SEC23B,GGA2,SEC13,AP2B1,COPG1,APBA1,EIF2S1,SYK,VPS26A,SORL1,SNX6,RTN4,MAP2K3,SEC24B,ADAM17,MAPK14,PREB,COPZ1,VLDLR,AP4B1,MFN2,SAR1B,GORASP1,LRP1,COPB1,RTN3,COPE,AP4S1,SAR1A,SREBF2,RAB1B,ECE1,APP,SNX4,HSPA9,MIA3,SEC24C,TMED10,COPG2,SIGMAR1,IDE,TMED2,AP4M1,ABCA7,ITPR2,OSBP,ITPR1,SEC16A,PLG,VPS29,SEC23A,APOE,SORT1
26,AP3B2,SORT1,EIF2S1,BIN1,MFN2,SEC13,COPE,IDE,VPS35,RTN3,AP2B1,COPG2,SEC31A,SEC24B,SYK,SNX4,GGA2,GGA1,APBA1,MAPK14,MAP2K3,RTN4,COPZ1,CLU,TMED9,BACE1,PLG,AP4S1,APBA2,MAPKAPK2,SORL1,VDAC1,NCSTN,ARF6,PREB,GORASP1,AP2A1,SEC23B,AP1G1,COPA,SNX6,GGA3,SEC24A,AP4B1,COPB1,SREBF2,AP4E1,ABCA7,SEC24D,ECE1,COPB2,MIA3,RAB1A,COPG1,RAB1B,PLCG2,PICALM,LRP1,SEC24C,VLDLR,SAR1B,ADAM17,ITPR2,APP,AP4M1,VPS26A,PSEN1,ITPR1,ADAM10,VPS29,TMED2,SAR1A,SIGMAR1,HSPA5,TMED10,OSBP,SEC23A,APOE,HSPA9,SEC16A
27,HSPA5,SYK,VPS35,SIGMAR1,GGA1,SEC31A,AP2B1,VDAC1,AP4S1,PREB,AP1G1,AP2A1,ARF6,ADAM17,SNX6,COPA,COPE,ABCA7,APBA1,COPZ1,APBA2,TMED9,GGA2,SREBF2,SEC24A,SEC24B,AP4B1,TMED10,PICALM,RAB1A,VPS26A,SORT1,COPG1,PSEN1,EIF2S1,BACE1,RTN4,AP4E1,COPG2,GGA3,MAPKAPK2,MAP2K3,RAB1B,COPB1,SEC23A,SNX4,MAPK14,ITPR1,RTN3,SEC24C,SEC23B,IDE,HSPA9,PLCG2,CLU,GORASP1,APP,SEC13,BIN1,AP3B2,ADAM10,SORL1,SEC16A,COPB2,ECE1,SAR1A,MFN2,ITPR2,PLG,VLDLR,LRP1,SEC24D,AP4M1,MIA3,SAR1B,NCSTN,OSBP,TMED2,VPS29,APOE
28,COPG1,AP4S1,COPB2,AP2A1,PLG,BACE1,COPZ1,COPB1,AP2B1,EIF2S1,COPE,GGA1,RTN3,SEC24B,IDE,COPA,ADAM17,SREBF2,ARF6,MAPKAPK2,HSPA5,PREB,MAPK14,MAP2K3,SEC24A,SEC24D,ABCA7,APBA1,BIN1,VDAC1,SORT1,SNX6,RAB1B,SEC23B,NCSTN,SEC31A,SORL1,RTN4,TMED9,AP1G1,GGA3,PICALM,ITPR1,AP3B2,OSBP,AP4E1,HSPA9,TMED10,RAB1A,VPS35,MFN2,LRP1,SEC13,PLCG2,APBA2,ECE1,SAR1B,VPS26A,COPG2,SYK,SIGMAR1,SEC24C,PSEN1,CLU,APP,ITPR2,GORASP1,AP4B1,SNX4,SEC16A,GGA2,AP4M1,VLDLR,ADAM10,VPS29,TMED2,APOE,MIA3,SEC23A,SAR1A
29,SAR1B,GGA1,SORT1,SEC13,SORL1,CLU,SNX6,BIN1,GORASP1,SEC24B,RTN3,APBA1,MAPK14,HSPA5,COPE,AP1G1,RTN4,COPZ1,APBA2,NCSTN,VDAC1,ARF6,RAB1B,GGA3,AP2A1,SREBF2,VPS26A,MAPKAPK2,SEC23B,SEC24D,COPG1,RAB1A,TMED10,TMED9,LRP1,SYK,COPB2,SNX4,ABCA7,SEC24A,MAP2K3,COPG2,SIGMAR1,PREB,ADAM17,COPB1,BACE1,AP4S1,OSBP,COPA,VPS35,APP,IDE,EIF2S1,ADAM10,AP4E1,SEC23A,AP2B1,SEC16A,ITPR1,AP4M1,HSPA9,AP4B1,PLCG2,PICALM,GGA2,VPS29,ECE1,SEC31A,SEC24C,PLG,VLDLR,MFN2,TMED2,AP3B2,ITPR2,SAR1A,MIA3,PSEN1,APOE
