ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,APBA1,VPS35,PLCG2,SYK,MAPKAPK2,RAB1B,AP2A1,GGA1,SORL1,SEC16A,SNX4,ARF6,TMED2,SEC23A,PICALM,TMED10,HSPA5,BIN1,COPG1,MIA3,GGA2,RAB1A,CLU,ITPR2,SEC13,SORT1,NCSTN,RTN4,ECE1,ADAM10,ITPR1,AP4E1,SAR1A,IDE,LRP1,SEC24A,AP2B1,SAR1B,MFN2,PREB,ADAM17,COPZ1,MAP2K3,SEC31A,VPS29,SREBF2,VDAC1,TMED9,AP4B1,APP,PSEN1,APOE,GORASP1,PLG,OSBP,HSPA9,GGA3,RTN3,MAPK14,SEC23B,SEC24D,COPE,COPA,AP1G1,SEC24C,AP4M1,SNX6,BACE1,SIGMAR1,EIF2S1,COPB2,ABCA7,VPS26A,COPG2,AP3B2,AP4S1,SEC24B,VLDLR,APBA2,COPB1
11,SAR1B,AP2B1,SORL1,SEC24C,TMED10,TMED2,PICALM,COPB1,SNX6,VDAC1,ECE1,MIA3,SEC24D,CLU,ADAM17,LRP1,MFN2,VPS29,PLCG2,SYK,SORT1,VPS35,GGA3,PLG,MAP2K3,SEC31A,COPA,SEC13,COPZ1,AP4E1,NCSTN,ABCA7,COPB2,ARF6,SEC24A,BIN1,BACE1,AP4M1,TMED9,COPG2,COPG1,RTN4,GGA1,HSPA5,ADAM10,ITPR1,ITPR2,SIGMAR1,APP,SEC16A,APBA1,AP1G1,GORASP1,EIF2S1,VPS26A,PSEN1,OSBP,COPE,MAPKAPK2,MAPK14,AP4S1,SEC23A,APOE,SREBF2,RAB1B,RTN3,AP3B2,APBA2,PREB,VLDLR,HSPA9,SNX4,AP2A1,SEC23B,SEC24B,SAR1A,GGA2,AP4B1,RAB1A,IDE
12,AP2A1,APBA1,ITPR1,COPE,SEC23A,TMED2,HSPA5,GGA1,RTN4,GGA3,ECE1,VPS29,TMED9,ADAM17,VDAC1,ADAM10,NCSTN,COPA,EIF2S1,SEC23B,SORT1,SORL1,ARF6,COPZ1,BACE1,RAB1B,SNX4,AP4S1,VPS35,MAP2K3,ITPR2,AP2B1,CLU,APOE,AP4E1,SEC16A,TMED10,VPS26A,COPG1,RTN3,IDE,COPB1,SEC13,OSBP,MIA3,SAR1A,APBA2,PSEN1,SAR1B,SEC31A,PICALM,SEC24B,COPB2,PLG,AP3B2,COPG2,SEC24A,SREBF2,VLDLR,SNX6,LRP1,SEC24D,GORASP1,PLCG2,SEC24C,GGA2,MAPKAPK2,HSPA9,APP,AP1G1,ABCA7,AP4B1,RAB1A,PREB,MAPK14,SIGMAR1,MFN2,SYK,AP4M1,BIN1
13,TMED9,GGA3,RAB1A,COPB1,EIF2S1,CLU,MAPK14,TMED2,AP3B2,TMED10,IDE,SORL1,VPS26A,SNX6,BIN1,AP4E1,ITPR2,AP1G1,APBA2,MFN2,ECE1,LRP1,PSEN1,VPS35,COPE,SEC23A,SAR1B,HSPA9,ITPR1,GGA2,COPB2,AP2B1,SEC24D,APP,ADAM10,PLCG2,APBA1,ADAM17,SEC16A,BACE1,COPZ1,VLDLR,SEC13,AP4S1,NCSTN,SEC31A,SYK,MAP2K3,AP4B1,SEC24A,RTN3,SIGMAR1,ARF6,COPG2,COPG1,VPS29,MIA3,SEC23B,GORASP1,PREB,SEC24B,SREBF2,COPA,PLG,SNX4,PICALM,ABCA7,SAR1A,VDAC1,SORT1,AP2A1,APOE,RTN4,HSPA5,OSBP,MAPKAPK2,SEC24C,AP4M1,GGA1,RAB1B
14,HSPA5,RAB1A,COPZ1,MIA3,SEC31A,MAP2K3,SEC24D,HSPA9,GGA3,AP4E1,APOE,SEC23B,ITPR1,EIF2S1,GGA2,COPA,VPS29,PREB,ECE1,PLCG2,VPS35,GGA1,PLG,APBA1,ITPR2,RAB1B,CLU,COPB1,SEC16A,AP1G1,TMED10,ARF6,GORASP1,SNX6,SEC23A,IDE,SAR1A,RTN4,AP4S1,RTN3,ADAM10,SORT1,ADAM17,AP2A1,LRP1,AP4B1,SORL1,OSBP,COPE,SEC13,SIGMAR1,MAPKAPK2,BIN1,VPS26A,BACE1,SYK,APBA2,PICALM,VLDLR,PSEN1,SEC24C,ABCA7,AP2B1,VDAC1,COPG2,COPG1,TMED9,SAR1B,SEC24A,AP4M1,AP3B2,MAPK14,MFN2,SNX4,TMED2,SREBF2,APP,COPB2,SEC24B,NCSTN
15,CLU,GGA3,TMED10,BIN1,MFN2,VPS29,MAPK14,SORL1,ADAM10,SEC24A,AP2B1,MAP2K3,AP4E1,SEC23A,SAR1B,ITPR2,MIA3,ADAM17,AP4S1,APBA1,SEC16A,SREBF2,PREB,APOE,LRP1,COPB1,RAB1B,HSPA5,VPS26A,GORASP1,RTN3,PLG,AP4B1,TMED2,VDAC1,IDE,SEC31A,RAB1A,TMED9,COPA,SEC13,OSBP,ITPR1,PLCG2,COPG2,COPG1,SNX4,VPS35,SIGMAR1,APBA2,EIF2S1,SYK,COPB2,ARF6,RTN4,BACE1,SEC24D,SORT1,SNX6,NCSTN,AP2A1,GGA1,PICALM,COPE,APP,SAR1A,GGA2,ECE1,MAPKAPK2,SEC23B,PSEN1,SEC24B,AP1G1,COPZ1,HSPA9,ABCA7,AP3B2,VLDLR,SEC24C,AP4M1
16,HSPA5,BIN1,COPE,COPB2,SAR1B,ECE1,MFN2,SEC16A,AP1G1,SEC13,SAR1A,SEC23A,SEC31A,VPS26A,SNX4,AP2B1,GGA1,AP4E1,TMED9,VDAC1,MAP2K3,AP4S1,COPA,ITPR2,PLCG2,ADAM10,SREBF2,ADAM17,RTN4,GGA3,COPZ1,OSBP,MAPK14,HSPA9,COPG1,EIF2S1,PICALM,VPS35,PLG,SYK,MIA3,SORT1,MAPKAPK2,GORASP1,TMED10,RAB1B,LRP1,ITPR1,PSEN1,SNX6,COPG2,GGA2,SIGMAR1,APP,APBA2,RTN3,PREB,AP3B2,SORL1,APOE,VLDLR,COPB1,BACE1,CLU,NCSTN,ABCA7,IDE,AP4B1,SEC23B,SEC24D,SEC24C,APBA1,ARF6,RAB1A,VPS29,AP4M1,SEC24A,TMED2,SEC24B,AP2A1
17,SEC31A,COPB2,SNX4,AP1G1,TMED2,AP2A1,ADAM17,COPB1,ARF6,MIA3,APBA1,TMED9,ITPR1,ADAM10,SEC16A,SORL1,ECE1,SIGMAR1,SYK,VDAC1,HSPA5,PLCG2,GGA3,NCSTN,SORT1,APBA2,GGA2,SEC24A,SEC24C,VPS26A,TMED10,LRP1,SAR1A,IDE,GGA1,RTN4,AP4B1,APOE,COPE,MAPKAPK2,AP4S1,APP,MAPK14,EIF2S1,VPS29,CLU,SEC23A,VPS35,HSPA9,ITPR2,RTN3,SNX6,SEC24B,OSBP,PICALM,AP4E1,SAR1B,AP2B1,RAB1B,BIN1,COPG2,MFN2,ABCA7,AP3B2,BACE1,PLG,PREB,SEC13,RAB1A,COPA,COPG1,PSEN1,AP4M1,COPZ1,VLDLR,GORASP1,SEC24D,MAP2K3,SEC23B,SREBF2
18,LRP1,RTN4,EIF2S1,COPB2,HSPA9,MFN2,MIA3,APBA1,SEC24D,VPS35,SAR1A,RAB1B,APBA2,VPS26A,OSBP,ITPR2,AP2A1,SEC16A,SEC31A,PREB,GGA2,TMED9,CLU,TMED2,SYK,RTN3,SAR1B,GGA3,PLCG2,MAPKAPK2,SREBF2,AP1G1,VPS29,SORL1,ECE1,MAPK14,SEC23A,AP2B1,APOE,BACE1,SEC23B,BIN1,ITPR1,IDE,COPA,COPZ1,SORT1,PSEN1,MAP2K3,SEC24A,PICALM,SEC24C,ADAM10,SNX6,SEC13,AP4S1,APP,SIGMAR1,COPE,AP4E1,HSPA5,AP3B2,COPG2,SEC24B,COPG1,VLDLR,PLG,SNX4,ADAM17,ABCA7,GORASP1,RAB1A,GGA1,TMED10,AP4B1,VDAC1,COPB1,AP4M1,NCSTN,ARF6
19,LRP1,SYK,GGA3,HSPA5,OSBP,ITPR1,SEC24A,COPB2,SAR1B,VPS35,PICALM,COPG1,RAB1B,COPZ1,ADAM10,VPS29,VPS26A,TMED10,AP4E1,GGA2,VDAC1,EIF2S1,RTN3,SNX6,AP2A1,IDE,RAB1A,ARF6,PLCG2,APBA2,GORASP1,MAP2K3,AP4B1,CLU,SORT1,AP2B1,COPE,HSPA9,COPB1,COPG2,APOE,ADAM17,SEC23B,ECE1,SEC13,SAR1A,PREB,GGA1,NCSTN,SREBF2,AP4S1,MFN2,SORL1,MIA3,SEC31A,SEC24D,ITPR2,APP,COPA,ABCA7,TMED2,SEC16A,SEC24C,PSEN1,SEC23A,AP4M1,BIN1,MAPKAPK2,TMED9,MAPK14,SNX4,SEC24B,APBA1,AP1G1,VLDLR,SIGMAR1,PLG,RTN4,AP3B2,BACE1
20,SORL1,CLU,ADAM10,HSPA5,VDAC1,ARF6,AP2B1,COPB2,TMED10,COPA,COPG1,GORASP1,SORT1,PREB,COPG2,NCSTN,COPB1,ECE1,SNX4,IDE,ITPR1,RAB1A,ADAM17,PICALM,BACE1,GGA2,AP4B1,SEC24C,MIA3,SEC24A,SEC16A,AP4S1,APP,TMED2,LRP1,AP4M1,SEC23A,RAB1B,PSEN1,AP1G1,MAPKAPK2,COPZ1,TMED9,MFN2,VPS26A,GGA1,MAP2K3,SAR1A,SNX6,SAR1B,SEC24B,COPE,AP4E1,EIF2S1,RTN4,APBA2,ITPR2,RTN3,ABCA7,SEC23B,GGA3,SYK,SEC24D,PLCG2,HSPA9,SREBF2,AP3B2,APOE,BIN1,APBA1,PLG,VLDLR,AP2A1,VPS29,SEC13,SEC31A,SIGMAR1,MAPK14,OSBP,VPS35
21,APBA2,GGA3,AP4M1,SEC24C,APOE,TMED10,PLCG2,ECE1,SYK,BIN1,SNX6,ADAM17,SEC13,COPA,COPB2,AP3B2,SEC31A,VPS26A,SEC24A,RAB1A,VDAC1,HSPA9,CLU,SORT1,GORASP1,OSBP,PLG,GGA2,MIA3,PSEN1,COPZ1,SEC23A,ADAM10,MAPK14,AP1G1,HSPA5,COPE,LRP1,MAP2K3,SAR1B,SNX4,EIF2S1,ARF6,SIGMAR1,APBA1,SORL1,RTN3,SEC24D,PREB,ITPR2,AP4E1,IDE,COPG2,COPG1,SEC23B,TMED2,AP2B1,SREBF2,MFN2,SAR1A,GGA1,APP,VPS35,AP4B1,VPS29,COPB1,ITPR1,PICALM,NCSTN,SEC24B,BACE1,SEC16A,RTN4,VLDLR,AP2A1,ABCA7,MAPKAPK2,TMED9,AP4S1,RAB1B
22,NCSTN,ADAM17,AP4E1,VPS26A,AP1G1,SAR1B,SNX4,BIN1,GGA3,SEC23B,SEC24A,COPG1,TMED2,ECE1,AP4S1,APBA2,AP2B1,COPG2,MFN2,APOE,EIF2S1,MAPK14,GGA2,PICALM,SEC23A,COPB1,AP2A1,SORT1,SORL1,MIA3,ARF6,SEC16A,SAR1A,SYK,MAPKAPK2,SNX6,VPS35,SIGMAR1,APBA1,TMED9,PLG,COPB2,RAB1A,COPA,SREBF2,CLU,GGA1,PSEN1,OSBP,ITPR1,COPZ1,HSPA5,RTN3,COPE,AP3B2,HSPA9,VLDLR,RTN4,SEC24D,VPS29,PREB,MAP2K3,LRP1,PLCG2,SEC31A,SEC24C,ITPR2,GORASP1,AP4B1,IDE,BACE1,TMED10,APP,VDAC1,RAB1B,ADAM10,SEC24B,ABCA7,SEC13,AP4M1
23,SNX6,PREB,RTN4,PLCG2,ECE1,MIA3,COPZ1,LRP1,GORASP1,TMED9,MAP2K3,SEC31A,RTN3,COPB1,HSPA5,COPE,NCSTN,AP4E1,ITPR2,HSPA9,GGA3,CLU,SYK,APBA1,SORT1,COPA,MAPKAPK2,ARF6,SEC24D,BACE1,SEC13,EIF2S1,APBA2,SNX4,SEC24A,PICALM,ITPR1,RAB1B,SEC24B,ADAM10,SEC16A,COPB2,APP,GGA1,SIGMAR1,SORL1,AP4M1,AP4S1,APOE,VDAC1,BIN1,ADAM17,SEC23A,SAR1A,COPG2,MAPK14,GGA2,ABCA7,AP4B1,IDE,TMED10,VPS35,COPG1,AP2B1,TMED2,MFN2,SREBF2,SAR1B,RAB1A,AP1G1,SEC23B,OSBP,PLG,VPS26A,VPS29,VLDLR,SEC24C,PSEN1,AP3B2,AP2A1
24,TMED9,TMED2,SNX6,SEC24A,HSPA5,SNX4,APBA2,LRP1,NCSTN,ARF6,EIF2S1,TMED10,SEC24C,SORT1,VPS26A,ABCA7,MIA3,GGA1,SORL1,MAPKAPK2,PLCG2,ADAM17,BACE1,HSPA9,BIN1,COPA,COPE,MAPK14,ITPR2,COPZ1,IDE,COPB1,VDAC1,CLU,SEC24D,SEC16A,RTN3,AP1G1,ECE1,VPS35,RAB1A,MAP2K3,APP,SEC31A,OSBP,SYK,SAR1B,AP4E1,COPG1,RAB1B,GORASP1,AP4M1,AP4B1,PLG,APOE,SEC13,COPG2,RTN4,GGA2,SIGMAR1,MFN2,ITPR1,SEC23B,AP4S1,AP2A1,APBA1,PICALM,PREB,SREBF2,VLDLR,GGA3,AP2B1,SAR1A,SEC24B,ADAM10,PSEN1,VPS29,AP3B2,SEC23A,COPB2
25,BIN1,ADAM10,COPE,COPB2,SEC24C,LRP1,CLU,BACE1,SAR1A,SAR1B,SORT1,VPS35,SEC13,PREB,GORASP1,GGA1,AP1G1,SYK,SNX4,RAB1A,SIGMAR1,AP2B1,OSBP,VPS26A,MIA3,SEC24A,APBA1,HSPA9,PLG,SEC31A,SEC24D,RTN3,APBA2,COPA,RTN4,GGA3,NCSTN,ECE1,MAPK14,MFN2,ARF6,SNX6,AP4B1,MAP2K3,IDE,VDAC1,PLCG2,TMED9,PICALM,ITPR1,HSPA5,GGA2,AP3B2,RAB1B,ADAM17,TMED10,TMED2,SEC23B,VPS29,SORL1,COPZ1,COPG1,AP4S1,PSEN1,AP2A1,APOE,AP4E1,APP,SEC16A,COPG2,MAPKAPK2,ABCA7,SEC23A,SREBF2,COPB1,VLDLR,EIF2S1,AP4M1,ITPR2,SEC24B
26,RAB1B,GGA2,SEC23A,SNX4,HSPA9,TMED10,SAR1B,MAPKAPK2,ECE1,SEC24B,MFN2,SEC13,COPG1,SORL1,PREB,TMED2,PICALM,PLCG2,VPS26A,RAB1A,SEC16A,EIF2S1,COPZ1,SNX6,COPB2,AP1G1,GORASP1,SEC24A,RTN3,VDAC1,MIA3,RTN4,SEC23B,COPE,ADAM10,APBA1,APBA2,SORT1,COPB1,AP2B1,ITPR1,SEC31A,MAPK14,OSBP,ITPR2,SIGMAR1,CLU,GGA3,TMED9,PLG,SYK,APP,BIN1,HSPA5,AP4B1,AP4M1,AP4S1,SEC24C,SEC24D,PSEN1,ARF6,ADAM17,IDE,SREBF2,COPA,COPG2,ABCA7,NCSTN,GGA1,AP2A1,APOE,VPS29,SAR1A,LRP1,MAP2K3,AP3B2,VPS35,VLDLR,BACE1,AP4E1
27,VPS29,VPS26A,PLCG2,MAPK14,RAB1A,ITPR2,HSPA9,MFN2,PICALM,COPB2,VDAC1,AP4E1,SEC13,MIA3,SNX4,RTN4,RTN3,AP4B1,SEC24A,MAP2K3,ADAM10,TMED9,SYK,COPG2,COPG1,PLG,NCSTN,ADAM17,IDE,COPB1,ECE1,SIGMAR1,COPE,SORL1,SEC24D,SEC23B,SNX6,GGA3,ITPR1,AP1G1,TMED2,SORT1,OSBP,HSPA5,APBA2,AP2A1,SEC16A,SAR1A,APBA1,CLU,LRP1,MAPKAPK2,AP2B1,ABCA7,VPS35,SEC24B,GGA2,SEC24C,SEC23A,EIF2S1,PSEN1,BIN1,GORASP1,COPA,AP3B2,COPZ1,APP,BACE1,APOE,RAB1B,VLDLR,AP4M1,SREBF2,SAR1B,PREB,TMED10,AP4S1,SEC31A,ARF6,GGA1
28,AP4E1,MAP2K3,SEC16A,COPA,PREB,TMED2,SNX6,OSBP,AP2B1,SORL1,ECE1,MIA3,LRP1,SAR1B,NCSTN,SEC31A,SYK,TMED10,MAPK14,AP4S1,COPZ1,VPS35,SEC24D,AP4B1,HSPA9,AP3B2,ITPR1,GORASP1,GGA1,HSPA5,SEC13,RAB1B,APP,SORT1,APBA1,MFN2,SEC23A,SAR1A,VLDLR,AP2A1,APOE,VPS29,COPG2,COPG1,EIF2S1,APBA2,ARF6,VPS26A,IDE,GGA3,COPE,TMED9,ABCA7,SIGMAR1,SEC24A,COPB1,ADAM10,PSEN1,MAPKAPK2,RTN4,RAB1A,SREBF2,GGA2,BIN1,BACE1,SEC23B,CLU,PLCG2,SNX4,ITPR2,PLG,PICALM,SEC24C,SEC24B,AP1G1,RTN3,AP4M1,ADAM17,COPB2,VDAC1
29,SAR1B,SEC24C,AP2B1,BIN1,ITPR2,ECE1,BACE1,VPS29,SIGMAR1,SORL1,ADAM10,APP,GGA1,RTN4,VPS26A,COPA,EIF2S1,PREB,MAP2K3,AP4E1,SNX4,CLU,OSBP,MAPKAPK2,GGA2,AP1G1,APBA2,SORT1,SAR1A,RTN3,APOE,MIA3,RAB1A,SEC24A,SNX6,SEC13,MAPK14,COPE,VDAC1,AP3B2,TMED10,TMED9,HSPA9,HSPA5,LRP1,COPZ1,RAB1B,SEC31A,SYK,PLCG2,PICALM,COPB2,MFN2,VPS35,ITPR1,NCSTN,SEC16A,COPB1,GGA3,SREBF2,PLG,SEC24B,ADAM17,IDE,ABCA7,APBA1,SEC23B,PSEN1,AP4S1,AP4M1,SEC23A,GORASP1,AP2A1,AP4B1,TMED2,COPG2,COPG1,ARF6,SEC24D,VLDLR
