ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,VPS35,COPG1,PSEN1,SEC16A,VLDLR,SEC31A,SEC24B,SAR1A,IDE,AP4M1,APBA2,SIGMAR1,VDAC1,ARF6,BIN1,COPB2,SEC24A,SNX4,COPZ1,MAPK14,ECE1,COPB1,ITPR2,COPE,COPA,AP3B2,SEC23A,RAB1B,MIA3,SNX6,SEC24D,PREB,PICALM,EIF2S1,GGA3,SEC23B,PLCG2,APP,VPS29,BACE1,SORL1,TMED9,MAPKAPK2,VPS26A,PLG,RTN4,OSBP,ADAM17,APOE,SYK,AP4S1,MAP2K3,MFN2,GGA2,GORASP1,ABCA7,AP4E1,CLU,TMED2,RTN3,ADAM10,COPG2,TMED10,HSPA9,AP2A1,SEC24C,NCSTN,SORT1,LRP1,AP1G1,GGA1,SAR1B,SEC13,SREBF2,APBA1,AP4B1,HSPA5,RAB1A,ITPR1,AP2B1
11,MIA3,GGA3,SIGMAR1,RTN3,ADAM17,VPS35,OSBP,PLCG2,SEC16A,ITPR2,HSPA9,SAR1B,APP,COPB2,COPZ1,SYK,SEC31A,GGA2,BACE1,PICALM,PSEN1,SORL1,COPA,SEC24D,SORT1,ADAM10,AP4E1,AP1G1,PREB,AP4S1,EIF2S1,GORASP1,GGA1,RAB1B,APBA1,ARF6,AP3B2,TMED9,SAR1A,BIN1,COPG1,SEC24B,AP4M1,RTN4,VPS26A,SNX6,APBA2,ABCA7,ECE1,MAPK14,COPG2,SEC24A,COPE,COPB1,VLDLR,PLG,MAPKAPK2,NCSTN,HSPA5,SNX4,TMED10,MAP2K3,TMED2,LRP1,SREBF2,VPS29,SEC23B,AP4B1,SEC13,SEC23A,IDE,ITPR1,VDAC1,AP2A1,SEC24C,MFN2,CLU,AP2B1,APOE,RAB1A
12,EIF2S1,APBA2,RAB1B,COPG1,ECE1,IDE,SIGMAR1,SEC16A,GGA3,TMED10,PLG,PREB,BACE1,SEC24A,COPB1,VPS29,TMED2,COPA,SAR1A,SEC24B,OSBP,SEC31A,SNX6,COPZ1,SNX4,ITPR1,SEC24D,MFN2,PSEN1,PLCG2,COPG2,RTN3,GGA1,COPE,RTN4,GORASP1,PICALM,AP1G1,GGA2,VDAC1,ADAM17,VPS26A,AP4M1,ADAM10,BIN1,SEC23A,AP3B2,HSPA9,MAPKAPK2,CLU,ARF6,SREBF2,COPB2,VPS35,MIA3,SORT1,NCSTN,SEC13,SYK,SEC23B,MAPK14,LRP1,TMED9,AP4E1,ABCA7,AP4S1,VLDLR,APP,MAP2K3,HSPA5,SAR1B,AP2B1,SEC24C,SORL1,APOE,APBA1,AP4B1,ITPR2,AP2A1,RAB1A
13,OSBP,AP4S1,GGA2,ECE1,SREBF2,PREB,SEC23A,AP4M1,EIF2S1,LRP1,SAR1A,APP,SEC24D,SEC24A,GGA1,MAPKAPK2,RAB1B,VPS26A,ARF6,BIN1,SAR1B,COPB2,SNX4,SEC16A,VPS35,APOE,AP1G1,COPG1,MAPK14,PLCG2,SYK,RTN3,MIA3,TMED9,TMED10,COPA,GGA3,AP3B2,VPS29,COPG2,COPB1,AP4E1,COPE,VLDLR,PICALM,VDAC1,ITPR2,SORL1,ABCA7,MFN2,COPZ1,APBA2,NCSTN,SEC24B,SIGMAR1,BACE1,SEC23B,IDE,SNX6,ITPR1,PLG,PSEN1,TMED2,MAP2K3,GORASP1,RTN4,SEC31A,HSPA9,APBA1,ADAM17,AP2A1,SORT1,CLU,ADAM10,SEC13,RAB1A,SEC24C,HSPA5,AP2B1,AP4B1
14,SIGMAR1,PREB,AP4M1,COPZ1,ARF6,SAR1A,EIF2S1,SEC23B,BIN1,ITPR2,COPG1,VDAC1,SORL1,COPB1,RAB1B,VPS35,HSPA9,MIA3,ECE1,MAP2K3,COPA,SYK,TMED9,SEC24B,NCSTN,MAPK14,VPS26A,AP1G1,RTN4,OSBP,ADAM17,AP4B1,SNX6,APBA2,AP3B2,GGA3,SEC16A,COPB2,PICALM,SNX4,APOE,SEC23A,GGA2,ADAM10,AP4S1,SEC24D,COPE,SEC31A,AP4E1,APBA1,RTN3,SAR1B,TMED10,SREBF2,SEC24C,PLCG2,SEC13,PSEN1,LRP1,APP,MAPKAPK2,SEC24A,VPS29,PLG,GORASP1,GGA1,ITPR1,BACE1,IDE,RAB1A,CLU,VLDLR,TMED2,MFN2,COPG2,SORT1,HSPA5,AP2A1,ABCA7,AP2B1
15,BIN1,CLU,SAR1B,AP4S1,ADAM17,APOE,SYK,IDE,MAP2K3,SNX4,COPB1,COPA,VPS26A,PREB,SEC24D,RTN4,ITPR2,TMED2,TMED9,LRP1,GORASP1,TMED10,APP,AP1G1,RAB1B,COPG1,AP4M1,APBA1,GGA1,SEC13,SREBF2,PLG,SEC23B,PLCG2,MFN2,VPS35,SORT1,AP4E1,PICALM,OSBP,BACE1,MIA3,ECE1,SEC24A,COPZ1,VPS29,SEC16A,NCSTN,MAPKAPK2,SORL1,PSEN1,COPE,GGA3,MAPK14,VDAC1,AP3B2,ARF6,GGA2,SEC23A,SEC31A,ABCA7,EIF2S1,APBA2,SEC24B,AP2A1,HSPA9,SNX6,HSPA5,AP4B1,VLDLR,SAR1A,COPB2,RTN3,SEC24C,COPG2,ITPR1,RAB1A,SIGMAR1,ADAM10,AP2B1
16,MAPKAPK2,PSEN1,APP,COPA,PLCG2,SEC31A,COPZ1,NCSTN,SORL1,RAB1A,GGA3,TMED9,APBA2,IDE,VLDLR,ARF6,APBA1,ABCA7,BIN1,ADAM17,SEC16A,VDAC1,APOE,ECE1,SEC24B,MIA3,ITPR1,SNX4,AP3B2,SAR1B,AP4M1,BACE1,GGA2,VPS35,PREB,SREBF2,COPE,TMED10,COPB1,GORASP1,PLG,SEC13,LRP1,SAR1A,AP1G1,GGA1,AP4S1,AP4E1,COPB2,AP4B1,RTN3,PICALM,RTN4,OSBP,SEC24A,ADAM10,TMED2,COPG1,COPG2,SIGMAR1,CLU,MAPK14,RAB1B,VPS29,ITPR2,SEC23B,SNX6,SYK,SEC24D,SEC23A,MFN2,MAP2K3,HSPA9,EIF2S1,SORT1,SEC24C,AP2B1,HSPA5,VPS26A,AP2A1
17,APOE,OSBP,SEC16A,VPS29,ADAM17,SEC24A,COPB2,ADAM10,COPZ1,RTN4,SNX6,APBA1,MAP2K3,APP,RTN3,COPE,PLCG2,TMED10,SREBF2,GORASP1,COPB1,COPA,GGA3,TMED2,MAPK14,VPS26A,PICALM,NCSTN,VDAC1,MAPKAPK2,SEC31A,COPG2,ARF6,COPG1,AP4B1,AP3B2,SYK,SORT1,AP4M1,EIF2S1,SAR1A,PLG,SEC24D,AP4E1,AP2A1,GGA1,ITPR2,IDE,ECE1,BACE1,APBA2,MFN2,SEC23A,MIA3,SNX4,GGA2,AP4S1,HSPA9,AP1G1,PSEN1,SEC24B,BIN1,VLDLR,SEC13,LRP1,TMED9,SORL1,PREB,RAB1A,ITPR1,CLU,ABCA7,SAR1B,SEC24C,HSPA5,VPS35,SEC23B,SIGMAR1,AP2B1,RAB1B
18,ARF6,NCSTN,SEC16A,APOE,COPZ1,AP4S1,MIA3,COPB2,BACE1,HSPA9,SNX4,SYK,APBA1,COPA,AP3B2,GGA1,SEC23A,OSBP,TMED9,MAP2K3,TMED10,IDE,RTN4,AP4M1,MAPKAPK2,RTN3,SIGMAR1,AP4E1,COPG1,GORASP1,MAPK14,VPS26A,SEC13,PICALM,VLDLR,AP1G1,ADAM17,GGA3,SAR1B,SNX6,EIF2S1,SEC24D,VDAC1,RAB1B,COPB1,APP,GGA2,PLCG2,TMED2,SEC24C,SAR1A,ITPR2,PSEN1,ADAM10,BIN1,ABCA7,SEC24B,CLU,AP4B1,ECE1,SORL1,COPG2,COPE,SREBF2,VPS35,PREB,ITPR1,MFN2,LRP1,HSPA5,SEC23B,VPS29,SEC24A,SEC31A,PLG,AP2B1,APBA2,AP2A1,SORT1,RAB1A
19,MIA3,ARF6,RTN4,ECE1,SIGMAR1,APOE,NCSTN,ADAM10,SREBF2,PLCG2,SEC24B,GORASP1,AP4M1,SNX6,TMED10,ITPR1,SAR1A,GGA3,RTN3,COPG2,PLG,LRP1,TMED2,SEC23A,APP,COPB2,PICALM,RAB1B,AP3B2,OSBP,SAR1B,VPS35,EIF2S1,BIN1,VPS26A,SEC16A,AP1G1,MAP2K3,VDAC1,COPA,PSEN1,TMED9,MAPK14,PREB,ADAM17,BACE1,COPZ1,ITPR2,SNX4,COPB1,SEC31A,GGA2,SORL1,SYK,SEC24A,HSPA9,APBA2,COPG1,COPE,APBA1,SEC23B,AP4S1,VPS29,SEC13,AP4E1,VLDLR,SEC24C,IDE,MFN2,HSPA5,MAPKAPK2,ABCA7,AP4B1,SORT1,AP2A1,GGA1,CLU,AP2B1,SEC24D,RAB1A
20,APBA2,SREBF2,ADAM17,VPS29,GGA1,PLG,COPZ1,SORL1,HSPA9,SEC13,SAR1B,GGA2,ADAM10,COPB1,MFN2,PSEN1,RTN3,MAP2K3,LRP1,ECE1,SEC23B,ARF6,EIF2S1,SYK,BIN1,VPS26A,COPB2,APOE,SEC24D,TMED2,SEC31A,PICALM,MAPKAPK2,AP1G1,SAR1A,SEC16A,AP4M1,SIGMAR1,SNX6,RAB1B,GGA3,OSBP,MAPK14,NCSTN,PLCG2,APBA1,IDE,ITPR2,AP3B2,BACE1,AP4S1,GORASP1,SEC23A,SNX4,MIA3,TMED9,COPE,RTN4,APP,VDAC1,COPA,SEC24B,CLU,PREB,VLDLR,COPG2,ABCA7,TMED10,SEC24A,VPS35,AP4E1,ITPR1,HSPA5,COPG1,AP2A1,SEC24C,RAB1A,AP2B1,SORT1,AP4B1
21,NCSTN,APBA1,VDAC1,AP4S1,BIN1,COPG1,AP4M1,ITPR2,SEC24B,SNX6,SEC24D,ARF6,SNX4,OSBP,COPB2,COPA,GORASP1,AP1G1,ADAM17,SYK,RAB1B,MFN2,EIF2S1,LRP1,TMED9,APP,PREB,GGA3,SEC24A,SEC23A,SREBF2,GGA1,SEC16A,MIA3,COPE,AP3B2,SAR1A,COPB1,VPS26A,MAPKAPK2,GGA2,ECE1,VPS29,PSEN1,APBA2,RTN3,RTN4,AP4E1,SIGMAR1,VLDLR,SEC13,SORL1,IDE,MAPK14,AP2A1,SEC31A,PICALM,COPG2,MAP2K3,SAR1B,ADAM10,ABCA7,HSPA9,PLCG2,CLU,ITPR1,PLG,VPS35,SORT1,BACE1,COPZ1,SEC23B,APOE,TMED10,AP2B1,AP4B1,HSPA5,TMED2,SEC24C,RAB1A
22,AP4M1,VPS29,PSEN1,GGA2,ADAM17,GORASP1,ARF6,ECE1,BIN1,MFN2,SORL1,AP1G1,SEC16A,COPG2,TMED2,RTN4,SREBF2,ADAM10,VPS26A,RTN3,SEC13,SAR1A,MAP2K3,SNX6,SAR1B,SEC23B,EIF2S1,APBA1,APBA2,NCSTN,COPA,BACE1,VDAC1,VLDLR,AP3B2,SYK,OSBP,COPG1,MAPK14,TMED9,PICALM,PREB,SEC31A,SEC24B,HSPA9,AP4S1,COPE,ITPR2,AP4E1,COPZ1,RAB1B,APOE,PLG,PLCG2,IDE,SEC24A,MAPKAPK2,GGA1,APP,SIGMAR1,LRP1,SEC24D,COPB2,VPS35,ITPR1,RAB1A,SNX4,SEC23A,HSPA5,MIA3,ABCA7,COPB1,AP2B1,CLU,TMED10,AP2A1,SEC24C,AP4B1,SORT1,GGA3
23,AP3B2,AP4S1,AP4E1,PLCG2,LRP1,COPG1,COPA,COPE,BACE1,SORT1,ADAM10,GORASP1,MFN2,AP4M1,EIF2S1,ECE1,NCSTN,SNX4,VLDLR,PICALM,PSEN1,TMED9,APOE,PREB,TMED2,RTN3,COPG2,ADAM17,HSPA9,COPZ1,VDAC1,MAPKAPK2,RTN4,COPB2,VPS26A,TMED10,COPB1,AP1G1,SYK,SAR1B,APP,SAR1A,GGA3,APBA1,MAP2K3,SEC24A,GGA1,SEC24B,MIA3,ARF6,OSBP,IDE,MAPK14,SEC16A,SEC31A,SORL1,GGA2,ITPR2,RAB1B,VPS29,BIN1,SREBF2,SEC24D,APBA2,SNX6,SEC13,VPS35,SIGMAR1,ABCA7,PLG,AP4B1,CLU,SEC23A,ITPR1,HSPA5,SEC23B,AP2B1,RAB1A,AP2A1,SEC24C
24,SEC31A,COPE,AP4B1,RTN3,RAB1B,COPA,MAPKAPK2,SAR1B,ADAM17,GGA3,ITPR2,SEC23A,TMED10,SREBF2,SEC24D,VPS29,SEC24A,SIGMAR1,IDE,COPB1,SEC13,HSPA9,NCSTN,COPZ1,SEC16A,BIN1,SORL1,AP1G1,MAP2K3,BACE1,ARF6,MIA3,PLG,PREB,VPS26A,VLDLR,PICALM,ADAM10,TMED9,VDAC1,ABCA7,APBA1,AP3B2,RTN4,AP4M1,OSBP,APBA2,SNX6,COPB2,SAR1A,GORASP1,PLCG2,EIF2S1,AP4S1,SNX4,TMED2,AP4E1,MAPK14,SEC23B,ECE1,CLU,LRP1,SYK,MFN2,SEC24B,COPG2,GGA2,ITPR1,COPG1,VPS35,HSPA5,PSEN1,GGA1,AP2A1,SORT1,APP,RAB1A,APOE,SEC24C,AP2B1
25,SEC24A,SEC31A,APBA1,COPG1,SORL1,TMED10,SNX4,SYK,BACE1,HSPA9,COPG2,ITPR2,TMED2,AP4E1,GGA2,EIF2S1,BIN1,GORASP1,LRP1,NCSTN,PLCG2,SREBF2,COPA,COPE,RAB1B,OSBP,MAP2K3,PREB,VDAC1,ADAM17,SAR1B,VLDLR,ABCA7,MAPKAPK2,ADAM10,SEC24B,PSEN1,GGA1,SNX6,VPS26A,MAPK14,MIA3,SEC16A,SEC23A,COPB1,SIGMAR1,SAR1A,RTN4,AP1G1,TMED9,COPZ1,COPB2,IDE,PLG,ARF6,AP4M1,APBA2,AP3B2,APP,GGA3,APOE,AP4B1,ECE1,CLU,VPS29,SEC24D,RTN3,SEC23B,SEC24C,VPS35,AP2A1,PICALM,SORT1,AP4S1,RAB1A,ITPR1,MFN2,HSPA5,SEC13,AP2B1
26,SEC16A,VPS29,APOE,IDE,SAR1A,TMED2,COPB1,ADAM10,AP1G1,APBA1,SEC24D,NCSTN,MAPKAPK2,SEC23A,MIA3,SORL1,VPS26A,PICALM,VDAC1,SEC23B,HSPA9,VLDLR,ARF6,VPS35,COPG1,GGA3,TMED9,MAP2K3,COPE,COPZ1,MAPK14,PSEN1,RAB1B,BIN1,PLG,PREB,EIF2S1,SYK,AP3B2,COPB2,SEC24A,SNX4,ADAM17,TMED10,COPA,ECE1,ABCA7,SEC31A,PLCG2,ITPR1,OSBP,AP4E1,SEC24C,ITPR2,COPG2,BACE1,APP,SEC24B,SREBF2,AP4S1,AP4M1,RTN3,RTN4,SAR1B,LRP1,GGA2,SIGMAR1,APBA2,AP2B1,SEC13,GORASP1,HSPA5,AP4B1,CLU,SORT1,MFN2,AP2A1,RAB1A,GGA1,SNX6
27,TMED10,SEC24C,PICALM,AP4S1,RAB1B,COPA,EIF2S1,ARF6,AP1G1,MFN2,PREB,SREBF2,ADAM17,COPG1,COPG2,COPE,BACE1,SNX4,SAR1B,SIGMAR1,BIN1,ADAM10,SORT1,SEC23B,AP4B1,AP4M1,VPS26A,VPS29,SEC24D,AP4E1,APBA1,SEC16A,SORL1,ITPR2,SEC24B,MIA3,ITPR1,MAP2K3,CLU,PSEN1,MAPKAPK2,SEC31A,GORASP1,SEC24A,NCSTN,SYK,COPB1,COPZ1,TMED2,TMED9,IDE,OSBP,VDAC1,APP,RTN3,RTN4,GGA3,MAPK14,PLCG2,ECE1,GGA2,APBA2,AP3B2,PLG,GGA1,APOE,HSPA9,SAR1A,ABCA7,VPS35,SNX6,LRP1,SEC13,VLDLR,SEC23A,COPB2,AP2A1,AP2B1,HSPA5,RAB1A
28,COPG1,MIA3,PLG,IDE,MAPKAPK2,MAP2K3,MFN2,COPB2,PLCG2,APBA1,COPB1,PREB,RAB1B,NCSTN,COPZ1,SEC31A,BIN1,AP4S1,AP2A1,ABCA7,COPE,SNX4,ADAM10,SREBF2,BACE1,AP4E1,SNX6,ITPR2,AP1G1,SEC23B,PICALM,SEC24B,COPA,MAPK14,SEC24A,ADAM17,SAR1A,SORL1,RTN4,EIF2S1,SEC24D,AP4B1,GORASP1,GGA2,RTN3,GGA3,TMED10,PSEN1,TMED2,VPS35,ITPR1,TMED9,SEC16A,SORT1,SIGMAR1,VPS29,AP4M1,GGA1,APBA2,LRP1,VDAC1,RAB1A,HSPA9,SAR1B,ARF6,SEC24C,SEC13,SYK,AP3B2,APP,APOE,SEC23A,VLDLR,CLU,ECE1,OSBP,COPG2,VPS26A,AP2B1,HSPA5
29,APP,EIF2S1,APBA1,COPG1,AP1G1,SEC31A,ITPR1,BACE1,ADAM10,SEC23B,OSBP,HSPA9,SNX4,VPS26A,RTN4,MAPK14,TMED9,IDE,RAB1B,COPB1,SYK,TMED2,LRP1,VPS29,APBA2,PLG,SEC24A,AP4S1,COPZ1,PICALM,SREBF2,PLCG2,PREB,NCSTN,VLDLR,MFN2,MAPKAPK2,COPA,GGA3,SIGMAR1,ARF6,ABCA7,SAR1B,SEC16A,GGA2,SAR1A,RTN3,ADAM17,ECE1,APOE,SEC24D,BIN1,AP4M1,COPB2,AP4E1,CLU,SORL1,SNX6,VDAC1,PSEN1,SEC23A,GORASP1,SEC13,SEC24B,AP2A1,COPE,MIA3,ITPR2,RAB1A,MAP2K3,TMED10,COPG2,SEC24C,VPS35,AP4B1,HSPA5,AP3B2,SORT1,GGA1,AP2B1
