ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,ITPR2,SNX6,VPS35,RTN4,SORT1,SORL1,AP2B1,MFN2,GORASP1,VPS26A,GGA2,VPS29,ADAM17,ITPR1,HSPA5,SEC23A,NCSTN,SAR1A,VDAC1,GGA3,SAR1B,BACE1,PSEN1,GGA1,MAPK14,RAB1A,SEC13,MIA3,RTN3,HSPA9,RAB1B,TMED2,SEC31A,EIF2S1,TMED9,OSBP,BIN1,PLG,IDE,ABCA7,SEC24B,SEC24D,MAPKAPK2,PICALM,TMED10,AP2A1,COPA,PLCG2,AP3B2,SEC23B,AP4B1,COPG1,AP4S1,LRP1,SNX4,SEC24C,SEC24A,PREB,ARF6,COPB1,ECE1,SIGMAR1,AP1G1,MAP2K3,APP,AP4E1,SYK,APOE,SEC16A,SREBF2,APBA1,AP4M1,CLU,COPE,ADAM10,COPG2,COPZ1,VLDLR,APBA2,COPB2
11,VPS35,SAR1B,SNX4,AP1G1,PICALM,GGA3,COPB1,AP3B2,VDAC1,COPB2,VPS29,ARF6,MAPK14,SNX6,ITPR2,SAR1A,RAB1A,MAP2K3,APP,LRP1,ADAM10,TMED2,ITPR1,BIN1,SEC23B,SEC24D,COPG2,RAB1B,SEC24A,SEC24B,AP2B1,APBA1,PSEN1,TMED9,TMED10,COPG1,ECE1,AP4S1,SORL1,NCSTN,SEC31A,GORASP1,HSPA5,COPA,SIGMAR1,BACE1,SEC24C,SEC23A,MFN2,OSBP,AP2A1,PLCG2,AP4B1,ABCA7,GGA2,COPE,VPS26A,SREBF2,GGA1,APOE,APBA2,MIA3,PLG,MAPKAPK2,VLDLR,IDE,RTN4,COPZ1,AP4E1,SYK,SEC16A,CLU,RTN3,ADAM17,EIF2S1,HSPA9,PREB,SEC13,AP4M1,SORT1
12,VPS29,RTN4,SEC31A,SEC24B,AP3B2,COPG1,COPB1,ADAM10,AP1G1,GGA1,SORL1,SEC24D,MAPK14,SIGMAR1,MAP2K3,RAB1A,APP,IDE,MAPKAPK2,MFN2,PLG,GGA3,LRP1,GGA2,SEC24C,RTN3,VPS26A,COPB2,BIN1,PSEN1,VPS35,CLU,AP2B1,PICALM,NCSTN,SEC13,GORASP1,EIF2S1,PREB,RAB1B,TMED2,BACE1,VDAC1,ITPR1,HSPA9,SREBF2,APOE,ECE1,SORT1,PLCG2,OSBP,SEC23B,SAR1A,AP4B1,SNX4,TMED10,SEC23A,ABCA7,AP2A1,SEC24A,SNX6,COPA,COPZ1,HSPA5,AP4M1,ITPR2,MIA3,SAR1B,AP4S1,SYK,TMED9,COPE,AP4E1,SEC16A,APBA2,APBA1,ARF6,ADAM17,COPG2,VLDLR
13,CLU,MAPKAPK2,SAR1B,AP2A1,MAPK14,SNX6,SEC24A,SORL1,ABCA7,VPS29,TMED2,COPG2,COPG1,TMED9,SORT1,COPB1,ITPR2,COPZ1,GORASP1,PSEN1,NCSTN,GGA1,IDE,MAP2K3,EIF2S1,RTN3,AP3B2,HSPA9,SAR1A,GGA3,LRP1,MFN2,COPB2,PICALM,AP4B1,PLCG2,PLG,SEC24B,BACE1,ITPR1,APBA1,ADAM10,TMED10,AP1G1,SIGMAR1,ADAM17,SNX4,VPS35,BIN1,HSPA5,SEC23B,VDAC1,COPA,MIA3,OSBP,SEC24C,SYK,PREB,AP4M1,SEC31A,VPS26A,COPE,SEC16A,RAB1B,APOE,AP4E1,APP,SREBF2,ARF6,GGA2,APBA2,AP2B1,RTN4,SEC24D,ECE1,AP4S1,RAB1A,SEC13,SEC23A,VLDLR
14,ADAM10,ITPR2,SNX6,COPB2,CLU,MFN2,APBA1,EIF2S1,LRP1,SEC24B,SAR1A,APP,BIN1,AP3B2,SNX4,GGA1,SEC23B,GORASP1,NCSTN,APBA2,APOE,SEC13,TMED10,TMED9,RAB1A,AP2A1,MAPK14,RTN3,SEC24A,TMED2,MAPKAPK2,COPG2,PREB,ABCA7,PSEN1,SEC24D,GGA2,MIA3,SORT1,RAB1B,COPA,SEC16A,AP1G1,VDAC1,OSBP,ITPR1,BACE1,VPS26A,VPS35,RTN4,IDE,COPB1,SEC31A,HSPA9,PLG,SREBF2,SAR1B,HSPA5,COPG1,ADAM17,PICALM,MAP2K3,PLCG2,SEC23A,SYK,AP4M1,SIGMAR1,SORL1,AP4S1,AP2B1,AP4B1,AP4E1,COPE,VPS29,GGA3,COPZ1,VLDLR,ARF6,ECE1,SEC24C
15,AP2B1,IDE,SEC24C,GGA2,MIA3,EIF2S1,MAPKAPK2,RAB1A,GORASP1,ITPR2,PICALM,SEC16A,HSPA5,PLG,LRP1,ECE1,MAPK14,APBA2,SEC23B,PREB,NCSTN,SREBF2,SEC23A,HSPA9,ABCA7,SAR1B,BACE1,RTN4,SEC31A,SNX4,APBA1,COPB2,COPA,VPS35,GGA3,RTN3,RAB1B,VDAC1,VPS29,BIN1,AP2A1,SEC24D,PSEN1,MFN2,OSBP,CLU,COPZ1,APP,AP4E1,AP3B2,ITPR1,VPS26A,ADAM10,COPG2,COPG1,SORT1,TMED2,TMED10,AP1G1,COPE,GGA1,SEC24B,SIGMAR1,AP4M1,TMED9,SAR1A,SYK,MAP2K3,SEC13,PLCG2,SORL1,SEC24A,ARF6,AP4S1,COPB1,VLDLR,AP4B1,APOE,SNX6,ADAM17
16,AP1G1,SNX4,MIA3,SEC24B,SEC23A,RAB1B,SORT1,SEC24C,COPG2,COPB2,TMED9,SNX6,ADAM10,GGA1,GGA3,SEC24D,PREB,VPS35,SREBF2,MAPKAPK2,COPE,SAR1A,AP2A1,HSPA5,MFN2,ABCA7,SEC24A,BACE1,TMED10,SORL1,PICALM,HSPA9,EIF2S1,SEC23B,COPB1,ARF6,GORASP1,TMED2,GGA2,SEC16A,RTN4,APBA1,CLU,PSEN1,ECE1,ADAM17,APP,COPA,MAPK14,OSBP,RTN3,APOE,NCSTN,VDAC1,AP4E1,ITPR1,IDE,AP3B2,AP2B1,RAB1A,PLG,VPS26A,SYK,COPZ1,AP4B1,PLCG2,SIGMAR1,VPS29,SEC31A,MAP2K3,APBA2,SAR1B,BIN1,SEC13,ITPR2,VLDLR,AP4S1,AP4M1,LRP1,COPG1
17,PICALM,AP1G1,BIN1,SAR1B,ADAM10,SORL1,SEC24C,SIGMAR1,MAP2K3,AP2B1,COPZ1,COPE,SEC23A,COPB1,COPA,COPG1,SORT1,GGA1,SEC16A,TMED2,TMED10,GGA3,COPG2,AP3B2,MIA3,APBA2,TMED9,PREB,SYK,MAPK14,PSEN1,NCSTN,SNX6,APP,SREBF2,SEC23B,IDE,OSBP,MAPKAPK2,HSPA9,LRP1,AP2A1,ECE1,BACE1,SEC31A,SEC13,ITPR1,AP4E1,RAB1A,SEC24B,AP4M1,PLG,SEC24A,AP4S1,GORASP1,CLU,AP4B1,PLCG2,SEC24D,GGA2,SAR1A,RAB1B,COPB2,VDAC1,ITPR2,VPS35,MFN2,VPS26A,ARF6,SNX4,RTN3,VPS29,HSPA5,ADAM17,APOE,APBA1,RTN4,VLDLR,EIF2S1,ABCA7
18,RTN4,MAPK14,RTN3,SEC24C,APOE,VDAC1,RAB1A,ITPR1,HSPA9,APP,VPS29,RAB1B,MAP2K3,MIA3,SEC13,TMED10,COPG1,TMED2,COPA,VPS26A,HSPA5,VPS35,APBA2,PLG,NCSTN,BIN1,COPB2,SREBF2,ABCA7,SEC24A,SNX6,SEC16A,PREB,COPB1,BACE1,ITPR2,AP2B1,AP3B2,AP4M1,SORT1,PSEN1,GGA3,SORL1,GGA1,AP4S1,APBA1,SAR1B,SEC31A,ADAM10,IDE,COPZ1,SEC23B,COPG2,GORASP1,GGA2,LRP1,CLU,MAPKAPK2,SIGMAR1,SEC24B,SNX4,MFN2,AP4E1,COPE,PICALM,SAR1A,OSBP,ECE1,AP2A1,SEC24D,AP1G1,ARF6,SYK,ADAM17,VLDLR,SEC23A,AP4B1,PLCG2,EIF2S1,TMED9
19,VDAC1,HSPA9,RAB1A,GGA3,AP2A1,COPG2,MAPK14,AP3B2,SAR1A,COPG1,OSBP,SORT1,SREBF2,MFN2,COPB1,MAPKAPK2,SEC13,COPA,BIN1,PLCG2,NCSTN,MIA3,HSPA5,GORASP1,PREB,SAR1B,APBA1,GGA2,VPS29,COPE,ADAM10,APOE,CLU,SEC31A,SNX6,RAB1B,ITPR2,BACE1,IDE,RTN3,SEC24D,VPS35,ITPR1,GGA1,EIF2S1,COPB2,SEC24A,AP1G1,TMED9,APBA2,AP4S1,TMED10,ARF6,SORL1,APP,PLG,PICALM,SEC23A,AP4B1,SEC23B,MAP2K3,ADAM17,AP4M1,SIGMAR1,VLDLR,AP2B1,RTN4,SYK,SEC16A,AP4E1,TMED2,SEC24B,COPZ1,SEC24C,PSEN1,SNX4,VPS26A,ECE1,ABCA7,LRP1
20,ARF6,SAR1B,ADAM10,APBA2,VPS29,APBA1,COPE,IDE,COPG1,ITPR1,AP2B1,SORL1,SEC24D,SAR1A,RTN3,SEC13,GGA1,PLG,SEC16A,COPG2,COPB1,AP4M1,AP4S1,ITPR2,AP3B2,AP2A1,GGA3,COPZ1,ECE1,VDAC1,MAPK14,HSPA5,GORASP1,GGA2,TMED2,APP,TMED10,LRP1,SEC24A,RAB1A,TMED9,VPS26A,MIA3,SEC24B,BACE1,SNX6,PREB,COPB2,SREBF2,PLCG2,BIN1,PSEN1,SNX4,NCSTN,SORT1,RTN4,SIGMAR1,VPS35,RAB1B,APOE,MAP2K3,MFN2,SEC23B,PICALM,ABCA7,SEC24C,OSBP,AP4E1,EIF2S1,HSPA9,AP4B1,MAPKAPK2,COPA,SEC23A,SEC31A,SYK,ADAM17,CLU,AP1G1,VLDLR
21,SEC24B,COPB1,SEC13,COPG1,VPS26A,RTN3,TMED10,TMED2,RAB1A,VPS35,PREB,AP2B1,SAR1B,MFN2,BACE1,AP1G1,HSPA5,SEC16A,COPZ1,RTN4,APBA2,HSPA9,IDE,RAB1B,COPG2,LRP1,APBA1,OSBP,SEC31A,ITPR1,PLG,SNX4,VDAC1,COPA,SORT1,AP3B2,COPB2,SEC23A,PICALM,CLU,COPE,APOE,SEC24C,SNX6,TMED9,ECE1,AP2A1,APP,MAPKAPK2,SORL1,GGA1,MAPK14,MAP2K3,AP4M1,GORASP1,SEC24D,VPS29,SEC24A,SEC23B,ADAM10,SREBF2,PSEN1,BIN1,NCSTN,ABCA7,SYK,ADAM17,GGA2,EIF2S1,GGA3,SAR1A,VLDLR,ARF6,MIA3,AP4S1,AP4B1,SIGMAR1,ITPR2,PLCG2,AP4E1
22,SORT1,ADAM10,AP3B2,SEC24C,VPS29,MIA3,LRP1,OSBP,BACE1,BIN1,COPG1,MFN2,SEC13,PLG,MAPK14,TMED10,HSPA5,MAP2K3,GGA2,AP1G1,RAB1A,EIF2S1,VPS26A,RAB1B,ITPR2,RTN4,TMED2,HSPA9,SEC31A,CLU,AP2A1,GGA1,ITPR1,COPG2,SAR1A,SEC23A,SEC23B,APP,AP4M1,AP4S1,ECE1,SEC24A,MAPKAPK2,APOE,ARF6,SAR1B,SEC24D,GGA3,COPZ1,SYK,SNX6,SNX4,PICALM,IDE,NCSTN,PSEN1,RTN3,SORL1,PLCG2,SEC16A,AP4B1,PREB,COPA,COPB1,SREBF2,COPE,AP2B1,ABCA7,AP4E1,APBA1,SEC24B,VPS35,TMED9,APBA2,VDAC1,SIGMAR1,COPB2,GORASP1,ADAM17,VLDLR
23,ARF6,EIF2S1,SEC23B,GGA3,COPB1,SNX4,VPS26A,ITPR2,SORL1,SEC24B,PLCG2,RTN3,AP2A1,SAR1A,COPG2,AP3B2,SEC24D,VPS29,VDAC1,TMED2,ITPR1,SEC24C,APOE,MIA3,COPE,AP1G1,SREBF2,VPS35,SNX6,AP4B1,CLU,SEC16A,ECE1,SIGMAR1,RTN4,COPZ1,SAR1B,TMED9,ADAM10,APP,GORASP1,COPG1,MFN2,MAP2K3,TMED10,MAPKAPK2,BACE1,SEC31A,PREB,HSPA9,BIN1,APBA1,RAB1B,GGA1,SEC13,OSBP,AP4S1,LRP1,HSPA5,APBA2,PICALM,RAB1A,MAPK14,COPB2,SEC23A,SEC24A,COPA,IDE,AP4M1,SYK,VLDLR,PSEN1,ABCA7,GGA2,NCSTN,AP4E1,PLG,ADAM17,SORT1,AP2B1
24,RAB1A,ITPR2,COPG1,LRP1,RTN3,COPB2,MFN2,ARF6,SORT1,TMED9,SAR1A,VPS26A,IDE,SYK,COPG2,AP3B2,PLG,NCSTN,VDAC1,CLU,SNX4,APP,APOE,VPS29,SEC31A,SEC24C,ITPR1,COPB1,APBA2,BACE1,SEC13,TMED10,MAPKAPK2,AP2B1,ADAM10,EIF2S1,COPA,GGA3,PSEN1,PLCG2,AP4B1,RTN4,SEC23B,PICALM,GGA2,SEC16A,SAR1B,SEC23A,COPZ1,COPE,GGA1,MAP2K3,SORL1,SREBF2,VPS35,SIGMAR1,MAPK14,SEC24B,SNX6,AP2A1,OSBP,MIA3,SEC24A,BIN1,RAB1B,ABCA7,AP1G1,APBA1,AP4M1,HSPA5,ECE1,AP4E1,PREB,HSPA9,ADAM17,AP4S1,GORASP1,VLDLR,SEC24D,TMED2
25,BIN1,SORT1,AP3B2,ADAM10,GGA1,VPS35,SAR1B,ITPR1,VDAC1,IDE,SYK,PLG,COPG1,MIA3,SNX6,COPZ1,RTN3,APBA2,GGA2,SEC24D,ABCA7,COPA,APBA1,SEC16A,AP2A1,APOE,APP,HSPA5,SEC31A,TMED10,EIF2S1,RAB1A,LRP1,CLU,MAPKAPK2,SEC23A,TMED2,RAB1B,MAP2K3,NCSTN,TMED9,HSPA9,SEC13,SEC24C,MFN2,OSBP,ITPR2,SEC24A,AP2B1,PSEN1,PREB,SIGMAR1,SAR1A,SEC23B,AP4S1,BACE1,COPB1,COPB2,VPS29,ADAM17,VPS26A,SORL1,SREBF2,ARF6,ECE1,MAPK14,COPG2,SEC24B,SNX4,COPE,AP1G1,AP4E1,AP4B1,PLCG2,VLDLR,RTN4,PICALM,GORASP1,GGA3,AP4M1
26,COPG2,MFN2,SEC24D,TMED2,SYK,AP3B2,RAB1A,COPG1,VPS26A,RAB1B,APOE,SEC23A,ITPR2,VDAC1,SNX6,TMED10,SEC13,APBA2,ITPR1,VPS35,IDE,CLU,ABCA7,COPZ1,SEC24A,MIA3,HSPA5,PICALM,AP2B1,PLG,VPS29,MAPKAPK2,GGA1,GGA3,COPA,SEC24B,SREBF2,SNX4,ADAM10,APP,RTN3,AP1G1,PLCG2,SEC16A,AP4B1,SORL1,AP4S1,EIF2S1,SAR1A,GGA2,NCSTN,ARF6,HSPA9,PREB,GORASP1,MAPK14,PSEN1,OSBP,SAR1B,SEC23B,AP2A1,BACE1,COPB2,SORT1,AP4M1,AP4E1,COPB1,RTN4,TMED9,SEC24C,COPE,ECE1,APBA1,MAP2K3,ADAM17,BIN1,LRP1,VLDLR,SIGMAR1,SEC31A
27,VPS26A,SEC16A,RAB1A,NCSTN,SEC23A,COPB1,PSEN1,MFN2,MAPK14,VPS29,PICALM,COPA,GGA3,BIN1,PREB,ITPR1,GGA1,EIF2S1,PLG,APP,LRP1,COPG2,APBA1,RTN4,AP2A1,TMED10,HSPA5,AP3B2,SEC24D,SEC13,MIA3,GORASP1,TMED9,AP4S1,PLCG2,SNX4,RTN3,COPZ1,OSBP,SEC24C,ADAM10,RAB1B,GGA2,IDE,MAPKAPK2,ITPR2,COPE,SREBF2,TMED2,AP4M1,ABCA7,COPG1,APBA2,SORL1,SEC24A,BACE1,AP1G1,AP2B1,SYK,COPB2,SEC31A,AP4E1,AP4B1,SEC24B,SAR1B,VDAC1,VPS35,ECE1,APOE,CLU,SIGMAR1,HSPA9,ADAM17,ARF6,SAR1A,SEC23B,MAP2K3,SORT1,VLDLR,SNX6
28,SEC23B,APBA2,LRP1,COPG1,SEC16A,GGA1,SNX4,ADAM10,PICALM,AP4S1,SEC13,SEC24D,SORL1,HSPA5,AP2A1,SIGMAR1,BACE1,SAR1A,NCSTN,AP4M1,RTN3,ITPR1,SEC24B,SEC23A,APBA1,VPS29,RTN4,SAR1B,COPG2,HSPA9,COPB2,COPA,VPS35,PSEN1,GGA2,ABCA7,PLG,SEC24C,AP3B2,AP1G1,MIA3,AP2B1,GGA3,APOE,TMED2,VPS26A,MFN2,CLU,TMED9,SNX6,MAP2K3,SEC31A,ITPR2,SORT1,GORASP1,APP,PLCG2,MAPK14,EIF2S1,AP4B1,VDAC1,RAB1A,ADAM17,MAPKAPK2,TMED10,ARF6,IDE,OSBP,COPZ1,ECE1,PREB,BIN1,COPE,AP4E1,SYK,SREBF2,SEC24A,COPB1,VLDLR,RAB1B
29,RAB1A,EIF2S1,RTN3,SEC13,VPS29,SEC24C,VPS35,ADAM10,SEC31A,SEC23B,AP1G1,AP4M1,SEC24A,APBA1,CLU,PLCG2,AP3B2,SIGMAR1,SAR1A,SORL1,MAP2K3,TMED10,ITPR1,SAR1B,GGA1,ABCA7,MIA3,MFN2,PLG,AP4B1,RAB1B,IDE,PREB,TMED2,COPZ1,AP2A1,COPB1,GORASP1,GGA2,RTN4,AP2B1,APP,PSEN1,NCSTN,MAPK14,SNX4,LRP1,APBA2,SYK,HSPA9,COPG1,ADAM17,VDAC1,TMED9,APOE,COPG2,GGA3,AP4S1,MAPKAPK2,ECE1,ARF6,SREBF2,COPE,OSBP,PICALM,SEC16A,SNX6,SORT1,BIN1,AP4E1,SEC24D,BACE1,VPS26A,HSPA5,COPA,SEC24B,VLDLR,COPB2,SEC23A,ITPR2
