ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,AP2B1,EIF2S1,GGA2,SEC24D,AP3B2,VPS29,SAR1A,SYK,VPS35,GGA1,COPG1,TMED10,AP2A1,MAPK14,HSPA5,IDE,TMED9,ABCA7,OSBP,HSPA9,SNX6,SORL1,CLU,APOE,SAR1B,SEC16A,SEC24C,SEC23A,COPB2,COPE,LRP1,SEC24A,SEC31A,ADAM10,APP,MFN2,VDAC1,RAB1B,GORASP1,RTN3,NCSTN,PSEN1,ECE1,RTN4,VLDLR,SEC13,ARF6,TMED2,COPG2,AP1G1,SORT1,PLG,SEC24B,PICALM,MIA3,ITPR2,PLCG2,ADAM17,GGA3,ITPR1,COPA,VPS26A,BIN1,SREBF2,RAB1A,APBA2,AP4E1,AP4B1,COPB1,MAP2K3,SEC23B,COPZ1,PREB,SNX4,MAPKAPK2,SIGMAR1,AP4S1,APBA1,BACE1,AP4M1
11,MAPK14,CLU,AP3B2,MFN2,SNX6,OSBP,COPG1,HSPA9,AP2B1,APBA1,COPA,SEC24D,BIN1,VPS29,AP2A1,SEC13,SAR1B,RAB1B,COPB1,SORT1,COPG2,GGA3,HSPA5,RAB1A,COPB2,SEC31A,PICALM,MIA3,GGA1,COPE,TMED2,VPS35,SORL1,GORASP1,ADAM10,LRP1,NCSTN,SEC24A,PLCG2,VPS26A,EIF2S1,SYK,RTN4,ADAM17,TMED10,VDAC1,IDE,COPZ1,ARF6,AP1G1,GGA2,APP,PSEN1,RTN3,APOE,SEC23A,SAR1A,SEC24B,AP4E1,ITPR1,TMED9,PREB,ITPR2,ABCA7,AP4S1,SREBF2,SEC16A,VLDLR,SIGMAR1,ECE1,MAP2K3,SNX4,SEC24C,AP4M1,AP4B1,MAPKAPK2,SEC23B,BACE1,APBA2,PLG
12,AP2A1,AP2B1,AP3B2,RAB1B,SEC24C,EIF2S1,VPS35,RAB1A,COPG1,SEC23A,AP1G1,VPS26A,COPB1,SNX6,GGA1,HSPA9,SEC16A,GORASP1,SAR1A,RTN4,CLU,TMED10,TMED2,HSPA5,APOE,SORL1,PLCG2,PICALM,SEC31A,RTN3,BIN1,SEC24A,OSBP,COPE,AP4E1,SYK,ECE1,SAR1B,COPG2,VDAC1,COPA,IDE,SEC13,COPZ1,ITPR2,SORT1,MAPK14,ABCA7,MIA3,APBA1,TMED9,MAPKAPK2,PSEN1,COPB2,GGA3,AP4B1,NCSTN,MAP2K3,SEC24B,PLG,ADAM17,ARF6,ITPR1,VPS29,VLDLR,AP4S1,SREBF2,ADAM10,MFN2,PREB,LRP1,BACE1,APBA2,SNX4,SEC24D,AP4M1,SIGMAR1,APP,GGA2,SEC23B
13,COPG1,COPB1,TMED9,ADAM17,GGA1,SAR1B,COPA,LRP1,SEC13,TMED10,GGA3,BIN1,SYK,COPZ1,MIA3,BACE1,COPE,SEC24D,VPS35,ITPR2,VDAC1,PLCG2,AP1G1,MFN2,ADAM10,ARF6,VPS26A,AP4E1,COPG2,SEC24C,GGA2,SEC24B,SEC23A,MAPK14,SEC16A,COPB2,AP4S1,GORASP1,VPS29,RAB1B,RAB1A,SORL1,AP4B1,AP3B2,CLU,AP2A1,SEC31A,APP,PSEN1,IDE,RTN4,RTN3,APOE,SORT1,HSPA5,ABCA7,AP2B1,APBA2,NCSTN,SNX4,OSBP,SEC24A,APBA1,TMED2,SNX6,MAP2K3,EIF2S1,ITPR1,VLDLR,PICALM,SIGMAR1,SAR1A,ECE1,HSPA9,AP4M1,MAPKAPK2,SEC23B,PREB,SREBF2,PLG
14,HSPA5,AP2A1,RAB1A,COPB2,AP3B2,CLU,COPE,ADAM17,MAPK14,VPS35,SNX6,SNX4,COPA,TMED2,GORASP1,PICALM,MIA3,COPG2,COPB1,COPG1,SEC13,TMED10,SORT1,GGA1,TMED9,SYK,SEC24A,RAB1B,HSPA9,APBA2,SORL1,AP2B1,EIF2S1,BIN1,VDAC1,RTN3,GGA3,SAR1B,ARF6,APOE,AP1G1,VPS29,PLCG2,SEC16A,SAR1A,APBA1,NCSTN,APP,LRP1,ECE1,BACE1,RTN4,ABCA7,IDE,SEC23A,MFN2,MAPKAPK2,SEC24B,PSEN1,VLDLR,AP4M1,PREB,OSBP,GGA2,SEC24C,COPZ1,AP4B1,AP4E1,PLG,VPS26A,AP4S1,ADAM10,SEC31A,SEC24D,SREBF2,MAP2K3,ITPR2,ITPR1,SIGMAR1,SEC23B
15,VPS29,VPS26A,COPA,COPE,TMED10,SNX6,TMED2,HSPA9,AP3B2,AP1G1,SORT1,IDE,COPG1,TMED9,ITPR2,GGA2,SEC16A,VPS35,SAR1B,COPB2,SEC31A,APOE,COPG2,RTN4,SEC24C,AP2A1,SEC13,MFN2,SAR1A,GGA3,PSEN1,SEC23A,RAB1B,COPB1,RTN3,ADAM17,ITPR1,CLU,SEC24A,OSBP,SNX4,VDAC1,BACE1,SEC24D,RAB1A,SORL1,LRP1,APP,VLDLR,GGA1,ARF6,GORASP1,EIF2S1,MAPK14,MIA3,ECE1,AP2B1,HSPA5,APBA2,ABCA7,MAPKAPK2,APBA1,PREB,NCSTN,PICALM,AP4S1,PLCG2,MAP2K3,SYK,BIN1,SREBF2,PLG,AP4B1,SIGMAR1,SEC24B,AP4M1,ADAM10,SEC23B,AP4E1,COPZ1
16,VPS29,AP2A1,VPS35,RAB1B,COPB2,SEC13,SAR1A,SEC31A,COPB1,GGA2,MIA3,AP3B2,HSPA5,PICALM,SNX6,RTN3,AP2B1,COPA,GORASP1,GGA1,TMED10,SEC24B,NCSTN,PSEN1,IDE,AP1G1,MFN2,SEC23A,ADAM10,VDAC1,MAPK14,EIF2S1,APP,APOE,COPZ1,SEC24A,ADAM17,SEC16A,RTN4,COPE,CLU,RAB1A,ABCA7,SEC24C,ECE1,TMED2,SORL1,SAR1B,COPG2,HSPA9,COPG1,VPS26A,TMED9,APBA1,AP4E1,APBA2,SYK,AP4S1,ITPR2,OSBP,ARF6,LRP1,BIN1,ITPR1,SEC24D,PLG,GGA3,SORT1,AP4M1,MAP2K3,AP4B1,SNX4,BACE1,PLCG2,PREB,MAPKAPK2,VLDLR,SIGMAR1,SEC23B,SREBF2
17,LRP1,TMED10,AP3B2,RAB1B,ARF6,CLU,SEC13,AP2B1,SEC31A,COPA,COPG1,SAR1B,TMED2,SNX6,ADAM10,RTN3,SORL1,HSPA9,ITPR2,COPZ1,AP1G1,MFN2,GORASP1,SEC24A,TMED9,NCSTN,COPB2,SEC24D,EIF2S1,OSBP,APBA1,GGA3,APOE,SREBF2,VDAC1,RAB1A,PSEN1,RTN4,GGA1,HSPA5,VPS35,MIA3,COPB1,SAR1A,MAPK14,ABCA7,IDE,SEC16A,AP4E1,VPS29,SEC24C,GGA2,BIN1,PLCG2,PLG,COPE,SYK,ECE1,COPG2,ITPR1,SEC24B,SEC23A,SNX4,APP,AP4M1,SORT1,AP2A1,VLDLR,APBA2,VPS26A,PICALM,MAPKAPK2,ADAM17,BACE1,PREB,MAP2K3,AP4S1,SEC23B,AP4B1,SIGMAR1
18,TMED9,GGA3,HSPA9,MIA3,VPS35,APBA1,SEC13,COPE,AP3B2,COPG1,COPZ1,CLU,TMED2,AP2A1,APP,MAPK14,SEC31A,RTN4,SNX6,ITPR2,RAB1A,APBA2,VPS29,GORASP1,BIN1,EIF2S1,SEC23A,HSPA5,SORL1,SAR1A,AP2B1,SAR1B,TMED10,LRP1,SEC24D,SEC24C,SYK,APOE,OSBP,PSEN1,ITPR1,NCSTN,SEC24A,MFN2,GGA1,ABCA7,COPB1,SORT1,IDE,COPG2,PLG,ADAM17,RAB1B,AP4S1,VLDLR,AP4E1,PLCG2,GGA2,AP4B1,ARF6,ECE1,VDAC1,ADAM10,RTN3,VPS26A,PICALM,SNX4,SEC24B,SEC16A,AP4M1,SIGMAR1,BACE1,SREBF2,COPB2,SEC23B,MAP2K3,MAPKAPK2,COPA,AP1G1,PREB
19,HSPA5,RAB1A,AP2B1,VPS29,RTN3,SEC13,GGA2,SORL1,CLU,RAB1B,MFN2,SEC23A,AP2A1,SORT1,ADAM10,AP4S1,LRP1,MIA3,SEC31A,SAR1A,PLCG2,VPS26A,EIF2S1,SYK,RTN4,APBA2,GGA3,AP1G1,GORASP1,APP,AP4E1,TMED9,HSPA9,TMED2,AP3B2,BACE1,COPA,IDE,VDAC1,COPB1,SEC24A,COPB2,OSBP,APBA1,COPE,ITPR2,GGA1,SAR1B,ADAM17,ARF6,BIN1,PICALM,SREBF2,AP4M1,MAPKAPK2,MAPK14,ECE1,SEC24D,COPG2,COPG1,PSEN1,SEC16A,VLDLR,TMED10,PLG,APOE,SEC24C,SNX6,AP4B1,ABCA7,SEC24B,SNX4,PREB,COPZ1,NCSTN,VPS35,SEC23B,MAP2K3,SIGMAR1,ITPR1
20,PICALM,SEC24C,SAR1B,RTN3,AP2B1,AP1G1,RAB1A,VPS26A,COPB2,COPB1,PSEN1,SEC23A,APBA1,TMED2,GGA3,TMED10,VPS29,APOE,SORL1,PREB,ITPR2,LRP1,PLCG2,SYK,SEC13,GGA1,HSPA5,SAR1A,RTN4,APP,MAPK14,ARF6,MFN2,ITPR1,VDAC1,AP4S1,EIF2S1,ADAM10,COPZ1,SORT1,COPA,SEC24B,AP3B2,SNX6,VLDLR,MIA3,ABCA7,IDE,SEC24A,GGA2,VPS35,OSBP,HSPA9,COPE,MAPKAPK2,PLG,SEC16A,AP4E1,ADAM17,SNX4,SEC24D,BIN1,AP2A1,SEC31A,COPG2,COPG1,ECE1,SREBF2,TMED9,CLU,MAP2K3,NCSTN,APBA2,GORASP1,AP4M1,SIGMAR1,AP4B1,BACE1,RAB1B,SEC23B
21,LRP1,PICALM,COPB2,COPB1,COPG1,TMED9,AP2B1,VPS29,TMED10,VDAC1,OSBP,SAR1B,TMED2,SEC16A,MFN2,COPE,NCSTN,VPS26A,SEC31A,APOE,GGA1,SAR1A,MAPK14,ITPR2,SNX6,GORASP1,ECE1,SEC13,SORL1,CLU,RAB1B,BACE1,MIA3,PSEN1,HSPA5,VPS35,SORT1,GGA3,IDE,HSPA9,RTN3,APBA1,MAPKAPK2,SEC24C,AP3B2,ARF6,ADAM10,RTN4,MAP2K3,SEC24B,APBA2,SEC24D,EIF2S1,COPG2,AP2A1,AP1G1,SEC23A,PREB,COPA,AP4E1,PLCG2,BIN1,AP4S1,SYK,GGA2,ABCA7,PLG,RAB1A,AP4B1,SNX4,SIGMAR1,AP4M1,VLDLR,SEC24A,SEC23B,COPZ1,SREBF2,ADAM17,ITPR1,APP
22,COPB2,AP2B1,SYK,ADAM10,IDE,OSBP,SNX4,HSPA9,BIN1,MIA3,AP1G1,SORT1,HSPA5,RTN3,SEC16A,AP2A1,COPG1,VDAC1,TMED9,TMED10,SEC31A,APBA1,VPS35,SNX6,COPB1,RTN4,VPS29,MFN2,COPZ1,SEC24D,ECE1,GGA3,SEC24A,APBA2,GGA2,PLCG2,NCSTN,SAR1B,LRP1,BACE1,ARF6,SORL1,SAR1A,SEC24B,AP4M1,APP,ADAM17,APOE,AP4S1,VPS26A,VLDLR,SEC23A,CLU,COPG2,AP3B2,PSEN1,SREBF2,GORASP1,RAB1A,EIF2S1,TMED2,RAB1B,ABCA7,ITPR2,COPA,COPE,AP4E1,PICALM,SEC24C,MAPKAPK2,MAPK14,PREB,SEC13,GGA1,SIGMAR1,ITPR1,PLG,MAP2K3,AP4B1,SEC23B
23,RTN3,RAB1B,GORASP1,TMED10,AP3B2,TMED9,SAR1B,SYK,APBA1,MAPK14,LRP1,ITPR1,VPS29,COPA,ARF6,COPZ1,SEC24C,SEC13,AP2A1,SEC23A,PLCG2,TMED2,SEC31A,GGA1,SORT1,GGA2,COPG1,HSPA9,AP4S1,SORL1,ADAM17,APOE,VPS35,ADAM10,EIF2S1,SNX6,ECE1,AP4E1,COPG2,COPB1,OSBP,RTN4,AP1G1,GGA3,COPE,BIN1,CLU,SEC24D,VLDLR,HSPA5,AP2B1,ITPR2,NCSTN,VDAC1,BACE1,AP4B1,SAR1A,MAP2K3,PSEN1,PICALM,APP,RAB1A,SEC16A,SIGMAR1,SEC23B,PLG,SEC24A,ABCA7,IDE,MFN2,PREB,VPS26A,SREBF2,SNX4,APBA2,MIA3,AP4M1,SEC24B,MAPKAPK2,COPB2
24,HSPA9,PLCG2,EIF2S1,SYK,IDE,SEC24A,RAB1B,SORT1,RTN3,AP3B2,OSBP,SEC23A,BIN1,TMED10,COPE,SEC31A,VPS26A,MIA3,GGA1,GGA2,RAB1A,ADAM10,SEC24D,TMED2,MFN2,RTN4,SEC24C,COPZ1,ITPR2,SEC13,ARF6,GORASP1,TMED9,ABCA7,NCSTN,CLU,PSEN1,PICALM,VDAC1,APBA1,ECE1,AP2B1,SAR1B,HSPA5,AP2A1,SAR1A,COPB1,SEC16A,VPS35,SNX4,BACE1,COPA,VPS29,COPG2,COPG1,MAPKAPK2,GGA3,PLG,AP1G1,MAP2K3,AP4B1,SEC24B,AP4E1,MAPK14,SORL1,SREBF2,COPB2,SNX6,APP,ADAM17,AP4S1,APOE,LRP1,ITPR1,APBA2,SIGMAR1,PREB,SEC23B,VLDLR,AP4M1
25,SEC31A,COPB2,GGA3,MIA3,APBA1,SORL1,COPA,SEC24A,COPE,ARF6,SEC13,NCSTN,VPS26A,CLU,SAR1A,VDAC1,COPZ1,AP1G1,RAB1B,APBA2,EIF2S1,ITPR2,APP,AP3B2,COPG1,ECE1,HSPA5,VPS29,APOE,SEC23A,GORASP1,TMED10,AP2A1,GGA1,ABCA7,IDE,ADAM10,VPS35,MAPK14,TMED9,AP2B1,GGA2,ITPR1,SEC16A,HSPA9,SAR1B,PSEN1,PLCG2,SYK,TMED2,OSBP,SEC24B,PICALM,AP4B1,SNX4,MFN2,ADAM17,RTN4,SNX6,RTN3,COPG2,MAP2K3,SREBF2,BIN1,VLDLR,BACE1,RAB1A,AP4E1,COPB1,PLG,SEC24D,SORT1,SEC23B,AP4S1,MAPKAPK2,AP4M1,SIGMAR1,PREB,LRP1,SEC24C
26,SEC23A,COPB1,SEC31A,APBA2,MAPK14,PLCG2,LRP1,CLU,COPE,SEC13,VDAC1,SEC24A,SEC24C,COPB2,SAR1B,HSPA5,ARF6,TMED10,NCSTN,RAB1A,COPA,SNX6,SORL1,AP2A1,APOE,GGA3,GGA2,AP1G1,SEC24D,SAR1A,VPS26A,OSBP,APBA1,ADAM10,ECE1,VPS35,AP2B1,BIN1,PSEN1,IDE,AP4E1,AP3B2,SREBF2,SYK,PICALM,COPG2,COPG1,RAB1B,TMED2,VPS29,GORASP1,TMED9,GGA1,HSPA9,SEC16A,MFN2,SORT1,COPZ1,PLG,ITPR2,SNX4,SEC24B,AP4S1,VLDLR,ITPR1,AP4B1,MAPKAPK2,RTN4,ADAM17,RTN3,MAP2K3,EIF2S1,PREB,SIGMAR1,BACE1,ABCA7,SEC23B,APP,AP4M1,MIA3
27,COPE,VPS26A,HSPA5,RAB1B,ADAM17,APBA2,PICALM,SNX6,ARF6,GGA3,SEC31A,EIF2S1,NCSTN,AP3B2,PSEN1,GGA2,COPB2,COPG1,TMED9,AP1G1,TMED10,SEC23A,SORL1,SORT1,IDE,APP,COPB1,GGA1,APOE,SEC24B,AP2B1,COPA,SAR1A,CLU,BACE1,SNX4,HSPA9,VDAC1,GORASP1,LRP1,SYK,ABCA7,MAPK14,OSBP,AP2A1,TMED2,SEC24C,SEC24D,SEC24A,ITPR2,SAR1B,ADAM10,PREB,RAB1A,SEC13,MFN2,RTN4,RTN3,COPG2,VPS29,AP4E1,AP4S1,VLDLR,PLCG2,APBA1,PLG,BIN1,SEC16A,AP4M1,AP4B1,ECE1,ITPR1,SREBF2,MAPKAPK2,MIA3,COPZ1,MAP2K3,VPS35,SIGMAR1,SEC23B
28,MFN2,TMED2,SAR1A,TMED9,BIN1,GGA1,EIF2S1,ADAM10,SEC23A,TMED10,ITPR2,AP2A1,COPB1,VPS35,AP3B2,COPB2,VDAC1,AP2B1,HSPA9,APBA1,COPZ1,RTN4,IDE,GGA2,SEC24C,SEC31A,RTN3,RAB1B,LRP1,SEC13,OSBP,COPE,ABCA7,CLU,GGA3,NCSTN,MAPK14,COPA,HSPA5,APP,AP4S1,GORASP1,SEC16A,SEC24B,SORL1,APOE,VPS29,PICALM,VPS26A,PSEN1,COPG2,COPG1,SNX4,SNX6,PLG,PLCG2,BACE1,APBA2,SORT1,AP1G1,SYK,MAP2K3,SREBF2,SAR1B,MAPKAPK2,ECE1,MIA3,RAB1A,AP4B1,AP4E1,ADAM17,ARF6,SEC24A,ITPR1,VLDLR,AP4M1,PREB,SIGMAR1,SEC24D,SEC23B
29,VPS29,MFN2,SNX6,SORL1,AP2B1,LRP1,SORT1,COPB1,AP1G1,SEC24C,HSPA9,SEC24D,SYK,RAB1B,APOE,PSEN1,NCSTN,AP4E1,COPG1,ADAM10,GGA2,SEC23A,COPB2,VPS35,SEC24A,APBA2,IDE,COPA,OSBP,APBA1,CLU,COPG2,SEC13,SAR1B,VPS26A,SEC31A,MAPK14,MIA3,TMED2,HSPA5,PICALM,ABCA7,TMED10,RAB1A,EIF2S1,TMED9,GORASP1,GGA1,ADAM17,BIN1,COPE,BACE1,PLG,AP3B2,RTN4,RTN3,AP2A1,ARF6,SAR1A,GGA3,COPZ1,ITPR2,AP4B1,PLCG2,APP,MAP2K3,ECE1,AP4S1,SIGMAR1,MAPKAPK2,VDAC1,ITPR1,SEC16A,SNX4,PREB,SEC24B,SEC23B,VLDLR,AP4M1,SREBF2
